matchup_id,date,city,state,country,arena,attendance
72,2019-11-05 22:30:00,Bakersfield,California,,Icardo Center,2007.0
73,2019-11-05 23:00:00,Corvallis,Oregon,,Gill Coliseum,3422.0
74,2019-11-05 12:00:00,Beaumont,Texas,,Montagne Center,3856.0
75,2019-11-05 13:00:00,Tulsa,Oklahoma,,Reynolds Center,3577.0
76,2019-11-05 18:00:00,Pittsburgh,Pennsylvania,,PPG Paints Arena,2213.0
77,2019-11-05 18:30:00,Natchitoches,Louisiana,,Prather Coliseum,1245.0
78,2019-11-05 19:00:00,Smithfield,Rhode Island,,Chace Athletic Center,1417.0
79,2019-11-05 19:00:00,Mount Pleasant,Michigan,,McGuirk Arena,2110.0
80,2019-11-05 19:00:00,Akron,Ohio,,James A. Rhodes Arena,
81,2019-11-05 19:00:00,Ithaca,New York,,Newman Arena at Bartels Hall,1282.0
82,2019-11-05 19:00:00,Durham,New Hampshire,,Lundholm Gymnasium,222.0
83,2019-11-05 19:00:00,Clemson,South Carolina,,Littlejohn Coliseum,7500.0
84,2019-11-05 19:00:00,Morehead,Kentucky,,Ellis T. Johnson Arena,2043.0
85,2019-11-05 19:00:00,Hackensack,New Jersey,,Rothman Center,518.0
86,2019-11-05 19:00:00,Dayton,Ohio,,Wright State Nutter Center,3771.0
87,2019-11-05 19:00:00,Boca Raton,Florida,,RoofClaim.com Arena,1112.0
88,2019-11-05 19:00:00,Providence,Rhode Island,,Dunkin Donuts Center,8103.0
89,2019-11-05 19:00:00,University Park,Pennsylvania,,Bryce Jordan Center,5869.0
90,2019-11-05 19:00:00,Bloomington,Indiana,,Simon Skjodt Assembly Hall,17222.0
91,2019-11-05 19:00:00,Knoxville,Tennessee,,Thompson-Boling Arena,19273.0
92,2019-11-05 19:00:00,Towson,Maryland,,SECU Arena,2005.0
93,2019-11-05 19:00:00,Athens,Georgia,,Stegeman Coliseum,8722.0
94,2019-11-05 19:00:00,New Britain,Connecticut,,William H. Detrick Gymnasium,2115.0
95,2019-11-05 19:00:00,Cincinnati,Ohio,,Cintas Center,10050.0
96,2019-11-05 19:00:00,Conway,South Carolina,,The HTC Center,1776.0
97,2019-11-05 19:00:00,Muncie,Indiana,,Worthen Arena,3429.0
98,2019-11-05 19:00:00,Wilmington,North Carolina,,Trask Coliseum,2994.0
99,2019-11-05 19:00:00,Boiling Springs,North Carolina,,Paul Porter Arena,2475.0
100,2019-11-05 19:00:00,Bethlehem,Pennsylvania,,Stabler Arena,621.0
101,2019-11-05 19:00:00,Charleston,South Carolina,,TD Arena,4014.0
102,2019-11-05 19:30:00,Elon,North Carolina,,Schar Center,1456.0
103,2019-11-05 19:30:00,College Park,Maryland,,XFINITY Center,13633.0
104,2019-11-05 19:30:00,Nashville,Tennessee,,Allen Arena,1878.0
105,2019-11-05 19:30:00,Charleston,South Carolina,,CSU Field House,802.0
106,2019-11-05 20:00:00,Milwaukee,Wisconsin,,UW-Milwaukee Panther Arena,1156.0
107,2019-11-05 20:00:00,Brookings,South Dakota,,Frost Arena,1704.0
108,2019-11-05 20:00:00,Prairie View,Texas,,William Nicks Building,2202.0
109,2019-11-05 20:00:00,Norfolk,Virginia,,Joseph G. Echols Memorial Hall,1706.0
110,2019-11-05 20:00:00,Denton,Texas,,"UNT Coliseum ""The Super Pit""",2831.0
111,2019-11-05 20:00:00,Norman,Oklahoma,,Lloyd Noble Center,7202.0
112,2019-11-05 20:00:00,Lafayette,Louisiana,,Cajundome,3504.0
113,2019-11-05 20:00:00,Bowling Green,Kentucky,,E. A. Diddle Arena,7523.0
114,2019-11-05 20:00:00,Carbondale,Illinois,,Banterra Center,4049.0
115,2019-11-05 20:00:00,Springfield,Missouri,,JQH Arena,5002.0
116,2019-11-05 20:00:00,Minneapolis,Minnesota,,Williams Arena,8693.0
117,2019-11-05 20:00:00,Milwaukee,Wisconsin,,Fiserv Forum,13103.0
118,2019-11-05 20:00:00,Starkville,Mississippi,,Humphrey Coliseum,6230.0
119,2019-11-05 20:00:00,Manhattan,Kansas,,Bramlage Coliseum,8145.0
120,2019-11-05 20:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,11223.0
121,2019-11-05 20:00:00,Easton,Pennsylvania,,Kirby Sports Center,1476.0
122,2019-11-05 20:00:00,Chicago,Illinois,,Gentile Arena,4963.0
123,2019-11-05 20:00:00,Memphis,Tennessee,,FedExForum,16002.0
124,2019-11-05 20:00:00,Tampa,Florida,,Yuengling Center,4495.0
125,2019-11-05 20:00:00,Wichita,Kansas,,Charles Koch Arena,10056.0
126,2019-11-05 20:30:00,Edwardsville,Illinois,,Vadalabene Center,902.0
127,2019-11-05 20:30:00,Clarksville,Tennessee,,Winfield Dunn Center,1360.0
128,2019-11-05 20:30:00,Abilene,Texas,,Moody Coliseum,1439.0
129,2019-11-05 21:00:00,Laramie,Wyoming,,Arena-Auditorium,3010.0
130,2019-11-05 21:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,15745.0
131,2019-11-05 21:00:00,Omaha,Nebraska,,CHI Health Center Omaha,16321.0
132,2019-11-05 21:00:00,Eugene,Oregon,,Matthew Knight Arena,6779.0
133,2019-11-05 21:00:00,Kansas City,Missouri,,Swinney Recreation Center,785.0
134,2019-11-05 21:00:00,Orem,Utah,,UCCU Center,2091.0
135,2019-11-05 21:00:00,El Paso,Texas,,Don Haskins Center,3738.0
136,2019-11-05 21:00:00,Sioux Falls,South Dakota,,Sanford Pentagon,3301.0
137,2019-11-05 21:30:00,Bronx,New York,,Rose Hill Gymnasium,3200.0
138,2019-11-05 22:00:00,Boise,Idaho,,ExtraMile Arena,2884.0
139,2019-11-05 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,7728.0
140,2019-11-05 22:00:00,Stockton,California,,Alex G. Spanos Center,2802.0
141,2019-11-05 22:00:00,Riverside,California,,CBU Events Center,4976.0
142,2019-11-05 22:00:00,Los Angeles,California,,Gersten Pavilion,905.0
143,2019-11-05 22:00:00,Logan,Utah,,Dee Glen Smith Spectrum,7331.0
144,2019-11-05 22:00:00,Berkeley,California,,Haas Pavilion,3780.0
145,2019-11-05 22:30:00,Reno,Nevada,,Lawlor Events Center,8324.0
146,2019-11-05 22:35:00,Portland,Oregon,,Viking Pavilion,856.0
147,2019-11-05 23:00:00,Los Angeles,California,,Galen Center,3021.0
148,2019-11-06 18:00:00,Chestnut Hill,Massachusetts,,Conte Forum,4815.0
149,2019-11-06 18:30:00,Indianapolis,Indiana,,Hinkle Fieldhouse,7706.0
150,2019-11-06 19:00:00,West Lafayette,Indiana,,Mackey Arena,14804.0
151,2019-11-06 19:00:00,Columbia,South Carolina,,Colonial Life Arena,11927.0
152,2019-11-06 19:00:00,Hamilton,New York,,Cotterell Court,871.0
153,2019-11-06 19:00:00,Hampton,Virginia,,Convocation Center (VA),3123.0
154,2019-11-06 19:00:00,Kalamazoo,Michigan,,University Arena (MI),1690.0
155,2019-11-06 19:00:00,Johnson City,Tennessee,,Freedom Hall Civic Center,3323.0
156,2019-11-06 19:00:00,Daytona Beach,Florida,,Moore Gymnasium,801.0
157,2019-11-06 19:30:00,Nacogdoches,Texas,,Johnson Coliseum,7203.0
158,2019-11-06 20:00:00,Normal,Illinois,,Redbird Arena,5310.0
159,2019-11-06 20:00:00,Mobile,Alabama,,Mitchell Center,1402.0
160,2019-11-06 20:00:00,New Orleans,Louisiana,,Fogelman Arena in Devlin Fieldhouse,2179.0
161,2019-11-06 20:00:00,College Station,Texas,,Reed Arena,5751.0
162,2019-11-06 20:00:00,Columbia,Missouri,,Mizzou Arena,8185.0
163,2019-11-06 20:30:00,Columbus,Ohio,,Value City Arena,13845.0
164,2019-11-06 20:30:00,Jonesboro,Arkansas,,First National Bank Arena,1397.0
165,2019-11-06 21:00:00,Syracuse,New York,,Carrier Dome,22518.0
166,2019-11-06 22:00:00,Stanford,California,,Maples Pavilion,
167,2019-11-06 23:00:00,Los Angeles,California,,Pauley Pavilion,6265.0
168,2019-11-06 18:30:00,Queens,New York,,Carnesecca Arena,3354.0
169,2019-11-06 19:00:00,Chapel Hill,North Carolina,,Dean E. Smith Center,21750.0
170,2019-11-06 19:00:00,Washington,District of Columbia,,Capital One Arena,5214.0
171,2019-11-06 19:00:00,Bangor,Maine,,Cross Insurance Center,1089.0
172,2019-11-06 19:00:00,Hempstead,New York,,David S. Mack Sports Complex,4223.0
173,2019-11-06 19:00:00,Kent,Ohio,,Memorial Athletic and Convocation Center,
174,2019-11-06 19:00:00,Atlanta,Georgia,,GSU Sports Arena,1644.0
175,2019-11-06 19:00:00,Baltimore,Maryland,,Hill Field House,1826.0
176,2019-11-06 19:30:00,Baton Rouge,Louisiana,,F. G. Clark Activity Center,686.0
177,2019-11-06 19:30:00,Harrisonburg,Virginia,,JMU Convocation Center,3083.0
178,2019-11-06 20:00:00,Corpus Christi,Texas,,American Bank Center,1027.0
179,2019-11-06 20:00:00,Grambling,Louisiana,,Fredrick C. Hobdy Assembly Center,
180,2019-11-06 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,7319.0
181,2019-11-06 20:00:00,Nashville,Tennessee,,Memorial Gymnasium,8097.0
182,2019-11-06 20:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,9016.0
183,2019-11-06 20:30:00,Chicago,Illinois,,Wintrust Arena,3436.0
184,2019-11-06 21:00:00,Albuquerque,New Mexico,,Dreamstyle Arena,9501.0
185,2019-11-06 21:00:00,Tucson,Arizona,,McKale Center,12960.0
186,2019-11-06 22:00:00,Santa Barbara,California,,The Thunderdome,1517.0
187,2019-11-07 13:00:00,Omaha,Nebraska,,Baxter Arena,2288.0
188,2019-11-07 19:00:00,Huntington,West Virginia,,Cam Henderson Center,5530.0
189,2019-11-07 19:00:00,Piscataway,New Jersey,,Rutgers Athletic Center (RAC),5692.0
190,2019-11-07 19:00:00,Clemson,South Carolina,,Littlejohn Coliseum,5713.0
191,2019-11-07 19:00:00,Boone,North Carolina,,Holmes Convocation Center,1021.0
192,2019-11-07 20:00:00,Conway,Arkansas,,Farris Center,1207.0
193,2019-11-07 20:00:00,Grand Forks,North Dakota,,Betty Engelstad Sioux Center,1521.0
194,2019-11-07 20:00:00,Troy,Alabama,,Trojan Arena,5010.0
195,2019-11-07 20:00:00,Des Moines,Iowa,,The Knapp Center,2780.0
196,2019-11-07 21:00:00,Colorado Springs,Colorado,,Clune Arena,1633.0
197,2019-11-07 18:00:00,Morehead,Kentucky,,Ellis T. Johnson Arena,1155.0
198,2019-11-07 19:00:00,Fort Wayne,Indiana,,Allen County War Memorial Coliseum,723.0
199,2019-11-07 19:00:00,Jacksonville,Florida,,UNF Arena,1748.0
200,2019-11-07 19:00:00,Hartford,Connecticut,,Chase Arena,1014.0
201,2019-11-07 19:30:00,Birmingham,Alabama,,Pete Hanna Center,1018.0
202,2019-11-07 20:00:00,Fargo,North Dakota,,Scheels Center,1770.0
203,2019-11-07 20:00:00,Brookings,South Dakota,,Frost Arena,1554.0
204,2019-11-07 20:00:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,6380.0
205,2019-11-07 21:00:00,Pullman,Washington,,Beasley Coliseum,2810.0
206,2019-11-07 22:00:00,Davis,California,,The Pavilion,1339.0
207,2019-11-08 09:45:00,Ypsilanti,Michigan,,Convocation Center (MI),3088.0
208,2019-11-08 17:00:00,Kissimmee,Florida,,Silver Spurs Arena,
209,2019-11-08 18:00:00,Spartanburg,South Carolina,,Hodge Center,675.0
210,2019-11-08 19:00:00,St. Bonaventure,New York,,Reilly Center,4489.0
211,2019-11-08 19:00:00,Coral Gables,Florida,,Watsco Center,5168.0
212,2019-11-08 19:00:00,New Haven,Connecticut,,John J. Lee Amphitheater,642.0
213,2019-11-08 19:00:00,Norfolk,Virginia,,Joseph G. Echols Memorial Hall,1029.0
214,2019-11-08 19:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,10167.0
215,2019-11-08 19:00:00,Morgantown,West Virginia,,WVU Coliseum,12513.0
216,2019-11-08 19:00:00,Greensboro,North Carolina,,Corbett Sports Center,1904.0
217,2019-11-08 19:00:00,Buffalo,New York,,Alumni Arena,3376.0
218,2019-11-08 19:00:00,Elon,North Carolina,,Schar Center,1541.0
219,2019-11-08 19:00:00,Dover,Delaware,,Memorial Hall,1108.0
220,2019-11-08 19:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
221,2019-11-08 19:00:00,Blacksburg,Virginia,,Cassell Coliseum,9275.0
222,2019-11-08 19:00:00,Lexington,Kentucky,,Rupp Arena at Central Bank Center,20163.0
223,2019-11-08 19:00:00,Richmond,Virginia,,Stuart C. Siegel Center,7637.0
224,2019-11-08 19:00:00,Jacksonville,Florida,,Swisher Gymnasium,878.0
225,2019-11-08 19:30:00,Conway,South Carolina,,The HTC Center,1261.0
226,2019-11-08 20:00:00,Statesboro,Georgia,,Hanner Fieldhouse,2156.0
227,2019-11-08 20:00:00,Starkville,Mississippi,,Humphrey Coliseum,6255.0
228,2019-11-08 20:00:00,Boston,Massachusetts,,Matthews Arena,1557.0
229,2019-11-08 20:00:00,Columbia,Missouri,,Mizzou Arena,8486.0
230,2019-11-08 20:00:00,Evanston,Illinois,,Welsh-Ryan Arena,5014.0
231,2019-11-08 20:30:00,Annapolis,Maryland,,Alumni Hall,4549.0
232,2019-11-08 20:30:00,Miami,Florida,,Ocean Bank Convocation Center (FIU),894.0
233,2019-11-08 21:00:00,Lawrence,Kansas,,Allen Fieldhouse,16300.0
234,2019-11-08 21:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,10300.0
235,2019-11-08 21:30:00,Anchorage,Alaska,,Alaska Airlines Center,5117.0
236,2019-11-08 22:00:00,Riverside,California,,CBU Events Center,5050.0
237,2019-11-08 22:00:00,Greeley,Colorado,,Bank of Colorado Arena,1455.0
238,2019-11-08 22:30:00,Shanghai,,,Baoshan Sports Center,4328.0
239,2019-11-08 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5093.0
240,2019-11-08 13:00:00,Macon,Georgia,,Hawkins Arena,2027.0
241,2019-11-08 18:00:00,Annapolis,Maryland,,Alumni Hall,5710.0
242,2019-11-08 18:00:00,West Point,New York,,Christl Arena,759.0
243,2019-11-08 19:00:00,Oxford,Mississippi,,The Pavilion at Ole Miss,8009.0
244,2019-11-08 19:00:00,Greenville,South Carolina,,Timmons Arena,2496.0
245,2019-11-08 19:00:00,Orangeburg,South Carolina,,Smith-Hammond Middleton Memorial Center,5025.0
246,2019-11-08 19:00:00,Brooklyn,New York,,Steinberg Wellness Center,681.0
247,2019-11-08 19:00:00,Richmond,Virginia,,Robins Center,6602.0
248,2019-11-08 19:00:00,Cincinnati,Ohio,,Cintas Center,10430.0
249,2019-11-08 19:00:00,Washington,District of Columbia,,Bender Arena,1018.0
250,2019-11-08 19:00:00,Towson,Maryland,,SECU Arena,1210.0
251,2019-11-08 19:00:00,Lexington,Virginia,,Cameron Hall,1246.0
252,2019-11-08 19:00:00,Philadelphia,Pennsylvania,,Daskalakis Athletic Center,1129.0
253,2019-11-08 19:00:00,Wilmington,North Carolina,,Trask Coliseum,5100.0
254,2019-11-08 19:00:00,Memphis,Tennessee,,FedExForum,15923.0
255,2019-11-08 19:00:00,Fairfax,Virginia,,EagleBank Arena,5113.0
256,2019-11-08 19:00:00,Lynchburg,Virginia,,Vines Center,7872.0
257,2019-11-08 19:30:00,Buies Creek,North Carolina,,Pope Convocation Center,1220.0
258,2019-11-08 19:30:00,Kissimmee,Florida,,Silver Spurs Arena,556.0
259,2019-11-08 20:00:00,Grambling,Louisiana,,Fredrick C. Hobdy Assembly Center,100.0
260,2019-11-08 20:00:00,Baton Rouge,Louisiana,,Maravich Assembly Center,9622.0
261,2019-11-08 20:00:00,Beaumont,Texas,,Montagne Center,1660.0
262,2019-11-08 20:00:00,Madison,Wisconsin,,Kohl Center,17106.0
263,2019-11-08 20:00:00,Chicago,Illinois,,Wintrust Arena,3945.0
264,2019-11-08 20:30:00,Tulsa,Oklahoma,,Mabee Center,2159.0
265,2019-11-08 21:00:00,Phoenix,Arizona,,GCU Arena,7498.0
266,2019-11-08 21:00:00,Salt Lake City,Utah,,Jon M. Huntsman Center,9926.0
267,2019-11-08 21:00:00,Logan,Utah,,Dee Glen Smith Spectrum,10270.0
268,2019-11-08 21:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
269,2019-11-08 22:00:00,Santa Clara,California,,Leavey Center,2000.0
270,2019-11-08 22:05:00,Sacramento,California,,The Nest,593.0
271,2019-11-08 23:00:00,Los Angeles,California,,Galen Center,2720.0
272,2019-11-09 12:00:00,Washington,District of Columbia,,Capital One Arena,5785.0
273,2019-11-09 12:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,7956.0
274,2019-11-09 12:00:00,Cullowhee,North Carolina,,Ramsey Center,1735.0
275,2019-11-09 13:00:00,Athens,Ohio,,Convocation Center (OH),4043.0
276,2019-11-09 13:00:00,Durham,New Hampshire,,Lundholm Gymnasium,501.0
277,2019-11-09 14:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,15828.0
278,2019-11-09 14:00:00,Philadelphia,Pennsylvania,,Liacouras Center,5889.0
279,2019-11-09 14:00:00,Charleston,South Carolina,,TD Arena,3853.0
280,2019-11-09 14:30:00,Nacogdoches,Texas,,Johnson Coliseum,3167.0
281,2019-11-09 15:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,6239.0
282,2019-11-09 15:00:00,Wichita,Kansas,,Charles Koch Arena,10108.0
283,2019-11-09 15:00:00,Kissimmee,Florida,,Silver Spurs Arena,
284,2019-11-09 15:00:00,Denver,Colorado,,Magness Arena,921.0
285,2019-11-09 16:00:00,Philadelphia,Pennsylvania,,Tom Gola Arena at Trumark Financial Center,3135.0
286,2019-11-09 16:00:00,Bowling Green,Kentucky,,E. A. Diddle Arena,4907.0
287,2019-11-09 16:00:00,Washington,District of Columbia,,Charles E. Smith Center,4338.0
288,2019-11-09 16:00:00,Las Vegas,Nevada,,Thomas & Mack Center,8796.0
289,2019-11-09 16:00:00,DeKalb,Illinois,,NIU Convocation Center,1003.0
290,2019-11-09 16:00:00,University Park,Pennsylvania,,Bryce Jordan Center,6372.0
291,2019-11-09 16:30:00,Houston,Texas,,Tudor Fieldhouse,1557.0
292,2019-11-09 16:30:00,Corvallis,Oregon,,Gill Coliseum,6173.0
293,2019-11-09 17:00:00,Riverside,California,,SRC Arena,463.0
294,2019-11-09 18:00:00,Bozeman,Montana,,Brick Breeden Fieldhouse,2697.0
295,2019-11-09 19:00:00,Evansville,Indiana,,Ford Center,5372.0
296,2019-11-09 19:00:00,St. Louis,Missouri,,Chaifetz Arena,6159.0
297,2019-11-09 19:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,9118.0
298,2019-11-09 19:00:00,Spartanburg,South Carolina,,Jerry Richardson Indoor Stadium,
299,2019-11-09 19:00:00,Green Bay,Wisconsin,,Kress Events Center,1541.0
300,2019-11-09 20:00:00,Peoria,Illinois,,Carver Arena,5518.0
301,2019-11-09 20:00:00,Arlington,Texas,,College Park Center,3722.0
302,2019-11-09 20:00:00,Lafayette,Louisiana,,Cajundome,4233.0
303,2019-11-09 20:00:00,Cookeville,Tennessee,,Hooper Eblen Center,980.0
304,2019-11-09 20:00:00,Macomb,Illinois,,Western Hall,340.0
305,2019-11-09 20:00:00,Lubbock,Texas,,United Supermarkets Arena,15098.0
306,2019-11-09 21:00:00,College Park,Maryland,,XFINITY Center,14263.0
307,2019-11-09 21:00:00,Albuquerque,New Mexico,,Dreamstyle Arena,10335.0
308,2019-11-09 22:00:00,Bakersfield,California,,Icardo Center,1918.0
309,2019-11-09 23:00:00,Eugene,Oregon,,Matthew Knight Arena,7260.0
310,2019-11-09 12:00:00,South Bend,Indiana,,Purcell Pavilion,6422.0
311,2019-11-09 12:00:00,Charleston,South Carolina,,McAlister Field House,742.0
312,2019-11-09 12:00:00,Monroe,Louisiana,,Fant-Ewing Coliseum,3483.0
313,2019-11-09 13:00:00,Boston,Massachusetts,,"Case Gym ""The Roof""",652.0
314,2019-11-09 13:00:00,Bridgeport,Connecticut,,Webster Bank Arena,1087.0
315,2019-11-09 14:00:00,Bloomington,Indiana,,Simon Skjodt Assembly Hall,17222.0
316,2019-11-09 14:00:00,Brooklyn,New York,,Pope Physical Education Center,528.0
317,2019-11-09 14:00:00,Miami,Ohio,,Millett Hall,2034.0
318,2019-11-09 14:30:00,South Orange,New Jersey,,Walsh Gymnasium,1655.0
319,2019-11-09 15:00:00,Orlando,Florida,,Addition Financial Arena,4972.0
320,2019-11-09 15:00:00,Fort Myers,Florida,,Alico Arena,3054.0
321,2019-11-09 15:00:00,Chicago,Illinois,,Jones Convocation Center,603.0
322,2019-11-09 15:30:00,Cleveland,Ohio,,Wolstein Center,3533.0
323,2019-11-09 16:00:00,Provo,Utah,,Marriott Center,12567.0
324,2019-11-09 16:00:00,Colorado Springs,Colorado,,Clune Arena,1526.0
325,2019-11-09 16:00:00,Nashville,Tennessee,,Allen Arena,2834.0
326,2019-11-09 16:00:00,Hempstead,New York,,David S. Mack Sports Complex,3897.0
327,2019-11-09 16:00:00,Queens,New York,,Carnesecca Arena,3582.0
328,2019-11-09 16:30:00,Providence,Rhode Island,,Dunkin Donuts Center,7102.0
329,2019-11-09 16:30:00,Providence,Rhode Island,,Pizzitola Sports Center,812.0
330,2019-11-09 16:30:00,Chattanooga,Tennessee,,McKenzie Arena,2694.0
331,2019-11-09 17:30:00,Kissimmee,Florida,,Silver Spurs Arena,564.0
332,2019-11-09 18:30:00,Long Beach,California,,The Walter Pyramid,3548.0
333,2019-11-09 19:00:00,Milwaukee,Wisconsin,,UW-Milwaukee Panther Arena,2038.0
334,2019-11-09 19:00:00,West Lafayette,Indiana,,Mackey Arena,14804.0
