matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
166,30.0,43.0,0.0,73.0,30.0,43.0,0.0,62.0
167,27.0,42.0,0.0,69.0,27.0,42.0,0.0,65.0
168,59.0,50.0,0.0,109.0,59.0,50.0,0.0,79.0
169,30.0,46.0,0.0,76.0,30.0,46.0,0.0,65.0
170,25.0,56.0,0.0,81.0,25.0,56.0,0.0,68.0
171,43.0,41.0,0.0,84.0,43.0,41.0,0.0,64.0
172,35.0,36.0,0.0,71.0,35.0,36.0,0.0,79.0
173,40.0,57.0,0.0,97.0,40.0,57.0,0.0,58.0
174,50.0,54.0,0.0,104.0,50.0,54.0,0.0,35.0
175,38.0,33.0,0.0,71.0,38.0,33.0,0.0,44.0
176,38.0,49.0,0.0,87.0,38.0,49.0,0.0,70.0
177,35.0,44.0,0.0,79.0,35.0,44.0,0.0,74.0
178,20.0,29.0,0.0,49.0,20.0,29.0,0.0,82.0
179,43.0,59.0,0.0,102.0,43.0,59.0,0.0,70.0
180,39.0,41.0,0.0,80.0,39.0,41.0,0.0,75.0
181,32.0,51.0,0.0,83.0,32.0,51.0,0.0,65.0
182,25.0,38.0,0.0,63.0,25.0,38.0,0.0,61.0
183,46.0,38.0,0.0,84.0,46.0,38.0,0.0,55.0
184,45.0,47.0,0.0,92.0,45.0,47.0,0.0,71.0
185,44.0,47.0,0.0,91.0,44.0,47.0,0.0,52.0
186,37.0,46.0,0.0,83.0,37.0,46.0,0.0,62.0
187,30.0,42.0,0.0,72.0,30.0,42.0,0.0,53.0
188,33.0,34.0,0.0,67.0,33.0,34.0,0.0,60.0
189,38.0,35.0,0.0,73.0,38.0,35.0,0.0,71.0
190,43.0,36.0,0.0,79.0,43.0,36.0,0.0,45.0
191,47.0,36.0,0.0,83.0,47.0,36.0,0.0,56.0
192,25.0,46.0,0.0,71.0,25.0,46.0,0.0,51.0
193,48.0,38.0,0.0,86.0,48.0,38.0,0.0,61.0
194,30.0,45.0,0.0,75.0,30.0,45.0,0.0,76.0
195,39.0,47.0,0.0,86.0,39.0,47.0,0.0,55.0
196,31.0,48.0,0.0,79.0,31.0,48.0,0.0,89.0
197,41.0,51.0,0.0,92.0,41.0,51.0,0.0,44.0
198,50.0,41.0,0.0,91.0,50.0,41.0,0.0,80.0
199,38.0,51.0,0.0,89.0,38.0,51.0,0.0,81.0
200,28.0,29.0,0.0,57.0,28.0,29.0,0.0,67.0
201,33.0,35.0,0.0,68.0,33.0,35.0,0.0,42.0
202,44.0,49.0,0.0,93.0,44.0,49.0,0.0,53.0
203,42.0,44.0,0.0,86.0,42.0,44.0,0.0,58.0
204,43.0,40.0,0.0,83.0,43.0,40.0,0.0,62.0
205,43.0,42.0,0.0,85.0,43.0,42.0,0.0,54.0
206,51.0,58.0,0.0,109.0,51.0,58.0,0.0,63.0
207,49.0,44.0,0.0,93.0,49.0,44.0,0.0,51.0
208,20.0,36.0,0.0,56.0,20.0,36.0,0.0,53.0
209,49.0,54.0,0.0,103.0,49.0,54.0,0.0,62.0
210,24.0,35.0,0.0,59.0,24.0,35.0,0.0,61.0
211,35.0,39.0,0.0,74.0,35.0,39.0,0.0,60.0
212,38.0,56.0,0.0,94.0,38.0,56.0,0.0,37.0
213,35.0,58.0,0.0,93.0,35.0,58.0,0.0,53.0
214,40.0,49.0,0.0,89.0,40.0,49.0,0.0,67.0
215,47.0,47.0,0.0,94.0,47.0,47.0,0.0,84.0
216,30.0,33.0,0.0,63.0,30.0,33.0,0.0,49.0
217,26.0,37.0,0.0,63.0,26.0,37.0,0.0,68.0
218,45.0,50.0,0.0,95.0,45.0,50.0,0.0,54.0
219,24.0,30.0,0.0,54.0,24.0,30.0,0.0,81.0
220,42.0,47.0,0.0,89.0,42.0,47.0,0.0,55.0
221,35.0,39.0,0.0,74.0,35.0,39.0,0.0,42.0
222,46.0,45.0,0.0,91.0,46.0,45.0,0.0,49.0
223,31.0,28.0,0.0,59.0,31.0,28.0,0.0,56.0
224,45.0,38.0,0.0,83.0,45.0,38.0,0.0,65.0
225,55.0,47.0,0.0,102.0,55.0,47.0,0.0,66.0
226,46.0,63.0,0.0,109.0,46.0,63.0,0.0,55.0
227,27.0,40.0,0.0,67.0,27.0,40.0,0.0,58.0
228,44.0,40.0,0.0,84.0,44.0,40.0,0.0,79.0
229,36.0,35.0,0.0,71.0,36.0,35.0,0.0,56.0
230,35.0,26.0,0.0,61.0,35.0,26.0,0.0,71.0
231,23.0,39.0,0.0,62.0,23.0,39.0,0.0,57.0
232,49.0,52.0,0.0,101.0,49.0,52.0,0.0,59.0
233,36.0,38.0,0.0,74.0,36.0,38.0,0.0,62.0
234,38.0,49.0,0.0,87.0,38.0,49.0,0.0,60.0
235,31.0,33.0,0.0,64.0,31.0,33.0,0.0,67.0
236,48.0,64.0,0.0,112.0,48.0,64.0,0.0,56.0
237,49.0,34.0,0.0,83.0,49.0,34.0,0.0,61.0
238,42.0,39.0,0.0,81.0,42.0,39.0,0.0,71.0
239,32.0,33.0,0.0,65.0,32.0,33.0,0.0,52.0
240,37.0,47.0,0.0,84.0,37.0,47.0,0.0,76.0
241,35.0,31.0,0.0,66.0,35.0,31.0,0.0,76.0
242,48.0,32.0,0.0,80.0,48.0,32.0,0.0,43.0
243,39.0,32.0,0.0,71.0,39.0,32.0,0.0,43.0
244,34.0,53.0,0.0,87.0,34.0,53.0,0.0,63.0
245,42.0,37.0,0.0,79.0,42.0,37.0,0.0,64.0
246,38.0,36.0,0.0,74.0,38.0,36.0,0.0,87.0
247,42.0,48.0,10.0,100.0,42.0,48.0,8.0,98.0
248,42.0,39.0,0.0,81.0,42.0,39.0,0.0,63.0
249,38.0,32.0,0.0,70.0,38.0,32.0,0.0,79.0
250,59.0,41.0,0.0,100.0,59.0,41.0,0.0,31.0
251,38.0,18.0,0.0,56.0,38.0,18.0,0.0,58.0
252,31.0,41.0,0.0,72.0,31.0,41.0,0.0,64.0
253,29.0,33.0,0.0,62.0,29.0,33.0,0.0,78.0
254,47.0,45.0,0.0,92.0,47.0,45.0,0.0,46.0
255,33.0,43.0,0.0,76.0,33.0,43.0,0.0,65.0
256,33.0,33.0,0.0,66.0,33.0,33.0,0.0,60.0
257,43.0,58.0,0.0,101.0,43.0,58.0,0.0,47.0
258,39.0,33.0,0.0,72.0,39.0,33.0,0.0,60.0
259,75.0,72.0,0.0,147.0,75.0,72.0,0.0,52.0
260,46.0,42.0,0.0,88.0,46.0,42.0,0.0,79.0
261,47.0,59.0,0.0,106.0,47.0,59.0,0.0,61.0
262,34.0,31.0,0.0,65.0,34.0,31.0,0.0,52.0
263,34.0,36.0,0.0,70.0,34.0,36.0,0.0,59.0
264,39.0,56.0,0.0,95.0,39.0,56.0,0.0,81.0
265,37.0,34.0,0.0,71.0,37.0,34.0,0.0,83.0
266,70.0,73.0,0.0,143.0,70.0,73.0,0.0,49.0
267,48.0,41.0,0.0,89.0,48.0,41.0,0.0,34.0
268,31.0,31.0,0.0,62.0,31.0,31.0,0.0,72.0
269,33.0,44.0,0.0,77.0,33.0,44.0,0.0,63.0
270,36.0,40.0,0.0,76.0,36.0,40.0,0.0,27.0
271,41.0,35.0,0.0,76.0,41.0,35.0,0.0,65.0
272,54.0,35.0,0.0,89.0,54.0,35.0,0.0,78.0
273,31.0,39.0,0.0,70.0,31.0,39.0,0.0,75.0
274,27.0,44.0,0.0,71.0,27.0,44.0,0.0,59.0
275,43.0,45.0,0.0,88.0,43.0,45.0,0.0,50.0
276,46.0,41.0,0.0,87.0,46.0,41.0,0.0,83.0
277,37.0,32.0,9.0,78.0,37.0,32.0,10.0,79.0
278,37.0,38.0,0.0,75.0,37.0,38.0,0.0,57.0
279,40.0,44.0,0.0,84.0,40.0,44.0,0.0,80.0
280,40.0,54.0,0.0,94.0,40.0,54.0,0.0,64.0
281,37.0,32.0,0.0,69.0,37.0,32.0,0.0,51.0
282,23.0,46.0,0.0,69.0,23.0,46.0,0.0,63.0
283,24.0,30.0,0.0,54.0,24.0,30.0,0.0,56.0
284,39.0,35.0,0.0,74.0,39.0,35.0,0.0,62.0
285,41.0,23.0,6.0,70.0,41.0,23.0,0.0,64.0
286,41.0,56.0,0.0,97.0,41.0,56.0,0.0,75.0
287,37.0,39.0,0.0,76.0,37.0,39.0,0.0,62.0
288,23.0,25.0,8.0,56.0,23.0,25.0,12.0,60.0
289,24.0,30.0,0.0,54.0,24.0,30.0,0.0,64.0
290,37.0,54.0,0.0,91.0,37.0,54.0,0.0,64.0
291,41.0,39.0,0.0,80.0,41.0,39.0,0.0,61.0
292,43.0,37.0,0.0,80.0,43.0,37.0,0.0,74.0
293,22.0,36.0,0.0,58.0,22.0,36.0,0.0,51.0
294,44.0,49.0,0.0,93.0,44.0,49.0,0.0,60.0
295,40.0,39.0,0.0,79.0,40.0,39.0,0.0,75.0
296,44.0,37.0,0.0,81.0,44.0,37.0,0.0,70.0
297,45.0,34.0,0.0,79.0,45.0,34.0,0.0,53.0
298,32.0,57.0,0.0,89.0,32.0,57.0,0.0,61.0
299,50.0,65.0,0.0,115.0,50.0,65.0,0.0,64.0
300,47.0,43.0,0.0,90.0,47.0,43.0,0.0,56.0
301,33.0,40.0,0.0,73.0,33.0,40.0,0.0,59.0
302,32.0,53.0,0.0,85.0,32.0,53.0,0.0,80.0
303,44.0,39.0,0.0,83.0,44.0,39.0,0.0,70.0
304,31.0,44.0,0.0,75.0,31.0,44.0,0.0,77.0
305,40.0,39.0,0.0,79.0,40.0,39.0,0.0,44.0
306,35.0,38.0,0.0,73.0,35.0,38.0,0.0,55.0
307,43.0,54.0,0.0,97.0,43.0,54.0,0.0,70.0
308,34.0,36.0,21.0,91.0,34.0,36.0,23.0,93.0
309,48.0,58.0,0.0,106.0,48.0,58.0,0.0,75.0
310,39.0,53.0,0.0,92.0,39.0,53.0,0.0,57.0
311,38.0,38.0,0.0,76.0,38.0,38.0,0.0,91.0
312,38.0,28.0,7.0,73.0,38.0,28.0,6.0,72.0
313,51.0,40.0,0.0,91.0,51.0,40.0,0.0,63.0
314,31.0,29.0,0.0,60.0,31.0,29.0,0.0,62.0
315,43.0,42.0,0.0,85.0,43.0,42.0,0.0,74.0
316,32.0,41.0,0.0,73.0,32.0,41.0,0.0,72.0
317,40.0,41.0,0.0,81.0,40.0,41.0,0.0,88.0
318,31.0,43.0,0.0,74.0,31.0,43.0,0.0,57.0
319,36.0,37.0,0.0,73.0,36.0,37.0,0.0,69.0
320,41.0,20.0,0.0,61.0,41.0,20.0,0.0,65.0
321,37.0,48.0,0.0,85.0,37.0,48.0,0.0,98.0
322,41.0,38.0,0.0,79.0,41.0,38.0,0.0,54.0
323,29.0,42.0,0.0,71.0,29.0,42.0,0.0,76.0
324,35.0,43.0,0.0,78.0,35.0,43.0,0.0,71.0
325,31.0,39.0,0.0,70.0,31.0,39.0,0.0,73.0
326,51.0,43.0,0.0,94.0,51.0,43.0,0.0,74.0
327,39.0,48.0,0.0,87.0,39.0,48.0,0.0,57.0
328,34.0,42.0,0.0,76.0,34.0,42.0,0.0,47.0
329,31.0,44.0,0.0,75.0,31.0,44.0,0.0,68.0
330,25.0,34.0,0.0,59.0,25.0,34.0,0.0,57.0
331,33.0,42.0,0.0,75.0,33.0,42.0,0.0,62.0
332,37.0,37.0,0.0,74.0,37.0,37.0,0.0,62.0
333,33.0,43.0,34.0,110.0,33.0,43.0,39.0,115.0
334,34.0,32.0,0.0,66.0,34.0,32.0,0.0,70.0
335,37.0,38.0,0.0,75.0,37.0,38.0,0.0,58.0
336,27.0,43.0,0.0,70.0,27.0,43.0,0.0,74.0
337,38.0,48.0,0.0,86.0,38.0,48.0,0.0,81.0
338,38.0,37.0,0.0,75.0,38.0,37.0,0.0,69.0
339,56.0,54.0,0.0,110.0,56.0,54.0,0.0,60.0
340,30.0,39.0,0.0,69.0,30.0,39.0,0.0,49.0
341,42.0,33.0,0.0,75.0,42.0,33.0,0.0,92.0
342,32.0,30.0,0.0,62.0,32.0,30.0,0.0,71.0
343,38.0,39.0,0.0,77.0,38.0,39.0,0.0,73.0
344,41.0,41.0,0.0,82.0,41.0,41.0,0.0,72.0
345,32.0,40.0,0.0,72.0,32.0,40.0,0.0,67.0
346,36.0,30.0,0.0,66.0,36.0,30.0,0.0,74.0
347,33.0,37.0,0.0,70.0,33.0,37.0,0.0,54.0
348,32.0,28.0,0.0,60.0,32.0,28.0,0.0,74.0
349,39.0,47.0,0.0,86.0,39.0,47.0,0.0,39.0
350,42.0,40.0,0.0,82.0,42.0,40.0,0.0,81.0
351,69.0,65.0,0.0,134.0,69.0,65.0,0.0,78.0
352,38.0,40.0,0.0,78.0,38.0,40.0,0.0,55.0
353,34.0,48.0,0.0,82.0,34.0,48.0,0.0,69.0
354,30.0,37.0,0.0,67.0,30.0,37.0,0.0,46.0
355,34.0,36.0,0.0,70.0,34.0,36.0,0.0,96.0
356,38.0,43.0,0.0,81.0,38.0,43.0,0.0,68.0
357,37.0,42.0,0.0,79.0,37.0,42.0,0.0,91.0
358,30.0,45.0,0.0,75.0,30.0,45.0,0.0,70.0
359,43.0,41.0,0.0,84.0,43.0,41.0,0.0,65.0
360,35.0,42.0,0.0,77.0,35.0,42.0,0.0,74.0
361,32.0,33.0,0.0,65.0,32.0,33.0,0.0,40.0
362,31.0,34.0,0.0,65.0,31.0,34.0,0.0,34.0
363,32.0,45.0,0.0,77.0,32.0,45.0,0.0,61.0
364,39.0,51.0,0.0,90.0,39.0,51.0,0.0,69.0
365,35.0,31.0,0.0,66.0,35.0,31.0,0.0,32.0
366,21.0,30.0,0.0,51.0,21.0,30.0,0.0,63.0
367,31.0,30.0,0.0,61.0,31.0,30.0,0.0,52.0
368,47.0,30.0,9.0,86.0,47.0,30.0,6.0,83.0
369,26.0,39.0,0.0,65.0,26.0,39.0,0.0,63.0
370,39.0,27.0,0.0,66.0,39.0,27.0,0.0,55.0
371,35.0,28.0,0.0,63.0,35.0,28.0,0.0,66.0
372,52.0,43.0,0.0,95.0,52.0,43.0,0.0,64.0
373,29.0,30.0,0.0,59.0,29.0,30.0,0.0,50.0
374,44.0,43.0,0.0,87.0,44.0,43.0,0.0,56.0
375,30.0,34.0,0.0,64.0,30.0,34.0,0.0,50.0
376,38.0,38.0,0.0,76.0,38.0,38.0,0.0,56.0
377,29.0,28.0,0.0,57.0,29.0,28.0,0.0,72.0
378,40.0,39.0,0.0,79.0,40.0,39.0,0.0,78.0
379,54.0,46.0,0.0,100.0,54.0,46.0,0.0,47.0
380,33.0,43.0,0.0,76.0,33.0,43.0,0.0,54.0
381,27.0,48.0,0.0,75.0,27.0,48.0,0.0,81.0
382,30.0,44.0,0.0,74.0,30.0,44.0,0.0,67.0
383,63.0,46.0,0.0,109.0,63.0,46.0,0.0,72.0
384,31.0,43.0,0.0,74.0,31.0,43.0,0.0,62.0
385,29.0,26.0,0.0,55.0,29.0,26.0,0.0,49.0
386,50.0,41.0,0.0,91.0,50.0,41.0,0.0,44.0
387,49.0,23.0,0.0,72.0,49.0,23.0,0.0,55.0
388,32.0,41.0,0.0,73.0,32.0,41.0,0.0,64.0
389,50.0,54.0,0.0,104.0,50.0,54.0,0.0,33.0
390,30.0,48.0,0.0,78.0,30.0,48.0,0.0,93.0
391,43.0,35.0,0.0,78.0,43.0,35.0,0.0,59.0
392,36.0,41.0,0.0,77.0,36.0,41.0,0.0,70.0
393,61.0,32.0,0.0,93.0,61.0,32.0,0.0,42.0
394,35.0,37.0,12.0,84.0,35.0,37.0,7.0,79.0
395,44.0,38.0,0.0,82.0,44.0,38.0,0.0,85.0
396,32.0,40.0,8.0,80.0,32.0,40.0,12.0,84.0
397,44.0,37.0,0.0,81.0,44.0,37.0,0.0,59.0
398,22.0,37.0,0.0,59.0,22.0,37.0,0.0,75.0
399,41.0,39.0,0.0,80.0,41.0,39.0,0.0,77.0
400,30.0,38.0,9.0,77.0,30.0,38.0,12.0,80.0
401,50.0,59.0,0.0,109.0,50.0,59.0,0.0,51.0
402,49.0,46.0,0.0,95.0,49.0,46.0,0.0,63.0
403,25.0,39.0,0.0,64.0,25.0,39.0,0.0,41.0
404,29.0,42.0,0.0,71.0,29.0,42.0,0.0,66.0
405,22.0,41.0,0.0,63.0,22.0,41.0,0.0,57.0
406,32.0,42.0,0.0,74.0,32.0,42.0,0.0,52.0
407,47.0,43.0,0.0,90.0,47.0,43.0,0.0,61.0
408,25.0,34.0,0.0,59.0,25.0,34.0,0.0,61.0
