matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
5289,Indiana,0,10578,Wisconsin,10,10579,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818435.html,False,False
5290,Drake,0,10580,Bradley,0,10581,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818437.html,True,False
5291,UC Davis,0,10582,CSU Northridge,0,10583,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805649.html,False,True
5292,Idaho,0,10584,Fresno St.,0,10585,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805651.html,False,True
5293,Quinnipiac,0,10586,Mount St. Mary's,0,10587,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818428.html,False,True
5294,Robert Morris,0,10588,Wagner,0,10589,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818430.html,False,True
5295,Tennessee Tech,0,10590,Tenn-Martin,0,10591,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818533.html,True,True
5296,Seton Hall,0,10592,St. John's,15,10593,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805633.html,False,True
5297,Bethune-Cookman,0,10594,Florida A&M,0,10595,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805634.html,False,True
5298,North Carolina Central,0,10596,South Carolina State,0,10597,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805636.html,False,True
5299,Maryland - E. Shore,0,10598,Delaware State,0,10599,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805638.html,False,True
5300,Wake Forest,0,10600,Georgia Tech,0,10601,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805640.html,False,False
5301,N.C. Asheville,0,10602,High Point,0,10603,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818520.html,True,True
5302,MD Baltimore Cty,0,10604,Binghamton,0,10605,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818434.html,True,False
5303,Grambling State,0,10606,Alabama A&M,0,10607,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805641.html,False,True
