matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
2151,Rhode Island,0,4302,New Hampshire,0,4303,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870513.html,False,True
2152,Texas-San Antonio,0,4304,Georgia St,0,4305,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870515.html,False,False
2153,Central Florida,0,4306,Valparaiso,0,4307,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870516.html,False,True
2154,Sacred Heart,0,4308,Radford,0,4309,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870518.html,True,False
2155,Mississippi,0,4310,Mercer,0,4311,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870520.html,False,False
2156,Nevada,0,4312,Iona,0,4313,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870521.html,False,True
2157,Baylor,15,4314,Southern,0,4315,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870522.html,False,True
2158,Seton Hall,0,4316,Eastern Washington,0,4317,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870524.html,False,True
2159,Nebraska Omaha,0,4318,Seattle,0,4319,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870526.html,False,True
2160,George Mason,0,4320,Iowa St.,13,4321,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870528.html,True,False
2161,Wyoming,0,4322,Northern Colorado,0,4323,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870530.html,False,True
2162,Louisiana-Monroe,0,4324,Louisiana Tech,0,4325,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870535.html,False,False
2163,Creighton,0,4326,California,0,4327,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870532.html,False,True
2164,Wichita St.,9,4328,North Carolina Central,0,4329,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870536.html,False,True
2165,CSU Northridge,0,4330,Idaho,0,4331,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870539.html,False,True
2166,St. Mary's,0,4332,South Carolina,0,4333,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870541.html,True,False
2167,Florida Atlantic,0,4334,Elon University,0,4335,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870500.html,False,False
2168,Oakland,0,4336,Robert Morris,0,4337,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870502.html,False,False
2169,West Virginia,0,4338,Purdue,0,4339,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870504.html,False,False
2170,Auburn,0,4340,Boston College,0,4341,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870506.html,False,True
2171,Marist,0,4342,Pennsylvania,0,4343,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870508.html,False,True
2172,Hartford,0,4344,St. Peter's,0,4345,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870510.html,False,True
2173,Northwestern,0,4346,Brown,0,4347,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870512.html,False,True
2174,Bowling Green,0,4348,Detroit,0,4349,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870514.html,False,True
2175,Dayton,0,4350,Southern California,0,4351,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870498.html,False,False
2176,Miami-Florida,0,4352,La Salle,0,4353,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870517.html,False,True
2177,Washington,0,4354,Connecticut,10,4355,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870519.html,False,False
2178,Wis.-Milwaukee,0,4356,Alabama St.,0,4357,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870501.html,True,True
2179,Illinois St.,0,4358,DePaul,0,4359,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870538.html,False,True
2180,San Francisco,0,4360,American U.,0,4361,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870523.html,False,True
2181,UC Riverside,0,4362,Northern Illinois,0,4363,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870525.html,False,False
2182,Florida A&M,0,4364,Florida Gulf Coast,0,4365,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870527.html,True,False
2183,Stony Brook,0,4366,Cornell,0,4367,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870529.html,False,True
