matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
92,28.0,30.0,0.0,58.0,28.0,30.0,0.0,50.0
93,36.0,53.0,0.0,89.0,36.0,53.0,0.0,42.0
94,28.0,36.0,0.0,64.0,28.0,36.0,0.0,58.0
95,36.0,59.0,0.0,95.0,36.0,59.0,0.0,87.0
96,47.0,45.0,0.0,92.0,47.0,45.0,0.0,40.0
97,45.0,30.0,0.0,75.0,45.0,30.0,0.0,61.0
98,41.0,45.0,0.0,86.0,41.0,45.0,0.0,41.0
99,37.0,40.0,0.0,77.0,37.0,40.0,0.0,58.0
100,37.0,38.0,0.0,75.0,37.0,38.0,0.0,72.0
101,39.0,39.0,0.0,78.0,39.0,39.0,0.0,73.0
102,46.0,32.0,0.0,78.0,46.0,32.0,0.0,45.0
103,41.0,33.0,0.0,74.0,41.0,33.0,0.0,50.0
104,44.0,32.0,0.0,76.0,44.0,32.0,0.0,62.0
105,47.0,46.0,0.0,93.0,47.0,46.0,0.0,58.0
106,33.0,18.0,0.0,51.0,33.0,18.0,0.0,79.0
107,27.0,42.0,0.0,69.0,27.0,42.0,0.0,67.0
108,43.0,39.0,0.0,82.0,43.0,39.0,0.0,48.0
109,29.0,35.0,0.0,64.0,29.0,35.0,0.0,46.0
110,31.0,29.0,0.0,60.0,31.0,29.0,0.0,68.0
111,33.0,31.0,0.0,64.0,33.0,31.0,0.0,42.0
112,37.0,49.0,0.0,86.0,37.0,49.0,0.0,63.0
113,54.0,61.0,0.0,115.0,54.0,61.0,0.0,55.0
114,47.0,54.0,0.0,101.0,47.0,54.0,0.0,61.0
115,28.0,48.0,0.0,76.0,28.0,48.0,0.0,60.0
116,51.0,43.0,0.0,94.0,51.0,43.0,0.0,77.0
117,46.0,35.0,0.0,81.0,46.0,35.0,0.0,43.0
118,43.0,42.0,0.0,85.0,43.0,42.0,0.0,45.0
119,34.0,41.0,0.0,75.0,34.0,41.0,0.0,61.0
120,47.0,50.0,0.0,97.0,47.0,50.0,0.0,66.0
121,33.0,55.0,0.0,88.0,33.0,55.0,0.0,80.0
122,45.0,48.0,0.0,93.0,45.0,48.0,0.0,82.0
123,31.0,36.0,4.0,71.0,31.0,36.0,6.0,73.0
124,42.0,32.0,0.0,74.0,42.0,32.0,0.0,77.0
125,36.0,49.0,0.0,85.0,36.0,49.0,0.0,71.0
126,29.0,23.0,0.0,52.0,29.0,23.0,0.0,37.0
127,53.0,41.0,0.0,94.0,53.0,41.0,0.0,61.0
128,31.0,38.0,0.0,69.0,31.0,38.0,0.0,59.0
129,21.0,19.0,0.0,40.0,21.0,19.0,0.0,75.0
130,33.0,32.0,0.0,65.0,33.0,32.0,0.0,48.0
131,40.0,38.0,0.0,78.0,40.0,38.0,0.0,55.0
132,37.0,46.0,0.0,83.0,37.0,46.0,0.0,64.0
133,29.0,42.0,0.0,71.0,29.0,42.0,0.0,58.0
134,42.0,48.0,0.0,90.0,42.0,48.0,0.0,76.0
135,29.0,30.0,0.0,59.0,29.0,30.0,0.0,64.0
136,43.0,46.0,0.0,89.0,43.0,46.0,0.0,49.0
137,32.0,44.0,0.0,76.0,32.0,44.0,0.0,85.0
138,39.0,43.0,0.0,82.0,39.0,43.0,0.0,54.0
139,28.0,34.0,0.0,62.0,28.0,34.0,0.0,31.0
140,24.0,37.0,0.0,61.0,24.0,37.0,0.0,69.0
141,41.0,41.0,0.0,82.0,41.0,41.0,0.0,39.0
142,46.0,45.0,0.0,91.0,46.0,45.0,0.0,70.0
143,31.0,29.0,0.0,60.0,31.0,29.0,0.0,52.0
144,38.0,41.0,0.0,79.0,38.0,41.0,0.0,63.0
145,39.0,41.0,0.0,80.0,39.0,41.0,0.0,39.0
146,41.0,48.0,0.0,89.0,41.0,48.0,0.0,74.0
147,40.0,49.0,0.0,89.0,40.0,49.0,0.0,72.0
148,42.0,37.0,0.0,79.0,42.0,37.0,0.0,55.0
149,39.0,48.0,0.0,87.0,39.0,48.0,0.0,59.0
150,31.0,46.0,0.0,77.0,31.0,46.0,0.0,67.0
151,46.0,26.0,0.0,72.0,46.0,26.0,0.0,71.0
152,39.0,38.0,0.0,77.0,39.0,38.0,0.0,59.0
153,32.0,33.0,0.0,65.0,32.0,33.0,0.0,52.0
154,29.0,54.0,0.0,83.0,29.0,54.0,0.0,73.0
155,31.0,29.0,0.0,60.0,31.0,29.0,0.0,59.0
156,60.0,47.0,0.0,107.0,60.0,47.0,0.0,65.0
157,33.0,52.0,0.0,85.0,33.0,52.0,0.0,57.0
158,42.0,49.0,0.0,91.0,42.0,49.0,0.0,69.0
159,37.0,44.0,0.0,81.0,37.0,44.0,0.0,66.0
160,34.0,29.0,0.0,63.0,34.0,29.0,0.0,51.0
161,50.0,42.0,0.0,92.0,50.0,42.0,0.0,68.0
162,52.0,39.0,0.0,91.0,52.0,39.0,0.0,51.0
163,22.0,42.0,0.0,64.0,22.0,42.0,0.0,60.0
164,31.0,27.0,0.0,58.0,31.0,27.0,0.0,77.0
165,40.0,42.0,0.0,82.0,40.0,42.0,0.0,59.0
166,46.0,42.0,0.0,88.0,46.0,42.0,0.0,57.0
167,35.0,30.0,10.0,75.0,35.0,30.0,12.0,77.0
168,31.0,36.0,0.0,67.0,31.0,36.0,0.0,56.0
169,26.0,39.0,0.0,65.0,26.0,39.0,0.0,49.0
170,33.0,41.0,0.0,74.0,33.0,41.0,0.0,64.0
171,28.0,49.0,0.0,77.0,28.0,49.0,0.0,57.0
172,28.0,48.0,0.0,76.0,28.0,48.0,0.0,56.0
173,33.0,29.0,0.0,62.0,33.0,29.0,0.0,59.0
174,44.0,65.0,0.0,109.0,44.0,65.0,0.0,59.0
175,29.0,48.0,0.0,77.0,29.0,48.0,0.0,68.0
176,28.0,34.0,0.0,62.0,28.0,34.0,0.0,74.0
177,29.0,41.0,0.0,70.0,29.0,41.0,0.0,58.0
178,28.0,44.0,0.0,72.0,28.0,44.0,0.0,65.0
179,37.0,46.0,0.0,83.0,37.0,46.0,0.0,62.0
180,42.0,51.0,0.0,93.0,42.0,51.0,0.0,82.0
181,47.0,55.0,0.0,102.0,47.0,55.0,0.0,66.0
182,35.0,38.0,0.0,73.0,35.0,38.0,0.0,47.0
183,31.0,33.0,0.0,64.0,31.0,33.0,0.0,52.0
184,22.0,35.0,0.0,57.0,22.0,35.0,0.0,52.0
185,54.0,62.0,0.0,116.0,54.0,62.0,0.0,45.0
186,42.0,44.0,0.0,86.0,42.0,44.0,0.0,56.0
187,43.0,56.0,0.0,99.0,43.0,56.0,0.0,57.0
188,42.0,35.0,0.0,77.0,42.0,35.0,0.0,70.0
189,29.0,39.0,0.0,68.0,29.0,39.0,0.0,55.0
190,33.0,28.0,0.0,61.0,33.0,28.0,0.0,69.0
191,26.0,38.0,0.0,64.0,26.0,38.0,0.0,60.0
192,29.0,46.0,0.0,75.0,29.0,46.0,0.0,52.0
193,38.0,40.0,0.0,78.0,38.0,40.0,0.0,65.0
194,25.0,40.0,0.0,65.0,25.0,40.0,0.0,74.0
195,35.0,34.0,0.0,69.0,35.0,34.0,0.0,77.0
196,52.0,40.0,0.0,92.0,52.0,40.0,0.0,86.0
197,51.0,32.0,0.0,83.0,51.0,32.0,0.0,66.0
198,32.0,36.0,0.0,68.0,32.0,36.0,0.0,76.0
199,35.0,28.0,0.0,63.0,35.0,28.0,0.0,47.0
200,27.0,44.0,0.0,71.0,27.0,44.0,0.0,65.0
201,52.0,37.0,0.0,89.0,52.0,37.0,0.0,45.0
202,38.0,35.0,0.0,73.0,38.0,35.0,0.0,64.0
203,28.0,51.0,0.0,79.0,28.0,51.0,0.0,83.0
204,23.0,28.0,0.0,51.0,23.0,28.0,0.0,50.0
205,37.0,35.0,0.0,72.0,37.0,35.0,0.0,61.0
206,31.0,40.0,0.0,71.0,31.0,40.0,0.0,58.0
207,37.0,41.0,0.0,78.0,37.0,41.0,0.0,75.0
208,38.0,39.0,0.0,77.0,38.0,39.0,0.0,64.0
209,31.0,43.0,0.0,74.0,31.0,43.0,0.0,52.0
210,48.0,29.0,0.0,77.0,48.0,29.0,0.0,57.0
211,29.0,42.0,0.0,71.0,29.0,42.0,0.0,53.0
212,38.0,38.0,0.0,76.0,38.0,38.0,0.0,71.0
213,37.0,25.0,6.0,68.0,37.0,25.0,11.0,73.0
214,33.0,33.0,0.0,66.0,33.0,33.0,0.0,47.0
215,38.0,35.0,0.0,73.0,38.0,35.0,0.0,54.0
216,47.0,53.0,0.0,100.0,47.0,53.0,0.0,75.0
217,45.0,39.0,0.0,84.0,45.0,39.0,0.0,66.0
218,25.0,35.0,0.0,60.0,25.0,35.0,0.0,73.0
219,31.0,23.0,0.0,54.0,31.0,23.0,0.0,38.0
220,59.0,55.0,0.0,114.0,59.0,55.0,0.0,56.0
221,34.0,30.0,0.0,64.0,34.0,30.0,0.0,55.0
222,53.0,50.0,0.0,103.0,53.0,50.0,0.0,59.0
223,34.0,23.0,0.0,57.0,34.0,23.0,0.0,42.0
224,37.0,49.0,0.0,86.0,37.0,49.0,0.0,68.0
225,28.0,31.0,0.0,59.0,28.0,31.0,0.0,57.0
226,45.0,46.0,0.0,91.0,45.0,46.0,0.0,52.0
227,32.0,52.0,0.0,84.0,32.0,52.0,0.0,71.0
228,33.0,38.0,0.0,71.0,33.0,38.0,0.0,52.0
229,31.0,32.0,0.0,63.0,31.0,32.0,0.0,56.0
230,32.0,31.0,0.0,63.0,32.0,31.0,0.0,60.0
231,29.0,43.0,0.0,72.0,29.0,43.0,0.0,56.0
232,36.0,56.0,0.0,92.0,36.0,56.0,0.0,53.0
233,45.0,35.0,0.0,80.0,45.0,35.0,0.0,61.0
234,48.0,39.0,0.0,87.0,48.0,39.0,0.0,57.0
235,32.0,44.0,0.0,76.0,32.0,44.0,0.0,63.0
236,24.0,47.0,0.0,71.0,24.0,47.0,0.0,62.0
237,39.0,44.0,0.0,83.0,39.0,44.0,0.0,56.0
238,42.0,36.0,0.0,78.0,42.0,36.0,0.0,53.0
239,33.0,50.0,0.0,83.0,33.0,50.0,0.0,56.0
240,28.0,40.0,0.0,68.0,28.0,40.0,0.0,63.0
241,36.0,42.0,0.0,78.0,36.0,42.0,0.0,70.0
242,35.0,30.0,0.0,65.0,35.0,30.0,0.0,47.0
243,27.0,28.0,0.0,55.0,27.0,28.0,0.0,60.0
244,32.0,44.0,0.0,76.0,32.0,44.0,0.0,64.0
245,48.0,49.0,0.0,97.0,48.0,49.0,0.0,79.0
246,28.0,29.0,0.0,57.0,28.0,29.0,0.0,58.0
247,33.0,35.0,0.0,68.0,33.0,35.0,0.0,50.0
248,40.0,44.0,0.0,84.0,40.0,44.0,0.0,73.0
249,24.0,32.0,0.0,56.0,24.0,32.0,0.0,41.0
250,46.0,55.0,0.0,101.0,46.0,55.0,0.0,54.0
251,21.0,32.0,0.0,53.0,21.0,32.0,0.0,70.0
252,42.0,25.0,0.0,67.0,42.0,25.0,0.0,39.0
253,46.0,39.0,0.0,85.0,46.0,39.0,0.0,53.0
254,41.0,52.0,0.0,93.0,41.0,52.0,0.0,59.0
255,31.0,36.0,0.0,67.0,31.0,36.0,0.0,59.0
256,44.0,39.0,0.0,83.0,44.0,39.0,0.0,64.0
257,22.0,24.0,0.0,46.0,22.0,24.0,0.0,51.0
258,33.0,34.0,0.0,67.0,33.0,34.0,0.0,69.0
259,37.0,39.0,0.0,76.0,37.0,39.0,0.0,84.0
260,38.0,36.0,0.0,74.0,38.0,36.0,0.0,71.0
261,36.0,38.0,0.0,74.0,36.0,38.0,0.0,77.0
262,50.0,38.0,0.0,88.0,50.0,38.0,0.0,39.0
263,30.0,31.0,0.0,61.0,30.0,31.0,0.0,55.0
264,36.0,54.0,0.0,90.0,36.0,54.0,0.0,86.0
265,39.0,50.0,0.0,89.0,39.0,50.0,0.0,77.0
266,37.0,48.0,0.0,85.0,37.0,48.0,0.0,56.0
267,53.0,51.0,0.0,104.0,53.0,51.0,0.0,63.0
268,43.0,51.0,0.0,94.0,43.0,51.0,0.0,81.0
269,38.0,55.0,0.0,93.0,38.0,55.0,0.0,57.0
270,20.0,26.0,0.0,46.0,20.0,26.0,0.0,63.0
271,48.0,44.0,0.0,92.0,48.0,44.0,0.0,50.0
272,27.0,35.0,0.0,62.0,27.0,35.0,0.0,63.0
273,47.0,34.0,0.0,81.0,47.0,34.0,0.0,51.0
274,45.0,36.0,0.0,81.0,45.0,36.0,0.0,54.0
