matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
16,Siena,0,32,Vermont,0,33,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844618.html,False,False
17,North Carolina,12,34,Gardner-Webb,0,35,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844620.html,False,True
18,Texas Christian,0,36,Cal Poly SLO,0,37,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844622.html,False,True
19,George Mason,0,38,Virginia,0,39,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844624.html,False,True
20,Detroit,0,40,Northern Michigan,0,41,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845605.html,False,True
21,Old Dominion,0,42,Holy Cross,0,43,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844625.html,False,False
22,William & Mary,0,44,Hampton,0,45,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844627.html,False,True
23,Coastal Carolina,0,46,Akron,0,47,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844629.html,False,True
24,Marshall,0,48,Longwood,0,49,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844631.html,False,True
25,Appalachian St.,0,50,Montreat,0,51,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844633.html,False,True
26,VCU,0,52,Florida Gulf Coast,0,53,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844635.html,False,True
27,Eastern Kentucky,0,54,Cincinnati Christian,0,55,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844637.html,False,True
28,Lipscomb,0,56,Belmont,0,57,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862483.html,False,False
29,Claflin,0,58,South Carolina State,0,59,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862493.html,False,False
30,Saint Louis,0,60,South Carolina Upstate,0,61,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844639.html,False,True
31,Texas State,0,62,Fordham,0,63,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844641.html,False,True
32,Arkansas,0,64,Sam Houston St.,0,65,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844644.html,False,True
33,Wis.-Milwaukee,0,66,Mary,0,67,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844646.html,False,True
34,Alabama A&M,0,68,Miles College,0,69,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844651.html,False,True
35,No.Carolina A&T,0,70,Greensboro,0,71,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844653.html,False,True
36,Illinois,0,72,Colgate,0,73,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844655.html,False,True
37,North Dakota State,0,74,Valley City State,0,75,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844657.html,False,True
38,Auburn,0,76,IUPU - Ft. Wayne,0,77,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844659.html,False,True
39,Nebraska Omaha,0,78,Northern Illinois,0,79,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844661.html,False,True
40,McNeese St.,0,80,Louisiana College,0,81,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844663.html,False,True
41,Creighton,15,82,North Texas,0,83,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844665.html,False,True
42,Lafayette,0,84,St. Francis (NY),0,85,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844667.html,False,False
43,Valparaiso,0,86,Georgia Southern,0,87,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844669.html,False,True
44,Michigan,5,88,Slippery Rock,0,89,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845607.html,False,False
45,Brigham Young,0,90,Tennessee St.,0,91,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844673.html,False,True
46,Gonzaga,22,92,Southern Utah,0,93,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844675.html,False,False
47,Cal. State - Bakersfield,0,94,Texas-Arlington,0,95,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844679.html,False,False
48,Colorado St.,0,96,Montana,0,97,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844681.html,False,True
49,DePaul,0,98,UC Riverside,0,99,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844683.html,False,True
50,Texas Tech,0,100,Prairie View A&M,0,101,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844685.html,False,True
51,Iowa,0,102,Texas-Pan American,0,103,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844687.html,False,True
52,Texas-El Paso,0,104,Oral Roberts,0,105,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844689.html,False,True
53,Alabama,0,106,South Dakota State,0,107,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845608.html,False,True
54,Bradley,0,108,Eastern Illinois,0,109,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844648.html,False,True
55,Texas A&M,0,110,Louisiana Tech,0,111,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844643.html,False,True
56,Loyola Marymount,0,112,Pacifica College,0,113,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862485.html,False,False
57,Sacramento State,0,114,UC Merced,0,115,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844692.html,False,True
58,CSU Northridge,0,116,Pepperdine,0,117,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844694.html,False,True
59,UCLA,13,118,Indiana St.,0,119,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844696.html,False,True
60,Portland St.,0,120,Pacific (OR),0,121,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845571.html,False,True
61,Houston,0,122,Florida A&M,0,123,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844586.html,False,True
62,Morgan St.,0,124,Texas-San Antonio,0,125,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844589.html,True,True
63,Miami-Florida,0,126,Stetson,0,127,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845569.html,False,True
64,LIU Brooklyn,0,128,Morehead St.,0,129,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844591.html,True,False
65,Charlotte,0,130,Charleston Southern,0,131,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844593.html,False,True
66,Villanova,0,132,Univ. of D.C.,0,133,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844595.html,False,True
67,N.C. Asheville,0,134,Western Carolina,0,135,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844598.html,False,True
68,Duke,8,136,Georgia St,0,137,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844600.html,False,True
69,Purdue,0,138,Bucknell,0,139,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844602.html,False,False
70,St. Bonaventure,0,140,Bethune-Cookman,0,141,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844604.html,False,True
71,Georgia Tech,0,142,Tulane,0,143,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844607.html,False,True
72,Bowling Green,0,144,Lake Erie College,0,145,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844609.html,False,True
73,Northeastern,0,146,Boston U,0,147,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844611.html,False,True
74,Georgia,0,148,Jacksonville,0,149,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844613.html,False,True
75,Wake Forest,0,150,Radford,0,151,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844615.html,False,True
76,Campbell,0,152,Averett,0,153,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844617.html,False,True
77,Colorado,0,154,Wofford,0,155,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844619.html,False,True
78,Davidson,0,156,Emory,0,157,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844621.html,False,True
79,Penn St.,0,158,St. Francis (PA),0,159,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844623.html,False,True
80,Navy,0,160,Marymount (VA),0,161,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845570.html,False,True
81,Tennessee,0,162,Kennesaw St.,0,163,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844583.html,False,True
82,Rutgers,0,164,St. Peter's,0,165,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844626.html,False,False
83,Seton Hall,0,166,UMKC,0,167,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844628.html,True,True
84,Loyola-Maryland,0,168,Binghamton,0,169,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844630.html,False,True
85,Cleveland St.,0,170,Grambling State,0,171,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844632.html,False,True
86,Charleston,0,172,Towson,0,173,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844634.html,False,True
87,Rhode Island,0,174,Norfolk State,0,175,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844636.html,False,False
88,Oakland,0,176,Albion,0,177,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845606.html,False,True
89,Troy,0,178,Mississippi St.,0,179,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862484.html,False,True
90,Savannah State,0,180,Trinity Baptist,0,181,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844638.html,False,True
91,Kansas,7,182,SE Missouri St.,0,183,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844640.html,False,True
92,Northwestern St.,0,184,East Texas Baptist,0,185,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844642.html,False,False
93,Austin Peay,0,186,Samford,0,187,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844645.html,False,True
94,Indiana,1,188,Bryant,0,189,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844650.html,False,True
95,Jacksonville St.,0,190,Reinhardt,0,191,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844652.html,False,True
96,Texas,24,192,Fresno St.,0,193,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844654.html,False,True
97,Iowa St.,0,194,Southern,0,195,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844656.html,False,True
98,Loyola-Chicago,0,196,Toledo,0,197,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844658.html,False,True
99,Minnesota,0,198,American U.,0,199,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844660.html,False,True
100,Louisiana State,0,200,UC Santa Barbara,0,201,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844662.html,False,True
101,Arkansas-Little Rock,0,202,Tenn-Martin,0,203,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844664.html,False,True
102,Missouri St.,0,204,Philander Smith,0,205,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844666.html,False,True
103,Kentucky,3,206,Maryland,0,207,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844668.html,True,True
104,Murray St.,0,208,Brescia,0,209,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844670.html,False,True
105,Middle Tennessee St.,0,210,Alabama St.,0,211,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844672.html,False,True
106,Oregon St.,0,212,Niagara,0,213,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844674.html,False,False
107,Mississippi,0,214,Mississippi Valley State,0,215,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844678.html,False,True
108,New Orleans,0,216,San Jose St.,0,217,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844680.html,False,True
109,Stephen F. Austin,0,218,Howard Payne,0,219,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844682.html,False,True
110,Oklahoma St.,0,220,UC Davis,0,221,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844684.html,False,True
111,Marist,0,222,Stony Brook,0,223,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844686.html,False,False
112,Kansas St.,0,224,North Dakota,0,225,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844688.html,False,True
113,Utah,0,226,Willamette,0,227,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844690.html,False,False
114,Weber St.,0,228,Arizona Christian,0,229,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862491.html,False,False
115,Iona,0,230,Denver,0,231,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844597.html,False,True
116,Houston Baptist,0,232,Arkansas-Pine Bluff,0,233,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844691.html,True,True
117,San Diego,0,234,San Diego Christian,0,235,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844588.html,False,True
118,Idaho,0,236,Wright St.,0,237,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844693.html,False,False
119,Southern California,0,238,Coppin St.,0,239,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844695.html,False,True
120,Stanford,0,240,San Francisco,0,241,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844697.html,True,True
121,Hawaii,0,242,Maryland - E. Shore,0,243,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844698.html,False,True
122,Buffalo,0,244,Princeton,0,245,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844700.html,False,False
123,Drake,0,246,William Jewell,0,247,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862505.html,False,True
124,Northern Iowa,0,248,Wartburg,0,249,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845609.html,False,False
125,Army,0,250,Air Force,0,251,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844704.html,True,False
126,Ohio,0,252,Portland,0,253,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844706.html,False,True
127,Providence,0,254,New Jersey Tech,0,255,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844708.html,False,True
128,Notre Dame,23,256,Evansville,0,257,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844699.html,False,True
129,Hartford,0,258,Quinnipiac,0,259,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844710.html,False,False
130,Howard,0,260,Lincoln,0,261,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844712.html,False,False
131,Mercer,0,262,University of the South,0,263,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845611.html,False,True
132,George Washington,0,264,Youngstown St.,0,265,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844715.html,False,False
133,Texas-San Antonio,0,266,Holy Cross,0,267,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844716.html,True,True
134,Missouri,17,268,SIU - Edwardsville,0,269,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844713.html,False,True
135,Long Beach St.,0,270,North Alabama,0,271,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844718.html,False,True
136,Dartmouth,0,272,Maine,0,273,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844724.html,False,True
137,Delaware State,0,274,Gwynedd-Mercy,0,275,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844721.html,False,True
138,Old Dominion,0,276,Morgan St.,0,277,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844726.html,False,True
139,Oregon,0,278,Northern Arizona,0,279,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844728.html,False,True
140,Arizona St.,0,280,Central Arkansas,0,281,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844730.html,False,True
141,Fairfield,0,282,Central Conn. St.,0,283,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844732.html,True,True
142,Western Illinois,0,284,Wabash,0,285,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845613.html,False,True
143,Southern Miss,0,286,Western Kentucky,0,287,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845614.html,False,True
144,UAB,0,288,Young Harris College,0,289,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862494.html,False,False
145,Pacific,0,290,Holy Names,0,291,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844736.html,False,True
146,Santa Clara,0,292,Simpson University(CA),0,293,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844738.html,False,False
147,St. Mary's,0,294,Sonoma State,0,295,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845616.html,False,True
148,Cornell,0,296,Western Michigan,0,297,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844720.html,False,True
149,New Hampshire,0,298,Suffolk,0,299,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844702.html,False,True
150,Green Bay,0,300,Chicago St.,0,301,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844703.html,False,True
151,Virginia Tech,0,302,East Tennessee St.,0,303,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844705.html,False,True
152,Butler,0,304,Elon University,0,305,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844707.html,False,True
153,Dayton,0,306,Arkansas St.,0,307,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844723.html,False,True
154,La Salle,0,308,Delaware,0,309,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844709.html,False,True
155,Northern Colorado,0,310,University of the Southwest,0,311,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844711.html,False,False
156,Winthrop,0,312,St. Andrews Presbyterian,0,313,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845610.html,False,True
157,Citadel,0,314,VMI,0,315,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844714.html,False,True
158,Vanderbilt,0,316,Nicholls State,0,317,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845644.html,False,True
159,East Carolina,0,318,Washington & Lee,0,319,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845612.html,False,True
160,Sacred Heart,0,320,Yale,0,321,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844717.html,True,True
161,North Florida,0,322,Edward Waters,0,323,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844719.html,False,True
162,South Florida,0,324,Central Florida,0,325,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844725.html,False,False
163,Furman,0,326,Columbia,0,327,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844722.html,False,False
164,Washington St.,0,328,Eastern Washington,0,329,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844727.html,False,True
165,Gardner-Webb,0,330,Covenant,0,331,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844729.html,False,True
166,Texas A&M CC,0,332,Texas Lutheran,0,333,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844731.html,False,True
167,Wichita St.,0,334,North Carolina Central,0,335,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844733.html,False,True
168,Rice,0,336,St. Thomas (TX),0,337,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore845615.html,False,False
169,Tennessee Tech,0,338,Crowley's Ridge College,0,339,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844734.html,False,False
170,Utah St.,0,340,Idaho State,0,341,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844735.html,False,True
171,UC Irvine,0,342,Nevada,0,343,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844737.html,False,True
172,Wyoming,0,344,Western State,0,345,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844739.html,False,True
173,Villanova,0,346,Marshall,0,347,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844740.html,False,True
174,NC-Wilmington,0,348,N.C. Asheville,0,349,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844742.html,False,True
175,Ball St.,0,350,Grambling State,0,351,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844744.html,False,True
176,Navy,0,352,Siena,0,353,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844746.html,False,False
177,Boston College,0,354,Florida International,0,355,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844748.html,False,True
178,Old Dominion,0,356,Texas-San Antonio,0,357,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844750.html,False,False
179,VMI,0,358,Army,0,359,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862506.html,False,False
180,Oklahoma,0,360,Louisiana-Monroe,0,361,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844753.html,False,True
181,Jacksonville St.,0,362,Eastern Michigan,0,363,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844755.html,False,True
182,Florida,10,364,Alabama St.,0,365,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844758.html,False,True
183,Boise St.,0,366,Texas Southern,0,367,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844760.html,False,True
184,Citadel,0,368,Air Force,0,369,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore862507.html,False,False
185,Holy Cross,0,370,Morgan St.,0,371,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2012-2013/boxscore844762.html,True,True
