matchup_id,date,city,state,country,arena,attendance
46,2012-11-09 21:00:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
47,2012-11-09 21:00:00,Bakersfield,California,,Icardo Center,1257.0
48,2012-11-09 21:00:00,Fort Collins,Colorado,,Moby Arena,5833.0
49,2012-11-09 21:00:00,Chicago,Illinois,,McGrath-Phillips Arena,3554.0
50,2012-11-09 21:00:00,Lubbock,Texas,,United Spirit Arena,8550.0
51,2012-11-09 21:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,14859.0
52,2012-11-09 21:00:00,El Paso,Texas,,Don Haskins Center,8564.0
53,2012-11-09 21:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,11669.0
54,2012-11-09 21:00:00,Peoria,Illinois,,Carver Arena,6634.0
55,2012-11-09 21:00:00,College Station,Texas,,Reed Arena,5066.0
56,2012-11-09 22:00:00,Los Angeles,California,,Gersten Pavilion,2062.0
57,2012-11-09 22:05:00,Sacramento,California,,Hornets Nest,598.0
58,2012-11-09 22:30:00,Northridge,California,,Matador Gymnasium,1256.0
59,2012-11-09 23:00:00,Los Angeles,California,,Pauley Pavilion,13513.0
60,2012-11-09 23:05:00,Portland,Oregon,,Peter W. Stott Center,1027.0
61,2012-11-09 13:00:00,Houston,Texas,,Hofheinz Pavilion,6108.0
62,2012-11-09 17:00:00,Norfolk,Virginia,,Ted Constant Convocation Center,5463.0
63,2012-11-09 17:30:00,Coral Gables,Florida,,BankUnited Center,3086.0
64,2012-11-09 17:45:00,Brooklyn,New York,,Barclays Center,4992.0
65,2012-11-09 18:00:00,Charlotte,North Carolina,,Dale F. Halton Arena,4429.0
66,2012-11-09 19:00:00,Villanova,Pennsylvania,,The Pavilion,6500.0
67,2012-11-09 19:00:00,Asheville,North Carolina,,Kimmel Arena,2759.0
68,2012-11-09 19:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
69,2012-11-09 19:00:00,West Lafayette,Indiana,,Mackey Arena,13090.0
70,2012-11-09 19:00:00,St. Bonaventure,New York,,Reilly Center,4215.0
71,2012-11-09 19:00:00,Atlanta,Georgia,,Hank McCamish Pavilion,8600.0
72,2012-11-09 19:00:00,Bowling Green,Ohio,,Stroh Center,1731.0
73,2012-11-09 19:00:00,Boston,Massachusetts,,Matthews Arena,3242.0
74,2012-11-09 19:00:00,Athens,Georgia,,Stegeman Coliseum,5232.0
75,2012-11-09 19:00:00,Winston-Salem,North Carolina,,Lawrence Joel Veterans Memorial Coliseum,7042.0
76,2012-11-09 19:00:00,Buies Creek,North Carolina,,Carter Gym,1746.0
77,2012-11-09 19:00:00,Boulder,Colorado,,Coors Events Center,10611.0
78,2012-11-09 19:00:00,Davidson,North Carolina,,John M. Belk Arena,3721.0
79,2012-11-09 19:00:00,University Park,Pennsylvania,,Bryce Jordan Center,7329.0
80,2012-11-09 19:00:00,Annapolis,Maryland,,Alumni Hall,1682.0
81,2012-11-09 19:00:00,Knoxville,Tennessee,,Thompson-Boling Arena,18044.0
82,2012-11-09 19:30:00,Piscataway,New Jersey,,Louis Brown Athletic Center,3906.0
83,2012-11-09 19:30:00,South Orange,New Jersey,,Walsh Gym,2600.0
84,2012-11-09 19:30:00,Baltimore,Maryland,,Reitz Arena,2100.0
85,2012-11-09 19:30:00,Cleveland,Ohio,,Wolstein Center,4127.0
86,2012-11-09 19:30:00,Charleston,South Carolina,,TD Bank Arena,4215.0
87,2012-11-09 19:30:00,Kingston,Rhode Island,,Ryan Center,5045.0
88,2012-11-09 19:30:00,Rochester,Michigan,,Athletics Center Arena,2265.0
89,2012-11-09 20:00:00,Troy,Alabama,,Trojan Arena,5120.0
90,2012-11-09 20:00:00,Savannah,Georgia,,Tiger Arena,1388.0
91,2012-11-09 20:00:00,Lawrence,Kansas,,Allen Fieldhouse,16300.0
92,2012-11-09 20:00:00,Natchitoches,Louisiana,,Prather Coliseum,2112.0
93,2012-11-09 20:00:00,Clarksville,Tennessee,,Dunn Center,2315.0
94,2012-11-09 20:00:00,Bloomington,Indiana,,Assembly Hall,17472.0
95,2012-11-09 20:00:00,Jacksonville,Alabama,,Pete Mathews Coliseum,1109.0
96,2012-11-09 20:00:00,Austin,Texas,,Frank Erwin Special Events Center,10389.0
97,2012-11-09 20:00:00,Ames,Iowa,,James H. Hilton Coliseum,13975.0
98,2012-11-09 20:00:00,Chicago,Illinois,,Joseph J. Gentile Center,2187.0
99,2012-11-09 20:00:00,Minneapolis,Minnesota,,Williams Arena,10172.0
100,2012-11-09 20:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,6966.0
101,2012-11-09 20:00:00,Little Rock,Arkansas,,Jack Stephens Center,3812.0
102,2012-11-09 20:05:00,Springfield,Missouri,,John Q. Hammons Student Center,5888.0
103,2012-11-09 20:30:00,Brooklyn,New York,,Barclays Center,17732.0
104,2012-11-09 20:30:00,Murray,Kentucky,,CFSB Center,3866.0
105,2012-11-09 20:45:00,Murfreesboro,Tennessee,,Murphy Center,5806.0
106,2012-11-09 21:00:00,Corvallis,Oregon,,Gill Coliseum,3206.0
107,2012-11-09 21:00:00,Oxford,Mississippi,,Tad Smith Coliseum,4992.0
108,2012-11-09 21:00:00,New Orleans,Louisiana,,Lakefront Arena,1419.0
109,2012-11-09 21:00:00,Nacogdoches,Texas,,William R. Johnson Coliseum,2203.0
110,2012-11-09 21:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,9853.0
111,2012-11-09 21:00:00,Poughkeepsie,New York,,McCann Field House,1904.0
112,2012-11-09 21:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,12199.0
113,2012-11-09 21:00:00,Salt Lake City,Utah,,Jon M. Huntsman Center,6242.0
114,2012-11-09 21:00:00,Ogden,Utah,,Dee Events Center,4937.0
115,2012-11-09 21:00:00,New Rochelle,New York,,Hynes Athletic Center,2140.0
116,2012-11-09 21:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
117,2012-11-09 22:00:00,San Diego,California,,Jenny Craig Pavillion,1057.0
118,2012-11-09 22:05:00,Moscow,Idaho,,Memorial Gym,1303.0
119,2012-11-09 23:00:00,Los Angeles,California,,Galen Center,4157.0
120,2012-11-09 23:00:00,Oakland,California,,Oracle Arena,3200.0
121,2012-11-09 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5674.0
122,2012-11-10 12:00:00,Buffalo,New York,,Alumni Arena,4450.0
123,2012-11-10 12:00:00,Des Moines,Iowa,,Knapp Center,3273.0
124,2012-11-10 13:00:00,Cedar Falls,Iowa,,McLeod Center,3104.0
125,2012-11-10 14:00:00,Charleston,South Carolina,,McAlister Field House,2249.0
126,2012-11-10 14:00:00,Athens,Ohio,,Convocation Center,12194.0
127,2012-11-10 14:00:00,Providence,Rhode Island,,Dunkin' Donuts Center,5739.0
128,2012-11-10 14:00:00,South Bend,Indiana,,Joyce Center,8224.0
129,2012-11-10 15:00:00,Hartford,Connecticut,,Chase Arena at Reich Family Pavillion,3186.0
130,2012-11-10 16:00:00,Washington,District of Columbia,,Burr Gymnasium,1138.0
131,2012-11-10 16:00:00,Macon,Georgia,,Hawkins Arena,3497.0
132,2012-11-10 16:00:00,Washington,District of Columbia,,Charles E. Smith Athletic Center,2198.0
133,2012-11-10 17:00:00,Norfolk,Virginia,,Ted Constant Convocation Center,6993.0
134,2012-11-10 17:00:00,Columbia,Missouri,,Mizzou Arena,10054.0
135,2012-11-10 18:05:00,Long Beach,California,,Walter Pyramid,5501.0
136,2012-11-10 19:00:00,Hanover,New Hampshire,,Edward Leede Arena,812.0
137,2012-11-10 19:00:00,Dover,Delaware,,Memorial Hall Gym,1249.0
138,2012-11-10 19:15:00,Norfolk,Virginia,,Ted Constant Convocation Center,6993.0
139,2012-11-10 19:30:00,Eugene,Oregon,,Matthew Knight Arena,5768.0
140,2012-11-10 19:30:00,Tempe,Arizona,,Wells Fargo Arena,4286.0
141,2012-11-10 20:00:00,Hartford,Connecticut,,Chase Arena at Reich Family Pavillion,3186.0
142,2012-11-10 20:00:00,Macomb,Illinois,,Western Hall,1242.0
143,2012-11-10 20:30:00,Hattiesburg,Mississippi,,Reed Green Coliseum,7097.0
144,2012-11-10 21:00:00,Birmingham,Alabama,,Bartow Arena,3823.0
145,2012-11-10 22:00:00,Stockton,California,,Alex G. Spanos Center,1891.0
146,2012-11-10 22:00:00,Santa Clara,California,,Leavey Center,1296.0
147,2012-11-10 22:00:00,Moraga,California,,McKeon Pavilion,2397.0
148,2012-11-10 12:00:00,Ithaca,New York,,Newman Arena,4450.0
149,2012-11-10 13:00:00,Durham,New Hampshire,,Lundholm Gym,667.0
150,2012-11-10 14:00:00,Green Bay,Wisconsin,,Resch Center,2249.0
151,2012-11-10 14:00:00,Blacksburg,Virginia,,Cassell Coliseum,6632.0
152,2012-11-10 14:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,6309.0
153,2012-11-10 14:00:00,Dayton,Ohio,,University of Dayton Arena,12265.0
154,2012-11-10 15:00:00,Philadelphia,Pennsylvania,,Tom Gola Arena,3400.0
155,2012-11-10 15:05:00,Greeley,Colorado,,Butler-Hancock Sports Pavilion,1138.0
156,2012-11-10 16:00:00,Rock Hill,South Carolina,,Winthrop Coliseum,2626.0
157,2012-11-10 16:00:00,Charleston,South Carolina,,McAlister Field House,1180.0
158,2012-11-10 16:00:00,Nashville,Tennessee,,Memorial Gym,7655.0
159,2012-11-10 17:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,4759.0
160,2012-11-10 17:30:00,Hartford,Connecticut,,Chase Arena at Reich Family Pavillion,3186.0
161,2012-11-10 19:00:00,Jacksonville,Florida,,UNF Arena,1602.0
162,2012-11-10 19:00:00,Tampa,Florida,,USF Sun Dome,7717.0
163,2012-11-10 19:00:00,Greenville,South Carolina,,Timmons Arena,702.0
164,2012-11-10 19:30:00,Pullman,Washington,,Beasley Performing Arts Coliseum,6705.0
165,2012-11-10 19:30:00,Boiling Springs,North Carolina,,Paul Porter Arena,1204.0
166,2012-11-10 20:00:00,Corpus Christi,Texas,,American Bank Center,1609.0
167,2012-11-10 20:00:00,Wichita,Kansas,,Charles Koch Arena,10491.0
168,2012-11-10 20:00:00,Houston,Texas,,Tudor Fieldhouse,1637.0
169,2012-11-10 21:00:00,Cookeville,Tennessee,,Eblen Center,1892.0
170,2012-11-10 21:05:00,Logan,Utah,,Dee Glen Smith Spectrum,9607.0
171,2012-11-10 22:00:00,Irvine,California,,Bren Events Center,1561.0
172,2012-11-10 22:00:00,Laramie,Wyoming,,Arena-Auditorium,5137.0
173,2012-11-11 13:00:00,Villanova,Pennsylvania,,The Pavilion,6500.0
174,2012-11-11 14:00:00,Wilmington,North Carolina,,Trask Coliseum,3052.0
175,2012-11-11 14:00:00,Muncie,Indiana,,John E. Worthen Arena,3141.0
176,2012-11-11 14:00:00,Annapolis,Maryland,,Alumni Hall,584.0
177,2012-11-11 14:00:00,Chestnut Hill,Massachusetts,,Silvio O. Conte Forum,2811.0
178,2012-11-11 14:00:00,Norfolk,Virginia,,Ted Constant Convocation Center,6233.0
179,2012-11-11 14:00:00,Lexington,Virginia,,Cameron Hall,778.0
180,2012-11-11 15:00:00,Norman,Oklahoma,,Lloyd Noble Center,8734.0
181,2012-11-11 15:00:00,Jacksonville,Alabama,,Pete Mathews Coliseum,1032.0
182,2012-11-11 15:30:00,Gainesville,Florida,,Stephen C. O'Connell Center,8047.0
183,2012-11-11 16:00:00,Boise,Idaho,,Taco Bell Arena,1950.0
184,2012-11-11 16:00:00,Charleston,South Carolina,,McAlister Field House,
185,2012-11-11 16:15:00,Norfolk,Virginia,,Ted Constant Convocation Center,6233.0
186,2012-11-11 17:00:00,Prairie View,Texas,,William Nicks Building,1175.0
187,2012-11-11 17:00:00,Waco,Texas,,The Ferrell Center,5846.0
188,2012-11-11 18:00:00,Tucson,Arizona,,McKale Center,14503.0
189,2012-11-11 19:00:00,Dallas,Texas,,Moody Coliseum,3578.0
190,2012-11-11 19:00:00,Ralston,Nebraska,,Ralston Arena,944.0
191,2012-11-11 20:00:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,7381.0
192,2012-11-11 20:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
193,2012-11-11 21:30:00,Corvallis,Oregon,,Gill Coliseum,3368.0
194,2012-11-11 22:00:00,Berkeley,California,,Haas Pavilion,8715.0
195,2012-11-11 14:00:00,Vestal,New York,,Binghamton University Events Center,2075.0
196,2012-11-11 14:00:00,West Lafayette,Indiana,,Mackey Arena,13427.0
197,2012-11-11 14:00:00,Madison,Wisconsin,,Kohl Center,16662.0
198,2012-11-11 14:00:00,Columbus,Ohio,,Value City Arena,13497.0
199,2012-11-11 14:00:00,Chicago,Illinois,,UIC Pavilion,2212.0
200,2012-11-11 14:00:00,Cincinnati,Ohio,,Fifth Third Arena,5728.0
201,2012-11-11 14:30:00,Chapel Hill,North Carolina,,Dean E. Smith Student Activities Center,8734.0
202,2012-11-11 15:00:00,Columbia,South Carolina,,The Colonial Center Arena,7335.0
203,2012-11-11 16:00:00,Lorman,Mississippi,,Davey L Whitney Complex,200.0
204,2012-11-11 16:00:00,Louisville,Kentucky,,KFC Yum! Center,20921.0
205,2012-11-11 16:00:00,Stony Brook,New York,,USB Sports Complex,1170.0
206,2012-11-11 16:00:00,San Diego,California,,USS Midway,5119.0
207,2012-11-11 16:30:00,Milwaukee,Wisconsin,,BMO Harris Bradley Center,13065.0
208,2012-11-11 17:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,10443.0
209,2012-11-11 17:00:00,Lafayette,Louisiana,,The Cajundome,2025.0
210,2012-11-11 18:30:00,Washington,District of Columbia,,Verizon Center,8213.0
211,2012-11-11 19:00:00,Cullowhee,North Carolina,,Liston B. Ramsey Regional Activity Center,1208.0
212,2012-11-11 19:00:00,Lincoln,Nebraska,,Bob Devaney Sports Center,9214.0
213,2012-11-11 20:05:00,Tulsa,Oklahoma,,Reynolds Center,5689.0
214,2012-11-11 21:00:00,Seattle,Washington,,KeyArena,2750.0
215,2012-11-11 22:00:00,Honolulu,Hawaii,,Stan Sheriff Center,5339.0
216,2012-11-12 18:00:00,Ann Arbor,Michigan,,Crisler Arena,4275.0
217,2012-11-12 18:00:00,Fort Worth,Texas,,Daniel-Meyer Coliseum,3759.0
218,2012-11-12 19:00:00,Chattanooga,Tennessee,,McKenzie Arena,2625.0
219,2012-11-12 19:00:00,Blacksburg,Virginia,,Cassell Coliseum,6270.0
220,2012-11-12 19:00:00,Athens,Georgia,,Stegeman Coliseum,4275.0
221,2012-11-12 19:00:00,Charlottesville,Virginia,,John Paul Jones Arena,8568.0
222,2012-11-12 19:00:00,Hamden,Connecticut,,TD Bank Sports Center,1822.0
223,2012-11-12 19:00:00,Greensboro,North Carolina,,Corbett Sports Center,947.0
224,2012-11-12 19:00:00,Lynchburg,Virginia,,Vines Center,3049.0
225,2012-11-12 19:00:00,Dover,Delaware,,Memorial Hall Gym,1206.0
226,2012-11-12 19:00:00,Radford,Virginia,,Dedmon Center,513.0
227,2012-11-12 19:00:00,Providence,Rhode Island,,Dunkin' Donuts Center,4307.0
228,2012-11-12 19:00:00,Newark,New Jersey,,Prudential Center,6165.0
229,2012-11-12 19:00:00,Jersey City,New Jersey,,Victor R. Yanitelli Recreation Life Center,1219.0
230,2012-11-12 19:00:00,Akron,Ohio,,James A. Rhodes Arena,2892.0
231,2012-11-12 19:00:00,Buies Creek,North Carolina,,John W. Pope Jr. Convocation Center,1583.0
232,2012-11-12 19:30:00,Piscataway,New Jersey,,Louis Brown Athletic Center,2768.0
233,2012-11-12 19:36:00,Iowa City,Iowa,,Carver-Hawkeye Arena,10578.0
234,2012-11-12 20:00:00,Peoria,Illinois,,Carver Arena,3151.0
235,2012-11-12 20:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,4275.0
236,2012-11-12 20:00:00,Ames,Iowa,,James H. Hilton Coliseum,12615.0
237,2012-11-12 20:00:00,Minneapolis,Minnesota,,Williams Arena,11028.0
238,2012-11-12 20:00:00,Cape Girardeau,Missouri,,Show Me Center,1909.0
239,2012-11-12 20:00:00,Austin,Texas,,Frank Erwin Special Events Center,8603.0
240,2012-11-12 20:30:00,Pittsburgh,Pennsylvania,,Petersen Events Center,6425.0
241,2012-11-12 21:30:00,Eugene,Oregon,,Matthew Knight Arena,5577.0
242,2012-11-12 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,18187.0
243,2012-11-12 22:30:00,Manhattan,Kansas,,Fred Bramlage Coliseum,12068.0
244,2012-11-12 23:30:00,Stanford,California,,Maples Pavilion,4161.0
245,2012-11-12 18:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,3759.0
246,2012-11-12 18:00:00,Nashville,Tennessee,,Allen Arena,1124.0
247,2012-11-12 19:00:00,Macon,Georgia,,Hawkins Arena,1572.0
248,2012-11-12 19:00:00,Spartanburg,South Carolina,,G.B. Hodge Center,689.0
249,2012-11-12 19:00:00,Philadelphia,Pennsylvania,,Michael J. Hagan '85 Arena,4120.0
250,2012-11-12 19:00:00,Greensboro,North Carolina,,Greensboro Coliseum,4123.0
251,2012-11-12 19:00:00,Clemson,South Carolina,,J.C. Littlejohn Coliseum,4500.0
252,2012-11-12 19:00:00,Tallahassee,Florida,,Donald L. Tucker Center,6510.0
253,2012-11-12 19:00:00,Buffalo,New York,,Koessler Athletic Center,1422.0
254,2012-11-12 19:00:00,South Bend,Indiana,,Joyce Center,7427.0
255,2012-11-12 19:00:00,Spartanburg,South Carolina,,Benjamin Johnson Arena,738.0
256,2012-11-12 19:00:00,Bloomington,Indiana,,Assembly Hall,17145.0
257,2012-11-12 19:00:00,Easton,Pennsylvania,,Kirby Sports Center,907.0
258,2012-11-12 19:00:00,Catonsville,Maryland,,Retriever Activities Center,1719.0
259,2012-11-12 19:00:00,Durham,North Carolina,,McLendon-McDougald Gymnasium,2111.0
260,2012-11-12 19:30:00,Memphis,Tennessee,,FedExForum,15668.0
261,2012-11-12 19:30:00,Orangeburg,South Carolina,,Smith Hammond Middleton Memorial Center,1687.0
262,2012-11-12 20:00:00,Chicago,Illinois,,Joseph J. Gentile Center,1685.0
263,2012-11-12 20:00:00,Birmingham,Alabama,,Pete Hanna Center,1272.0
264,2012-11-12 20:00:00,Champaign,Illinois,,Assembly Hall,11640.0
265,2012-11-12 20:00:00,College Station,Texas,,Reed Arena,4330.0
266,2012-11-12 20:00:00,New Orleans,Louisiana,,Lakefront Arena,690.0
267,2012-11-12 20:00:00,College Park,Maryland,,Comcast Center,8724.0
268,2012-11-12 20:05:00,Normal,Illinois,,Redbird Arena,5848.0
269,2012-11-12 21:00:00,Ann Arbor,Michigan,,Crisler Arena,8412.0
270,2012-11-12 21:30:00,Charlottesville,Virginia,,John Paul Jones Arena,8568.0
271,2012-11-12 22:05:00,Northridge,California,,Matador Gymnasium,847.0
272,2012-11-12 23:00:00,Honolulu,Hawaii,,Stan Sheriff Center,5577.0
273,2012-11-12 23:59:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
274,2012-11-13 02:00:00,Albuquerque,New Mexico,,University Arena,14277.0
275,2012-11-13 06:00:00,Lawrenceville,New Jersey,,Alumni Gym,1650.0
276,2012-11-13 10:00:00,Amherst,Massachusetts,,Mullins Center,3874.0
277,2012-11-13 14:00:00,Jamaica,New York,,Carnesecca Arena,3506.0
278,2012-11-13 16:30:00,Charlottesville,Virginia,,John Paul Jones Arena,2415.0
279,2012-11-13 18:00:00,Moon Township,Pennsylvania,,Charles L. Sewall Center,4598.0
280,2012-11-13 19:00:00,Charlottesville,Virginia,,John Paul Jones Arena,8490.0
281,2012-11-13 19:00:00,Savannah,Georgia,,Tiger Arena,890.0
282,2012-11-13 19:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,7962.0
283,2012-11-13 19:00:00,Atlanta,Georgia,,Georgia Dome ,7962.0
284,2012-11-13 19:00:00,Emmitsburg,Maryland,,Knott Arena,1522.0
285,2012-11-13 19:00:00,De Land,Florida,,Edmunds Center,615.0
286,2012-11-13 19:00:00,Oxford,Ohio,,Millett Hall,1708.0
287,2012-11-13 19:00:00,Lewisburg,Pennsylvania,,Sojka Pavilion,3272.0
288,2012-11-13 19:00:00,Lexington,Virginia,,Cameron Hall,570.0
289,2012-11-13 19:00:00,Orlando,Florida,,UCF Arena,8622.0
290,2012-11-13 19:00:00,Hanover,New Hampshire,,Edward Leede Arena,831.0
291,2012-11-13 19:05:00,Fort Myers,Florida,,Alico Arena,7962.0
292,2012-11-13 19:30:00,Newark,New Jersey,,Estelle & Zoom Fleisher Athletic Center,356.0
293,2012-11-13 20:00:00,Brookings,South Dakota,,Frost Arena,3193.0
294,2012-11-13 20:00:00,Bowling Green,Kentucky,,E.A. Diddle Arena,4160.0
295,2012-11-13 20:00:00,Nashville,Tennessee,,Curb Event Center,1609.0
296,2012-11-13 20:00:00,Oxford,Mississippi,,Tad Smith Coliseum,3059.0
297,2012-11-13 20:00:00,Prairie View,Texas,,William Nicks Building,2887.0
298,2012-11-13 20:00:00,Charleston,Illinois,,Lantz Arena,806.0
299,2012-11-13 20:00:00,Evanston,Illinois,,Welsh-Ryan Arena,5043.0
300,2012-11-13 20:00:00,Greenville,South Carolina,,Timmons Arena,768.0
301,2012-11-13 20:05:00,Jonesboro,Arkansas,,Convocation Center,2745.0
302,2012-11-13 20:05:00,Kansas City,Missouri,,Swinney Recreation Center,1023.0
303,2012-11-13 21:00:00,Milwaukee,Wisconsin,,BMO Harris Bradley Center,12587.0
304,2012-11-13 21:00:00,Charlotte,North Carolina,,Dale F. Halton Arena,5810.0
305,2012-11-13 21:30:00,Los Angeles,California,,Galen Center,3756.0
306,2012-11-13 21:30:00,Atlanta,Georgia,,Georgia Dome ,22847.0
307,2012-11-13 22:00:00,San Jose,California,,The Event Center Arena,1133.0
308,2012-11-13 22:00:00,San Francisco,California,,War Memorial Gymnasium,942.0
309,2012-11-13 23:30:00,Los Angeles,California,,Pauley Pavilion,7254.0
310,2012-11-13 04:00:00,Honolulu,Hawaii,,Stan Sheriff Center,5388.0
311,2012-11-13 08:00:00,Valparaiso,Indiana,,Athletics-Recreation Center,2445.0
312,2012-11-13 12:00:00,Kent,Ohio,,Memorial Athletic and Convocation Center,2415.0
313,2012-11-13 16:00:00,Cincinnati,Ohio,,Cintas Center,9876.0
314,2012-11-13 17:00:00,Ann Arbor,Michigan,,Crisler Arena,2415.0
315,2012-11-13 19:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,7962.0
316,2012-11-13 19:00:00,Kalamazoo,Michigan,,Read Fieldhouse,1896.0
317,2012-11-13 19:00:00,Princeton,New Jersey,,L. Stockwell Jadwin Gymnasium,1481.0
318,2012-11-13 19:00:00,Elon,North Carolina,,Alumni Gymnasium,752.0
319,2012-11-13 19:00:00,Richmond,Virginia,,Stuart C. Siegel Center,7693.0
320,2012-11-13 19:00:00,Cincinnati,Ohio,,Fifth Third Arena,5617.0
321,2012-11-13 19:00:00,Jacksonville,Florida,,Jacksonville Veterans Memorial Arena,1077.0
322,2012-11-13 19:00:00,Boone,North Carolina,,George M. Holmes Convocation Center,1102.0
323,2012-11-13 19:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,3830.0
324,2012-11-13 19:00:00,Niagara Falls,New York,,Gallagher Center,1714.0
325,2012-11-13 19:00:00,Richmond,Virginia,,Robins Center,3753.0
326,2012-11-13 19:05:00,Terre Haute,Indiana,,Hulman Center,4916.0
327,2012-11-13 19:30:00,New York,New York,,Levien Gymnasium,534.0
328,2012-11-13 20:00:00,Ann Arbor,Michigan,,Crisler Arena,8622.0
329,2012-11-13 20:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,6776.0
330,2012-11-13 20:00:00,Starkville,Mississippi,,Humphrey Coliseum,6140.0
331,2012-11-13 20:00:00,San Marcos,Texas,,Strahan Coliseum,1449.0
