matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
26,Purdue,0,52,Liberty,0,53,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027458.html,True,True
27,North Carolina,16,54,Charleston,0,55,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1021219.html,False,True
28,Kentucky,9,56,Morehead St.,0,57,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026206.html,False,True
29,Michigan St,12,58,Eastern Michigan,0,59,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028706.html,False,True
30,Wofford,0,60,Toccoa Falls,0,61,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029033.html,False,True
31,North Alabama,0,62,Oakwood,0,63,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028086.html,False,True
32,Davidson,0,64,High Point,0,65,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027183.html,False,True
33,Purdue Fort Wayne,0,66,Southeastern Louisiana,0,67,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027695.html,False,True
34,St. John's,0,68,Saint Peter's,0,69,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028100.html,False,True
35,South Alabama,0,70,Florida Atlantic,0,71,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027702.html,False,True
36,Florida Gulf Coast,0,72,Florida A&M,0,73,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026207.html,False,True
37,Missouri,0,74,Oral Roberts,0,75,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026199.html,False,True
38,Texas Tech,13,76,Northwestern St.,0,77,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026190.html,False,False
39,West Virginia,15,78,South Dakota State,0,79,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029024.html,True,True
40,Jacksonville,0,80,Coastal Georgia,0,81,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028843.html,False,True
41,Texas-El Paso,0,82,Texas-Permian Basin,0,83,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028384.html,False,False
42,Rhode Island,0,84,Arizona State,17,85,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029034.html,True,False
43,Florida International,0,86,Flagler College,0,87,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029069.html,False,True
44,Alabama,25,88,Jacksonville St.,0,89,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026201.html,False,True
45,Texas Christian,0,90,Houston Baptist,0,91,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1021218.html,False,True
46,Loyola Marymount,0,92,Southern Utah,0,93,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027704.html,False,True
47,NC State,0,94,Charleston Southern,0,95,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028102.html,False,True
48,Mississippi State,0,96,Clemson,0,97,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027512.html,True,False
49,Tarleton State,0,98,Dallas Christian,0,99,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028515.html,False,False
50,Texas A&M-CC,0,100,Texas A&M-International,0,101,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028723.html,False,True
51,Georgia Tech,0,102,Georgia St.,0,103,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1023548.html,False,False
52,Weber St.,0,104,Adams St.,0,105,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026235.html,False,True
53,UNLV,0,106,Montana St.,0,107,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028380.html,False,False
54,Nicholls State,0,108,UC Davis,0,109,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027696.html,True,False
55,Marquette,0,110,Arkansas-Pine Bluff,0,111,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1023549.html,False,True
56,San Diego St.,0,112,UCLA,21,113,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028139.html,False,True
57,Portland,0,114,Seattle,0,115,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029070.html,False,False
58,Miami-Florida,0,116,Stetson,0,117,na,False,False
59,Chattanooga,0,118,Bellarmine,0,119,na,False,False
60,Duke,8,120,Gardner-Webb,0,121,na,False,False
61,Oregon,20,122,Eastern Washington,0,123,na,False,False
62,South Florida,0,124,Florida College,0,125,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028730.html,False,True
63,Nebraska,0,126,McNeese St.,0,127,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028121.html,False,False
64,Morgan St.,0,128,Mount St. Mary's,0,129,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024918.html,False,False
65,Navy,0,130,George Washington,0,131,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026929.html,False,True
66,Mercer,0,132,North Georgia,0,133,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026230.html,False,True
67,Little Rock,0,134,Prairie View A&M,0,135,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028513.html,True,True
68,Virginia,4,136,Towson,0,137,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029031.html,True,True
69,Ohio St.,24,138,Illinois St.,0,139,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028708.html,False,True
70,Nebraska Omaha,0,140,Austin Peay,0,141,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026233.html,True,False
71,Maryland,0,142,Old Dominion,0,143,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026192.html,False,True
72,Kansas State,0,144,Drake,0,145,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1021216.html,False,False
73,Saint Mary's,0,146,Memphis,0,147,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026930.html,True,False
74,Houston,18,148,Lamar,0,149,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024537.html,False,True
75,Nevada,0,150,North Dakota State,0,151,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029027.html,True,True
76,Kennesaw St.,0,152,Carver Bible College,0,153,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024920.html,False,True
77,Texas-Arlington,0,154,Oklahoma State,0,155,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026204.html,False,False
78,Georgetown,0,156,UMBC,0,157,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027693.html,False,True
79,Kansas City,0,158,Culver-Stockton,0,159,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028917.html,False,False
80,Louisville,0,160,Evansville,0,161,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028514.html,False,True
81,San Francisco,0,162,Massachusetts Lowell,0,163,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029032.html,True,False
82,Northern Iowa,0,164,Western Kentucky,0,165,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029025.html,True,False
83,Pacific,0,166,UC Riverside,0,167,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024921.html,False,True
84,North Florida,0,168,Eastern Kentucky,0,169,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028084.html,True,False
85,Butler,0,170,Western Michigan,0,171,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026924.html,False,True
86,Fresno St.,0,172,William Jessup,0,173,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028123.html,False,True
87,Northern Kentucky,0,174,Ball St.,0,175,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028383.html,False,True
88,Army,0,176,Merchant Marine Academy,0,177,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029017.html,False,True
89,Pepperdine,0,178,UC Irvine,0,179,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027182.html,True,True
90,Texas State,0,180,Mary Hardin-Baylor,0,181,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027432.html,False,True
91,Elon University,0,182,North Carolina Wesleyan,0,183,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028087.html,False,True
92,VMI,0,184,St. Andrews,0,185,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027701.html,False,True
93,Pittsburgh,0,186,St. Francis (PA),0,187,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027703.html,False,False
94,Santa Clara,0,188,Idaho State,0,189,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026205.html,False,True
95,Rutgers,23,190,Sacred Heart,0,191,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026189.html,False,True
96,Northern Illinois,0,192,Illinois-Chicago,0,193,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024915.html,False,False
97,CSU Northridge,0,194,Westmont,0,195,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028732.html,False,True
98,Saint Louis,0,196,SIU Edwardsville,0,197,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028916.html,False,True
99,Minnesota,0,198,Green Bay,0,199,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028204.html,False,True
100,Oregon St.,0,200,California,0,201,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029068.html,False,True
101,Arkansas,0,202,Mississippi Valley State,0,203,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026200.html,False,False
102,Indiana,0,204,Tennessee Tech,0,205,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026195.html,False,True
103,Texas,22,206,Texas Rio Grande Valley,0,207,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1021519.html,False,True
104,Colorado,0,208,South Dakota,0,209,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028104.html,True,True
105,Brigham Young,0,210,Westminster (UT),0,211,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027698.html,False,False
106,Southern Methodist,0,212,Sam Houston St.,0,213,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027694.html,False,True
107,Connecticut,0,214,Central Conn. St.,0,215,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028995.html,False,False
108,Grand Canyon,0,216,Grambling State,0,217,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028103.html,False,True
109,Southern California,0,218,California Baptist,0,219,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024913.html,False,True
110,Boston College,0,220,Villanova,3,221,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026931.html,True,False
111,Utah St.,0,222,VCU,0,223,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029035.html,True,False
112,Wisconsin,7,224,Eastern Illinois,0,225,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026194.html,False,True
113,Sacramento State,0,226,Bethesda,0,227,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027184.html,False,False
114,Washington St.,0,228,Texas Southern,0,229,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028705.html,False,True
115,Middle Tennessee St.,0,230,Nebraska Omaha,0,231,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029071.html,True,False
116,Illinois,10,232,Chicago St.,0,233,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028902.html,True,True
117,Gonzaga,2,234,Kansas,5,235,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026935.html,True,False
118,Nebraska,0,236,Nevada,0,237,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028991.html,False,False
119,West Virginia,15,238,VCU,0,239,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029140.html,True,True
120,Oakland,0,240,Toledo,0,241,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024889.html,True,False
121,Southern,0,242,North Carolina Central,0,243,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028901.html,True,False
122,Saint Mary's,0,244,Northern Iowa,0,245,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029076.html,True,True
123,Mississippi State,0,246,Liberty,0,247,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029087.html,True,False
124,Louisiana State,0,248,SIU Edwardsville,0,249,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028844.html,True,True
125,South Dakota State,0,250,Utah St.,0,251,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029142.html,True,True
126,North Texas,0,252,Mississippi Valley State,0,253,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028710.html,False,False
127,Brigham Young,0,254,New Orleans,0,255,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027708.html,False,True
128,Xavier,0,256,Bradley,0,257,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024890.html,False,True
129,Memphis,0,258,Western Kentucky,0,259,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029075.html,True,False
130,St. John's,0,260,La Salle,0,261,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1023545.html,False,True
131,Austin Peay,0,262,East Tennessee St.,0,263,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029072.html,True,True
132,North Carolina A&T,0,264,Ohio,0,265,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028868.html,False,False
133,San Francisco,0,266,Towson,0,267,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029037.html,True,True
134,Saint Joseph's,0,268,Auburn,0,269,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026934.html,True,False
135,Howard,0,270,Belmont,0,271,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029077.html,True,False
136,California,0,272,Northwest University,0,273,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028869.html,True,True
137,Rhode Island,0,274,Boston College,0,275,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029141.html,True,False
138,George Mason,0,276,Queens University of Charlotte,0,277,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029102.html,True,True
139,Clemson,0,278,Purdue,0,279,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029091.html,True,True
140,Arizona State,17,280,Villanova,3,281,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029143.html,True,False
141,Florida,0,282,Virginia,4,283,na,True,False
142,Pacific,0,284,Fresno St.,0,285,na,False,False
143,Arizona Christian,0,286,New Mexico St.,0,287,na,False,False
144,Auburn,0,288,Gonzaga,2,289,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026937.html,True,False
145,Xavier,0,290,Toledo,0,291,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024897.html,False,True
146,Western Carolina,0,292,Troy,0,293,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024898.html,True,False
147,Illinois,10,294,Ohio,0,295,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028091.html,False,True
148,Prairie View A&M,0,296,Evansville,0,297,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028543.html,True,True
149,Austin Peay,0,298,Abilene Christian,0,299,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029086.html,True,False
150,Army,0,300,Central Conn. St.,0,301,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029866.html,True,True
151,Eastern Kentucky,0,302,Charleston Southern,0,303,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028099.html,True,True
152,Saint Joseph's,0,304,Kansas,5,305,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026938.html,True,False
153,Tulane,0,306,Lamar,0,307,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027712.html,False,True
154,Oakland,0,308,Bradley,0,309,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024896.html,True,False
155,Pepperdine,0,310,UCLA,21,311,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027192.html,True,True
156,Maryland,0,312,Navy,0,313,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028096.html,False,True
157,Charlotte,0,314,East Carolina,0,315,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029869.html,False,False
158,Louisville,0,316,Seton Hall,0,317,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024893.html,False,True
159,Santa Clara,0,318,UC Davis,0,319,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028093.html,False,True
160,Northern Iowa,0,320,Utah St.,0,321,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029309.html,True,False
161,North Carolina A&T,0,322,Chicago St.,0,323,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029023.html,True,True
162,Buffalo,0,324,Towson,0,325,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029038.html,True,True
163,Kansas City,0,326,Greenville,0,327,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029867.html,True,False
164,Arizona,0,328,Grambling State,0,329,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028128.html,False,True
165,Morehead St.,0,330,Richmond,0,331,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026181.html,True,False
166,Saint Mary's,0,332,South Dakota State,0,333,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029310.html,True,True
167,Little Rock,0,334,UNC Greensboro,0,335,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028544.html,True,False
168,Vanderbilt,0,336,Valparaiso,0,337,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028717.html,False,True
169,Rutgers,23,338,Fairleigh Dickinson,0,339,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028092.html,False,True
170,South Alabama,0,340,Mobile,0,341,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027715.html,False,True
171,Marquette,0,342,Eastern Illinois,0,343,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1023556.html,False,True
172,Connecticut,0,344,Hartford,0,345,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028994.html,False,True
173,Wisconsin,7,346,Arkansas-Pine Bluff,0,347,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028720.html,False,True
174,Florida State,18,348,Gardner-Webb,0,349,na,False,False
175,Kentucky,9,350,Detroit Mercy,0,351,na,False,False
176,East Tennessee St.,0,352,Middle Tennessee St.,0,353,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029083.html,True,True
177,San Francisco,0,354,Virginia,4,355,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029039.html,True,True
178,James Madison,0,356,Norfolk State,0,357,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024894.html,False,False
179,Jacksonville St.,0,358,Florida Atlantic,0,359,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026174.html,True,True
180,Oregon St.,0,360,Northwest University,0,361,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028865.html,False,False
181,West Virginia,15,362,Western Kentucky,0,363,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029153.html,True,True
182,Belmont,0,364,George Mason,0,365,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029078.html,True,True
183,Drake,0,366,South Dakota,0,367,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028098.html,True,True
184,Florida International,0,368,Flagler College,0,369,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028871.html,False,True
185,Incarnate Word,0,370,Rice,0,371,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027711.html,False,False
186,Texas Tech,13,372,Sam Houston St.,0,373,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026173.html,False,True
187,Syracuse,0,374,Bryant,0,375,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027713.html,False,True
188,Houston,18,376,Boise St.,0,377,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027710.html,False,True
189,William Jessup,0,378,Seattle,0,379,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028721.html,True,False
190,UNC Asheville,0,380,UNC Wilmington,0,381,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024899.html,False,False
191,Georgia St.,0,382,Toccoa Falls,0,383,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027736.html,False,False
