matchup_id,date,city,state,country,arena,attendance
38,2020-11-25 19:00:00,Lubbock,Texas,,United Supermarkets Arena,3345.0
39,2020-11-25 19:00:00,Sioux Falls,South Dakota,,Sanford Pentagon,
40,2020-11-25 19:00:00,Jacksonville,Florida,,Swisher Gymnasium,
41,2020-11-25 19:00:00,El Paso,Texas,,Don Haskins Center,11892.0
42,2020-11-25 19:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
43,2020-11-25 19:00:00,Miami,Florida,,Ocean Bank Convocation Center (FIU),242.0
44,2020-11-25 20:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,2025.0
45,2020-11-25 20:00:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,1672.0
46,2020-11-25 20:00:00,Los Angeles,California,,Gersten Pavilion,
47,2020-11-25 20:00:00,Raleigh,North Carolina,,James T. Valvano Arena at William Neal Reynolds,25.0
48,2020-11-25 20:00:00,Melbourne,Florida,,Titan Field House,
49,2020-11-25 20:00:00,Stephenville,Texas,,Wisdom Gym,256.0
50,2020-11-25 20:30:00,Corpus Christi,Texas,,American Bank Center,527.0
51,2020-11-25 21:00:00,Atlanta,Georgia,,McCamish Pavilion,1200.0
52,2020-11-25 21:00:00,Ogden,Utah,,Dee Events Center,
53,2020-11-25 21:30:00,Las Vegas,Nevada,,Thomas & Mack Center,
54,2020-11-25 22:00:00,Santa Clara,California,,Leavey Center,
55,2020-11-25 22:00:00,Milwaukee,Wisconsin,,Fiserv Forum,
56,2020-11-25 22:30:00,San Diego,California,,Viejas Arena,
57,2020-11-25 23:00:00,Portland,Oregon,,Chiles Center,
58,,,,,,
59,,,,,,
60,,,,,,
61,,,,,,
62,2020-11-25 11:30:00,Tampa,Florida,,Yuengling Center,
63,2020-11-25 12:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,
64,2020-11-25 12:00:00,Baltimore,Maryland,,Talmadge L. Hill Field House,50.0
65,2020-11-25 12:00:00,Annapolis,Maryland,,Alumni Hall,87.0
66,2020-11-25 13:00:00,Macon,Georgia,,Hawkins Arena,1000.0
67,2020-11-25 13:00:00,Louisville,Kentucky,,KFC Yum! Center,
68,2020-11-25 13:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
69,2020-11-25 14:00:00,Columbus,Ohio,,Value City Arena,
70,2020-11-25 14:00:00,Estero,Florida,,Hertz Arena,50.0
71,2020-11-25 14:00:00,College Park,Maryland,,Xfinity Center,
72,2020-11-25 14:00:00,Manhattan,Kansas,,Bramlage Coliseum,
73,2020-11-25 14:00:00,Sioux Falls,South Dakota,,Sanford Pentagon,
74,2020-11-25 15:00:00,Houston,Texas,,Fertitta Center,1859.0
75,2020-11-25 15:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,
76,2020-11-25 16:00:00,Kennesaw,Georgia,,KSU Convocation Center,287.0
77,2020-11-25 16:00:00,Arlington,Texas,,College Park Center,624.0
78,2020-11-25 16:00:00,Washington,District of Columbia,,McDonough Arena,
79,2020-11-25 16:00:00,Kansas City,Missouri,,Swinney Recreation Center,1.0
80,2020-11-25 16:00:00,Louisville,Kentucky,,KFC Yum! Center,2956.0
81,2020-11-25 16:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
82,2020-11-25 16:30:00,Sioux Falls,South Dakota,,Sanford Pentagon,
83,2020-11-25 17:00:00,Stockton,California,,Alex G. Spanos Center,
84,2020-11-25 17:30:00,Raleigh,North Carolina,,James T. Valvano Arena at William Neal Reynolds,
85,2020-11-25 18:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,1500.0
86,2020-11-25 18:00:00,Fresno,California,,Save Mart Center,
87,2020-11-25 18:00:00,Highland Heights,Kentucky,,BB&T Arena,
88,2020-11-25 18:30:00,West Point,New York,,Christl Arena,
89,2020-11-25 18:30:00,San Diego,California,,Viejas Arena,
90,2020-11-25 19:00:00,San Marcos,Texas,,Strahan Arena,653.0
91,2020-11-25 19:00:00,Elon,North Carolina,,Schar Center,
92,2020-11-25 19:00:00,Lexington,Virginia,,Cameron Hall,227.0
93,2020-11-25 19:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,500.0
94,2020-11-25 19:00:00,Santa Clara,California,,Leavey Center,
95,2020-11-25 19:00:00,Piscataway,New Jersey,,Rutgers Athletic Center (RAC),
96,2020-11-25 19:00:00,DeKalb,Illinois,,NIU Convocation Center,
97,2020-11-25 19:00:00,Northridge,California,,Matadome,
98,2020-11-25 19:00:00,St. Louis,Missouri,,Chaifetz Arena,
99,2020-11-25 19:00:00,Minneapolis,Minnesota,,Williams Arena,0.0
100,2020-11-25 19:00:00,Corvallis,Oregon,,Gill Coliseum,0.0
101,2020-11-25 19:30:00,Fayetteville,Arkansas,,Bud Walton Arena,4400.0
102,2020-11-25 20:00:00,Bloomington,Indiana,,Simon Skjodt Assembly Hall,125.0
103,2020-11-25 20:00:00,Austin,Texas,,Frank C. Erwin Jr. Center,2451.0
104,2020-11-25 20:00:00,Manhattan,Kansas,,Bramlage Coliseum,
105,2020-11-25 20:00:00,Provo,Utah,,Marriott Center,
106,2020-11-25 20:00:00,Dallas,Texas,,Moody Coliseum,1530.0
107,2020-11-25 20:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,125.0
108,2020-11-25 21:00:00,Phoenix,Arizona,,GCU Arena,285.0
109,2020-11-25 21:00:00,Los Angeles,California,,Galen Center,
110,2020-11-25 21:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
111,2020-11-25 21:30:00,Sioux Falls,South Dakota,,Sanford Pentagon,
112,2020-11-25 22:00:00,Madison,Wisconsin,,Kohl Center,
113,2020-11-25 22:05:00,Sacramento,California,,Hornets Nest,0.0
114,2020-11-25 23:00:00,Pullman,Washington,,Friel Court at Beasley Coliseum,
115,2020-11-26 11:00:00,Estero,Florida,,Hertz Arena,50.0
116,2020-11-26 12:00:00,Champaign,Illinois,,State Farm Center,143.0
117,2020-11-26 13:30:00,Fort Myers,Florida,,Suncoast Credit Union Arena,
118,2020-11-26 14:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,
119,2020-11-26 14:30:00,Sioux Falls,South Dakota,,Sanford Pentagon,
120,2020-11-26 15:00:00,Cincinnati,Ohio,,Cintas Center,36.0
121,2020-11-26 16:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,227.0
122,2020-11-26 17:00:00,Sioux Falls,South Dakota,,Sanford Pentagon,
123,2020-11-26 18:00:00,Melbourne,Florida,,Titan Field House,
124,2020-11-26 19:00:00,St. Louis,Missouri,,Chaifetz Arena,
125,2020-11-26 19:30:00,Sioux Falls,South Dakota,,Sanford Pentagon,
126,2020-11-26 20:00:00,Denton,Texas,,UNT Coliseum,1206.0
127,2020-11-26 21:00:00,Provo,Utah,,Marriott Center,
128,2020-11-26 12:00:00,Cincinnati,Ohio,,Cintas Center,300.0
129,2020-11-26 12:00:00,Sioux Falls,South Dakota,,Sanford Pentagon,
130,2020-11-26 14:00:00,Queens,New York,,Carnesecca Arena,
131,2020-11-26 14:00:00,Estero,Florida,,Hertz Arena,50.0
132,2020-11-26 15:00:00,Champaign,Illinois,,State Farm Center,143.0
133,2020-11-26 15:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
134,2020-11-26 16:30:00,Fort Myers,Florida,,Suncoast Credit Union Arena,
135,2020-11-26 17:00:00,Washington,District of Columbia,,Walter E. Washington Convention Center,
136,2020-11-26 18:00:00,Corvallis,Oregon,,Gill Coliseum,
137,2020-11-26 19:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
138,2020-11-26 20:00:00,Washington,District of Columbia,,Walter E. Washington Convention Center,
139,2020-11-26 20:30:00,Melbourne,Florida,,Titan Field House,
140,2020-11-26 21:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
141,,,,,,
142,,,,,,
143,,,,,,
144,2020-11-27 11:00:00,Fort Myers,Florida,,Suncoast Credit Union Arena,288.0
145,2020-11-27 12:00:00,Cincinnati,Ohio,,Cintas Center,300.0
146,2020-11-27 13:00:00,Asheville,North Carolina,,Kimmel Arena,
147,2020-11-27 13:00:00,Champaign,Illinois,,State Farm Center,155.0
148,2020-11-27 13:00:00,Louisville,Kentucky,,KFC Yum! Center,
149,2020-11-27 14:00:00,Estero,Florida,,Hertz Arena,
150,2020-11-27 14:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
151,2020-11-27 14:00:00,Raleigh,North Carolina,,James T. Valvano Arena at William Neal Reynolds,
152,2020-11-27 14:00:00,Fort Myers,Florida,,Suncoast Credit Union Arena,310.0
153,2020-11-27 14:00:00,New Orleans,Louisiana,,Avron B. Fogelman Arena in Devlin Fieldhouse,100.0
154,2020-11-27 15:00:00,Cincinnati,Ohio,,Cintas Center,58.0
155,2020-11-27 15:00:00,San Diego,California,,Viejas Arena,
156,2020-11-27 15:00:00,College Park,Maryland,,Xfinity Center,
157,2020-11-27 15:00:00,Charlotte,North Carolina,,Dale F. Halton Arena,1.0
158,2020-11-27 16:00:00,Louisville,Kentucky,,KFC Yum! Center,2988.0
159,2020-11-27 16:00:00,Santa Clara,California,,Leavey Center,
160,2020-11-27 16:00:00,Sioux Falls,South Dakota,,Sanford Pentagon,
161,2020-11-27 16:00:00,Atlanta,Georgia,,State Farm Arena,155.0
162,2020-11-27 16:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
163,2020-11-27 17:00:00,Kansas City,Kansas,,Mabee Fieldhouse,203.0
164,2020-11-27 17:00:00,Tucson,Arizona,,McKale Center,
165,2020-11-27 18:00:00,Lexington,Kentucky,,Rupp Arena at Central Bank Center,261.0
166,2020-11-27 18:30:00,Sioux Falls,South Dakota,,Sanford Pentagon,
167,2020-11-27 19:00:00,Louisville,Kentucky,,KFC Yum! Center,
168,2020-11-27 19:00:00,Nashville,Tennessee,,Memorial Gymnasium,
169,2020-11-27 19:00:00,Piscataway,New Jersey,,Rutgers Athletic Center (RAC),
170,2020-11-27 19:00:00,Mobile,Alabama,,Mitchell Center,983.0
171,2020-11-27 19:30:00,Milwaukee,Wisconsin,,Fiserv Forum,
172,2020-11-27 20:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,
173,2020-11-27 21:00:00,Madison,Wisconsin,,Kohl Center,
174,,,,,,
175,,,,,,
176,2020-11-27 11:00:00,Estero,Florida,,Hertz Arena,50.0
177,2020-11-27 11:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
178,2020-11-27 12:00:00,Harrisonburg,Virginia,,Atlantic Union Bank Center,250.0
179,2020-11-27 13:00:00,Mobile,Alabama,,Mitchell Center,138.0
180,2020-11-27 13:00:00,Corvallis,Oregon,,Gill Coliseum,
181,2020-11-27 13:30:00,Sioux Falls,South Dakota,,Sanford Pentagon,
182,2020-11-27 14:00:00,Washington,District of Columbia,,Walter E. Washington Convention Center,
183,2020-11-27 14:00:00,Manhattan,Kansas,,Bramlage Coliseum,
184,2020-11-27 14:00:00,Miami,Florida,,Ocean Bank Convocation Center (FIU),242.0
185,2020-11-27 14:00:00,San Antonio,Texas,,Alice P. McDermott Convocation Center,
186,2020-11-27 14:00:00,Lubbock,Texas,,United Supermarkets Arena,3176.0
187,2020-11-27 15:00:00,Syracuse,New York,,Carrier Dome,
188,2020-11-27 15:00:00,Houston,Texas,,Fertitta Center,1859.0
189,2020-11-27 15:00:00,Portland,Oregon,,Chiles Center,
190,2020-11-27 15:30:00,Asheville,North Carolina,,Kimmel Arena,
191,2020-11-27 16:00:00,Atlanta,Georgia,,GSU Sports Arena,615.0
192,2020-11-27 16:00:00,Queens,New York,,Carnesecca Arena,
193,2020-11-27 16:00:00,Huntington,West Virginia,,Cam Henderson Center,
194,2020-11-27 16:00:00,San Antonio,Texas,,Convocation Center,
195,2020-11-27 17:00:00,Washington,District of Columbia,,Walter E. Washington Convention Center,
196,2020-11-27 17:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,154.0
197,2020-11-27 17:30:00,Raleigh,North Carolina,,James T. Valvano Arena at William Neal Reynolds,25.0
198,2020-11-27 18:00:00,Boone,North Carolina,,Holmes Convocation Center,25.0
199,2020-11-27 19:00:00,San Diego,California,,Viejas Arena,
200,2020-11-27 19:00:00,San Luis Obispo,California,,Robert A. Mott Athletics Center,
201,2020-11-27 19:00:00,Santa Clara,California,,Leavey Center,
202,2020-11-27 19:00:00,Winston-Salem,North Carolina,,Lawrence Joel Veterans Memorial Coliseum,
203,2020-11-27 19:30:00,Ruston,Louisiana,,Thomas Assembly Center,1200.0
204,2020-11-27 20:00:00,Atlanta,Georgia,,McCamish Pavilion,1200.0
205,2020-11-27 20:30:00,Manhattan,Kansas,,Bramlage Coliseum,
206,2020-11-27 21:00:00,Sioux Falls,South Dakota,,Sanford Pentagon,
207,,,,,,
208,,,,,,
209,2020-11-28 11:00:00,Estero,Florida,,Hertz Arena,50.0
210,2020-11-28 12:00:00,Washington,District of Columbia,,Walter E. Washington Convention Center,
211,2020-11-28 13:00:00,University Park,Pennsylvania,,Bryce Jordan Center,
212,2020-11-28 13:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,500.0
213,2020-11-28 13:00:00,Columbus,Ohio,,Value City Arena,
214,2020-11-28 14:00:00,Jacksonville,Florida,,Swisher Gymnasium,180.0
215,2020-11-28 14:00:00,Durham,North Carolina,,Cameron Indoor Stadium,
216,2020-11-28 14:00:00,Mobile,Alabama,,Mitchell Center,141.0
217,2020-11-28 15:00:00,Washington,District of Columbia,,Walter E. Washington Convention Center,
218,2020-11-28 15:00:00,Birmingham,Alabama,,Bartow Arena,709.0
219,2020-11-28 15:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
220,2020-11-28 15:00:00,St. Louis,Missouri,,Chaifetz Arena,
221,2020-11-28 15:00:00,Cedar City,Utah,,America First Events Center,
222,2020-11-28 16:00:00,Conway,South Carolina,,HTC Center,133.0
223,2020-11-28 16:00:00,Kansas City,Missouri,,T-Mobile Center,
224,2020-11-28 16:00:00,Kennesaw,Georgia,,KSU Convocation Center,302.0
225,2020-11-28 16:00:00,Edinburg,Texas,,UTRGV Fieldhouse,
226,2020-11-28 16:00:00,Elon,North Carolina,,Schar Center,
227,2020-11-28 17:00:00,New Orleans,Louisiana,,Avron B. Fogelman Arena in Devlin Fieldhouse,100.0
228,2020-11-28 17:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
229,2020-11-28 18:00:00,Minneapolis,Minnesota,,Williams Arena,
230,2020-11-28 19:00:00,Harrisonburg,Virginia,,JMU Convocation Center,
231,2020-11-28 19:00:00,Santa Clara,California,,Leavey Center,
232,2020-11-28 19:30:00,Kansas City,Missouri,,T-Mobile Center,
233,2020-11-28 20:00:00,East Lansing,Michigan,,Jack Breslin Student Events Center,
234,2020-11-28 20:00:00,Las Vegas,Nevada,,T-Mobile Arena,
235,2020-11-28 20:30:00,St. Louis,Missouri,,Chaifetz Arena,
236,2020-11-28 21:00:00,Provo,Utah,,Marriott Center,
237,,,,,,
238,,,,,,
239,2020-11-28 12:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,
240,2020-11-28 12:00:00,Bowling Green,Ohio,,Stroh Center,300.0
241,2020-11-28 13:00:00,Charleston,South Carolina,,TD Arena,1439.0
242,2020-11-28 13:00:00,Asheville,North Carolina,,Kimmel Arena,
243,2020-11-28 14:00:00,San Antonio,Texas,,Alice P. McDermott Convocation Center,
244,2020-11-28 14:00:00,Spartanburg,South Carolina,,Jerry Richardson Indoor Stadium,
245,2020-11-28 14:00:00,Greenville,South Carolina,,Timmons Arena,250.0
246,2020-11-28 15:00:00,Loretto,Pennsylvania,,DeGol Arena,
247,2020-11-28 15:00:00,Corpus Christi,Texas,,American Bank Center,445.0
248,2020-11-28 15:00:00,College Park,Maryland,,Xfinity Center,
249,2020-11-28 15:00:00,Portland,Oregon,,Chiles Center,
250,2020-11-28 15:00:00,Denver,Colorado,,Hamilton Gymnasium,
251,2020-11-28 16:00:00,Statesboro,Georgia,,Hanner Fieldhouse,263.0
252,2020-11-28 16:00:00,Las Vegas,Nevada,,T-Mobile Arena,
253,2020-11-28 16:00:00,Asheville,North Carolina,,Kimmel Arena,
254,2020-11-28 16:00:00,Santa Clara,California,,Leavey Center,
255,2020-11-28 16:00:00,Ruston,Louisiana,,Thomas Assembly Center,152.0
256,2020-11-28 16:00:00,Laramie,Wyoming,,Arena-Auditorium,1126.0
257,2020-11-28 17:00:00,Kansas City,Kansas,,Mabee Fieldhouse,175.0
258,2020-11-28 18:00:00,Fayetteville,Arkansas,,Bud Walton Arena,
259,2020-11-28 19:00:00,Chicago,Illinois,,Credit Union 1 Arena,
260,2020-11-28 19:00:00,Norfolk,Virginia,,Chartway Arena,250.0
261,2020-11-28 19:30:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,3350.0
262,2020-11-28 20:00:00,Tulsa,Oklahoma,,Mabee Center,1570.0
263,2020-11-28 20:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
264,2020-11-28 20:00:00,Phoenix,Arizona,,GCU Arena,203.0
265,2020-11-28 21:00:00,Los Angeles,California,,Galen Center,
266,2020-11-28 23:00:00,Pullman,Washington,,Friel Court at Beasley Coliseum,
267,,,,,,
268,,,,,,
269,2020-11-29 13:00:00,Kansas City,Missouri,,T-Mobile Center,
270,2020-11-29 13:00:00,Lexington,Kentucky,,Rupp Arena at Central Bank Center,3075.0
271,2020-11-29 14:00:00,College Park,Maryland,,Xfinity Center,
272,2020-11-29 14:00:00,New Orleans,Louisiana,,Avron B. Fogelman Arena in Devlin Fieldhouse,
273,2020-11-29 14:00:00,Athens,Georgia,,Stegeman Coliseum,
274,2020-11-29 15:00:00,Las Vegas,Nevada,,T-Mobile Arena,
275,2020-11-29 15:00:00,Birmingham,Alabama,,Pete Hanna Center,680.0
276,2020-11-29 16:00:00,Morehead,Kentucky,,Ellis T. Johnson Arena,
277,2020-11-29 16:00:00,Tempe,Arizona,,Desert Financial Arena (Tempe),
278,2020-11-29 17:00:00,Murray,Kentucky,,CFSB Center,1218.0
279,2020-11-29 17:30:00,Fort Worth,Texas,,Dickies Arena,
280,2020-11-29 18:00:00,Las Vegas,Nevada,,T-Mobile Arena,
281,2020-11-29 18:00:00,Coral Gables,Florida,,Watsco Center,
282,2020-11-29 19:00:00,Harrisonburg,Virginia,,Atlantic Union Bank Center,
283,2020-11-29 19:30:00,Glendale,Arizona,,ACU Events Center,
284,,,,,,
285,2020-11-29 12:00:00,Columbus,Ohio,,Value City Arena,
286,2020-11-29 13:00:00,Ames,Iowa,,Hilton Coliseum,
287,2020-11-29 14:00:00,Ruston,Louisiana,,Thomas Assembly Center,
288,2020-11-29 14:00:00,San Antonio,Texas,,Alice P. McDermott Convocation Center,
289,2020-11-29 14:30:00,Fort Worth,Texas,,Dickies Arena,
290,2020-11-29 15:00:00,College Station,Texas,,Reed Arena,1114.0
291,2020-11-29 15:00:00,Portland,Oregon,,Chiles Center,
292,2020-11-29 15:30:00,Kansas City,Missouri,,T-Mobile Center,
293,2020-11-29 16:00:00,Piscataway,New Jersey,,Rutgers Athletic Center (RAC),
294,2020-11-29 16:30:00,Omaha,Nebraska,,CHI Health Center Omaha,
295,2020-11-29 17:00:00,Mobile,Alabama,,Mitchell Center,910.0
296,2020-11-29 17:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
297,2020-11-29 18:00:00,Louisville,Kentucky,,KFC Yum! Center,2934.0
298,2020-11-29 18:00:00,Ann Arbor,Michigan,,Crisler Center,
299,2020-11-29 19:00:00,Santa Barbara,California,,The Thunderdome,
300,2020-11-29 20:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
301,,,,,,
302,,,,,,
303,2020-11-30 11:00:00,Cullowhee,North Carolina,,Ramsey Center,
304,2020-11-30 14:30:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
305,2020-11-30 16:00:00,Louisville,Kentucky,,KFC Yum! Center,
306,2020-11-30 17:00:00,Las Vegas,Nevada,,T-Mobile Arena,
307,2020-11-30 18:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
308,2020-11-30 19:00:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
309,2020-11-30 19:00:00,Macon,Georgia,,Hawkins Arena,
310,2020-11-30 19:00:00,Hempstead,New York,,David S. Mack Sports Complex,
311,2020-11-30 19:30:00,Berkeley,California,,Haas Pavilion,
312,2020-11-30 20:00:00,Dallas,Texas,,Moody Coliseum,1501.0
313,2020-11-30 20:00:00,Manhattan,Kansas,,Bramlage Coliseum,
314,2020-11-30 21:00:00,Newark,New Jersey,,Prudential Center,
315,2020-11-30 21:00:00,Laramie,Wyoming,,Arena-Auditorium,1066.0
316,,,,,,
317,,,,,,
318,2020-11-30 12:00:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
319,2020-11-30 15:00:00,Mobile,Alabama,,Mitchell Center,0.0
320,2020-11-30 17:00:00,Buies Creek,North Carolina,,John W. Pope Jr. Convocation Center,
321,2020-11-30 18:00:00,Boone,North Carolina,,Holmes Convocation Center,25.0
322,2020-11-30 19:00:00,Cookeville,Tennessee,,Hooper Eblen Center,644.0
323,2020-11-30 19:00:00,Cincinnati,Ohio,,Cintas Center,
324,2020-11-30 19:00:00,Orlando,Florida,,Addition Financial Arena,1944.0
325,2020-11-30 19:00:00,De Land,Florida,,Edmunds Center,
326,2020-11-30 20:00:00,Minneapolis,Minnesota,,Williams Arena,
327,2020-11-30 20:00:00,Starkville,Mississippi,,Humphrey Coliseum,
328,2020-11-30 20:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,2008.0
329,2020-11-30 21:00:00,Reno,Nevada,,Lawlor Events Center,
330,2020-11-30 21:30:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
331,,,,,,
332,2020-12-01 13:30:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
333,2020-12-01 15:00:00,West Lafayette,Indiana,,Mackey Arena,
334,2020-12-01 16:00:00,Las Vegas,Nevada,,T-Mobile Arena,
335,2020-12-01 16:00:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
336,2020-12-01 17:00:00,Madison,Wisconsin,,Kohl Center,
337,2020-12-01 17:00:00,Lexington,Virginia,,Cameron Hall,200.0
338,2020-12-01 18:00:00,Washington,District of Columbia,,McDonough Arena,
339,2020-12-01 18:00:00,Louisville,Kentucky,,KFC Yum! Center,3013.0
340,2020-12-01 19:00:00,Toledo,Ohio,,John F. Savage Arena,
341,2020-12-01 19:00:00,Charleston,South Carolina,,Buccaneer Field House,32.0
342,2020-12-01 19:00:00,Chicago,Illinois,,Credit Union 1 Arena,
343,2020-12-01 19:00:00,Dayton,Ohio,,University of Dayton Arena,
344,2020-12-01 19:30:00,Nacogdoches,Texas,,William R. Johnson Coliseum,1288.0
345,2020-12-01 20:00:00,Peoria,Illinois,,Carver Arena,
346,2020-12-01 20:30:00,Louisville,Kentucky,,KFC Yum! Center,
347,2020-12-01 21:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,25.0
348,2020-12-01 21:30:00,Indianapolis,Indiana,,Bankers Life Fieldhouse,
349,2020-12-01 22:00:00,Moraga,California,,University Credit Union Pavilion,
350,,,,,,
351,2020-12-01 14:30:00,Uncasville,Connecticut,,Mohegan Sun Arena,
352,2020-12-01 16:00:00,Charlottesville,Virginia,,John Paul Jones Arena,250.0
353,2020-12-01 16:00:00,Durham,New Hampshire,,Lundholm Gymnasium,
354,2020-12-01 17:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,
355,2020-12-01 17:00:00,Omaha,Nebraska,,CHI Health Center Omaha,251.0
356,2020-12-01 17:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
357,2020-12-01 18:00:00,Jersey City,New Jersey,,Yanitelli Center,
358,2020-12-01 18:00:00,Baltimore,Maryland,,Talmadge L. Hill Field House,20.0
359,2020-12-01 19:00:00,Milwaukee,Wisconsin,,Fiserv Forum,
360,2020-12-01 19:00:00,Mobile,Alabama,,Mitchell Center,780.0
361,2020-12-01 19:00:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
362,2020-12-01 19:00:00,Miami,Florida,,Ocean Bank Convocation Center (FIU),351.0
363,2020-12-01 19:30:00,Durham,North Carolina,,Cameron Indoor Stadium,
364,2020-12-01 20:00:00,Washington,District of Columbia,,Charles E. Smith Center,
365,2020-12-01 20:30:00,Abilene,Texas,,Moody Coliseum,212.0
366,2020-12-01 21:00:00,Phoenix,Arizona,,GCU Arena,254.0
367,2020-12-01 21:30:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
368,,,,,,
369,,,,,,
370,,,,,,
371,2020-12-02 13:30:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
372,2020-12-02 16:00:00,Ashevillle,North Carolina,,Harrah's Cherokee Center-Asheville,
373,2020-12-02 17:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,0.0
