away_team,away_team_ranking,home_team,home_team_ranking,neutral,box_score_url,date
Virginia State,0,George Washington,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057661.html,11/7/2022
Brown,0,Vermont,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057663.html,11/7/2022
Regent University,0,Liberty,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057149.html,11/7/2022
Carolina University,0,Presbyterian,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1061268.html,11/7/2022
Earlham,0,Ball St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060673.html,11/7/2022
South Dakota State,0,Akron,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060670.html,11/7/2022
Lebanon Valley,0,Bucknell,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060586.html,11/7/2022
Mount Saint Mary,0,St. Francis (BKN),0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1062892.html,11/7/2022
LaGrange,0,Kennesaw St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1062894.html,11/7/2022
Miami-Middletown,0,Eastern Kentucky,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1062767.html,11/7/2022
Youngstown St.,0,Canisius,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060538.html,11/7/2022
Ohio,0,Belmont,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058077.html,11/7/2022
Brandeis,0,New Hampshire,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1061144.html,11/7/2022
Texas A&M-CC,0,Mississippi State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058063.html,11/7/2022
Hofstra,0,Princeton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060407.html,11/7/2022
Chattanooga,0,Charleston,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060414.html,11/7/2022
Keystone,0,Army,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060022.html,11/7/2022
Virginia-Lynchburg,0,Norfolk State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056989.html,11/7/2022
Stonehill,0,Connecticut,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056991.html,11/7/2022
Central Conn. St.,0,Massachusetts,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057090.html,11/7/2022
Loyola (MD),0,DePaul,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057673.html,11/7/2022
SE Missouri St.,0,South Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057777.html,11/7/2022
Central Arkansas,0,Wichita St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057145.html,11/7/2022
Champion Christian,0,McNeese St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058024.html,11/7/2022
Wisconsin-Parkside,0,Bradley,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058028.html,11/7/2022
Harding,0,Arkansas St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058071.html,11/7/2022
Pfeiffer,0,High Point,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060415.html,11/7/2022
Toccoa Falls,0,Charleston Southern,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060412.html,11/7/2022
Fairleigh Dickinson,0,Loyola-Chicago,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057086.html,11/7/2022
Memphis,0,Vanderbilt,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051969.html,11/7/2022
Lehigh,0,Syracuse,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051971.html,11/7/2022
Austin Peay,0,NC State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051961.html,11/7/2022
Western Carolina,0,Georgia,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051954.html,11/7/2022
Fairfield,0,Wake Forest,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051956.html,11/7/2022
IUPUI,0,Iowa State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051948.html,11/7/2022
Arkansas-Pine Bluff,0,Texas Christian,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051944.html,11/7/2022
Chicago St.,0,Northwestern,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051934.html,11/7/2022
Jackson State,0,Abilene Christian,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060674.html,11/7/2022
North Texas-Dallas,0,Grambling State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060676.html,11/7/2022
Harris-Stowe,0,SIU Edwardsville,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060671.html,11/7/2022
Illinois-Springfield,0,Northern Illinois,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060669.html,11/7/2022
Southern Nazarene,0,North Texas,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1063248.html,11/7/2022
Centenary,0,UL Lafayette,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060581.html,11/7/2022
South Dakota,0,Wisconsin,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051930.html,11/7/2022
Radford,0,Marquette,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056992.html,11/7/2022
Evansville,0,Miami (OH),0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060406.html,11/7/2022
Loyola-New Orleans,0,Southeastern Louisiana,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058064.html,11/7/2022
UMBC,0,Tulane,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057778.html,11/7/2022
Gardner-Webb,0,Colorado St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057122.html,11/7/2022
Idaho State,0,Brigham Young,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058032.html,11/7/2022
Texas-El Paso,0,Texas,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051968.html,11/7/2022
Utah Valley,0,Utah St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057098.html,11/7/2022
Eastern Illinois,0,Illinois,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051941.html,11/7/2022
Northwestern St.,0,Texas Tech,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051943.html,11/7/2022
Delaware State,0,Virginia Tech,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051957.html,11/7/2022
UNC Wilmington,0,North Carolina,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051960.html,11/7/2022
Fisk,0,Tennessee St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060677.html,11/7/2022
New Mexico Highlands,0,New Mexico St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060898.html,11/7/2022
Shorter,0,Jacksonville St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1062895.html,11/7/2022
Nicholls State,0,Arizona,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1061005.html,11/7/2022
Utah Tech,0,Nevada,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057113.html,11/7/2022
San Francisco State,0,UC Santa Barbara,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057376.html,11/7/2022
CSU Fullerton,0,San Diego St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060408.html,11/7/2022
Life Pacific,0,Loyola Marymount,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058034.html,11/7/2022
Rice,0,Pepperdine,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057135.html,11/7/2022
La Sierra University,0,CSU Northridge,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060777.html,11/7/2022
Florida A&M,0,Oregon,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060536.html,11/7/2022
Fresno Pacific,0,Fresno St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1063249.html,11/7/2022
Southern,0,UNLV,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057102.html,11/7/2022
Sonoma State,0,San Diego,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1061917.html,11/7/2022
LIU,0,Utah,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051924.html,11/7/2022
Sacramento State,0,UCLA,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051926.html,11/7/2022
Brescia,0,Middle Tennessee St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058058.html,11/7/2022
Pacific,0,Stanford,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056468.html,11/7/2022
Johnson & Wales (NC),0,UNC Greensboro,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058061.html,11/7/2022
Defiance,0,Oakland,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060634.html,11/7/2022
Coppin St.,0,Charlotte,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057139.html,11/7/2022
Warren Wilson,0,Appalachian St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058070.html,11/7/2022
La Salle,0,Villanova,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051923.html,11/7/2022
Howard,0,Kentucky,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060776.html,11/7/2022
St. Francis (PA),0,St. Bonaventure,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057158.html,11/7/2022
Quinnipiac,0,Rhode Island,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057077.html,11/7/2022
VMI,0,Richmond,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056467.html,11/7/2022
North Greenville,0,Furman,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056469.html,11/7/2022
The Citadel,0,Clemson,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051967.html,11/7/2022
Jacksonville,0,Duke,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051964.html,11/7/2022
Niagara,0,Maryland,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051938.html,11/7/2022
Morehead St.,0,Indiana,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051940.html,11/7/2022
Winthrop,0,Penn St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051932.html,11/7/2022
Tarleton State,0,Arizona State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051929.html,11/7/2022
Tennessee Tech,0,Tennessee,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051950.html,11/7/2022
Albany,0,Towson,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058065.html,11/7/2022
Chaminade,0,Cincinnati,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058085.html,11/7/2022
Colgate,0,Buffalo,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060020.html,11/7/2022
Idaho,0,Denver,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058078.html,11/7/2022
Kent St.,0,Northern Kentucky,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058080.html,11/7/2022
Maryland-Eastern Shore,0,Old Dominion,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058074.html,11/7/2022
Guilford,0,Davidson,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060409.html,11/7/2022
Erskine,0,Elon University,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060411.html,11/7/2022
Emory & Henry,0,East Tennessee St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057142.html,11/7/2022
Sarah Lawrence,0,Yale,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057662.html,11/7/2022
Air Force,0,Bowling Green,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057126.html,11/7/2022
Bob Jones,0,Wofford,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058059.html,11/7/2022
Valparaiso,0,Toledo,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060672.html,11/7/2022
Montevallo,0,Troy,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060639.html,11/7/2022
Green Bay,0,Indiana St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060539.html,11/7/2022
St. Mary's (MD),0,Coastal Carolina,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1061578.html,11/7/2022
Oakwood,0,North Alabama,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1062893.html,11/7/2022
Thomas University,0,Bryant,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1061947.html,11/7/2022
Cazenovia College,0,Binghamton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1062787.html,11/7/2022
Texas State,0,Washington St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060438.html,11/7/2022
Wayne State (MI),0,Eastern Michigan,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060678.html,11/7/2022
Clayton State,0,Georgia Tech,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057780.html,11/7/2022
Alabama St.,0,UAB,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057131.html,11/7/2022
Northeastern,0,Boston U,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060413.html,11/7/2022
Brevard,0,South Carolina Upstate,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058082.html,11/7/2022
Lafayette,0,Miami-Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051962.html,11/7/2022
Morgan St.,0,Xavier,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056990.html,11/7/2022
Dartmouth,0,Fordham,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057106.html,11/7/2022
Navy,0,William & Mary,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057374.html,11/7/2022
UNC Asheville,0,Central Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057779.html,11/7/2022
Trinity (TX),0,Texas-San Antonio,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057117.html,11/7/2022
Northern Colorado,0,Houston,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058062.html,11/7/2022
St. Thomas (TX),0,Lamar,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058026.html,11/7/2022
Lincoln (MO),0,Kansas City,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058067.html,11/7/2022
North Dakota State,0,Arkansas,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058069.html,11/7/2022
St. Augustine,0,Campbell,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060423.html,11/7/2022
William Carey,0,Southern Miss,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058075.html,11/7/2022
Murray St.,0,Saint Louis,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057073.html,11/7/2022
George Mason,0,Auburn,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051970.html,11/7/2022
Cornell,0,Boston College,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051965.html,11/7/2022
Southern Indiana,0,Missouri,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051953.html,11/7/2022
Stony Brook,0,Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051955.html,11/7/2022
Nebraska Omaha,0,Kansas,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051947.html,11/7/2022
UL Monroe,0,Texas A&M,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051949.html,11/7/2022
Sam Houston St.,0,Oklahoma,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051945.html,11/7/2022
Maine,0,Nebraska,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051935.html,11/7/2022
Trinity Christian,0,Illinois-Chicago,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060675.html,11/7/2022
Little Rock,0,Southern Illinois,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060537.html,11/7/2022
Western Illinois,0,Illinois St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060643.html,11/7/2022
Anderson (SC),0,Samford,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060640.html,11/7/2022
Coastal Georgia,0,Georgia St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1061579.html,11/7/2022
Wartburg,0,Northern Iowa,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1060642.html,11/7/2022
UC Riverside,0,Colorado,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1051927.html,11/7/2022
St. Thomas (MN),0,Creighton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1056993.html,11/7/2022
North Dakota,0,Incarnate Word,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058068.html,11/7/2022
Longwood,0,Alabama,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057781.html,11/7/2022
Texas A&M Commerce,0,Southern Methodist,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057776.html,11/7/2022
Montana St.,0,Grand Canyon,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058030.html,11/7/2022
Texas-Arlington,0,Oklahoma State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1058076.html,11/7/2022
Southern Utah,0,New Mexico,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2022-2023/boxscore1057109.html,11/7/2022
