matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
83,48.0,44.0,0.0,92.0,48.0,44.0,0.0,61.0
84,58.0,38.0,0.0,96.0,58.0,38.0,0.0,63.0
85,48.0,42.0,0.0,90.0,48.0,42.0,0.0,76.0
86,49.0,39.0,0.0,88.0,49.0,39.0,0.0,48.0
87,39.0,56.0,0.0,95.0,39.0,56.0,0.0,71.0
88,41.0,51.0,0.0,92.0,41.0,51.0,0.0,43.0
89,49.0,34.0,0.0,83.0,49.0,34.0,0.0,55.0
90,29.0,40.0,0.0,69.0,29.0,40.0,0.0,82.0
91,39.0,47.0,0.0,86.0,39.0,47.0,0.0,83.0
92,59.0,58.0,0.0,117.0,59.0,58.0,0.0,53.0
93,35.0,41.0,0.0,76.0,35.0,41.0,0.0,64.0
94,47.0,31.0,0.0,78.0,47.0,31.0,0.0,65.0
95,43.0,41.0,0.0,84.0,43.0,41.0,0.0,55.0
96,36.0,44.0,0.0,80.0,36.0,44.0,0.0,65.0
97,39.0,45.0,0.0,84.0,39.0,45.0,0.0,61.0
98,29.0,37.0,0.0,66.0,29.0,37.0,0.0,73.0
99,31.0,33.0,0.0,64.0,31.0,33.0,0.0,56.0
100,30.0,32.0,0.0,62.0,30.0,32.0,0.0,55.0
101,36.0,36.0,8.0,80.0,36.0,36.0,6.0,78.0
102,41.0,46.0,0.0,87.0,41.0,46.0,0.0,77.0
103,32.0,43.0,0.0,75.0,32.0,43.0,0.0,71.0
104,30.0,33.0,0.0,63.0,30.0,33.0,0.0,65.0
105,35.0,51.0,0.0,86.0,35.0,51.0,0.0,57.0
106,43.0,35.0,0.0,78.0,43.0,35.0,0.0,47.0
107,31.0,38.0,0.0,69.0,31.0,38.0,0.0,65.0
108,45.0,39.0,0.0,84.0,45.0,39.0,0.0,73.0
109,45.0,37.0,0.0,82.0,45.0,37.0,0.0,64.0
110,57.0,54.0,0.0,111.0,57.0,54.0,0.0,69.0
111,41.0,37.0,0.0,78.0,41.0,37.0,0.0,40.0
112,38.0,38.0,0.0,76.0,38.0,38.0,0.0,61.0
113,43.0,44.0,0.0,87.0,43.0,44.0,0.0,59.0
114,48.0,48.0,0.0,96.0,48.0,48.0,0.0,56.0
115,47.0,62.0,0.0,109.0,47.0,62.0,0.0,65.0
116,24.0,44.0,0.0,68.0,24.0,44.0,0.0,62.0
117,26.0,38.0,0.0,64.0,26.0,38.0,0.0,78.0
118,62.0,48.0,0.0,110.0,62.0,48.0,0.0,64.0
119,53.0,53.0,0.0,106.0,53.0,53.0,0.0,41.0
120,34.0,45.0,0.0,79.0,34.0,45.0,0.0,47.0
121,46.0,48.0,0.0,94.0,46.0,48.0,0.0,63.0
122,65.0,70.0,0.0,135.0,65.0,70.0,0.0,76.0
123,27.0,45.0,0.0,72.0,27.0,45.0,0.0,44.0
124,37.0,33.0,0.0,70.0,37.0,33.0,0.0,55.0
125,40.0,45.0,0.0,85.0,40.0,45.0,0.0,77.0
126,44.0,42.0,0.0,86.0,44.0,42.0,0.0,66.0
127,59.0,54.0,0.0,113.0,59.0,54.0,0.0,71.0
128,38.0,34.0,0.0,72.0,38.0,34.0,0.0,57.0
129,35.0,38.0,0.0,73.0,35.0,38.0,0.0,59.0
130,45.0,58.0,0.0,103.0,45.0,58.0,0.0,67.0
131,55.0,60.0,0.0,115.0,55.0,60.0,0.0,100.0
132,19.0,45.0,0.0,64.0,19.0,45.0,0.0,85.0
133,44.0,34.0,0.0,78.0,44.0,34.0,0.0,73.0
134,30.0,40.0,0.0,70.0,30.0,40.0,0.0,55.0
135,56.0,45.0,0.0,101.0,56.0,45.0,0.0,68.0
136,28.0,45.0,0.0,73.0,28.0,45.0,0.0,84.0
137,35.0,46.0,0.0,81.0,35.0,46.0,0.0,85.0
138,29.0,40.0,0.0,69.0,29.0,40.0,0.0,44.0
139,45.0,42.0,0.0,87.0,45.0,42.0,0.0,53.0
140,34.0,42.0,0.0,76.0,34.0,42.0,0.0,58.0
141,28.0,40.0,0.0,68.0,28.0,40.0,0.0,78.0
142,39.0,41.0,0.0,80.0,39.0,41.0,0.0,67.0
143,36.0,42.0,0.0,78.0,36.0,42.0,0.0,58.0
144,63.0,56.0,0.0,119.0,63.0,56.0,0.0,80.0
145,55.0,34.0,0.0,89.0,55.0,34.0,0.0,82.0
146,45.0,47.0,0.0,92.0,45.0,47.0,0.0,69.0
147,27.0,43.0,0.0,70.0,27.0,43.0,0.0,53.0
148,37.0,44.0,0.0,81.0,37.0,44.0,0.0,62.0
149,43.0,48.0,0.0,91.0,43.0,48.0,0.0,74.0
150,41.0,44.0,0.0,85.0,41.0,44.0,0.0,39.0
151,30.0,38.0,0.0,68.0,30.0,38.0,0.0,76.0
152,40.0,42.0,0.0,82.0,40.0,42.0,0.0,53.0
153,57.0,42.0,0.0,99.0,57.0,42.0,0.0,51.0
154,33.0,38.0,0.0,71.0,33.0,38.0,0.0,55.0
155,28.0,41.0,0.0,69.0,28.0,41.0,0.0,66.0
156,32.0,49.0,0.0,81.0,32.0,49.0,0.0,70.0
157,49.0,39.0,0.0,88.0,49.0,39.0,0.0,49.0
158,34.0,41.0,0.0,75.0,34.0,41.0,0.0,61.0
159,30.0,50.0,0.0,80.0,30.0,50.0,0.0,70.0
160,35.0,34.0,0.0,69.0,35.0,34.0,0.0,59.0
161,38.0,30.0,0.0,68.0,38.0,30.0,0.0,69.0
162,43.0,46.0,0.0,89.0,43.0,46.0,0.0,64.0
163,68.0,37.0,0.0,105.0,68.0,37.0,0.0,60.0
164,37.0,47.0,0.0,84.0,37.0,47.0,0.0,49.0
165,25.0,45.0,0.0,70.0,25.0,45.0,0.0,94.0
166,39.0,52.0,0.0,91.0,39.0,52.0,0.0,69.0
167,51.0,53.0,0.0,104.0,51.0,53.0,0.0,57.0
168,51.0,46.0,0.0,97.0,51.0,46.0,0.0,65.0
169,51.0,41.0,0.0,92.0,51.0,41.0,0.0,82.0
170,30.0,30.0,0.0,60.0,30.0,30.0,0.0,74.0
171,55.0,42.0,0.0,97.0,55.0,42.0,0.0,89.0
172,31.0,30.0,0.0,61.0,31.0,30.0,0.0,67.0
173,36.0,45.0,0.0,81.0,36.0,45.0,0.0,37.0
174,41.0,48.0,0.0,89.0,41.0,48.0,0.0,52.0
175,33.0,53.0,0.0,86.0,33.0,53.0,0.0,74.0
176,34.0,45.0,0.0,79.0,34.0,45.0,0.0,66.0
177,27.0,31.0,0.0,58.0,27.0,31.0,0.0,63.0
178,45.0,43.0,0.0,88.0,45.0,43.0,0.0,54.0
179,39.0,51.0,0.0,90.0,39.0,51.0,0.0,67.0
180,45.0,29.0,0.0,74.0,45.0,29.0,0.0,37.0
181,35.0,46.0,0.0,81.0,35.0,46.0,0.0,69.0
182,38.0,50.0,0.0,88.0,38.0,50.0,0.0,67.0
183,42.0,35.0,0.0,77.0,42.0,35.0,0.0,67.0
184,55.0,41.0,0.0,96.0,55.0,41.0,0.0,44.0
185,43.0,42.0,0.0,85.0,43.0,42.0,0.0,46.0
186,30.0,36.0,0.0,66.0,30.0,36.0,0.0,47.0
187,21.0,45.0,8.0,74.0,21.0,45.0,13.0,79.0
188,61.0,48.0,0.0,109.0,61.0,48.0,0.0,70.0
189,46.0,50.0,0.0,96.0,46.0,50.0,0.0,61.0
190,33.0,41.0,0.0,74.0,33.0,41.0,0.0,41.0
191,40.0,37.0,0.0,77.0,40.0,37.0,0.0,76.0
192,36.0,54.0,0.0,90.0,36.0,54.0,0.0,82.0
193,36.0,53.0,0.0,89.0,36.0,53.0,0.0,75.0
194,45.0,44.0,0.0,89.0,45.0,44.0,0.0,82.0
195,47.0,37.0,0.0,84.0,47.0,37.0,0.0,92.0
196,46.0,50.0,0.0,96.0,46.0,50.0,0.0,54.0
197,30.0,35.0,0.0,65.0,30.0,35.0,0.0,69.0
198,43.0,34.0,0.0,77.0,43.0,34.0,0.0,65.0
199,46.0,45.0,0.0,91.0,46.0,45.0,0.0,64.0
200,42.0,44.0,0.0,86.0,42.0,44.0,0.0,61.0
201,44.0,38.0,0.0,82.0,44.0,38.0,0.0,58.0
202,43.0,31.0,0.0,74.0,43.0,31.0,0.0,47.0
203,26.0,35.0,0.0,61.0,26.0,35.0,0.0,74.0
204,45.0,46.0,0.0,91.0,45.0,46.0,0.0,65.0
205,38.0,48.0,0.0,86.0,38.0,48.0,0.0,54.0
206,50.0,38.0,0.0,88.0,50.0,38.0,0.0,80.0
207,47.0,42.0,0.0,89.0,47.0,42.0,0.0,76.0
208,41.0,46.0,0.0,87.0,41.0,46.0,0.0,66.0
209,31.0,42.0,0.0,73.0,31.0,42.0,0.0,77.0
210,44.0,53.0,0.0,97.0,44.0,53.0,0.0,57.0
211,29.0,43.0,0.0,72.0,29.0,43.0,0.0,64.0
212,46.0,51.0,0.0,97.0,46.0,51.0,0.0,61.0
213,33.0,49.0,0.0,82.0,33.0,49.0,0.0,74.0
214,44.0,49.0,0.0,93.0,44.0,49.0,0.0,69.0
215,31.0,48.0,0.0,79.0,31.0,48.0,0.0,64.0
216,47.0,48.0,0.0,95.0,47.0,48.0,0.0,48.0
217,35.0,55.0,0.0,90.0,35.0,55.0,0.0,98.0
218,34.0,44.0,0.0,78.0,34.0,44.0,0.0,72.0
219,36.0,40.0,0.0,76.0,36.0,40.0,0.0,54.0
220,36.0,47.0,0.0,83.0,36.0,47.0,0.0,61.0
221,39.0,57.0,0.0,96.0,39.0,57.0,0.0,74.0
222,26.0,48.0,0.0,74.0,26.0,48.0,0.0,68.0
223,47.0,47.0,0.0,94.0,47.0,47.0,0.0,74.0
224,29.0,29.0,0.0,58.0,29.0,29.0,0.0,80.0
225,48.0,41.0,0.0,89.0,48.0,41.0,0.0,78.0
226,40.0,30.0,0.0,70.0,40.0,30.0,0.0,94.0
227,44.0,43.0,0.0,87.0,44.0,43.0,0.0,47.0
228,66.0,80.0,0.0,146.0,66.0,80.0,0.0,84.0
229,59.0,58.0,0.0,117.0,59.0,58.0,0.0,60.0
230,42.0,46.0,0.0,88.0,42.0,46.0,0.0,79.0
231,45.0,55.0,0.0,100.0,45.0,55.0,0.0,51.0
232,59.0,57.0,0.0,116.0,59.0,57.0,0.0,84.0
233,29.0,35.0,0.0,64.0,29.0,35.0,0.0,61.0
234,41.0,48.0,0.0,89.0,41.0,48.0,0.0,75.0
235,33.0,45.0,0.0,78.0,33.0,45.0,0.0,72.0
236,15.0,34.0,0.0,49.0,15.0,34.0,0.0,63.0
237,22.0,39.0,0.0,61.0,22.0,39.0,0.0,69.0
238,44.0,37.0,0.0,81.0,44.0,37.0,0.0,49.0
239,51.0,41.0,0.0,92.0,51.0,41.0,0.0,62.0
240,37.0,41.0,0.0,78.0,37.0,41.0,0.0,58.0
241,34.0,48.0,0.0,82.0,34.0,48.0,0.0,72.0
242,43.0,37.0,26.0,106.0,43.0,37.0,20.0,100.0
243,33.0,35.0,0.0,68.0,33.0,35.0,0.0,77.0
244,43.0,49.0,0.0,92.0,43.0,49.0,0.0,55.0
245,49.0,50.0,0.0,99.0,49.0,50.0,0.0,44.0
246,40.0,62.0,0.0,102.0,40.0,62.0,0.0,87.0
247,39.0,38.0,0.0,77.0,39.0,38.0,0.0,61.0
248,42.0,59.0,0.0,101.0,42.0,59.0,0.0,75.0
249,37.0,50.0,0.0,87.0,37.0,50.0,0.0,76.0
250,60.0,49.0,0.0,109.0,60.0,49.0,0.0,73.0
251,40.0,42.0,0.0,82.0,40.0,42.0,0.0,67.0
252,40.0,50.0,0.0,90.0,40.0,50.0,0.0,88.0
253,38.0,54.0,0.0,92.0,38.0,54.0,0.0,43.0
254,59.0,48.0,0.0,107.0,59.0,48.0,0.0,65.0
255,39.0,37.0,0.0,76.0,39.0,37.0,0.0,79.0
256,30.0,34.0,0.0,64.0,30.0,34.0,0.0,71.0
257,31.0,30.0,0.0,61.0,31.0,30.0,0.0,64.0
258,29.0,45.0,0.0,74.0,29.0,45.0,0.0,51.0
259,24.0,39.0,6.0,69.0,24.0,39.0,15.0,78.0
260,50.0,35.0,0.0,85.0,50.0,35.0,0.0,65.0
261,64.0,43.0,0.0,107.0,64.0,43.0,0.0,66.0
262,32.0,48.0,0.0,80.0,32.0,48.0,0.0,74.0
263,29.0,32.0,0.0,61.0,29.0,32.0,0.0,42.0
264,39.0,40.0,0.0,79.0,39.0,40.0,0.0,66.0
265,46.0,28.0,0.0,74.0,46.0,28.0,0.0,84.0
266,35.0,49.0,0.0,84.0,35.0,49.0,0.0,67.0
267,38.0,32.0,0.0,70.0,38.0,32.0,0.0,67.0
268,42.0,51.0,0.0,93.0,42.0,51.0,0.0,76.0
269,56.0,34.0,0.0,90.0,56.0,34.0,0.0,65.0
270,37.0,43.0,0.0,80.0,37.0,43.0,0.0,59.0
271,37.0,51.0,0.0,88.0,37.0,51.0,0.0,76.0
272,42.0,36.0,0.0,78.0,42.0,36.0,0.0,58.0
273,39.0,34.0,0.0,73.0,39.0,34.0,0.0,55.0
274,50.0,52.0,0.0,102.0,50.0,52.0,0.0,90.0
275,34.0,40.0,0.0,74.0,34.0,40.0,0.0,86.0
276,46.0,40.0,0.0,86.0,46.0,40.0,0.0,72.0
277,35.0,37.0,0.0,72.0,35.0,37.0,0.0,73.0
278,50.0,45.0,0.0,95.0,50.0,45.0,0.0,79.0
279,43.0,39.0,0.0,82.0,43.0,39.0,0.0,59.0
280,35.0,48.0,0.0,83.0,35.0,48.0,0.0,65.0
281,25.0,40.0,0.0,65.0,25.0,40.0,0.0,83.0
282,44.0,38.0,0.0,82.0,44.0,38.0,0.0,73.0
283,41.0,37.0,0.0,78.0,41.0,37.0,0.0,84.0
284,36.0,33.0,0.0,69.0,36.0,33.0,0.0,48.0
285,30.0,34.0,0.0,64.0,30.0,34.0,0.0,63.0
286,33.0,47.0,0.0,80.0,33.0,47.0,0.0,56.0
287,43.0,64.0,0.0,107.0,43.0,64.0,0.0,78.0
288,34.0,46.0,0.0,80.0,34.0,46.0,0.0,58.0
289,57.0,34.0,0.0,91.0,57.0,34.0,0.0,66.0
290,33.0,27.0,0.0,60.0,33.0,27.0,0.0,46.0
291,52.0,47.0,0.0,99.0,52.0,47.0,0.0,80.0
292,45.0,51.0,0.0,96.0,45.0,51.0,0.0,75.0
293,26.0,31.0,0.0,57.0,26.0,31.0,0.0,61.0
294,44.0,47.0,0.0,91.0,44.0,47.0,0.0,58.0
295,24.0,28.0,0.0,52.0,24.0,28.0,0.0,57.0
296,35.0,26.0,0.0,61.0,35.0,26.0,0.0,51.0
297,44.0,42.0,0.0,86.0,44.0,42.0,0.0,53.0
298,27.0,34.0,0.0,61.0,27.0,34.0,0.0,64.0
299,30.0,47.0,0.0,77.0,30.0,47.0,0.0,60.0
300,46.0,47.0,0.0,93.0,46.0,47.0,0.0,76.0
301,47.0,53.0,0.0,100.0,47.0,53.0,0.0,61.0
302,41.0,36.0,0.0,77.0,41.0,36.0,0.0,62.0
303,43.0,52.0,0.0,95.0,43.0,52.0,0.0,100.0
304,46.0,47.0,0.0,93.0,46.0,47.0,0.0,84.0
305,56.0,44.0,0.0,100.0,56.0,44.0,0.0,57.0
306,51.0,43.0,0.0,94.0,51.0,43.0,0.0,75.0
307,42.0,45.0,0.0,87.0,42.0,45.0,0.0,76.0
308,41.0,35.0,0.0,76.0,41.0,35.0,0.0,53.0
309,65.0,42.0,0.0,107.0,65.0,42.0,0.0,67.0
310,45.0,52.0,0.0,97.0,45.0,52.0,0.0,59.0
311,55.0,44.0,0.0,99.0,55.0,44.0,0.0,55.0
312,41.0,42.0,0.0,83.0,41.0,42.0,0.0,47.0
313,34.0,54.0,0.0,88.0,34.0,54.0,0.0,35.0
314,34.0,47.0,0.0,81.0,34.0,47.0,0.0,49.0
315,31.0,36.0,0.0,67.0,31.0,36.0,0.0,55.0
316,40.0,46.0,0.0,86.0,40.0,46.0,0.0,68.0
317,47.0,51.0,0.0,98.0,47.0,51.0,0.0,62.0
318,41.0,43.0,0.0,84.0,41.0,43.0,0.0,83.0
319,31.0,38.0,0.0,69.0,31.0,38.0,0.0,63.0
320,35.0,44.0,0.0,79.0,35.0,44.0,0.0,64.0
321,37.0,36.0,0.0,73.0,37.0,36.0,0.0,58.0
322,24.0,34.0,0.0,58.0,24.0,34.0,0.0,86.0
323,26.0,50.0,0.0,76.0,26.0,50.0,0.0,58.0
324,33.0,37.0,12.0,82.0,33.0,37.0,8.0,78.0
325,31.0,35.0,0.0,66.0,31.0,35.0,0.0,60.0
326,36.0,36.0,0.0,72.0,36.0,36.0,0.0,77.0
327,31.0,44.0,0.0,75.0,31.0,44.0,0.0,76.0
328,49.0,41.0,0.0,90.0,49.0,41.0,0.0,46.0
329,50.0,53.0,0.0,103.0,50.0,53.0,0.0,94.0
330,31.0,36.0,0.0,67.0,31.0,36.0,0.0,64.0
331,33.0,29.0,0.0,62.0,33.0,29.0,0.0,79.0
332,41.0,49.0,0.0,90.0,41.0,49.0,0.0,86.0
333,60.0,39.0,0.0,99.0,60.0,39.0,0.0,73.0
334,46.0,55.0,0.0,101.0,46.0,55.0,0.0,45.0
335,26.0,48.0,0.0,74.0,26.0,48.0,0.0,68.0
336,30.0,42.0,0.0,72.0,30.0,42.0,0.0,78.0
337,50.0,41.0,0.0,91.0,50.0,41.0,0.0,53.0
338,41.0,37.0,0.0,78.0,41.0,37.0,0.0,47.0
339,53.0,66.0,0.0,119.0,53.0,66.0,0.0,90.0
340,46.0,48.0,0.0,94.0,46.0,48.0,0.0,62.0
341,37.0,33.0,0.0,70.0,37.0,33.0,0.0,43.0
342,39.0,51.0,0.0,90.0,39.0,51.0,0.0,53.0
343,37.0,41.0,0.0,78.0,37.0,41.0,0.0,61.0
344,43.0,51.0,0.0,94.0,43.0,51.0,0.0,66.0
345,31.0,28.0,0.0,59.0,31.0,28.0,0.0,64.0
346,42.0,39.0,0.0,81.0,42.0,39.0,0.0,68.0
347,34.0,36.0,0.0,70.0,34.0,36.0,0.0,38.0
348,55.0,57.0,0.0,112.0,55.0,57.0,0.0,65.0
349,22.0,53.0,0.0,75.0,22.0,53.0,0.0,85.0
350,53.0,52.0,0.0,105.0,53.0,52.0,0.0,62.0
351,29.0,48.0,0.0,77.0,29.0,48.0,0.0,75.0
352,47.0,49.0,0.0,96.0,47.0,49.0,0.0,69.0
353,28.0,41.0,0.0,69.0,28.0,41.0,0.0,68.0
354,44.0,37.0,0.0,81.0,44.0,37.0,0.0,94.0
355,40.0,38.0,0.0,78.0,40.0,38.0,0.0,63.0
356,33.0,33.0,0.0,66.0,33.0,33.0,0.0,49.0
357,29.0,31.0,10.0,70.0,29.0,31.0,9.0,69.0
358,35.0,37.0,0.0,72.0,35.0,37.0,0.0,32.0
359,47.0,52.0,0.0,99.0,47.0,52.0,0.0,78.0
360,34.0,43.0,0.0,77.0,34.0,43.0,0.0,75.0
361,48.0,48.0,0.0,96.0,48.0,48.0,0.0,48.0
362,48.0,37.0,0.0,85.0,48.0,37.0,0.0,76.0
363,41.0,32.0,0.0,73.0,41.0,32.0,0.0,57.0
364,32.0,32.0,10.0,74.0,32.0,32.0,16.0,80.0
365,42.0,46.0,0.0,88.0,42.0,46.0,0.0,61.0
366,33.0,57.0,0.0,90.0,33.0,57.0,0.0,65.0
367,69.0,48.0,0.0,117.0,69.0,48.0,0.0,77.0
368,53.0,36.0,0.0,89.0,53.0,36.0,0.0,87.0
369,26.0,22.0,0.0,48.0,26.0,22.0,0.0,69.0
370,53.0,46.0,0.0,99.0,53.0,46.0,0.0,70.0
371,37.0,31.0,0.0,68.0,37.0,31.0,0.0,62.0
372,41.0,46.0,0.0,87.0,41.0,46.0,0.0,81.0
373,50.0,43.0,0.0,93.0,50.0,43.0,0.0,67.0
374,45.0,51.0,0.0,96.0,45.0,51.0,0.0,53.0
375,43.0,44.0,16.0,103.0,43.0,44.0,11.0,98.0
376,47.0,44.0,0.0,91.0,47.0,44.0,0.0,55.0
377,53.0,42.0,0.0,95.0,53.0,42.0,0.0,64.0
378,42.0,51.0,0.0,93.0,42.0,51.0,0.0,90.0
379,33.0,46.0,0.0,79.0,33.0,46.0,0.0,67.0
380,36.0,44.0,0.0,80.0,36.0,44.0,0.0,66.0
381,44.0,34.0,0.0,78.0,44.0,34.0,0.0,66.0
382,35.0,31.0,0.0,66.0,35.0,31.0,0.0,79.0
383,36.0,45.0,0.0,81.0,36.0,45.0,0.0,76.0
384,48.0,43.0,0.0,91.0,48.0,43.0,0.0,69.0
385,35.0,33.0,0.0,68.0,35.0,33.0,0.0,84.0
386,44.0,41.0,0.0,85.0,44.0,41.0,0.0,77.0
387,26.0,39.0,0.0,65.0,26.0,39.0,0.0,61.0
388,29.0,41.0,0.0,70.0,29.0,41.0,0.0,68.0
389,20.0,36.0,0.0,56.0,20.0,36.0,0.0,94.0
390,49.0,40.0,0.0,89.0,49.0,40.0,0.0,59.0
391,31.0,32.0,0.0,63.0,31.0,32.0,0.0,67.0
392,41.0,38.0,0.0,79.0,41.0,38.0,0.0,72.0
393,43.0,47.0,0.0,90.0,43.0,47.0,0.0,68.0
394,43.0,44.0,0.0,87.0,43.0,44.0,0.0,56.0
395,28.0,31.0,0.0,59.0,28.0,31.0,0.0,67.0
396,33.0,47.0,0.0,80.0,33.0,47.0,0.0,72.0
397,36.0,49.0,0.0,85.0,36.0,49.0,0.0,64.0
398,44.0,36.0,0.0,80.0,44.0,36.0,0.0,53.0
399,47.0,52.0,0.0,99.0,47.0,52.0,0.0,60.0
400,53.0,44.0,0.0,97.0,53.0,44.0,0.0,56.0
401,34.0,37.0,0.0,71.0,34.0,37.0,0.0,74.0
402,49.0,44.0,0.0,93.0,49.0,44.0,0.0,76.0
403,28.0,30.0,0.0,58.0,28.0,30.0,0.0,48.0
404,37.0,45.0,0.0,82.0,37.0,45.0,0.0,73.0
405,50.0,44.0,0.0,94.0,50.0,44.0,0.0,73.0
406,33.0,30.0,0.0,63.0,33.0,30.0,0.0,75.0
407,37.0,37.0,0.0,74.0,37.0,37.0,0.0,62.0
408,23.0,39.0,13.0,75.0,23.0,39.0,3.0,65.0
