matchup_id,date,city,state,country,arena,attendance
23,2016-11-11 19:00:00,College Park,Maryland,,Xfinity Center,17950.0
24,2016-11-11 19:00:00,University Park,Pennsylvania,,Bryce Jordan Center,6230.0
25,2016-11-11 19:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
26,2016-11-11 19:00:00,Greensboro,North Carolina,,Greensboro Coliseum,5513.0
27,2016-11-11 19:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,9253.0
28,2016-11-11 19:00:00,Philadelphia,Pennsylvania,,Liacouras Center,7768.0
29,2016-11-11 19:00:00,Johnson City,Tennessee,,Freedom Hall Civic Center,3309.0
30,2016-11-11 19:00:00,Detroit,Michigan,,Calihan Hall,1009.0
31,2016-11-11 19:00:00,Colorado Springs,Colorado,,Clune Arena,750.0
32,2016-11-11 19:00:00,Richmond,Virginia,,Robins Center,7201.0
33,2016-11-11 19:00:00,Charleston,South Carolina,,TD Arena,4178.0
34,2016-11-11 19:00:00,Miami,Florida,,FIU Arena,908.0
35,2016-11-11 19:00:00,Chestnut Hill,Massachusetts,,Silvio O. Conte Forum,3122.0
36,2016-11-11 19:30:00,Winston-Salem,North Carolina,,Lawrence Joel Veterans Memorial Coliseum,7233.0
37,2016-11-11 19:30:00,Lubbock,Texas,,United Supermarkets Arena,9774.0
38,2016-11-11 19:30:00,Jacksonville,Florida,,Jacksonville Veterans Memorial Arena,5212.0
39,2016-11-11 19:45:00,Newark,New Jersey,,Fleisher Center,
40,2016-11-11 20:00:00,Minneapolis,Minnesota,,Williams Arena,8453.0
41,2016-11-11 20:00:00,Fargo,North Dakota,,Scheels Arena,5005.0
42,2016-11-11 20:00:00,Valparaiso,Indiana,,Athletics-Recreation Center,3560.0
43,2016-11-11 20:00:00,Niagara Falls,New York,,Gallagher Center,2016.0
44,2016-11-11 20:00:00,De Land,Florida,,Edmunds Center,820.0
45,2016-11-11 20:00:00,Hattiesburg,Mississippi,,Reed Green Coliseum,2569.0
46,2016-11-11 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,6126.0
47,2016-11-11 20:00:00,Dover,Delaware,,Memorial Hall,1467.0
48,2016-11-11 20:00:00,Milwaukee,Wisconsin,,UW-Milwaukee Arena,1856.0
49,2016-11-11 20:00:00,Beaumont,Texas,,Montagne Center,1905.0
50,2016-11-11 20:00:00,Hammond,Louisiana,,University Center,930.0
51,2016-11-11 20:00:00,Murray,Kentucky,,CFSB Center,4321.0
52,2016-11-11 20:00:00,Richmond,Kentucky,,McBrayer Arena,2300.0
53,2016-11-11 20:00:00,Fayetteville,Arkansas,,Bud Walton Arena,13787.0
54,2016-11-11 20:00:00,Starkville,Mississippi,,Humphrey Coliseum,4467.0
55,2016-11-11 20:00:00,Charlotte,North Carolina,,Dale F. Halton Arena,4866.0
56,2016-11-11 20:00:00,Houston,Texas,,Hofheinz Pavilion,3005.0
57,2016-11-11 20:05:00,Springfield,Missouri,,JQH Arena,3502.0
58,2016-11-11 20:30:00,Charleston,Illinois,,Lantz Arena,1038.0
59,2016-11-11 20:30:00,Lynchburg,Virginia,,Vines Center,5449.0
60,2016-11-11 21:00:00,Honolulu,Hawaii,,Stan Sheriff Center,9475.0
61,2016-11-11 21:00:00,New Orleans,Louisiana,,Smoothie King Center,6043.0
62,2016-11-11 21:00:00,Boulder,Colorado,,Coors Events Center,8322.0
63,2016-11-11 21:00:00,Tempe,Arizona,,Wells-Fargo Arena,14198.0
64,2016-11-11 21:00:00,Ogden,Utah,,Dee Events Center,6140.0
65,2016-11-11 21:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,12528.0
66,2016-11-11 21:00:00,Queens,New York,,Carnesecca Arena,4371.0
67,2016-11-11 21:00:00,College Station,Texas,,Reed Arena,7539.0
68,2016-11-11 21:30:00,Auburn,Alabama,,Auburn Arena,8093.0
69,2016-11-11 21:30:00,Las Cruces,New Mexico,,Pan American Center,5803.0
70,2016-11-11 21:35:00,Des Moines,Iowa,,Knapp Center,2439.0
71,2016-11-11 22:00:00,Honolulu,Hawaii,,'Iolani School Gym,
72,2016-11-11 22:00:00,Malibu,California,,Firestone Fieldhouse,1320.0
73,2016-11-11 22:00:00,Santa Clara,California,,Leavey Center,1821.0
74,2016-11-11 22:00:00,Irvine,California,,Bren Events Center,1883.0
75,2016-11-11 22:00:00,Northridge,California,,Matadome,1006.0
76,2016-11-11 22:00:00,Long Beach,California,,The Pyramid,4200.0
77,2016-11-11 23:00:00,Seattle,Washington,,KeyArena,651.0
78,2016-11-11 23:00:00,Eugene,Oregon,,Matthew Knight Arena,12364.0
79,2016-11-11 23:00:00,San Francisco,California,,War Memorial Gymnasium,2193.0
80,2016-11-11 23:00:00,Moraga,California,,McKeon Pavilion,3500.0
81,2016-11-11 13:00:00,Durham,New Hampshire,,Lundholm Gymnasium,632.0
82,2016-11-11 13:00:00,Nashville,Tennessee,,Allen Arena,1446.0
83,2016-11-11 14:00:00,Catonsville,Maryland,,Retriever Activities Center,617.0
84,2016-11-11 14:00:00,Monroe,Louisiana,,Fant-Ewing Coliseum,607.0
85,2016-11-11 16:00:00,Amherst,Massachusetts,,William D. Mullins Center,5229.0
86,2016-11-11 18:30:00,Villanova,Pennsylvania,,The Pavilion,6500.0
87,2016-11-11 18:30:00,Annapolis,Maryland,,Alumni Hall,5710.0
88,2016-11-11 19:00:00,Coral Gables,Florida,,BankUnited Center,7142.0
89,2016-11-11 19:00:00,Syracuse,New York,,Carrier Dome,13290.0
90,2016-11-11 19:00:00,Knoxville,Tennessee,,Thompson-Boling Arena,14483.0
91,2016-11-11 19:00:00,Oxford,Mississippi,,Pavilion at Ole Miss,6123.0
92,2016-11-11 19:00:00,Mount Pleasant,Michigan,,McGuirk Arena,2498.0
93,2016-11-11 19:00:00,Lewisburg,Pennsylvania,,Sojka Pavilion,2763.0
94,2016-11-11 19:00:00,West Long Branch,New Jersey,,Multipurpose Activity Center,3738.0
95,2016-11-11 19:00:00,Cincinnati,Ohio,,Fifth Third Arena,6504.0
96,2016-11-11 19:00:00,Richmond,Virginia,,Stuart Siegel Center,7637.0
97,2016-11-11 19:00:00,Kingston,Rhode Island,,Thomas M. Ryan Center,6052.0
98,2016-11-11 19:00:00,Stony Brook,New York,,Island Federal Credit Union Arena,3385.0
99,2016-11-11 19:00:00,Newark,Delaware,,Bob Carpenter Center,5000.0
100,2016-11-11 19:00:00,Norfolk,Virginia,,Constant Convocation Center,8241.0
101,2016-11-11 19:00:00,DeKalb,Illinois,,Convocation Center,1565.0
102,2016-11-11 19:00:00,Boston,Massachusetts,,Matthews Arena,2287.0
103,2016-11-11 19:00:00,Washington,District of Columbia,,Charles E. Smith Center,3256.0
104,2016-11-11 19:00:00,Honolulu,Hawaii,,Stan Sheriff Center,9475.0
105,2016-11-11 19:00:00,Piscataway,New Jersey,,Louis Brown Athletic Center,3755.0
106,2016-11-11 19:00:00,Louisville,Kentucky,,KFC Yum! Center,21129.0
107,2016-11-11 19:00:00,Pullman,Washington,,Wallis Beasley Performing Arts Coliseum,
108,2016-11-11 19:00:00,Tampa,Florida,,USF Sun Dome,3106.0
109,2016-11-11 19:00:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,6075.0
110,2016-11-11 19:00:00,Atlanta,Georgia,,GSU Sports Arena,1690.0
111,2016-11-11 19:00:00,Brooklyn,New York,,Steinberg Wellness Center,598.0
112,2016-11-11 19:00:00,Waco,Texas,,Ferrell Center,10284.0
113,2016-11-11 19:00:00,Morgantown,West Virginia,,WVU Coliseum,10510.0
114,2016-11-11 19:00:00,Highland Heights,Kentucky,,BB& T Arena,1868.0
115,2016-11-11 19:00:00,West Lafayette,Indiana,,Mackey Arena,13523.0
116,2016-11-11 19:00:00,Vestal,New York,,Binghamton University Events Center,3278.0
117,2016-11-11 19:30:00,Santa Clara,California,,Leavey Center,1821.0
118,2016-11-11 19:30:00,Wilmington,North Carolina,,Raiford G. Trask Coliseum,4246.0
119,2016-11-11 19:45:00,Morehead,Kentucky,,Ellis T Johnson Arena,2865.0
120,2016-11-11 20:00:00,Madison,Wisconsin,,Kohl Center,17287.0
121,2016-11-11 20:00:00,Evanston,Illinois,,Welsh-Ryan Arena,6056.0
122,2016-11-11 20:00:00,Troy,Alabama,,Trojan Arena,867.0
123,2016-11-11 20:00:00,Abilene,Texas,,Moody Coliseum,6582.0
124,2016-11-11 20:00:00,Peoria,Illinois,,Carver Arena,5176.0
125,2016-11-11 20:00:00,Denton,Texas,,UNT Coliseum,1347.0
126,2016-11-11 20:00:00,Birmingham,Alabama,,Bartow Arena,4289.0
127,2016-11-11 20:00:00,Ames,Iowa,,James H. Hilton Coliseum,14384.0
128,2016-11-11 20:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,4805.0
129,2016-11-11 20:00:00,Abilene,Texas,,Moody Coliseum,1750.0
130,2016-11-11 20:00:00,New Orleans,Louisiana,,Lakefront Arena,739.0
131,2016-11-11 20:00:00,Corpus Christi,Texas,,American Bank Center,1473.0
132,2016-11-11 20:00:00,St. Louis,Missouri,,Chaifetz Arena,7165.0
133,2016-11-11 20:00:00,Austin,Texas,,Frank Erwin Center,10922.0
134,2016-11-11 20:00:00,Atlanta,Georgia,,McCamish Pavilion,6018.0
135,2016-11-11 20:00:00,Elon,North Carolina,,Alumni Gym,1131.0
136,2016-11-11 20:00:00,Tulsa,Oklahoma,,Donald Reynolds Center,8355.0
137,2016-11-11 20:00:00,Carbondale,Illinois,,SIU Arena,4427.0
138,2016-11-11 20:30:00,Chicago,Illinois,,Joseph J. Gentile Center,1801.0
139,2016-11-11 20:30:00,Macon,Georgia,,Hawkins Arena,3553.0
140,2016-11-11 21:00:00,Ann Arbor,Michigan,,Crisler Center,10094.0
141,2016-11-11 21:00:00,Annapolis,Maryland,,Alumni Hall,4116.0
142,2016-11-11 21:00:00,Blacksburg,Virginia,,Cassell Coliseum,9567.0
143,2016-11-11 21:00:00,Corvallis,Oregon,,Gill Coliseum,9604.0
144,2016-11-11 21:00:00,Los Angeles,California,,Pauley Pavilion,8743.0
145,2016-11-11 21:00:00,Omaha,Nebraska,,CenturyLink Center Omaha,16686.0
146,2016-11-11 21:00:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
147,2016-11-11 21:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,14579.0
148,2016-11-11 21:00:00,Champaign,Illinois,,State Farm Center,10790.0
149,2016-11-11 21:30:00,Iowa City,Iowa,,Carver-Hawkeye Arena,13007.0
150,2016-11-11 21:30:00,Wichita,Kansas,,Charles Koch Arena,13344.0
151,2016-11-11 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,9981.0
152,2016-11-11 22:00:00,Berkeley,California,,Haas Pavilion,7782.0
153,2016-11-11 22:00:00,Los Angeles,California,,Gersten Pavilion,2118.0
154,2016-11-11 22:00:00,Portland,Oregon,,Earle A. Chiles Center,2601.0
155,2016-11-11 22:00:00,Fresno,California,,Save Mart Center,6088.0
156,2016-11-11 22:00:00,Albuquerque,New Mexico,,The Pit Arena,11293.0
157,2016-11-11 22:30:00,Laramie,Wyoming,,Arena-Auditorium,5008.0
158,2016-11-11 23:00:00,Los Angeles,California,,Galen Center,3513.0
159,2016-11-11 23:00:00,Shanghai,,,Mercedez-Benz Arena,7196.0
160,2016-11-11 23:00:00,San Diego,California,,Viejas Arena at Aztec Bowl,12414.0
161,2016-11-11 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5423.0
162,2016-11-12 12:00:00,South Bend,Indiana,,Purcell Pavilion at the Joyce Center,7062.0
163,2016-11-12 12:00:00,Washington,District of Columbia,,Verizon Center,8076.0
164,2016-11-12 13:00:00,Green Bay,Wisconsin,,Resch Center,2170.0
165,2016-11-12 13:00:00,Hamden,Connecticut,,TD Bank Sports Center,1517.0
166,2016-11-12 14:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,6690.0
167,2016-11-12 15:00:00,Huntsville,Texas,,Johnson Coliseum,1596.0
168,2016-11-12 16:00:00,Little Rock,Arkansas,,Jack Stephens Center,2363.0
169,2016-11-12 16:00:00,St. Bonaventure,New York,,Reilly Center,4322.0
170,2016-11-12 17:00:00,Santa Barbara,California,,Thunderdome,1708.0
171,2016-11-12 17:00:00,Chicago,Illinois,,Jones Convocation Center,1065.0
172,2016-11-12 19:00:00,Fairfax,Virginia,,EagleBank Arena,4814.0
173,2016-11-12 19:00:00,Salt Lake City,Utah,,Jon M. Huntsman Center,11275.0
174,2016-11-12 19:30:00,Indianapolis,Indiana,,Hinkle Fieldhouse,7836.0
175,2016-11-12 20:00:00,Davidson,North Carolina,,Belk Arena,4598.0
176,2016-11-12 20:00:00,Bowling Green,Kentucky,,E.A. Diddle Arena,4149.0
177,2016-11-12 21:00:00,Santa Clara,California,,Leavey Center,1734.0
178,2016-11-12 21:00:00,El Paso,Texas,,Don Haskins Center,6295.0
179,2016-11-12 23:00:00,Moscow,Idaho,,Cowan Spectrum at the Kibbie Dome,628.0
180,2016-11-12 12:00:00,Cedar Falls,Iowa,,McLeod Center,4053.0
181,2016-11-12 12:00:00,Huntington,West Virginia,,Henderson Center,5375.0
182,2016-11-12 13:00:00,Tallahassee,Florida,,Donald L. Tucker Center,6880.0
183,2016-11-12 14:00:00,Athens,Ohio,,Convocation Center,6268.0
184,2016-11-12 14:00:00,Williamsburg,Virginia,,Kaplan Arena,2404.0
185,2016-11-12 15:00:00,Boise,Idaho,,Taco Bell Arena,2989.0
186,2016-11-12 16:00:00,Rock Hill,South Carolina,,Winthrop Coliseum,2501.0
187,2016-11-12 17:00:00,Youngstown,Ohio,,Beeghly Physical Education Center,
188,2016-11-12 17:00:00,San Jose,California,,San Jose State Event Center,1481.0
189,2016-11-12 17:30:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
190,2016-11-12 19:00:00,High Point,North Carolina,,Millis Athletic Convocation Center (High Point),1333.0
191,2016-11-12 19:00:00,Philadelphia,Pennsylvania,,Michael J. Hagan Arena,4200.0
192,2016-11-12 19:45:00,Youngstown,Ohio,,Beeghly Physical Education Center,2601.0
193,2016-11-12 20:00:00,Valparaiso,Indiana,,Athletics-Recreation Center,2588.0
194,2016-11-12 20:30:00,Arlington,Texas,,College Park Center,4532.0
195,2016-11-12 21:00:00,Denver,Colorado,,Magness Arena,2030.0
196,2016-11-12 22:00:00,Bakersfield,California,,Icardo Center,1566.0
197,2016-11-12 23:30:00,Santa Clara,California,,Leavey Center,1734.0
198,2016-11-13 12:00:00,Ann Arbor,Michigan,,Crisler Center,10812.0
199,2016-11-13 14:00:00,Abilene,Texas,,Moody Coliseum,6852.0
200,2016-11-13 14:00:00,Raleigh,North Carolina,,PNC Arena,
201,2016-11-13 14:00:00,Newark,New Jersey,,Prudential Center,6354.0
202,2016-11-13 14:00:00,Annapolis,Maryland,,Alumni Hall,1258.0
203,2016-11-13 14:00:00,Dover,Delaware,,Memorial Hall,942.0
204,2016-11-13 14:05:00,Springfield,Missouri,,JQH Arena,3330.0
205,2016-11-13 15:00:00,Cape Girardeau,Missouri,,Show Me Center,807.0
206,2016-11-13 15:00:00,Martin,Tennessee,,Skyhawk Arena,6700.0
207,2016-11-13 15:00:00,Santa Clara,California,,Leavey Center,1102.0
208,2016-11-13 16:00:00,Piscataway,New Jersey,,Louis Brown Athletic Center,4056.0
209,2016-11-13 16:00:00,Princess Anne,Maryland,,William P Hytche Athletic Center,1364.0
210,2016-11-13 16:00:00,Chapel Hill,North Carolina,,Dean E. Smith Center,13402.0
211,2016-11-13 17:00:00,Corvallis,Oregon,,Gill Coliseum,4070.0
212,2016-11-13 17:00:00,Norman,Oklahoma,,Lloyd Noble Center,8456.0
213,2016-11-13 18:00:00,University Park,Pennsylvania,,Bryce Jordan Center,5856.0
214,2016-11-13 18:00:00,Lexington,Kentucky,,Rupp Arena,22009.0
215,2016-11-13 18:00:00,Champaign,Illinois,,State Farm Center,10888.0
216,2016-11-13 18:00:00,Macomb,Illinois,,Western Hall,572.0
217,2016-11-13 19:00:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,7456.0
218,2016-11-13 19:00:00,Rosemont,Illinois,,Allstate Arena,2330.0
219,2016-11-13 20:00:00,Jacksonville,Florida,,Jacksonville Veterans Memorial Arena,3716.0
220,2016-11-13 20:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,10083.0
221,2016-11-13 21:00:00,Tempe,Arizona,,Wells-Fargo Arena,4155.0
222,2016-11-13 22:00:00,Honolulu,Hawaii,,Stan Sheriff Center,5309.0
223,2016-11-13 14:00:00,Winston-Salem,North Carolina,,Lawrence Joel Veterans Memorial Coliseum,6541.0
224,2016-11-13 14:00:00,Farmville,Virginia,,Willett Hall,1128.0
225,2016-11-13 14:00:00,Albany,New York,,Times Union Center,6196.0
226,2016-11-13 14:00:00,Harrisonburg,Virginia,,JMU Convocation Center,3480.0
227,2016-11-13 14:00:00,Cullowhee,North Carolina,,Ramsey Center,1774.0
228,2016-11-13 14:00:00,Charleston,South Carolina,,McAlister Field House,897.0
229,2016-11-13 14:30:00,Fort Wayne,Indiana,,Hilliard Gates Center,1131.0
230,2016-11-13 15:00:00,Providence,Rhode Island,,Paul Bailey Pizzitola Sports Center,757.0
231,2016-11-13 15:00:00,Chicago,Illinois,,Joseph J. Gentile Center,1092.0
232,2016-11-13 15:30:00,Iowa City,Iowa,,Carver-Hawkeye Arena,11371.0
233,2016-11-13 16:00:00,Fort Collins,Colorado,,Moby Arena,2264.0
234,2016-11-13 16:00:00,Morehead,Kentucky,,Ellis T Johnson Arena,1783.0
235,2016-11-13 16:15:00,Vermillion,South Dakota,,DakotaDome,3017.0
236,2016-11-13 17:00:00,Peoria,Illinois,,Carver Arena,4897.0
237,2016-11-13 17:30:00,Santa Clara,California,,Leavey Center,1102.0
238,2016-11-13 18:00:00,Columbia,South Carolina,,Colonial Life Arena,9270.0
239,2016-11-13 18:00:00,Fargo,North Dakota,,Scheels Arena,1723.0
240,2016-11-13 18:00:00,Norfolk,Virginia,,Echols Hall,3018.0
241,2016-11-13 19:00:00,Los Angeles,California,,Galen Center,2993.0
242,2016-11-13 19:00:00,Fullerton,California,,Titan Gym,517.0
243,2016-11-13 19:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
244,2016-11-13 20:00:00,Wichita,Kansas,,Charles Koch Arena,10506.0
245,2016-11-13 20:00:00,Columbia,Missouri,,Mizzou Arena,3977.0
246,2016-11-13 21:00:00,Los Angeles,California,,Pauley Pavilion,7149.0
247,2016-11-14 18:30:00,Queens,New York,,Carnesecca Arena,4969.0
248,2016-11-14 19:00:00,Bronx,New York,,Rose Hill Gym,1351.0
249,2016-11-14 19:00:00,Lowell,Massachusetts,,Costello Athletic Center,1053.0
250,2016-11-14 19:00:00,Jacksonville,Florida,,UNF Arena,1787.0
251,2016-11-14 19:00:00,De Land,Florida,,Edmunds Center,682.0
252,2016-11-14 19:00:00,Oxford,Mississippi,,Pavilion at Ole Miss,5291.0
253,2016-11-14 19:00:00,Statesboro,Georgia,,W.S. Hanner Fieldhouse,1628.0
254,2016-11-14 19:00:00,Kingston,Rhode Island,,Thomas M. Ryan Center,4021.0
255,2016-11-14 19:00:00,West Lafayette,Indiana,,Mackey Arena,14804.0
256,2016-11-14 19:00:00,Conway,South Carolina,,HTC Center,2325.0
257,2016-11-14 19:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,7573.0
258,2016-11-14 19:00:00,Cincinnati,Ohio,,Fifth Third Arena,5864.0
259,2016-11-14 19:00:00,Richmond,Kentucky,,McBrayer Arena,1850.0
260,2016-11-14 19:00:00,Philadelphia,Pennsylvania,,Michael J. Hagan Arena,3543.0
261,2016-11-14 19:00:00,Morgantown,West Virginia,,WVU Coliseum,7807.0
262,2016-11-14 19:00:00,Kennesaw,Georgia,,KSU Convocation Center,1402.0
263,2016-11-14 19:30:00,Greensboro,North Carolina,,Greensboro Coliseum,1689.0
264,2016-11-14 19:30:00,Baltimore,Maryland,,Reitz Arena,814.0
265,2016-11-14 20:00:00,Birmingham,Alabama,,Bartow Arena,3682.0
266,2016-11-14 20:00:00,Minneapolis,Minnesota,,Williams Arena,7986.0
267,2016-11-14 20:00:00,Troy,Alabama,,Trojan Arena,905.0
268,2016-11-14 20:00:00,New Orleans,Louisiana,,Devlin Fieldhouse,1239.0
269,2016-11-14 20:00:00,Fayetteville,Arkansas,,Bud Walton Arena,13308.0
270,2016-11-14 20:00:00,Austin,Texas,,Frank Erwin Special Events Center,8953.0
271,2016-11-14 20:00:00,St. Louis,Missouri,,Chaifetz Arena,4725.0
272,2016-11-14 20:00:00,Valparaiso,Indiana,,Athletics-Recreation Center,1972.0
273,2016-11-14 20:00:00,Ames,Iowa,,James H. Hilton Coliseum,13981.0
274,2016-11-14 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,13611.0
275,2016-11-14 20:30:00,Cookeville,Tennessee,,Hooper Eblen Arena,1546.0
276,2016-11-14 21:00:00,Evanston,Illinois,,Welsh-Ryan Arena,5604.0
277,2016-11-14 21:00:00,Missoula,Montana,,Dahlberg Arena,7200.0
278,2016-11-14 21:00:00,Albuquerque,New Mexico,,The Pit Arena,10456.0
279,2016-11-14 21:00:00,Evansville,Indiana,,Ford Center,3669.0
280,2016-11-14 21:00:00,Auburn,Alabama,,Auburn Arena,6980.0
281,2016-11-14 22:00:00,San Diego,California,,Jenny Craig Pavilion,2379.0
282,2016-11-14 22:00:00,Provo,Utah,,Marriott Center,15926.0
283,2016-11-14 22:00:00,Fresno,California,,Save Mart Center,6036.0
284,2016-11-14 23:59:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
285,2016-11-14 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,10300.0
286,2016-11-14 19:00:00,Orlando,Florida,,CFE Federal Credit Union Arena,5274.0
287,2016-11-14 19:00:00,Johnson City,Tennessee,,Freedom Hall Civic Center,3026.0
288,2016-11-14 19:00:00,Providence,Rhode Island,,Dunkin' Donuts Center,8310.0
289,2016-11-14 19:00:00,Spartanburg,South Carolina,,G.B. Hodge Center,
290,2016-11-14 19:00:00,Athens,Georgia,,Stegeman Coliseum,10523.0
291,2016-11-14 19:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,4614.0
292,2016-11-14 19:00:00,Athens,Ohio,,Convocation Center,6669.0
293,2016-11-14 19:00:00,Jersey City,New Jersey,,Victor R. Yanitelli Recreation Life Center,632.0
294,2016-11-14 19:00:00,Louisville,Kentucky,,KFC Yum! Center,19314.0
295,2016-11-14 19:00:00,Philadelphia,Pennsylvania,,Liacouras Center,4893.0
296,2016-11-14 19:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,4177.0
297,2016-11-14 19:00:00,Cincinnati,Ohio,,Cintas Center,10116.0
298,2016-11-14 19:00:00,Richmond,Virginia,,Robins Center,5028.0
299,2016-11-14 19:00:00,Rochester,Michigan,,Athletics Center Orena,2335.0
300,2016-11-14 19:00:00,Orangeburg,South Carolina,,Smith-Hammond Middleton Memorial Center,392.0
301,2016-11-14 19:30:00,Little Rock,Arkansas,,Jack Stephens Center,1781.0
302,2016-11-14 19:30:00,Atlanta,Georgia,,McCamish Pavilion,4360.0
303,2016-11-14 20:00:00,Elon,North Carolina,,Alumni Gym,1478.0
304,2016-11-14 20:00:00,Logan,Utah,,Dee Glen Smith Spectrum,8584.0
305,2016-11-14 20:00:00,Jonesboro,Arkansas,,ASU Convocation Center,1283.0
306,2016-11-14 20:00:00,Memphis,Tennessee,,FedExForum,9217.0
307,2016-11-14 20:00:00,Tulsa,Oklahoma,,Mabee Center,2653.0
308,2016-11-14 20:00:00,College Station,Texas,,Reed Arena,6043.0
309,2016-11-14 20:00:00,Clarksville,Tennessee,,Winfield Dunn Center,1592.0
310,2016-11-14 20:00:00,Chicago,Illinois,,Joseph J. Gentile Center,1009.0
311,2016-11-14 20:00:00,DeKalb,Illinois,,Convocation Center,756.0
312,2016-11-14 20:00:00,Pine Bluff,Arkansas,,H.O. Clemmons Arena,575.0
313,2016-11-14 20:05:00,Mobile,Alabama,,Mitchell Center,1874.0
314,2016-11-14 20:30:00,Milwaukee,Wisconsin,,BMO Harris Bradley Center,11305.0
315,2016-11-14 21:00:00,Boulder,Colorado,,Coors Events Center,6883.0
316,2016-11-14 21:00:00,Colorado Springs,Colorado,,Clune Arena,870.0
317,2016-11-14 21:00:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,5644.0
318,2016-11-14 21:00:00,Bozeman,Montana,,Max Worthington Arena,2395.0
319,2016-11-14 21:00:00,Columbus,Ohio,,Value City Arena,9787.0
320,2016-11-14 22:00:00,Reno,Nevada,,Lawlor Events Center,6176.0
321,2016-11-14 22:00:00,Irvine,California,,Bren Events Center,1172.0
322,2016-11-14 23:00:00,Honolulu,Hawaii,,Stan Sheriff Center,110.0
323,2016-11-14 23:59:00,Stockton,California,,Spanos Center,6150.0
324,2016-11-15 06:30:00,Hartford,Connecticut,,Chase Family Arena,2607.0
325,2016-11-15 11:00:00,Nacogdoches,Texas,,William R. Johnson Coliseum,5944.0
326,2016-11-15 13:15:00,Tuscaloosa,Alabama,,Coleman Coliseum,10834.0
327,2016-11-15 18:30:00,Washington,District of Columbia,,Verizon Center,13145.0
328,2016-11-15 19:00:00,Syracuse,New York,,Carrier Dome,21405.0
329,2016-11-15 19:00:00,Knoxville,Tennessee,,Thompson-Boling Arena,11758.0
330,2016-11-15 19:00:00,Cleveland,Ohio,,Wolstein Center,1149.0
331,2016-11-15 19:00:00,Hanover,New Hampshire,,Edward Leede Arena,433.0
332,2016-11-15 19:00:00,Fairfield,Connecticut,,William H Pitt Center,579.0
