matchup_id,date,city,state,country,arena,attendance
36,2015-11-13 20:00:00,Evanston,Illinois,,Welsh-Ryan Arena,6011.0
37,2015-11-13 20:00:00,New Britain,Connecticut,,William H. Detrick Gymnasium,1584.0
38,2015-11-13 20:00:00,Winston-Salem,North Carolina,,Lawrence Joel Veterans Memorial Coliseum,6904.0
39,2015-11-13 20:00:00,Raleigh,North Carolina,,PNC Arena,16377.0
40,2015-11-13 20:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,11389.0
41,2015-11-13 20:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,5083.0
42,2015-11-13 20:00:00,Des Moines,Iowa,,Knapp Center,3140.0
43,2015-11-13 20:00:00,Philadelphia,Pennsylvania,,Michael J. Hagan '85 Arena,4200.0
44,2015-11-13 20:00:00,Lafayette,Louisiana,,Cajun Dome,2784.0
45,2015-11-13 20:00:00,Chicago,Illinois,,UIC Pavilion,4033.0
46,2015-11-13 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,4972.0
47,2015-11-13 20:00:00,Kingston,Rhode Island,,Thomas M. Ryan Center,5089.0
48,2015-11-13 20:00:00,Murray,Kentucky,,CFSB Center,2691.0
49,2015-11-13 20:00:00,Daytona Beach,Florida,,Moore Gym,898.0
50,2015-11-13 20:05:00,Chicago,Illinois,,Jones Convocation Center,510.0
51,2015-11-13 20:15:00,Buies Creek,North Carolina,,John W. Pope Jr. Convocation Center,1890.0
52,2015-11-13 20:30:00,Tampa,Florida,,USF Sun Dome,4859.0
53,2015-11-13 20:30:00,Davis,California,,The Pavilion,3366.0
54,2015-11-13 20:30:00,Corpus Christi,Texas,,American Bank Center,1045.0
55,2015-11-13 20:30:00,Jersey City,New Jersey,,Victor R. Yanitelli Recreation Life Center,720.0
56,2015-11-13 21:00:00,Columbia,Missouri,,Mizzou Arena,5037.0
57,2015-11-13 21:00:00,Lubbock,Texas,,United Supermarkets Arena,2881.0
58,2015-11-13 21:00:00,Milwaukee,Wisconsin,,BMO Harris Bradley Center,12628.0
59,2015-11-13 21:00:00,Stanford,California,,Maples Pavilion,3783.0
60,2015-11-13 21:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,11679.0
61,2015-11-13 21:00:00,Missoula,Montana,,Dahlberg Arena,5421.0
62,2015-11-13 21:00:00,Madison,Wisconsin,,Kohl Center,17287.0
63,2015-11-13 21:00:00,Phoenix,Arizona,,Grand Canyon University Arena,7249.0
64,2015-11-13 21:00:00,Starkville,Mississippi,,Humphrey Coliseum,9931.0
65,2015-11-13 21:30:00,Waco,Texas,,Ferrell Center,7041.0
66,2015-11-13 21:30:00,Iowa City,Iowa,,Carver-Hawkeye Arena,14209.0
67,2015-11-13 21:30:00,Brookings,South Dakota,,Frost Arena,2043.0
68,2015-11-13 21:30:00,Tucson,Arizona,,McKale Center,14644.0
69,2015-11-13 21:30:00,San Antonio,Texas,,Alice P. McDermott Convocation Center,2108.0
70,2015-11-13 22:00:00,Fresno,California,,Save Mart Center,7827.0
71,2015-11-13 22:00:00,Shanghai,,,Mercedez-Benz Arena,7188.0
72,2015-11-13 22:00:00,Portland,Oregon,,Earle A. Chiles Center,1858.0
73,2015-11-13 22:00:00,Pocatello,Idaho,,Holt Arena,1659.0
74,2015-11-13 22:00:00,Los Angeles,California,,Gersten Pavilion,2761.0
75,2015-11-13 22:30:00,Salt Lake City,Utah,,Jon M. Huntsman Center,12050.0
76,2015-11-13 23:00:00,Moraga,California,,McKeon Pavilion,2589.0
77,2015-11-13 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,6259.0
78,2015-11-13 11:00:00,New York,New York,,Francis S. Levien Gymnasium,878.0
79,2015-11-13 15:00:00,New Britain,Connecticut,,William H. Detrick Gymnasium,1344.0
80,2015-11-13 16:30:00,Mount Pleasant,Michigan,,McGuirk Arena,3116.0
81,2015-11-13 17:00:00,West Point,New York,,Christl Arena,1344.0
82,2015-11-13 17:30:00,New Britain,Connecticut,,William H. Detrick Gymnasium,4677.0
83,2015-11-13 17:30:00,Philadelphia,Pennsylvania,,Palestra,2587.0
84,2015-11-13 19:00:00,West Lafayette,Indiana,,Mackey Arena,12623.0
85,2015-11-13 19:00:00,Wilmington,North Carolina,,Raiford G. Trask Coliseum,3520.0
86,2015-11-13 19:00:00,Pittsburgh,Pennsylvania,,A.J. Palumbo Center,943.0
87,2015-11-13 19:00:00,Atlanta,Georgia,,GSU Sports Arena,2334.0
88,2015-11-13 19:00:00,Boston,Massachusetts,,Case Gym,1256.0
89,2015-11-13 19:00:00,Miami,Florida,,FIU Arena,1090.0
90,2015-11-13 19:00:00,Lexington,Kentucky,,Rupp Arena,22080.0
91,2015-11-13 19:00:00,Morgantown,West Virginia,,WVU Coliseum,10120.0
92,2015-11-13 19:00:00,Dayton,Ohio,,University of Dayton Arena,13216.0
93,2015-11-13 19:00:00,Lewisburg,Pennsylvania,,Sojka Pavilion,2577.0
94,2015-11-13 19:00:00,Charlottesville,Virginia,,John Paul Jones Arena,14034.0
95,2015-11-13 19:00:00,Ann Arbor,Michigan,,Crisler Center,10267.0
96,2015-11-13 19:00:00,Charleston,South Carolina,,TD Arena,4024.0
97,2015-11-13 19:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
98,2015-11-13 19:00:00,Cincinnati,Ohio,,Fifth Third Arena,7213.0
99,2015-11-13 19:00:00,College Park,Maryland,,Xfinity Center,17590.0
100,2015-11-13 19:00:00,Lynchburg,Virginia,,Vines Center,5039.0
101,2015-11-13 19:00:00,Bloomington,Indiana,,Assembly Hall,17472.0
102,2015-11-13 19:00:00,Louisville,Kentucky,,KFC Yum! Center,20347.0
103,2015-11-13 19:00:00,Cincinnati,Ohio,,Cintas Center,10372.0
104,2015-11-13 19:00:00,Poughkeepsie,New York,,McCann Center,1707.0
105,2015-11-13 19:00:00,Richmond,Kentucky,,McBrayer Arena,2300.0
106,2015-11-13 19:30:00,Tempe,Arizona,,Wells-Fargo Arena,5275.0
107,2015-11-13 19:30:00,South Bend,Indiana,,Purcell Pavilion at the Joyce Center,9149.0
108,2015-11-13 19:30:00,Ruston,Louisiana,,Thomas Assembly Center,3513.0
109,2015-11-13 19:30:00,Macon,Georgia,,Hawkins Arena,3201.0
110,2015-11-13 19:30:00,Statesboro,Georgia,,W.S. Hanner Fieldhouse,2380.0
111,2015-11-13 19:45:00,Morehead,Kentucky,,Ellis T Johnson Arena,2367.0
112,2015-11-13 20:00:00,Lawrence,Kansas,,Allen Fieldhouse,16300.0
113,2015-11-13 20:00:00,Los Angeles,California,,Galen Center,3434.0
114,2015-11-13 20:00:00,Atlanta,Georgia,,McCamish Pavilion,6459.0
115,2015-11-13 20:00:00,Tulsa,Oklahoma,,Mabee Center,3243.0
116,2015-11-13 20:00:00,Springfield,Illinois,,Prairie Captial Convention Center,5186.0
117,2015-11-13 20:00:00,Nashville,Tennessee,,Memorial Gym,10116.0
118,2015-11-13 20:00:00,Dover,Delaware,,Memorial Hall,1584.0
119,2015-11-13 20:00:00,DeKalb,Illinois,,Convocation Center,995.0
120,2015-11-13 20:00:00,Carbondale,Illinois,,SIU Arena,4759.0
121,2015-11-13 20:00:00,Fayetteville,Arkansas,,Bud Walton Arena,14158.0
122,2015-11-13 20:00:00,Omaha,Nebraska,,Baxter Arena,3538.0
123,2015-11-13 20:00:00,St. Bonaventure,New York,,Reilly Center,4277.0
124,2015-11-13 20:00:00,Wichita,Kansas,,Charles Koch Arena,10506.0
125,2015-11-13 20:00:00,Chicago,Illinois,,Joseph J. Gentile Arena,1711.0
126,2015-11-13 20:00:00,Savannah,Georgia,,Tiger Arena,2860.0
127,2015-11-13 20:00:00,Beaumont,Texas,,Montagne Center,937.0
128,2015-11-13 20:05:00,Mobile,Alabama,,Mitchell Center,2398.0
129,2015-11-13 20:30:00,Pullman,Washington,,Wallis Beasley Performing Arts Coliseum,3011.0
130,2015-11-13 20:30:00,Charlotte,North Carolina,,Dale F. Halton Arena,5390.0
131,2015-11-13 20:30:00,Denton,Texas,,UNT Coliseum,2230.0
132,2015-11-13 20:30:00,Valparaiso,Indiana,,Athletics-Recreation Center,4117.0
133,2015-11-13 20:30:00,Tuscaloosa,Alabama,,Coleman Coliseum,14970.0
134,2015-11-13 21:00:00,Buffalo,New York,,Alumni Arena,3112.0
135,2015-11-13 21:00:00,Ogden,Utah,,Dee Events Center,8964.0
136,2015-11-13 21:00:00,New Orleans,Louisiana,,Devlin Fieldhouse,1126.0
137,2015-11-13 21:00:00,Provo,Utah,,Marriott Center,17683.0
138,2015-11-13 21:00:00,Minneapolis,Minnesota,,Williams Arena,9744.0
139,2015-11-13 21:00:00,Las Cruces,New Mexico,,Pan American Center,5812.0
140,2015-11-13 21:00:00,Honolulu,Hawaii,,Stan Sheriff Center,823.0
141,2015-11-13 21:00:00,Edwardsville,Illinois,,Sam M. Vadalabene Center,1592.0
142,2015-11-13 21:00:00,Laramie,Wyoming,,Arena-Auditorium,5812.0
143,2015-11-13 21:30:00,Auburn,Alabama,,Auburn Arena,9121.0
144,2015-11-13 21:30:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,4341.0
145,2015-11-13 21:30:00,Annapolis,Maryland,,Alumni Hall,5710.0
146,2015-11-13 21:30:00,College Station,Texas,,Reed Arena,6552.0
147,2015-11-13 22:00:00,San Diego,California,,Viejas Arena at Aztec Bowl,12414.0
148,2015-11-13 22:00:00,Eugene,Oregon,,Matthew Knight Arena,5577.0
149,2015-11-13 22:00:00,Santa Clara,California,,Leavey Center,1552.0
150,2015-11-13 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,12201.0
151,2015-11-13 22:00:00,Irvine,California,,Bren Events Center,2969.0
152,2015-11-13 22:30:00,Seattle,Washington,,KeyArena,3450.0
153,2015-11-13 23:00:00,Los Angeles,California,,Pauley Pavilion,6674.0
154,2015-11-13 23:30:00,Berkeley,California,,Haas Pavilion,10530.0
155,2015-11-14 12:00:00,Cedar Falls,Iowa,,McLeod Center,4455.0
156,2015-11-14 12:00:00,Amherst,Massachusetts,,William D. Mullins Center,3188.0
157,2015-11-14 14:00:00,Bowling Green,Ohio,,Stroh Center,1592.0
158,2015-11-14 14:00:00,Chestnut Hill,Massachusetts,,Silvio O. Conte Forum,3074.0
159,2015-11-14 14:00:00,Elizabeth City,North Carolina,,Chesson Gym,514.0
160,2015-11-14 15:00:00,Philadelphia,Pennsylvania,,Tom Gola Arena,3400.0
161,2015-11-14 16:00:00,Johnson City,Tennessee,,Freedom Hall Civic Center,2167.0
162,2015-11-14 16:30:00,DeKalb,Illinois,,Convocation Center,3839.0
163,2015-11-14 17:00:00,Greensboro,North Carolina,,Greensboro Coliseum,1211.0
164,2015-11-14 19:00:00,Blacksburg,Virginia,,Cassell Coliseum,6519.0
165,2015-11-14 19:00:00,Riverside,California,,UC Riverside Student Recreation Center,2247.0
166,2015-11-14 19:00:00,Columbia,South Carolina,,Colonial Life Arena,10623.0
167,2015-11-14 19:00:00,Long Beach,California,,The Pyramid,4239.0
168,2015-11-14 19:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
169,2015-11-14 19:30:00,Davidson,North Carolina,,Belk Arena,4676.0
170,2015-11-14 20:00:00,Lexington,Kentucky,,Rupp Arena,22671.0
171,2015-11-14 20:00:00,Bowling Green,Kentucky,,E.A. Diddle Arena,3424.0
172,2015-11-14 20:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
173,2015-11-14 20:00:00,Memphis,Tennessee,,FedExForum,11786.0
174,2015-11-14 20:30:00,Arlington,Texas,,College Park Center,3863.0
175,2015-11-14 21:00:00,Kent,Ohio,,Memorial A & C Center,5471.0
176,2015-11-14 21:00:00,Orem,Utah,,UCCU Center,2254.0
177,2015-11-14 21:30:00,Omaha,Nebraska,,CenturyLink Center Omaha,16538.0
178,2015-11-14 22:00:00,San Jose,California,,San Jose State Event Center,1327.0
179,2015-11-14 12:00:00,Washington,District of Columbia,,Verizon Center,8187.0
180,2015-11-14 13:00:00,University Park,Pennsylvania,,Bryce Jordan Center,5959.0
181,2015-11-14 14:00:00,Athens,Ohio,,Convocation Center,5851.0
182,2015-11-14 14:00:00,Boone,North Carolina,,Holmes Convocation Center,767.0
183,2015-11-14 14:30:00,Toledo,Ohio,,Savage Hall,3860.0
184,2015-11-14 16:00:00,Rock Hill,South Carolina,,Winthrop Coliseum,2340.0
185,2015-11-14 16:00:00,Little Rock,Arkansas,,Jack Stephens Center,1936.0
186,2015-11-14 17:00:00,Tulsa,Oklahoma,,Donald Reynolds Center,3839.0
187,2015-11-14 19:00:00,Providence,Rhode Island,,Dunkin' Donuts Center,9477.0
188,2015-11-14 19:00:00,DeKalb,Illinois,,Convocation Center,913.0
189,2015-11-14 19:00:00,Kent,Ohio,,Memorial A & C Center,5471.0
190,2015-11-14 19:00:00,Stony Brook,New York,,Island Federal Credit Union Arena,3404.0
191,2015-11-14 19:00:00,Lynchburg,Virginia,,Vines Center,3499.0
192,2015-11-14 19:30:00,Indianapolis,Indiana,,Hinkle Fieldhouse,8440.0
193,2015-11-14 19:30:00,Corvallis,Oregon,,Gill Coliseum,4594.0
194,2015-11-14 20:00:00,Abilene,Texas,,Moody Coliseum,6852.0
195,2015-11-14 20:00:00,Chicago,Illinois,,Joseph J. Gentile Center,1217.0
196,2015-11-14 20:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,15489.0
197,2015-11-14 20:30:00,Santa Clara,California,,Leavey Center,5471.0
198,2015-11-14 20:30:00,Cookeville,Tennessee,,Hooper Eblen Arena,1615.0
199,2015-11-14 21:00:00,Chicago,Illinois,,McGrath-Phillips Arena,4001.0
200,2015-11-14 21:05:00,El Paso,Texas,,Don Haskins Center,7596.0
201,2015-11-14 22:00:00,Bakersfield,California,,Icardo Center,901.0
202,2015-11-14 23:00:00,Santa Clara,California,,Leavey Center,4001.0
203,2015-11-15 12:00:00,Columbus,Ohio,,Value City Arena,11590.0
204,2015-11-15 13:00:00,Piscataway,New Jersey,,Louis Brown Athletic Center,3537.0
205,2015-11-15 14:00:00,West Lafayette,Indiana,,Mackey Arena,12808.0
206,2015-11-15 14:00:00,Cincinnati,Ohio,,Fifth Third Arena,6292.0
207,2015-11-15 14:00:00,Easton,Pennsylvania,,Kirby Sports Center,1450.0
208,2015-11-15 14:30:00,Valparaiso,Indiana,,Athletics-Recreation Center,2769.0
209,2015-11-15 15:00:00,Tallahassee,Florida,,Donald L. Tucker Center,6094.0
210,2015-11-15 15:00:00,Minneapolis,Minnesota,,Williams Arena,9915.0
211,2015-11-15 15:00:00,Jacksonville,Alabama,,Pete Mathews Coliseum,1004.0
212,2015-11-15 16:00:00,High Point,North Carolina,,Millis Center,1237.0
213,2015-11-15 16:00:00,Carbondale,Illinois,,SIU Arena,4119.0
214,2015-11-15 16:30:00,DeKalb,Illinois,,Convocation Center,888.0
215,2015-11-15 17:00:00,Philadelphia,Pennsylvania,,Michael J. Hagan '85 Arena,3486.0
216,2015-11-15 17:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,12350.0
217,2015-11-15 17:00:00,St. Louis,Missouri,,Chaifetz Arena,6068.0
218,2015-11-15 17:30:00,Santa Clara,California,,Leavey Center,1314.0
219,2015-11-15 18:00:00,Columbia,Missouri,,Mizzou Arena,5082.0
220,2015-11-15 18:30:00,Cheney,Washington,,Reese Court,1214.0
221,2015-11-15 19:00:00,Liberty,Missouri,,The Mabee Center,1127.0
222,2015-11-15 20:00:00,Madison,Wisconsin,,Kohl Center,17287.0
223,2015-11-15 20:00:00,Irvine,California,,Bren Events Center,2077.0
224,2015-11-15 21:30:00,Honolulu,Hawaii,,Stan Sheriff Center,5271.0
225,2015-11-15 13:00:00,Lewisburg,Pennsylvania,,Sojka Pavilion,3247.0
226,2015-11-15 13:30:00,Newark,New Jersey,,Prudential Center,1800.0
227,2015-11-15 14:00:00,Vestal,New York,,Binghamton University Events Center,2550.0
228,2015-11-15 14:00:00,Greenville,South Carolina,,Bon Secours Wellness Arena,6262.0
229,2015-11-15 14:00:00,DeKalb,Illinois,,Convocation Center,6292.0
230,2015-11-15 15:00:00,Springfield,Illinois,,Prairie Captial Convention Center,5332.0
231,2015-11-15 15:00:00,Santa Clara,California,,Leavey Center,6292.0
232,2015-11-15 15:00:00,Evansville,Indiana,,Ford Center,3893.0
233,2015-11-15 15:00:00,Troy,Alabama,,Trojan Arena,827.0
234,2015-11-15 16:00:00,Philadelphia,Pennsylvania,,Palestra,1246.0
235,2015-11-15 16:00:00,Chapel Hill,North Carolina,,Dean E. Smith Center,13178.0
236,2015-11-15 16:30:00,Cullowhee,North Carolina,,Ramsey Center,1113.0
237,2015-11-15 17:00:00,Seattle,Washington,,KeyArena,1754.0
238,2015-11-15 17:00:00,Richmond,Virginia,,Robins Center,4735.0
239,2015-11-15 17:00:00,Omaha,Nebraska,,Baxter Arena,1154.0
240,2015-11-15 18:00:00,Raleigh,North Carolina,,PNC Arena,15076.0
241,2015-11-15 18:00:00,Macomb,Illinois,,Western Hall,1065.0
242,2015-11-15 19:00:00,Davis,California,,The Pavilion,1372.0
243,2015-11-15 19:00:00,Honolulu,Hawaii,,Stan Sheriff Center,6259.0
244,2015-11-15 20:00:00,Stanford,California,,Maples Pavilion,3427.0
245,2015-11-15 21:00:00,Las Cruces,New Mexico,,Pan American Center,2077.0
246,2015-11-15 22:00:00,Los Angeles,California,,Pauley Pavilion,6595.0
247,2015-11-16 19:00:00,Terre Haute,Indiana,,Hulman Center,3601.0
248,2015-11-16 19:00:00,Boston,Massachusetts,,Case Gym,502.0
249,2015-11-16 19:00:00,Charleston,West Virginia,,Charleston Civic Center,8101.0
250,2015-11-16 19:00:00,Providence,Rhode Island,,Paul Bailey Pizzitola Sports Center,1224.0
251,2015-11-16 19:00:00,Pittsburgh,Pennsylvania,,A.J. Palumbo Center,1016.0
252,2015-11-16 19:00:00,Coral Gables,Florida,,BankUnited Center,5965.0
253,2015-11-16 19:00:00,Annapolis,Maryland,,Alumni Hall,672.0
254,2015-11-16 19:00:00,Bloomington,Indiana,,Assembly Hall,17472.0
255,2015-11-16 19:00:00,Queens,New York,,Carnesecca Arena,4098.0
256,2015-11-16 19:00:00,Jacksonville,Florida,,UNF Arena,2718.0
257,2015-11-16 19:00:00,Athens,Ohio,,Convocation Center,5854.0
258,2015-11-16 19:00:00,Buffalo,New York,,Koessler Athletic Center,1153.0
259,2015-11-16 19:00:00,Orangeburg,South Carolina,,Smith-Hammond Middleton Memorial Center,
260,2015-11-16 19:00:00,Towson,Maryland,,SECU Arena,2351.0
261,2015-11-16 19:00:00,Miami,Florida,,FIU Arena,1178.0
262,2015-11-16 19:00:00,Hempstead,New York,,Mack Sports Complex,897.0
263,2015-11-16 19:00:00,Farmville,Virginia,,Willett Hall,1250.0
264,2015-11-16 19:05:00,Martin,Tennessee,,Skyhawk Arena,1108.0
265,2015-11-16 19:30:00,Baltimore,Maryland,,Reitz Arena,512.0
266,2015-11-16 19:30:00,Natchitoches,Louisiana,,Prather Coliseum,1726.0
267,2015-11-16 20:00:00,Gainesville,Florida,,Stephen C. O'Connell Center,8605.0
268,2015-11-16 20:00:00,Normal,Illinois,,Redbird Arena,4698.0
269,2015-11-16 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,4556.0
270,2015-11-16 20:00:00,Oxford,Mississippi,,C.M. 'Tad' Smith Coliseum,5499.0
271,2015-11-16 20:00:00,New Orleans,Louisiana,,Devlin Fieldhouse,1411.0
272,2015-11-16 20:00:00,San Marcos,Texas,,Strahan Coliseum,2196.0
273,2015-11-16 20:00:00,Denton,Texas,,UNT Coliseum,1276.0
274,2015-11-16 20:00:00,Jacksonville,Alabama,,Pete Mathews Coliseum,913.0
275,2015-11-16 20:00:00,Durham,North Carolina,,McDougald-McLendon Gymnasium,2176.0
276,2015-11-16 20:05:00,Jonesboro,Arkansas,,Convocation Center,2196.0
277,2015-11-16 21:00:00,Colorado Springs,Colorado,,Clune Arena,488.0
278,2015-11-16 21:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,9654.0
279,2015-11-16 21:00:00,Pocatello,Idaho,,Holt Arena,1405.0
280,2015-11-16 21:30:00,Salt Lake City,Utah,,Jon M. Huntsman Center,13587.0
281,2015-11-16 22:00:00,Tempe,Arizona,,Wells-Fargo Arena,4549.0
282,2015-11-16 22:00:00,San Francisco,California,,War Memorial Gymnasium,1417.0
283,2015-11-16 22:00:00,Berkeley,California,,Haas Pavilion,8847.0
284,2015-11-16 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,9961.0
285,2015-11-16 22:05:00,Portland,Oregon,,Peter W Stott Center,536.0
286,2015-11-16 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5471.0
287,2015-11-16 19:00:00,Norfolk,Virginia,,Constant Convocation Center,6906.0
288,2015-11-16 19:00:00,Tampa,Florida,,USF Sun Dome,2672.0
289,2015-11-16 19:00:00,Macon,Georgia,,Hawkins Arena,2427.0
290,2015-11-16 19:00:00,Atlanta,Georgia,,McCamish Pavilion,5467.0
291,2015-11-16 19:00:00,North Little Rock,Arkansas,,Verizon Arena,7637.0
292,2015-11-16 19:00:00,Ann Arbor,Michigan,,Crisler Center,9716.0
293,2015-11-16 19:00:00,Savannah,Georgia,,Tiger Arena,1420.0
294,2015-11-16 19:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,4276.0
295,2015-11-16 19:00:00,Fort Myers,Florida,,Alico Arena,3809.0
296,2015-11-16 19:00:00,Clinton,South Carolina,,Ross E. Templeton P.E. Center,3809.0
297,2015-11-16 19:00:00,Hamilton,New York,,Cotterell Court,814.0
298,2015-11-16 19:00:00,Muncie,Indiana,,John E. Worthen Arena,2864.0
299,2015-11-16 19:00:00,Chattanooga,Tennessee,,McKenzie Arena,3241.0
300,2015-11-16 19:00:00,Wilmington,North Carolina,,Raiford G. Trask Coliseum,3585.0
301,2015-11-16 19:00:00,New Haven,Connecticut,,John J. Lee Amphitheater,778.0
302,2015-11-16 19:00:00,Akron,Ohio,,James A. Rhodes Arena,2638.0
303,2015-11-16 19:00:00,Detroit,Michigan,,Calihan Hall,1295.0
304,2015-11-16 19:30:00,Washington,District of Columbia,,Charles E. Smith Center,5025.0
305,2015-11-16 19:30:00,Columbia,South Carolina,,Colonial Life Arena,9640.0
306,2015-11-16 19:30:00,Fort Wayne,Indiana,,Allen County War Memorial Coliseum,1204.0
307,2015-11-16 20:00:00,Tucson,Arizona,,McKale Center,14238.0
308,2015-11-16 20:00:00,Ames,Iowa,,James H. Hilton Coliseum,14111.0
309,2015-11-16 20:00:00,Nashville,Tennessee,,Memorial Gym,9728.0
310,2015-11-16 20:00:00,College Station,Texas,,Reed Arena,4903.0
311,2015-11-16 20:00:00,Brookings,South Dakota,,Frost Arena,1639.0
312,2015-11-16 20:00:00,Houston,Texas,,Sharp Gymnasium,848.0
313,2015-11-16 20:00:00,Birmingham,Alabama,,Pete Hanna Center,1253.0
314,2015-11-16 20:00:00,Starkville,Mississippi,,Humphrey Coliseum,5895.0
315,2015-11-16 20:00:00,San Antonio,Texas,,Alice P. McDermott Convocation Center,502.0
316,2015-11-16 21:00:00,Birmingham,Alabama,,Bartow Arena,4833.0
317,2015-11-16 21:00:00,Milwaukee,Wisconsin,,BMO Harris Bradley Center,11597.0
318,2015-11-16 21:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,11368.0
319,2015-11-16 21:00:00,Boise,Idaho,,Taco Bell Arena,4489.0
320,2015-11-16 22:00:00,Los Angeles,California,,Galen Center,2230.0
321,2015-11-16 22:00:00,Malibu,California,,Firestone Fieldhouse,989.0
322,2015-11-16 22:00:00,San Jose,California,,San Jose State Event Center,1231.0
323,2015-11-16 22:00:00,Moraga,California,,McKeon Pavilion,2242.0
324,2015-11-16 22:00:00,Fresno,California,,Save Mart Center,4799.0
325,2015-11-16 23:30:00,Eugene,Oregon,,Matthew Knight Arena,7718.0
326,2015-11-16 23:59:00,Long Beach,California,,The Pyramid,3412.0
327,,,,,,
328,2015-11-17 08:00:00,Cedar Falls,Iowa,,McLeod Center,4720.0
329,2015-11-17 13:00:00,Dayton,Ohio,,University of Dayton Arena,12118.0
330,2015-11-17 17:00:00,University Park,Pennsylvania,,Bryce Jordan Center,5023.0
331,2015-11-17 18:30:00,Miami,Ohio,,John D. Millett Hall,1075.0
332,2015-11-17 19:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,9047.0
333,2015-11-17 19:00:00,Philadelphia,Pennsylvania,,Tom Gola Arena,1611.0
334,2015-11-17 19:00:00,Boone,North Carolina,,Holmes Convocation Center,1090.0
