matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
0,Manhattan,0,0,Manhattanville,0,1,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037060.html,False,True
1,Villanova,4,2,Mount St. Mary's,0,3,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040804.html,False,True
2,California,0,4,UC San Diego,0,5,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042063.html,False,False
3,Middle Tennessee St.,0,6,Brescia,0,7,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042089.html,False,True
4,Morgan St.,0,8,St. Mary's (MD),0,9,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1045938.html,False,False
5,VCU,0,10,Saint Peter's,0,11,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037047.html,False,True
6,Ohio St.,17,12,Akron,0,13,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037051.html,False,True
7,Radford,0,14,Emory & Henry,0,15,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1042078.html,False,True
8,Tennessee,17,16,Tenn-Martin,0,17,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040836.html,False,True
9,Harvard,0,18,Morehouse,0,19,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040812.html,False,True
10,Dayton,0,20,Illinois-Chicago,0,21,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040799.html,False,True
11,George Mason,0,22,Stony Brook,0,23,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1040803.html,False,True
12,Purdue,7,24,Bellarmine,0,25,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1038508.html,False,True
13,Valparaiso,0,26,Toledo,0,27,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037054.html,False,False
14,Maryland,21,28,Quinnipiac,0,29,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037056.html,False,True
15,Iona,0,30,Appalachian St.,0,31,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2021-2022/boxscore1037046.html,False,True
