matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
44,44.0,35.0,0.0,79.0,44.0,35.0,0.0,59.0
45,39.0,41.0,0.0,80.0,39.0,41.0,0.0,64.0
46,52.0,59.0,0.0,111.0,52.0,59.0,0.0,66.0
47,63.0,58.0,0.0,121.0,63.0,58.0,0.0,65.0
48,49.0,48.0,0.0,97.0,49.0,48.0,0.0,51.0
49,56.0,48.0,0.0,104.0,56.0,48.0,0.0,48.0
50,41.0,52.0,0.0,93.0,41.0,52.0,0.0,54.0
51,45.0,46.0,0.0,91.0,45.0,46.0,0.0,84.0
52,62.0,52.0,0.0,114.0,62.0,52.0,0.0,53.0
53,44.0,53.0,0.0,97.0,44.0,53.0,0.0,53.0
54,30.0,31.0,0.0,61.0,30.0,31.0,0.0,85.0
55,43.0,35.0,0.0,78.0,43.0,35.0,0.0,67.0
56,48.0,46.0,0.0,94.0,48.0,46.0,0.0,63.0
57,42.0,49.0,0.0,91.0,42.0,49.0,0.0,58.0
58,50.0,45.0,0.0,95.0,50.0,45.0,0.0,66.0
59,55.0,47.0,0.0,102.0,55.0,47.0,0.0,62.0
60,37.0,30.0,0.0,67.0,37.0,30.0,0.0,42.0
61,60.0,60.0,0.0,120.0,60.0,60.0,0.0,79.0
62,48.0,48.0,0.0,96.0,48.0,48.0,0.0,71.0
63,27.0,36.0,0.0,63.0,27.0,36.0,0.0,50.0
64,28.0,44.0,0.0,72.0,28.0,44.0,0.0,59.0
65,40.0,29.0,0.0,69.0,40.0,29.0,0.0,72.0
66,42.0,42.0,0.0,84.0,42.0,42.0,0.0,118.0
67,42.0,42.0,0.0,84.0,42.0,42.0,0.0,87.0
68,26.0,16.0,0.0,42.0,26.0,16.0,0.0,76.0
69,30.0,56.0,0.0,86.0,30.0,56.0,0.0,68.0
70,36.0,40.0,0.0,76.0,36.0,40.0,0.0,60.0
71,27.0,46.0,0.0,73.0,27.0,46.0,0.0,55.0
72,37.0,46.0,0.0,83.0,37.0,46.0,0.0,62.0
73,42.0,40.0,0.0,82.0,42.0,40.0,0.0,67.0
74,61.0,41.0,0.0,102.0,61.0,41.0,0.0,82.0
75,50.0,27.0,0.0,77.0,50.0,27.0,0.0,67.0
76,48.0,28.0,0.0,76.0,48.0,28.0,0.0,55.0
77,34.0,46.0,0.0,80.0,34.0,46.0,0.0,63.0
78,26.0,41.0,0.0,67.0,26.0,41.0,0.0,78.0
79,44.0,46.0,0.0,90.0,44.0,46.0,0.0,57.0
80,49.0,51.0,0.0,100.0,49.0,51.0,0.0,80.0
81,27.0,42.0,0.0,69.0,27.0,42.0,0.0,53.0
82,36.0,49.0,0.0,85.0,36.0,49.0,0.0,73.0
83,28.0,45.0,0.0,73.0,28.0,45.0,0.0,42.0
84,40.0,65.0,0.0,105.0,40.0,65.0,0.0,55.0
85,50.0,36.0,0.0,86.0,50.0,36.0,0.0,41.0
86,42.0,41.0,0.0,83.0,42.0,41.0,0.0,63.0
87,33.0,40.0,0.0,73.0,33.0,40.0,0.0,69.0
88,32.0,54.0,0.0,86.0,32.0,54.0,0.0,69.0
89,34.0,29.0,11.0,74.0,34.0,29.0,14.0,77.0
90,40.0,28.0,0.0,68.0,40.0,28.0,0.0,75.0
91,14.0,36.0,0.0,50.0,14.0,36.0,0.0,65.0
92,35.0,32.0,0.0,67.0,35.0,32.0,0.0,44.0
93,47.0,52.0,0.0,99.0,47.0,52.0,0.0,51.0
94,45.0,44.0,0.0,89.0,45.0,44.0,0.0,76.0
95,60.0,65.0,0.0,125.0,60.0,65.0,0.0,62.0
96,59.0,50.0,0.0,109.0,59.0,50.0,0.0,76.0
97,45.0,44.0,0.0,89.0,45.0,44.0,0.0,56.0
98,55.0,55.0,0.0,110.0,55.0,55.0,0.0,58.0
99,61.0,53.0,0.0,114.0,61.0,53.0,0.0,39.0
100,51.0,40.0,0.0,91.0,51.0,40.0,0.0,57.0
101,52.0,56.0,0.0,108.0,52.0,56.0,0.0,54.0
102,51.0,42.0,0.0,93.0,51.0,42.0,0.0,81.0
103,39.0,27.0,0.0,66.0,39.0,27.0,0.0,74.0
104,37.0,46.0,0.0,83.0,37.0,46.0,0.0,71.0
105,49.0,42.0,0.0,91.0,49.0,42.0,0.0,69.0
106,40.0,42.0,15.0,97.0,40.0,42.0,11.0,93.0
107,28.0,47.0,0.0,75.0,28.0,47.0,0.0,67.0
108,37.0,44.0,0.0,81.0,37.0,44.0,0.0,56.0
109,40.0,33.0,0.0,73.0,40.0,33.0,0.0,56.0
110,50.0,54.0,0.0,104.0,50.0,54.0,0.0,76.0
111,30.0,38.0,0.0,68.0,30.0,38.0,0.0,55.0
112,36.0,43.0,0.0,79.0,36.0,43.0,0.0,53.0
113,45.0,37.0,0.0,82.0,45.0,37.0,0.0,62.0
114,55.0,51.0,0.0,106.0,55.0,51.0,0.0,37.0
115,38.0,41.0,0.0,79.0,38.0,41.0,0.0,74.0
116,35.0,51.0,0.0,86.0,35.0,51.0,0.0,58.0
117,44.0,45.0,0.0,89.0,44.0,45.0,0.0,55.0
118,34.0,41.0,0.0,75.0,34.0,41.0,0.0,67.0
119,34.0,41.0,0.0,75.0,34.0,41.0,0.0,43.0
120,44.0,40.0,0.0,84.0,44.0,40.0,0.0,50.0
121,51.0,39.0,0.0,90.0,51.0,39.0,0.0,66.0
122,34.0,49.0,19.0,102.0,34.0,49.0,11.0,94.0
123,40.0,35.0,0.0,75.0,40.0,35.0,0.0,65.0
124,36.0,30.0,0.0,66.0,36.0,30.0,0.0,75.0
125,54.0,67.0,0.0,121.0,54.0,67.0,0.0,80.0
126,21.0,35.0,0.0,56.0,21.0,35.0,0.0,62.0
127,31.0,37.0,0.0,68.0,31.0,37.0,0.0,53.0
128,37.0,45.0,0.0,82.0,37.0,45.0,0.0,69.0
129,32.0,31.0,0.0,63.0,32.0,31.0,0.0,44.0
130,57.0,52.0,0.0,109.0,57.0,52.0,0.0,63.0
131,38.0,52.0,0.0,90.0,38.0,52.0,0.0,63.0
132,42.0,54.0,0.0,96.0,42.0,54.0,0.0,71.0
133,31.0,50.0,0.0,81.0,31.0,50.0,0.0,60.0
134,52.0,49.0,0.0,101.0,52.0,49.0,0.0,58.0
135,34.0,37.0,0.0,71.0,34.0,37.0,0.0,101.0
136,40.0,36.0,0.0,76.0,40.0,36.0,0.0,45.0
137,36.0,37.0,0.0,73.0,36.0,37.0,0.0,56.0
138,47.0,45.0,0.0,92.0,47.0,45.0,0.0,79.0
139,54.0,57.0,0.0,111.0,54.0,57.0,0.0,103.0
140,40.0,56.0,0.0,96.0,40.0,56.0,0.0,74.0
141,25.0,58.0,0.0,83.0,25.0,58.0,0.0,66.0
142,35.0,31.0,0.0,66.0,35.0,31.0,0.0,76.0
143,41.0,50.0,0.0,91.0,41.0,50.0,0.0,63.0
144,45.0,39.0,0.0,84.0,45.0,39.0,0.0,57.0
145,34.0,52.0,0.0,86.0,34.0,52.0,0.0,70.0
146,18.0,38.0,0.0,56.0,18.0,38.0,0.0,64.0
147,41.0,37.0,0.0,78.0,41.0,37.0,0.0,70.0
148,34.0,45.0,0.0,79.0,34.0,45.0,0.0,69.0
149,60.0,56.0,0.0,116.0,60.0,56.0,0.0,66.0
150,57.0,53.0,0.0,110.0,57.0,53.0,0.0,84.0
151,46.0,46.0,0.0,92.0,46.0,46.0,0.0,42.0
152,38.0,39.0,0.0,77.0,38.0,39.0,0.0,105.0
153,32.0,36.0,0.0,68.0,32.0,36.0,0.0,57.0
154,32.0,44.0,0.0,76.0,32.0,44.0,0.0,77.0
155,40.0,34.0,0.0,74.0,40.0,34.0,0.0,58.0
156,53.0,47.0,0.0,100.0,53.0,47.0,0.0,66.0
157,33.0,57.0,0.0,90.0,33.0,57.0,0.0,60.0
158,35.0,47.0,0.0,82.0,35.0,47.0,0.0,75.0
159,34.0,53.0,0.0,87.0,34.0,53.0,0.0,65.0
160,46.0,69.0,0.0,115.0,46.0,69.0,0.0,91.0
161,35.0,36.0,14.0,85.0,35.0,36.0,17.0,88.0
162,33.0,46.0,14.0,93.0,33.0,46.0,7.0,86.0
163,40.0,58.0,0.0,98.0,40.0,58.0,0.0,52.0
164,48.0,49.0,0.0,97.0,48.0,49.0,0.0,61.0
165,61.0,78.0,0.0,139.0,61.0,78.0,0.0,51.0
166,52.0,44.0,0.0,96.0,52.0,44.0,0.0,73.0
167,43.0,37.0,0.0,80.0,43.0,37.0,0.0,58.0
168,43.0,38.0,0.0,81.0,43.0,38.0,0.0,34.0
169,45.0,38.0,0.0,83.0,45.0,38.0,0.0,58.0
170,28.0,38.0,0.0,66.0,28.0,38.0,0.0,61.0
171,53.0,45.0,0.0,98.0,53.0,45.0,0.0,83.0
172,51.0,49.0,0.0,100.0,51.0,49.0,0.0,66.0
173,49.0,40.0,0.0,89.0,49.0,40.0,0.0,72.0
174,35.0,50.0,0.0,85.0,35.0,50.0,0.0,72.0
175,40.0,49.0,0.0,89.0,40.0,49.0,0.0,62.0
176,58.0,51.0,0.0,109.0,58.0,51.0,0.0,44.0
177,52.0,56.0,0.0,108.0,52.0,56.0,0.0,50.0
178,29.0,60.0,0.0,89.0,29.0,60.0,0.0,40.0
179,42.0,44.0,0.0,86.0,42.0,44.0,0.0,44.0
180,36.0,32.0,0.0,68.0,36.0,32.0,0.0,67.0
181,43.0,51.0,0.0,94.0,43.0,51.0,0.0,56.0
182,46.0,53.0,0.0,99.0,46.0,53.0,0.0,73.0
183,53.0,46.0,0.0,99.0,53.0,46.0,0.0,60.0
184,36.0,46.0,0.0,82.0,36.0,46.0,0.0,52.0
185,46.0,49.0,0.0,95.0,46.0,49.0,0.0,67.0
186,37.0,43.0,0.0,80.0,37.0,43.0,0.0,70.0
187,42.0,45.0,0.0,87.0,42.0,45.0,0.0,47.0
188,46.0,66.0,0.0,112.0,46.0,66.0,0.0,51.0
189,32.0,29.0,0.0,61.0,32.0,29.0,0.0,69.0
190,35.0,46.0,0.0,81.0,35.0,46.0,0.0,54.0
191,34.0,45.0,22.0,101.0,34.0,45.0,13.0,92.0
192,49.0,49.0,0.0,98.0,49.0,49.0,0.0,52.0
193,54.0,24.0,0.0,78.0,54.0,24.0,0.0,61.0
194,34.0,35.0,0.0,69.0,34.0,35.0,0.0,58.0
195,34.0,43.0,0.0,77.0,34.0,43.0,0.0,63.0
196,45.0,30.0,0.0,75.0,45.0,30.0,0.0,61.0
197,30.0,36.0,0.0,66.0,30.0,36.0,0.0,62.0
198,44.0,50.0,0.0,94.0,44.0,50.0,0.0,58.0
199,33.0,41.0,0.0,74.0,33.0,41.0,0.0,78.0
200,37.0,47.0,0.0,84.0,37.0,47.0,0.0,80.0
201,33.0,38.0,0.0,71.0,33.0,38.0,0.0,81.0
202,31.0,40.0,0.0,71.0,31.0,40.0,0.0,59.0
203,32.0,49.0,0.0,81.0,32.0,49.0,0.0,83.0
204,43.0,47.0,0.0,90.0,43.0,47.0,0.0,55.0
205,42.0,45.0,0.0,87.0,42.0,45.0,0.0,59.0
206,48.0,39.0,0.0,87.0,48.0,39.0,0.0,65.0
207,45.0,22.0,0.0,67.0,45.0,22.0,0.0,116.0
208,35.0,34.0,0.0,69.0,35.0,34.0,0.0,57.0
209,55.0,50.0,0.0,105.0,55.0,50.0,0.0,52.0
210,34.0,53.0,0.0,87.0,34.0,53.0,0.0,74.0
211,33.0,25.0,0.0,58.0,33.0,25.0,0.0,63.0
212,35.0,30.0,20.0,85.0,35.0,30.0,23.0,88.0
213,37.0,49.0,0.0,86.0,37.0,49.0,0.0,87.0
214,70.0,47.0,0.0,117.0,70.0,47.0,0.0,47.0
215,42.0,37.0,0.0,79.0,42.0,37.0,0.0,64.0
216,43.0,40.0,0.0,83.0,43.0,40.0,0.0,81.0
217,44.0,44.0,0.0,88.0,44.0,44.0,0.0,69.0
218,40.0,47.0,0.0,87.0,40.0,47.0,0.0,72.0
219,30.0,42.0,0.0,72.0,30.0,42.0,0.0,73.0
220,43.0,37.0,0.0,80.0,43.0,37.0,0.0,35.0
221,20.0,37.0,0.0,57.0,20.0,37.0,0.0,74.0
222,37.0,55.0,0.0,92.0,37.0,55.0,0.0,76.0
223,53.0,60.0,0.0,113.0,53.0,60.0,0.0,83.0
224,41.0,38.0,0.0,79.0,41.0,38.0,0.0,55.0
225,26.0,46.0,0.0,72.0,26.0,46.0,0.0,68.0
226,42.0,37.0,0.0,79.0,42.0,37.0,0.0,62.0
227,48.0,46.0,0.0,94.0,48.0,46.0,0.0,73.0
228,25.0,32.0,0.0,57.0,25.0,32.0,0.0,78.0
229,35.0,46.0,0.0,81.0,35.0,46.0,0.0,47.0
230,43.0,41.0,0.0,84.0,43.0,41.0,0.0,52.0
231,38.0,50.0,0.0,88.0,38.0,50.0,0.0,78.0
232,60.0,66.0,0.0,126.0,60.0,66.0,0.0,56.0
233,33.0,48.0,0.0,81.0,33.0,48.0,0.0,74.0
234,49.0,44.0,0.0,93.0,49.0,44.0,0.0,48.0
235,42.0,31.0,0.0,73.0,42.0,31.0,0.0,74.0
236,44.0,43.0,0.0,87.0,44.0,43.0,0.0,71.0
237,34.0,49.0,0.0,83.0,34.0,49.0,0.0,61.0
238,36.0,40.0,0.0,76.0,36.0,40.0,0.0,52.0
239,45.0,46.0,0.0,91.0,45.0,46.0,0.0,80.0
240,55.0,47.0,0.0,102.0,55.0,47.0,0.0,70.0
241,68.0,43.0,0.0,111.0,68.0,43.0,0.0,75.0
242,39.0,41.0,0.0,80.0,39.0,41.0,0.0,83.0
243,25.0,34.0,0.0,59.0,25.0,34.0,0.0,72.0
244,37.0,46.0,0.0,83.0,37.0,46.0,0.0,67.0
245,36.0,40.0,0.0,76.0,36.0,40.0,0.0,46.0
246,34.0,42.0,0.0,76.0,34.0,42.0,0.0,59.0
247,40.0,31.0,0.0,71.0,40.0,31.0,0.0,51.0
248,42.0,52.0,0.0,94.0,42.0,52.0,0.0,55.0
249,36.0,27.0,10.0,73.0,36.0,27.0,8.0,71.0
250,38.0,45.0,0.0,83.0,38.0,45.0,0.0,62.0
251,61.0,40.0,0.0,101.0,61.0,40.0,0.0,60.0
252,42.0,38.0,0.0,80.0,42.0,38.0,0.0,62.0
253,56.0,48.0,0.0,104.0,56.0,48.0,0.0,75.0
254,33.0,46.0,0.0,79.0,33.0,46.0,0.0,76.0
255,39.0,33.0,0.0,72.0,39.0,33.0,0.0,78.0
256,31.0,35.0,9.0,75.0,31.0,35.0,12.0,78.0
257,48.0,37.0,0.0,85.0,48.0,37.0,0.0,51.0
258,35.0,40.0,0.0,75.0,35.0,40.0,0.0,85.0
259,47.0,45.0,0.0,92.0,47.0,45.0,0.0,72.0
260,50.0,45.0,0.0,95.0,50.0,45.0,0.0,67.0
261,31.0,48.0,0.0,79.0,31.0,48.0,0.0,61.0
262,49.0,48.0,0.0,97.0,49.0,48.0,0.0,91.0
263,33.0,41.0,0.0,74.0,33.0,41.0,0.0,60.0
264,31.0,25.0,0.0,56.0,31.0,25.0,0.0,41.0
265,32.0,35.0,0.0,67.0,32.0,35.0,0.0,57.0
266,43.0,35.0,0.0,78.0,43.0,35.0,0.0,57.0
267,32.0,31.0,0.0,63.0,32.0,31.0,0.0,49.0
268,28.0,30.0,0.0,58.0,28.0,30.0,0.0,60.0
269,45.0,60.0,0.0,105.0,45.0,60.0,0.0,68.0
270,31.0,45.0,0.0,76.0,31.0,45.0,0.0,91.0
271,59.0,51.0,0.0,110.0,59.0,51.0,0.0,76.0
272,33.0,47.0,0.0,80.0,33.0,47.0,0.0,52.0
273,53.0,47.0,0.0,100.0,53.0,47.0,0.0,73.0
274,38.0,46.0,10.0,94.0,38.0,46.0,15.0,99.0
275,63.0,60.0,0.0,123.0,63.0,60.0,0.0,53.0
276,43.0,53.0,0.0,96.0,43.0,53.0,0.0,69.0
277,48.0,40.0,0.0,88.0,48.0,40.0,0.0,66.0
278,24.0,40.0,0.0,64.0,24.0,40.0,0.0,81.0
279,25.0,50.0,0.0,75.0,25.0,50.0,0.0,65.0
280,32.0,25.0,0.0,57.0,32.0,25.0,0.0,76.0
281,21.0,38.0,0.0,59.0,21.0,38.0,0.0,76.0
282,36.0,46.0,0.0,82.0,36.0,46.0,0.0,64.0
283,,,,,,,,
284,51.0,44.0,0.0,95.0,51.0,44.0,0.0,49.0
285,39.0,55.0,0.0,94.0,39.0,55.0,0.0,52.0
286,29.0,64.0,0.0,93.0,29.0,64.0,0.0,45.0
287,31.0,37.0,0.0,68.0,31.0,37.0,0.0,57.0
288,34.0,33.0,0.0,67.0,34.0,33.0,0.0,36.0
289,41.0,42.0,0.0,83.0,41.0,42.0,0.0,64.0
290,37.0,39.0,0.0,76.0,37.0,39.0,0.0,77.0
291,47.0,45.0,0.0,92.0,47.0,45.0,0.0,67.0
292,41.0,45.0,0.0,86.0,41.0,45.0,0.0,79.0
293,49.0,42.0,0.0,91.0,49.0,42.0,0.0,85.0
294,19.0,47.0,0.0,66.0,19.0,47.0,0.0,64.0
295,44.0,25.0,0.0,69.0,44.0,25.0,0.0,98.0
296,36.0,48.0,0.0,84.0,36.0,48.0,0.0,70.0
297,48.0,38.0,0.0,86.0,48.0,38.0,0.0,63.0
298,29.0,37.0,9.0,75.0,29.0,37.0,12.0,78.0
299,36.0,48.0,0.0,84.0,36.0,48.0,0.0,70.0
300,41.0,35.0,0.0,76.0,41.0,35.0,0.0,46.0
301,30.0,49.0,0.0,79.0,30.0,49.0,0.0,83.0
302,45.0,33.0,0.0,78.0,45.0,33.0,0.0,81.0
303,28.0,50.0,0.0,78.0,28.0,50.0,0.0,57.0
304,28.0,30.0,0.0,58.0,28.0,30.0,0.0,60.0
305,32.0,42.0,0.0,74.0,32.0,42.0,0.0,46.0
306,47.0,39.0,0.0,86.0,47.0,39.0,0.0,53.0
307,42.0,42.0,0.0,84.0,42.0,42.0,0.0,75.0
308,62.0,38.0,0.0,100.0,62.0,38.0,0.0,89.0
309,32.0,42.0,0.0,74.0,32.0,42.0,0.0,65.0
310,35.0,38.0,0.0,73.0,35.0,38.0,0.0,54.0
311,44.0,26.0,0.0,70.0,44.0,26.0,0.0,72.0
312,35.0,37.0,0.0,72.0,35.0,37.0,0.0,59.0
313,46.0,58.0,0.0,104.0,46.0,58.0,0.0,67.0
314,36.0,35.0,0.0,71.0,36.0,35.0,0.0,64.0
315,28.0,46.0,0.0,74.0,28.0,46.0,0.0,77.0
316,34.0,39.0,15.0,88.0,34.0,39.0,11.0,84.0
317,35.0,36.0,0.0,71.0,35.0,36.0,0.0,65.0
318,26.0,34.0,0.0,60.0,26.0,34.0,0.0,68.0
319,43.0,54.0,0.0,97.0,43.0,54.0,0.0,82.0
320,46.0,44.0,0.0,90.0,46.0,44.0,0.0,78.0
321,43.0,58.0,0.0,101.0,43.0,58.0,0.0,54.0
322,40.0,44.0,0.0,84.0,40.0,44.0,0.0,56.0
323,44.0,42.0,0.0,86.0,44.0,42.0,0.0,43.0
324,51.0,41.0,0.0,92.0,51.0,41.0,0.0,59.0
325,43.0,47.0,0.0,90.0,43.0,47.0,0.0,64.0
326,36.0,38.0,0.0,74.0,36.0,38.0,0.0,52.0
327,44.0,49.0,0.0,93.0,44.0,49.0,0.0,50.0
328,58.0,48.0,0.0,106.0,58.0,48.0,0.0,53.0
329,37.0,48.0,0.0,85.0,37.0,48.0,0.0,78.0
330,31.0,49.0,0.0,80.0,31.0,49.0,0.0,53.0
331,45.0,45.0,0.0,90.0,45.0,45.0,0.0,68.0
332,38.0,44.0,0.0,82.0,38.0,44.0,0.0,76.0
333,17.0,43.0,0.0,60.0,17.0,43.0,0.0,63.0
334,34.0,31.0,0.0,65.0,34.0,31.0,0.0,80.0
335,52.0,47.0,0.0,99.0,52.0,47.0,0.0,58.0
336,47.0,39.0,0.0,86.0,47.0,39.0,0.0,71.0
337,18.0,38.0,0.0,56.0,18.0,38.0,0.0,37.0
338,23.0,39.0,0.0,62.0,23.0,39.0,0.0,58.0
339,36.0,39.0,0.0,75.0,36.0,39.0,0.0,72.0
340,42.0,40.0,0.0,82.0,42.0,40.0,0.0,94.0
341,35.0,31.0,0.0,66.0,35.0,31.0,0.0,54.0
342,39.0,50.0,0.0,89.0,39.0,50.0,0.0,47.0
343,31.0,28.0,0.0,59.0,31.0,28.0,0.0,66.0
344,39.0,39.0,0.0,78.0,39.0,39.0,0.0,73.0
345,25.0,25.0,0.0,50.0,25.0,25.0,0.0,61.0
346,47.0,43.0,0.0,90.0,47.0,43.0,0.0,54.0
347,33.0,41.0,0.0,74.0,33.0,41.0,0.0,69.0
348,28.0,29.0,0.0,57.0,28.0,29.0,0.0,73.0
349,57.0,37.0,0.0,94.0,57.0,37.0,0.0,57.0
350,42.0,34.0,0.0,76.0,42.0,34.0,0.0,57.0
351,36.0,46.0,0.0,82.0,36.0,46.0,0.0,63.0
352,42.0,34.0,0.0,76.0,42.0,34.0,0.0,72.0
353,37.0,42.0,0.0,79.0,37.0,42.0,0.0,80.0
354,47.0,46.0,0.0,93.0,47.0,46.0,0.0,82.0
355,41.0,66.0,0.0,107.0,41.0,66.0,0.0,61.0
356,43.0,40.0,0.0,83.0,43.0,40.0,0.0,70.0
357,57.0,42.0,0.0,99.0,57.0,42.0,0.0,71.0
358,41.0,41.0,0.0,82.0,41.0,41.0,0.0,61.0
359,37.0,42.0,0.0,79.0,37.0,42.0,0.0,62.0
360,43.0,37.0,0.0,80.0,43.0,37.0,0.0,82.0
361,47.0,59.0,0.0,106.0,47.0,59.0,0.0,76.0
362,59.0,47.0,0.0,106.0,59.0,47.0,0.0,82.0
363,40.0,49.0,0.0,89.0,40.0,49.0,0.0,72.0
364,38.0,43.0,0.0,81.0,38.0,43.0,0.0,73.0
365,36.0,42.0,0.0,78.0,36.0,42.0,0.0,82.0
366,33.0,49.0,0.0,82.0,33.0,49.0,0.0,59.0
367,50.0,44.0,0.0,94.0,50.0,44.0,0.0,72.0
368,46.0,52.0,0.0,98.0,46.0,52.0,0.0,34.0
369,31.0,44.0,0.0,75.0,31.0,44.0,0.0,69.0
370,37.0,26.0,0.0,63.0,37.0,26.0,0.0,60.0
371,54.0,43.0,0.0,97.0,54.0,43.0,0.0,74.0
372,36.0,28.0,0.0,64.0,36.0,28.0,0.0,74.0
373,44.0,51.0,0.0,95.0,44.0,51.0,0.0,66.0
374,52.0,35.0,0.0,87.0,52.0,35.0,0.0,35.0
375,29.0,42.0,13.0,84.0,29.0,42.0,7.0,78.0
376,55.0,50.0,0.0,105.0,55.0,50.0,0.0,95.0
377,46.0,47.0,0.0,93.0,46.0,47.0,0.0,66.0
378,43.0,34.0,0.0,77.0,43.0,34.0,0.0,59.0
379,50.0,44.0,0.0,94.0,50.0,44.0,0.0,66.0
380,45.0,31.0,0.0,76.0,45.0,31.0,0.0,69.0
381,58.0,41.0,0.0,99.0,58.0,41.0,0.0,59.0
382,59.0,38.0,0.0,97.0,59.0,38.0,0.0,63.0
383,35.0,34.0,0.0,69.0,35.0,34.0,0.0,80.0
384,45.0,47.0,0.0,92.0,45.0,47.0,0.0,63.0
385,44.0,39.0,0.0,83.0,44.0,39.0,0.0,68.0
386,17.0,34.0,0.0,51.0,17.0,34.0,0.0,68.0
387,42.0,58.0,0.0,100.0,42.0,58.0,0.0,61.0
388,49.0,33.0,0.0,82.0,49.0,33.0,0.0,59.0
389,40.0,44.0,0.0,84.0,40.0,44.0,0.0,75.0
390,29.0,34.0,11.0,74.0,29.0,34.0,7.0,70.0
391,47.0,44.0,0.0,91.0,47.0,44.0,0.0,42.0
392,40.0,35.0,0.0,75.0,40.0,35.0,0.0,52.0
393,34.0,46.0,0.0,80.0,34.0,46.0,0.0,72.0
394,75.0,73.0,0.0,148.0,75.0,73.0,0.0,75.0
395,66.0,43.0,0.0,109.0,66.0,43.0,0.0,57.0
396,56.0,58.0,0.0,114.0,56.0,58.0,0.0,72.0
397,31.0,43.0,0.0,74.0,31.0,43.0,0.0,60.0
398,47.0,46.0,0.0,93.0,47.0,46.0,0.0,52.0
399,27.0,26.0,0.0,53.0,27.0,26.0,0.0,62.0
400,36.0,37.0,0.0,73.0,36.0,37.0,0.0,59.0
401,32.0,38.0,0.0,70.0,32.0,38.0,0.0,59.0
402,30.0,35.0,0.0,65.0,30.0,35.0,0.0,55.0
403,47.0,44.0,0.0,91.0,47.0,44.0,0.0,80.0
404,38.0,25.0,0.0,63.0,38.0,25.0,0.0,51.0
405,40.0,49.0,0.0,89.0,40.0,49.0,0.0,54.0
406,33.0,45.0,0.0,78.0,33.0,45.0,0.0,69.0
407,31.0,33.0,0.0,64.0,31.0,33.0,0.0,56.0
408,41.0,35.0,0.0,76.0,41.0,35.0,0.0,59.0
409,46.0,41.0,0.0,87.0,46.0,41.0,0.0,53.0
