matchup_id,date,city,state,country,arena,attendance
100,2018-11-06 19:00:00,Radford,Virginia,,Donald N. Dedmon Center,1215.0
101,2018-11-06 19:00:00,Durham,New Hampshire,,Lundholm Gymnasium,343.0
102,2018-11-06 19:05:00,Worcester,Massachusetts,,Hart Center,1032.0
103,2018-11-06 19:30:00,Greensboro,North Carolina,,Corbett Sports Center,5006.0
104,2018-11-06 19:30:00,Nacogdoches,Texas,,Johnson Coliseum,3120.0
105,2018-11-06 19:30:00,Murfreesboro,Tennessee,,Murphy Athletic Center,3255.0
106,2018-11-06 19:30:00,Buies Creek,North Carolina,,Pope Convocation Center,2416.0
107,2018-11-06 19:30:00,Philadelphia,Pennsylvania,,Liacouras Center,6011.0
108,2018-11-06 19:45:00,Greenville,North Carolina,,Minges Coliseum,3773.0
109,2018-11-06 20:00:00,Tulsa,Oklahoma,,Reynolds Center,3128.0
110,2018-11-06 20:00:00,Minneapolis,Minnesota,,Williams Arena,8883.0
111,2018-11-06 20:00:00,Columbia,Missouri,,Mizzou Arena,9436.0
112,2018-11-06 20:00:00,Ames,Iowa,,Hilton Coliseum,13696.0
113,2018-11-06 20:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,9793.0
114,2018-11-06 20:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,15307.0
115,2018-11-06 20:00:00,Brookings,South Dakota,,Frost Arena,1933.0
116,2018-11-06 20:00:00,Thibodaux,Louisiana,,Stopher Gymnasium,233.0
117,2018-11-06 20:00:00,Denton,Texas,,"UNT Coliseum ""The Super Pit""",1204.0
118,2018-11-06 20:00:00,Birmingham,Alabama,,Bartow Arena,3185.0
119,2018-11-06 20:00:00,Los Angeles,California,,Gersten Pavilion,1106.0
120,2018-11-06 20:00:00,Springfield,Missouri,,JQH Arena,5014.0
121,2018-11-06 20:00:00,Arlington,Texas,,College Park Center,1710.0
122,2018-11-06 20:00:00,Tempe,Arizona,,Wells Fargo Arena (Tempe),9145.0
123,2018-11-06 20:00:00,St. Louis,Missouri,,Chaifetz Arena,6028.0
124,2018-11-06 20:00:00,Jackson,Mississippi,,Lee E. Williams Athletic and Assembly Center,904.0
125,2018-11-06 20:15:00,Lafayette,Louisiana,,Cajundome,3655.0
126,2018-11-06 20:30:00,Riverdale,New York,,Draddy Gymnasium,937.0
127,2018-11-06 20:30:00,Washington,District of Columbia,,Capital One Arena,4189.0
128,2018-11-06 20:30:00,Cincinnati,Ohio,,Cintas Center,10224.0
129,2018-11-06 20:30:00,Ann Arbor,Michigan,,Crisler Center,10109.0
130,2018-11-06 20:30:00,Cedar City,Utah,,America First Events Center,1572.0
131,2018-11-06 21:00:00,El Paso,Texas,,Don Haskins Center,4227.0
132,2018-11-06 21:00:00,Orem,Utah,,UCCU Center,4327.0
133,2018-11-06 21:00:00,Tallahassee,Florida,,Donald L. Tucker Center,11103.0
134,2018-11-06 21:00:00,Auburn,Alabama,,Auburn Arena,7754.0
135,2018-11-06 21:00:00,Bozeman,Montana,,Brick Breeden Fieldhouse,2354.0
136,2018-11-06 21:00:00,Chicago,Illinois,,Gentile Arena,3795.0
137,2018-11-06 21:30:00,Las Cruces,New Mexico,,Pan American Center,4358.0
138,2018-11-06 21:30:00,Nashville,Tennessee,,Memorial Gymnasium,8387.0
139,2018-11-06 22:00:00,Portland,Oregon,,Chiles Center,1394.0
140,2018-11-06 22:00:00,Stanford,California,,Maples Pavilion,3365.0
141,2018-11-06 22:00:00,San Diego,California,,Jenny Craig Pavilion,1212.0
142,2018-11-06 22:00:00,Laramie,Wyoming,,Arena-Auditorium,3373.0
143,2018-11-06 22:00:00,Fresno,California,,Save Mart Center,4614.0
144,2018-11-06 23:00:00,Eugene,Oregon,,Matthew Knight Arena,8212.0
145,2018-11-06 23:00:00,Reno,Nevada,,Lawlor Events Center,11094.0
146,2018-11-07 18:00:00,Cincinnati,Ohio,,Fifth Third Arena,12012.0
147,2018-11-07 19:00:00,Dayton,Ohio,,University of Dayton Arena,12522.0
148,2018-11-07 19:00:00,Williamsburg,Virginia,,Kaplan Arena,3301.0
149,2018-11-07 19:00:00,De Land,Florida,,Edmunds Center,386.0
150,2018-11-07 19:00:00,Miami,Florida,,Ocean Bank Convocation Center (FIU),877.0
151,2018-11-07 19:00:00,Brooklyn,New York,,Pope Physical Education Center,386.0
152,2018-11-07 19:00:00,Richmond,Kentucky,,McBrayer Arena,5189.0
153,2018-11-07 19:30:00,Kennesaw,Georgia,,KSU Convocation Center,901.0
154,2018-11-07 20:00:00,San Antonio,Texas,,UTSA Convocation Center,1006.0
155,2018-11-07 20:00:00,Peoria,Illinois,,Carver Arena,11100.0
156,2018-11-07 21:00:00,Fort Collins,Colorado,,Moby Arena,2220.0
157,2018-11-07 21:00:00,Tucson,Arizona,,McKale Center,13749.0
158,2018-11-07 22:00:00,San Luis Obispo,California,,Mott Athletics Center,1121.0
159,2018-11-07 22:00:00,Moraga,California,,McKeon Pavilion,2918.0
160,2018-11-07 19:00:00,Washington,District of Columbia,,Burr Gymnasium,1647.0
161,2018-11-07 19:00:00,St. Bonaventure,New York,,Reilly Center,4668.0
162,2018-11-07 19:00:00,Jersey City,New Jersey,,Yanitelli Center,1210.0
163,2018-11-07 19:00:00,Boca Raton,Florida,,FAU Arena,1098.0
164,2018-11-07 19:00:00,Athens,Ohio,,Convocation Center (OH),4032.0
165,2018-11-07 19:00:00,Statesboro,Georgia,,Hanner Fieldhouse,1214.0
166,2018-11-07 19:00:00,Dayton,Ohio,,Wright State Nutter Center,3292.0
167,2018-11-07 19:30:00,Chicago,Illinois,,Wintrust Arena,3710.0
168,2018-11-07 20:00:00,Corpus Christi,Texas,,American Bank Center,1097.0
169,2018-11-07 20:00:00,Vermillion,South Dakota,,Sanford Coyote Sports Center,1785.0
170,2018-11-07 21:00:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,6819.0
171,2018-11-07 21:30:00,College Station,Texas,,Reed Arena,6757.0
172,2018-11-07 22:00:00,Malibu,California,,Firestone Fieldhouse,1027.0
173,2018-11-07 22:00:00,San Jose,California,,San Jose State Event Center,1427.0
174,2018-11-08 19:00:00,Louisville,Kentucky,,KFC Yum! Center,15355.0
175,2018-11-08 19:00:00,South Bend,Indiana,,Purcell Pavilion,6684.0
176,2018-11-08 19:00:00,Johnson City,Tennessee,,Freedom Hall Civic Center,3539.0
177,2018-11-08 19:00:00,Norfolk,Virginia,,Joseph G. Echols Memorial Hall,1336.0
178,2018-11-08 19:00:00,Lynchburg,Virginia,,Vines Center,3002.0
179,2018-11-08 19:00:00,Ithaca,New York,,Newman Arena at Bartels Hall,864.0
180,2018-11-08 19:30:00,Nacogdoches,Texas,,Johnson Coliseum,2755.0
181,2018-11-08 20:00:00,Huntsville,Texas,,Bernard G. Johnson Coliseum,1194.0
182,2018-11-08 20:00:00,Conway,Arkansas,,Farris Center,887.0
183,2018-11-08 20:00:00,Champaign,Illinois,,State Farm Center,11755.0
184,2018-11-08 20:00:00,Evanston,Illinois,,Welsh-Ryan Arena,6747.0
185,2018-11-08 22:00:00,Seattle,Washington,,Redhawk Center,999.0
186,2018-11-08 19:00:00,Storrs,Connecticut,,Gampel Pavilion,10167.0
187,2018-11-08 19:00:00,Asheville,North Carolina,,Kimmel Arena,1523.0
188,2018-11-08 19:00:00,Fort Wayne,Indiana,,Gates Sports Center,819.0
189,2018-11-08 19:00:00,Washington,District of Columbia,,Charles E. Smith Center,2083.0
190,2018-11-08 19:00:00,Fort Myers,Florida,,Alico Arena,3835.0
191,2018-11-08 19:30:00,Little Rock,Arkansas,,Jack Stephens Center,1854.0
192,2018-11-08 20:00:00,Des Moines,Iowa,,The Knapp Center,3561.0
193,2018-11-08 20:00:00,Brookings,South Dakota,,Frost Arena,2277.0
194,2018-11-08 20:00:00,Dallas,Texas,,Moody Coliseum,5605.0
195,2018-11-08 20:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,9317.0
196,2018-11-08 21:00:00,Salt Lake City,Utah,,Jon M. Huntsman Center,10971.0
197,2018-11-09 11:00:00,Ypsilanti,Michigan,,Convocation Center (MI),3895.0
198,2018-11-09 13:00:00,Omaha,Nebraska,,Baxter Arena,527.0
199,2018-11-09 16:30:00,Green Bay,Wisconsin,,Kress Events Center,1469.0
200,2018-11-09 18:30:00,Queens,New York,,Carnesecca Arena,5174.0
201,2018-11-09 19:00:00,Boston,Massachusetts,,Lavietes Pavilion,1481.0
202,2018-11-09 19:00:00,Lexington,Kentucky,,Rupp Arena,20277.0
203,2018-11-09 19:00:00,Columbia,South Carolina,,Colonial Life Arena,9657.0
204,2018-11-09 19:00:00,Piscataway,New Jersey,,Rutgers Athletic Center (RAC),5521.0
205,2018-11-09 19:00:00,Blacksburg,Virginia,,Cassell Coliseum,7736.0
206,2018-11-09 19:00:00,Knoxville,Tennessee,,Thompson-Boling Arena,16864.0
207,2018-11-09 19:00:00,Elon,North Carolina,,Schar Center,5245.0
208,2018-11-09 19:00:00,Richmond,Virginia,,Stuart C. Siegel Center,7637.0
209,2018-11-09 19:00:00,Macon,Georgia,,Hawkins Arena,
210,2018-11-09 19:00:00,Hamilton,New York,,Cotterell Court,359.0
211,2018-11-09 19:00:00,Richmond,Virginia,,Robins Center,6717.0
212,2018-11-09 19:00:00,DeKalb,Illinois,,NIU Convocation Center,895.0
213,2018-11-09 19:00:00,Rochester,Michigan,,Athletics Center O'rena,3841.0
214,2018-11-09 19:00:00,Miami,Florida,,Ocean Bank Convocation Center (FIU),719.0
215,2018-11-09 19:30:00,Philadelphia,Pennsylvania,,Hagan Arena,4084.0
216,2018-11-09 19:30:00,Brooklyn,New York,,Steinberg Wellness Center,452.0
217,2018-11-09 19:30:00,Atlanta,Georgia,,McCamish Pavilion,4691.0
218,2018-11-09 19:30:00,University Park,Pennsylvania,,Bryce Jordan Center,9060.0
219,2018-11-09 19:45:00,Greenville,North Carolina,,Minges Coliseum,3918.0
220,2018-11-09 20:00:00,Bloomington,Indiana,,Assembly Hall,17222.0
221,2018-11-09 20:00:00,Vestal,New York,,Dr. Bai Lee Court at Events Center,2509.0
222,2018-11-09 20:00:00,Philadelphia,Pennsylvania,,The Palestra,2256.0
223,2018-11-09 20:00:00,Corpus Christi,Texas,,Dugan Wellness Center,1003.0
224,2018-11-09 20:00:00,Lorman,Mississippi,,Davey Whitney Complex,852.0
225,2018-11-09 20:00:00,New Rochelle,New York,,Hynes Athletics Center,2012.0
226,2018-11-09 20:00:00,Tulsa,Oklahoma,,Mabee Center,2157.0
227,2018-11-09 20:30:00,Abilene,Texas,,Moody Coliseum,4600.0
228,2018-11-09 20:30:00,Annapolis,Maryland,,Alumni Hall,5710.0
229,2018-11-09 21:00:00,Eugene,Oregon,,Matthew Knight Arena,8009.0
230,2018-11-09 21:00:00,Lubbock,Texas,,United Supermarkets Arena,9873.0
231,2018-11-09 21:00:00,Radford,Virginia,,Donald N. Dedmon Center,3215.0
232,2018-11-09 21:00:00,Greeley,Colorado,,Bank of Colorado Arena,1348.0
233,2018-11-09 21:00:00,Missoula,Montana,,Dahlberg Arena,7200.0
234,2018-11-09 21:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
235,2018-11-09 21:30:00,College Station,Texas,,Reed Arena,7689.0
236,2018-11-09 22:00:00,Riverside,California,,CBU Events Center,5089.0
237,2018-11-09 22:00:00,Reno,Nevada,,Lawlor Events Center,10561.0
238,2018-11-09 22:05:00,Sacramento,California,,The Nest,537.0
239,2018-11-09 23:00:00,Los Angeles,California,,Pauley Pavilion,7920.0
240,2018-11-09 12:00:00,Murfreesboro,Tennessee,,Murphy Athletic Center,7722.0
241,2018-11-09 14:00:00,Bakersfield,California,,Icardo Center,3633.0
242,2018-11-09 18:00:00,Annapolis,Maryland,,Alumni Hall,5710.0
243,2018-11-09 19:00:00,Wilmington,North Carolina,,Trask Coliseum,4356.0
244,2018-11-09 19:00:00,Philadelphia,Pennsylvania,,Liacouras Center,4649.0
245,2018-11-09 19:00:00,Gainesville,Florida,,Exactech Arena,10072.0
246,2018-11-09 19:00:00,Ames,Iowa,,Hilton Coliseum,14384.0
247,2018-11-09 19:00:00,Clemson,South Carolina,,Littlejohn Coliseum,7208.0
248,2018-11-09 19:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,4321.0
249,2018-11-09 19:00:00,El Paso,Texas,,Fort Bliss,1400.0
250,2018-11-09 19:00:00,Coral Gables,Florida,,Watsco Center,6799.0
251,2018-11-09 19:00:00,Mount Pleasant,Michigan,,McGuirk Arena,2110.0
252,2018-11-09 19:00:00,Loretto,Pennsylvania,,DeGol Arena,1172.0
253,2018-11-09 19:00:00,Amherst,Massachusetts,,William D. Mullins Memorial Center,2563.0
254,2018-11-09 19:00:00,Davidson,North Carolina,,John M. Belk Arena,3521.0
255,2018-11-09 19:00:00,Boston,Massachusetts,,"Case Gym ""The Roof""",1185.0
256,2018-11-09 19:00:00,Fairfax,Virginia,,EagleBank Arena,5774.0
257,2018-11-09 19:00:00,Princeton,New Jersey,,Jadwin Gymnasium,1523.0
258,2018-11-09 19:30:00,Buies Creek,North Carolina,,Pope Convocation Center,1757.0
259,2018-11-09 19:30:00,Birmingham,Alabama,,Pete Hanna Center,1443.0
260,2018-11-09 19:30:00,Starkville,Mississippi,,Humphrey Coliseum,5977.0
261,2018-11-09 19:30:00,Hempstead,New York,,David S. Mack Sports Complex,4645.0
262,2018-11-09 20:00:00,Baton Rouge,Louisiana,,Maravich Assembly Center,8613.0
263,2018-11-09 20:00:00,Springfield,Missouri,,JQH Arena,5038.0
264,2018-11-09 20:00:00,Manhattan,Kansas,,Bramlage Coliseum,11021.0
265,2018-11-09 20:00:00,San Marcos,Texas,,Strahan Coliseum,4058.0
266,2018-11-09 20:00:00,Hammond,Louisiana,,University Center (LA),656.0
267,2018-11-09 20:00:00,San Antonio,Texas,,McDermott Center,422.0
268,2018-11-09 20:00:00,Chicago,Illinois,,Gentile Arena,4963.0
269,2018-11-09 20:30:00,Grambling,Louisiana,,Fredrick C. Hobdy Assembly Center,994.0
270,2018-11-09 20:30:00,Edinburg,Texas,,UTRGV Fieldhouse,5071.0
271,2018-11-09 20:30:00,Athens,Georgia,,Stegeman Coliseum,9018.0
272,2018-11-09 21:00:00,Tempe,Arizona,,Wells Fargo Arena (Tempe),8515.0
273,2018-11-09 21:00:00,Logan,Utah,,Dee Glen Smith Spectrum,8500.0
274,2018-11-09 21:00:00,Morgantown,West Virginia,,WVU Coliseum,12657.0
275,2018-11-09 21:00:00,Ogden,Utah,,Dee Events Center,5263.0
276,2018-11-09 21:00:00,Las Cruces,New Mexico,,Pan American Center,6125.0
277,2018-11-09 21:30:00,Auburn,Alabama,,Auburn Arena,9121.0
278,2018-11-09 22:00:00,Santa Clara,California,,Leavey Center,1621.0
279,2018-11-09 22:00:00,Provo,Utah,,Marriott Center,14628.0
280,2018-11-09 22:00:00,Davis,California,,The Pavilion,2123.0
281,2018-11-09 23:00:00,Shanghai,,,Baoshan Sports Center,4048.0
282,2018-11-09 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5401.0
283,,,,,,
284,2018-11-10 12:00:00,Raleigh,North Carolina,,PNC Arena,19722.0
285,2018-11-10 13:00:00,Monroe,Louisiana,,Fant-Ewing Coliseum,1213.0
286,2018-11-10 13:00:00,Baltimore,Maryland,,UMBC Event Center,1083.0
287,2018-11-10 14:00:00,Peoria,Illinois,,Carver Arena,5181.0
288,2018-11-10 14:00:00,St. Bonaventure,New York,,Reilly Center,5480.0
289,2018-11-10 15:00:00,Corvallis,Oregon,,Gill Coliseum,3931.0
290,2018-11-10 15:00:00,Philadelphia,Pennsylvania,,Tom Gola Arena at Trumark Financial Center,3400.0
291,2018-11-10 16:00:00,Fort Collins,Colorado,,Moby Arena,2208.0
292,2018-11-10 16:00:00,Nashville,Tennessee,,Allen Arena,2596.0
293,2018-11-10 16:00:00,Cincinnati,Ohio,,Cintas Center,10533.0
294,2018-11-10 16:00:00,Charlotte,North Carolina,,Halton Arena,3895.0
295,2018-11-10 16:30:00,Cleveland,Ohio,,Wolstein Center,
296,2018-11-10 17:00:00,Pittsburgh,Pennsylvania,,A.J. Palumbo Center,2534.0
297,2018-11-10 17:00:00,Brookings,South Dakota,,Frost Arena,1566.0
298,2018-11-10 18:00:00,Jersey City,New Jersey,,Yanitelli Center,752.0
299,2018-11-10 19:00:00,Syracuse,New York,,Carrier Dome,21012.0
300,2018-11-10 19:00:00,Dayton,Ohio,,University of Dayton Arena,12849.0
301,2018-11-10 19:00:00,Cleveland,Ohio,,Wolstein Center,2052.0
302,2018-11-10 19:00:00,Chattanooga,Tennessee,,McKenzie Arena,2568.0
303,2018-11-10 19:00:00,Long Beach,California,,The Walter Pyramid,3888.0
304,2018-11-10 19:00:00,Lewisburg,Pennsylvania,,Sojka Pavilion,3183.0
305,2018-11-10 19:00:00,Norfolk,Virginia,,Joseph G. Echols Memorial Hall,1486.0
306,2018-11-10 20:00:00,Philadelphia,Pennsylvania,,Wells Fargo Center,10216.0
307,2018-11-10 20:00:00,West Lafayette,Indiana,,Mackey Arena,14804.0
308,2018-11-10 20:00:00,Nashville,Tennessee,,Curb Event Center,3086.0
309,2018-11-10 20:00:00,Arlington,Texas,,College Park Center,3789.0
310,2018-11-10 20:00:00,Murray,Kentucky,,CFSB Center,5066.0
311,2018-11-10 21:00:00,Boise,Idaho,,Taco Bell Arena,5001.0
312,2018-11-10 21:00:00,Florence,Alabama,,Flowers Hall,987.0
313,2018-11-10 22:00:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
314,2018-11-10 22:05:00,Portland,Oregon,,Viking Pavilion,1424.0
315,2018-11-10 12:00:00,Cullowhee,North Carolina,,Ramsey Center,1689.0
316,2018-11-10 13:00:00,Lowell,Massachusetts,,Costello Athletic Center,1078.0
317,2018-11-10 13:00:00,Indianapolis,Indiana,,Indiana Farmers Coliseum,1350.0
318,2018-11-10 14:00:00,High Point,North Carolina,,Millis Athletic Center,1342.0
319,2018-11-10 14:00:00,Flagstaff,Arizona,,Rolle Activity Center,630.0
320,2018-11-10 14:00:00,Winston-Salem,North Carolina,,Lawrence Joel Coliseum,5572.0
321,2018-11-10 15:00:00,Houston,Texas,,H&PE Arena,3725.0
322,2018-11-10 15:00:00,Macomb,Illinois,,Western Hall,487.0
323,2018-11-10 16:00:00,Spartanburg,South Carolina,,Hodge Center,781.0
324,2018-11-10 16:00:00,Milwaukee,Wisconsin,,Fiserv Forum,14409.0
325,2018-11-10 16:00:00,Oxford,Mississippi,,The Pavilion at Ole Miss,5205.0
326,2018-11-10 16:30:00,Tulsa,Oklahoma,,Reynolds Center,3251.0
327,2018-11-10 17:00:00,San Francisco,California,,War Memorial at the Sobrato Center,1813.0
328,2018-11-10 17:00:00,Fullerton,California,,Titan Gym,667.0
329,2018-11-10 18:00:00,Washington,District of Columbia,,Capital One Arena,5270.0
330,2018-11-10 18:00:00,Waco,Texas,,Ferrell Center,4344.0
331,2018-11-10 19:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,9171.0
332,2018-11-10 19:00:00,Poughkeepsie,New York,,McCann Arena,1413.0
333,2018-11-10 19:00:00,Milwaukee,Wisconsin,,UW-Milwaukee Panther Arena,2165.0
334,2018-11-10 19:00:00,Cookeville,Tennessee,,Hooper Eblen Center,1183.0
335,2018-11-10 19:00:00,Toledo,Ohio,,Savage Arena,4839.0
336,2018-11-10 19:00:00,Bowling Green,Kentucky,,E. A. Diddle Arena,5815.0
