matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
0,Green Bay,0,0,Wisconsin Lutheran,0,1,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997978.html,False,False
1,Eastern Michigan,0,2,Rochester College,0,3,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore1005004.html,False,True
2,Indiana,0,4,Chicago St.,0,5,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994296.html,False,False
3,Seton Hall,0,6,Wagner,0,7,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994298.html,False,True
4,Central Florida,0,8,Rider,0,9,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994311.html,False,True
5,Villanova,8,10,Morgan St.,0,11,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994300.html,False,False
6,Kansas,1,12,Michigan St,10,13,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994302.html,True,True
7,Boston College,0,14,Wis.-Milwaukee,0,15,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994304.html,False,True
8,South Carolina,0,16,South Carolina Upstate,0,17,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994306.html,False,True
9,Notre Dame,0,18,Illinois-Chicago,0,19,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994308.html,False,True
10,James Madison,0,20,East Mennonite,0,21,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994310.html,False,True
11,Syracuse,14,22,Eastern Washington,0,23,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994281.html,False,True
12,Akron,0,24,Cedarville,0,25,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994291.html,False,True
13,VCU,0,26,Gardner-Webb,0,27,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996404.html,False,True
14,New Jersey Tech,0,28,Colgate,0,29,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996309.html,False,True
15,Rhode Island,0,30,Bryant,0,31,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996684.html,False,True
16,George Mason,0,32,Pennsylvania,0,33,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996686.html,False,False
17,Massachusetts,0,34,Massachusetts Lowell,0,35,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996688.html,False,True
18,Illinois St.,0,36,Florida Gulf Coast,0,37,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997094.html,False,True
19,Northern Kentucky,0,38,Wilmington (OH),0,39,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997891.html,False,False
20,Georgia St,0,40,East Tennessee St.,0,41,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997886.html,False,True
21,Charlotte,0,42,Chattanooga,0,43,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997868.html,False,False
22,Air Force,0,44,Johnson & Wales U.,0,45,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997893.html,False,True
23,Bowling Green,0,46,Tiffin,0,47,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997895.html,False,True
24,Central Michigan,0,48,Concordia (MI),0,49,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997897.html,False,True
25,Furman,0,50,Bob Jones,0,51,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997899.html,False,False
26,Longwood,0,52,Randolph,0,53,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997901.html,False,True
27,Harvard,0,54,MIT,0,55,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997982.html,False,True
28,Fordham,0,56,City College of New York,0,57,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore1005015.html,False,False
29,Abilene Christian,0,58,Arlington Baptist College,0,59,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997910.html,False,False
30,Charleston Southern,0,60,Columbia International,0,61,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997902.html,False,False
31,Sam Houston St.,0,62,East Texas Baptist,0,63,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997904.html,False,True
32,Coastal Carolina,0,64,Ferrum,0,65,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore1005005.html,False,True
33,Samford,0,66,North Alabama,0,67,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997098.html,False,True
34,Texas Tech,0,68,Incarnate Word,0,69,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994287.html,False,True
35,Maryland,0,70,Delaware,0,71,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994314.html,False,True
36,Memphis,0,72,Tennessee Tech,0,73,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994316.html,False,True
37,Wichita St.,0,74,Louisiana Tech,0,75,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994318.html,False,False
38,Wisconsin,0,76,Coppin St.,0,77,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994321.html,False,True
39,SIU - Edwardsville,0,78,Pacific,0,79,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994323.html,False,False
40,Texas,0,80,Eastern Illinois,0,81,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994288.html,False,True
41,Northeastern,0,82,Boston U,0,83,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994293.html,False,False
42,Binghamton,0,84,Cornell,0,85,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996310.html,False,False
43,Troy,0,86,Fort Valley State,0,87,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore1005006.html,False,True
44,Lamar,0,88,Huston-Tillotson,0,89,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997912.html,False,True
45,Rice,0,90,St. Leo,0,91,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997914.html,False,True
46,Southern Miss,0,92,Southeastern Baptist College,0,93,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore1005017.html,False,False
47,Valparaiso,0,94,Concordia (IL),0,95,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997983.html,False,False
48,Northern Iowa,0,96,Bemidji State,0,97,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997907.html,False,True
49,North Dakota,0,98,Northland,0,99,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997909.html,False,False
50,Northern Illinois,0,100,Rockford,0,101,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997869.html,False,True
51,Texas Rio Grande Valley,0,102,Texas A&M Commerce,0,103,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997884.html,False,True
52,Austin Peay,0,104,Oakland City,0,105,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997892.html,False,False
53,Lipscomb,0,106,Sewanee,0,107,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997099.html,False,True
54,Monmouth-NJ,0,108,Lehigh,0,109,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996690.html,False,False
55,Creighton,0,110,Western Illinois,0,111,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994326.html,False,True
56,Louisiana State,0,112,Southeastern Louisiana,0,113,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994328.html,False,True
57,Tenn-Martin,0,114,Cumberland,0,115,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997916.html,False,True
58,New Orleans,0,116,Spring Hill,0,117,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997917.html,False,True
59,Northwestern St.,0,118,Centenary,0,119,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997919.html,False,False
60,Marquette,0,120,MD Baltimore County,0,121,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994330.html,False,True
61,Gonzaga,4,122,Idaho State,0,123,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994290.html,False,False
62,UCLA,20,124,Purdue Fort Wayne,0,125,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997100.html,False,True
63,Denver,0,126,Maine,0,127,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore997093.html,False,True
64,Oregon St.,0,128,UC Riverside,0,129,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996226.html,False,True
65,Baylor,0,130,Texas Southern,0,131,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994286.html,False,False
66,Kentucky,2,132,Duke,3,133,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore994332.html,True,True
67,CSU Northridge,0,134,New Mexico,0,135,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2018-2019/boxscore996315.html,False,False
