away_team,away_team_ranking,home_team,home_team_ranking,neutral,box_score_url,date
Arizona Christian,0,Southern Utah,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880931.html,11/8/2013
Oakland,0,North Carolina,11,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868741.html,11/8/2013
New Jersey Tech,0,Tulane,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868743.html,11/8/2013
Texas State,0,Houston,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868745.html,11/8/2013
Southern California,0,Utah St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868747.html,11/8/2013
NC-Wilmington,0,Iowa,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868749.html,11/8/2013
St. Francis (NY),0,Miami-Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868751.html,11/8/2013
Bucknell,0,Stanford,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868753.html,11/8/2013
Fresno St.,0,UC Irvine,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868755.html,11/8/2013
Cal Poly SLO,0,Arizona,5,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868757.html,11/8/2013
Bethesda University,0,Santa Clara,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880932.html,11/8/2013
UC Riverside,0,San Diego St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868648.html,11/8/2013
Pacific,0,Nevada,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868759.html,11/8/2013
UC Davis,0,Portland,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868761.html,11/8/2013
Tennessee St.,0,Hawaii,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868763.html,11/8/2013
Coppin St.,0,California,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868765.html,11/8/2013
Western Michigan,0,New Mexico St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873760.html,11/8/2013
Air Force,0,Army,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868645.html,11/8/2013
North Florida,0,Florida,8,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868649.html,11/8/2013
Emporia State,0,UMKC,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868652.html,11/8/2013
Florida International,0,Eastern Kentucky,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868654.html,11/8/2013
Boston College,0,Providence,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868656.html,11/8/2013
Maryland,0,Connecticut,19,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868657.html,11/8/2013
Wittenberg,0,Western Carolina,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868659.html,11/8/2013
William & Mary,0,Hampton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868661.html,11/8/2013
Cornell,0,Syracuse,7,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868663.html,11/8/2013
Northern Kentucky,0,Purdue,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868665.html,11/8/2013
James Madison,0,Virginia,25,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868667.html,11/8/2013
Albany,0,Siena,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868669.html,11/8/2013
Appalachian St.,0,N.C. State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868671.html,11/8/2013
Belmont,0,Lipscomb,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868673.html,11/8/2013
Greensboro,0,No.Carolina A&T,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868675.html,11/8/2013
McNeese St.,0,Michigan St,2,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868677.html,11/8/2013
Ave Maria,0,Florida Atlantic,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868679.html,11/8/2013
High Point,0,NC-Greensboro,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868681.html,11/8/2013
Colgate,0,Wake Forest,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868683.html,11/8/2013
St. John's,0,Wisconsin,21,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868685.html,11/8/2013
Miami (OH),0,Notre Dame,22,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868688.html,11/8/2013
Caldwell,0,Fairleigh Dickinson,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868690.html,11/8/2013
Columbia International,0,Georgia Southern,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873967.html,11/8/2013
Texas Christian,0,Southern Methodist,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868692.html,11/8/2013
Presbyterian,0,Georgia Tech,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868694.html,11/8/2013
Wofford,0,Georgia,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868696.html,11/8/2013
Colorado-Colorado Springs,0,Colorado St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868698.html,11/8/2013
Youngstown St.,0,Kennesaw St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868700.html,11/8/2013
University of the South,0,Furman,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868702.html,11/8/2013
Wis.-Milwaukee,0,Loyola-Chicago,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868704.html,11/8/2013
Loyola-Maryland,0,Binghamton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868706.html,11/8/2013
Sam Houston St.,0,Texas-Pan American,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868708.html,11/8/2013
Mount St. Mary's,0,West Virginia,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868710.html,11/8/2013
Louisiana-Monroe,0,Kansas,6,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868712.html,11/8/2013
Texas-Tyler,0,Stephen F. Austin,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868714.html,11/8/2013
Mississippi Valley State,0,Oklahoma St.,12,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868716.html,11/8/2013
SIU - Edwardsville,0,Arkansas,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868718.html,11/8/2013
Jacksonville,0,Florida St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868720.html,11/8/2013
Lafayette,0,Villanova,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868722.html,11/8/2013
Southern,0,Marquette,17,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868724.html,11/8/2013
Evergreen State,0,Utah,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868726.html,11/8/2013
Martin Methodist,0,Samford,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868728.html,11/8/2013
Marist,0,Stony Brook,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868730.html,11/8/2013
Nicholls State,0,Auburn,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868732.html,11/8/2013
Oregon,18,Georgetown,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868767.html,11/8/2013
Columbus State,0,UAB,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873757.html,11/8/2013
Detroit,0,South Alabama,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868734.html,11/8/2013
SE Missouri St.,0,Saint Louis,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868736.html,11/8/2013
Huston-Tillotson,0,Texas A&M CC,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868738.html,11/8/2013
Jackson State,0,Southern Miss,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873758.html,11/8/2013
St. Francis (PA),0,Fordham,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868643.html,11/8/2013
Weber St.,0,Brigham Young,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868740.html,11/8/2013
Northern Colorado,0,Kansas St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868742.html,11/8/2013
Florida Gulf Coast,0,Nebraska,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868744.html,11/8/2013
Tenn-Martin,0,Wyoming,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868746.html,11/8/2013
Indiana - Purdue,0,Utah Valley,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868748.html,11/8/2013
N. Dame de Namur,0,San Francisco,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868750.html,11/8/2013
Cal. State - Bakersfield,0,Washington St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868752.html,11/8/2013
Texas-Arlington,0,Boise St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868754.html,11/8/2013
Hawaii Pacific,0,UC Santa Barbara,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868756.html,11/8/2013
Colorado,0,Baylor,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868758.html,11/8/2013
South Dakota State,0,San Diego,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873744.html,11/8/2013
Hope,0,CSU Northridge,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873759.html,11/8/2013
Portland St.,0,UNLV,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868760.html,11/8/2013
UC Santa Cruz,0,Sacramento State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868762.html,11/8/2013
Louisiana Tech,0,St. Mary's,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868764.html,11/8/2013
Drexel,0,UCLA,23,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868766.html,11/8/2013
Morgan St.,0,Ohio St.,10,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868769.html,11/9/2013
South Carolina Upstate,0,Virginia Tech,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868771.html,11/9/2013
Charleston,0,Louisville,3,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868773.html,11/9/2013
Southern Polytechnic,0,Georgia St,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880951.html,11/9/2013
Abilene Christian,0,Duquesne,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868778.html,11/9/2013
Iona,0,Cleveland St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868780.html,11/9/2013
Northern Iowa,0,Ohio,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868782.html,11/9/2013
IUPU - Ft. Wayne,0,Dayton,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868784.html,11/9/2013
Louisiana College,0,Louisiana-Lafayette,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868809.html,11/9/2013
St. Thomas (TX),0,Rice,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868786.html,11/9/2013
Grambling State,0,DePaul,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868788.html,11/9/2013
Cairn,0,Delaware State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880933.html,11/9/2013
Incarnate Word,0,Northwood (TX),0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880934.html,11/9/2013
Urbana,0,Chicago St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868791.html,11/9/2013
Yale,0,Central Conn. St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868793.html,11/9/2013
Hawaii Pacific,0,Long Beach St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868795.html,11/9/2013
Army,0,Citadel,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880950.html,11/9/2013
Cal St. Fullerton,0,Montana St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868815.html,11/9/2013
Maryland - E. Shore,0,Columbia,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868796.html,11/9/2013
Tennessee Tech,0,South Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868798.html,11/9/2013
Bryant,0,Gonzaga,14,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868800.html,11/9/2013
Mid-Continent,0,Morehead St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868802.html,11/9/2013
Lamar,0,Butler,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868804.html,11/9/2013
Sacred Heart,0,Fairfield,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868806.html,11/9/2013
Northern Arizona,0,Texas-San Antonio,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868808.html,11/9/2013
Eastern Illinois,0,Northwestern,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868812.html,11/9/2013
Grand Canyon,0,San Diego,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868813.html,11/9/2013
Western Illinois,0,Idaho,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868816.html,11/9/2013
New Mexico St.,0,Tennessee St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873761.html,11/9/2013
Western Michigan,0,Hawaii,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868819.html,11/9/2013
St. Peter's,0,LIU Brooklyn,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868770.html,11/9/2013
Longwood,0,South Carolina,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868772.html,11/9/2013
Trinity Baptist,0,Bethune-Cookman,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868774.html,11/9/2013
Ball St.,0,Indiana St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868776.html,11/9/2013
Manhattan,0,La Salle,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868779.html,11/9/2013
Earlham,0,Bowling Green,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868781.html,11/9/2013
Emporia State,0,Wichita St.,16,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868783.html,11/9/2013
Northern Michigan,0,Green Bay,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880925.html,11/9/2013
Hartford,0,Quinnipiac,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868785.html,11/9/2013
Youngstown St.,0,Florida International,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868787.html,11/9/2013
Roanoke,0,Winthrop,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868789.html,11/9/2013
Wagner,0,Penn St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868768.html,11/9/2013
Temple,0,Pennsylvania,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868790.html,11/9/2013
Eastern Kentucky,0,Kennesaw St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868792.html,11/9/2013
Niagara,0,Seton Hall,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore868794.html,11/9/2013
Norfolk State,0,Texas Southern,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore880927.html,11/9/2013
South Dakota State,0,Loyola Marymount,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873745.html,11/9/2013
