away_team,away_team_ranking,home_team,home_team_ranking,neutral,box_score_url,date
UCLA,21,San Diego St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028139.html,11/25/2020
Seattle,0,Portland,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029070.html,11/25/2020
Stetson,0,Miami-Florida,0,FALSE,na,11/25/2020
Bellarmine,0,Chattanooga,0,FALSE,na,11/25/2020
Gardner-Webb,0,Duke,8,FALSE,na,11/25/2020
Eastern Washington,0,Oregon,20,FALSE,na,11/25/2020
Florida College,0,South Florida,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028730.html,11/25/2020
McNeese St.,0,Nebraska,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028121.html,11/25/2020
Mount St. Mary's,0,Morgan St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024918.html,11/25/2020
George Washington,0,Navy,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026929.html,11/25/2020
North Georgia,0,Mercer,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026230.html,11/25/2020
Prairie View A&M,0,Little Rock,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028513.html,11/25/2020
Towson,0,Virginia,4,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029031.html,11/25/2020
Illinois St.,0,Ohio St.,24,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028708.html,11/25/2020
Austin Peay,0,Nebraska Omaha,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026233.html,11/25/2020
Old Dominion,0,Maryland,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026192.html,11/25/2020
Drake,0,Kansas State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1021216.html,11/25/2020
Memphis,0,Saint Mary's,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026930.html,11/25/2020
Lamar,0,Houston,18,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024537.html,11/25/2020
North Dakota State,0,Nevada,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029027.html,11/25/2020
Carver Bible College,0,Kennesaw St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024920.html,11/25/2020
Oklahoma State,0,Texas-Arlington,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026204.html,11/25/2020
UMBC,0,Georgetown,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027693.html,11/25/2020
Culver-Stockton,0,Kansas City,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028917.html,11/25/2020
Evansville,0,Louisville,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028514.html,11/25/2020
Massachusetts Lowell,0,San Francisco,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029032.html,11/25/2020
Western Kentucky,0,Northern Iowa,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029025.html,11/25/2020
UC Riverside,0,Pacific,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024921.html,11/25/2020
Eastern Kentucky,0,North Florida,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028084.html,11/25/2020
Western Michigan,0,Butler,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026924.html,11/25/2020
William Jessup,0,Fresno St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028123.html,11/25/2020
Ball St.,0,Northern Kentucky,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028383.html,11/25/2020
Merchant Marine Academy,0,Army,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029017.html,11/25/2020
UC Irvine,0,Pepperdine,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027182.html,11/25/2020
Mary Hardin-Baylor,0,Texas State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027432.html,11/25/2020
North Carolina Wesleyan,0,Elon University,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028087.html,11/25/2020
St. Andrews,0,VMI,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027701.html,11/25/2020
St. Francis (PA),0,Pittsburgh,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027703.html,11/25/2020
Idaho State,0,Santa Clara,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026205.html,11/25/2020
Sacred Heart,0,Rutgers,23,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026189.html,11/25/2020
Illinois-Chicago,0,Northern Illinois,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024915.html,11/25/2020
Westmont,0,CSU Northridge,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028732.html,11/25/2020
SIU Edwardsville,0,Saint Louis,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028916.html,11/25/2020
Green Bay,0,Minnesota,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028204.html,11/25/2020
California,0,Oregon St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029068.html,11/25/2020
Mississippi Valley State,0,Arkansas,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026200.html,11/25/2020
Tennessee Tech,0,Indiana,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026195.html,11/25/2020
Texas Rio Grande Valley,0,Texas,22,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1021519.html,11/25/2020
South Dakota,0,Colorado,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028104.html,11/25/2020
Westminster (UT),0,Brigham Young,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027698.html,11/25/2020
Sam Houston St.,0,Southern Methodist,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027694.html,11/25/2020
Central Conn. St.,0,Connecticut,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028995.html,11/25/2020
Grambling State,0,Grand Canyon,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028103.html,11/25/2020
California Baptist,0,Southern California,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024913.html,11/25/2020
Villanova,3,Boston College,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026931.html,11/25/2020
VCU,0,Utah St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029035.html,11/25/2020
Eastern Illinois,0,Wisconsin,7,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026194.html,11/25/2020
Bethesda,0,Sacramento State,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027184.html,11/25/2020
Texas Southern,0,Washington St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028705.html,11/25/2020
Nebraska Omaha,0,Middle Tennessee St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029071.html,11/26/2020
Chicago St.,0,Illinois,10,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028902.html,11/26/2020
Kansas,5,Gonzaga,2,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026935.html,11/26/2020
Nevada,0,Nebraska,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028991.html,11/26/2020
VCU,0,West Virginia,15,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029140.html,11/26/2020
Toledo,0,Oakland,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024889.html,11/26/2020
North Carolina Central,0,Southern,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028901.html,11/26/2020
Northern Iowa,0,Saint Mary's,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029076.html,11/26/2020
Liberty,0,Mississippi State,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029087.html,11/26/2020
SIU Edwardsville,0,Louisiana State,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028844.html,11/26/2020
Utah St.,0,South Dakota State,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029142.html,11/26/2020
Mississippi Valley State,0,North Texas,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028710.html,11/26/2020
New Orleans,0,Brigham Young,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027708.html,11/26/2020
Bradley,0,Xavier,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024890.html,11/26/2020
Western Kentucky,0,Memphis,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029075.html,11/26/2020
La Salle,0,St. John's,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1023545.html,11/26/2020
East Tennessee St.,0,Austin Peay,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029072.html,11/26/2020
Ohio,0,North Carolina A&T,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028868.html,11/26/2020
Towson,0,San Francisco,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029037.html,11/26/2020
Auburn,0,Saint Joseph's,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026934.html,11/26/2020
Belmont,0,Howard,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029077.html,11/26/2020
Northwest University,0,California,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028869.html,11/26/2020
Boston College,0,Rhode Island,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029141.html,11/26/2020
Queens University of Charlotte,0,George Mason,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029102.html,11/26/2020
Purdue,0,Clemson,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029091.html,11/26/2020
Villanova,3,Arizona State,17,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029143.html,11/26/2020
Virginia,4,Florida,0,TRUE,na,11/27/2020
Fresno St.,0,Pacific,0,FALSE,na,11/27/2020
New Mexico St.,0,Arizona Christian,0,FALSE,na,11/27/2020
Gonzaga,2,Auburn,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026937.html,11/27/2020
Toledo,0,Xavier,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024897.html,11/27/2020
Troy,0,Western Carolina,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024898.html,11/27/2020
Ohio,0,Illinois,10,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028091.html,11/27/2020
Evansville,0,Prairie View A&M,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028543.html,11/27/2020
Abilene Christian,0,Austin Peay,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029086.html,11/27/2020
Central Conn. St.,0,Army,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029866.html,11/27/2020
Charleston Southern,0,Eastern Kentucky,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028099.html,11/27/2020
Kansas,5,Saint Joseph's,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026938.html,11/27/2020
Lamar,0,Tulane,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027712.html,11/27/2020
Bradley,0,Oakland,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024896.html,11/27/2020
UCLA,21,Pepperdine,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027192.html,11/27/2020
Navy,0,Maryland,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028096.html,11/27/2020
East Carolina,0,Charlotte,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029869.html,11/27/2020
Seton Hall,0,Louisville,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024893.html,11/27/2020
UC Davis,0,Santa Clara,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028093.html,11/27/2020
Utah St.,0,Northern Iowa,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029309.html,11/27/2020
Chicago St.,0,North Carolina A&T,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029023.html,11/27/2020
Towson,0,Buffalo,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029038.html,11/27/2020
Greenville,0,Kansas City,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029867.html,11/27/2020
Grambling State,0,Arizona,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028128.html,11/27/2020
Richmond,0,Morehead St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026181.html,11/27/2020
South Dakota State,0,Saint Mary's,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029310.html,11/27/2020
UNC Greensboro,0,Little Rock,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028544.html,11/27/2020
Valparaiso,0,Vanderbilt,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028717.html,11/27/2020
Fairleigh Dickinson,0,Rutgers,23,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028092.html,11/27/2020
Mobile,0,South Alabama,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027715.html,11/27/2020
Eastern Illinois,0,Marquette,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1023556.html,11/27/2020
Hartford,0,Connecticut,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028994.html,11/27/2020
Arkansas-Pine Bluff,0,Wisconsin,7,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028720.html,11/27/2020
Gardner-Webb,0,Florida State,18,FALSE,na,11/27/2020
Detroit Mercy,0,Kentucky,9,FALSE,na,11/27/2020
Middle Tennessee St.,0,East Tennessee St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029083.html,11/27/2020
Virginia,4,San Francisco,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029039.html,11/27/2020
Norfolk State,0,James Madison,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1024894.html,11/27/2020
Florida Atlantic,0,Jacksonville St.,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026174.html,11/27/2020
Northwest University,0,Oregon St.,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028865.html,11/27/2020
Western Kentucky,0,West Virginia,15,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029153.html,11/27/2020
George Mason,0,Belmont,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1029078.html,11/27/2020
South Dakota,0,Drake,0,TRUE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028098.html,11/27/2020
Flagler College,0,Florida International,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1028871.html,11/27/2020
Rice,0,Incarnate Word,0,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1027711.html,11/27/2020
Sam Houston St.,0,Texas Tech,13,FALSE,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2020-2021/boxscore1026173.html,11/27/2020
