matchup_id,date,city,state,country,arena,attendance
37,2017-11-10 19:30:00,Dover,Delaware,,Memorial Hall,1010.0
38,2017-11-10 20:00:00,Champaign,Illinois,,State Farm Center,14637.0
39,2017-11-10 20:00:00,Minneapolis,Minnesota,,Williams Arena,10836.0
40,2017-11-10 20:00:00,Jacksonville,Alabama,,Pete Mathews Coliseum,1524.0
41,2017-11-10 20:00:00,Auburn,Alabama,,Auburn Arena,7419.0
42,2017-11-10 20:00:00,Oxford,Mississippi,,The Pavilion at Ole Miss,8302.0
43,2017-11-10 20:00:00,Milwaukee,Wisconsin,,UW-Milwaukee Panther Arena,1492.0
44,2017-11-10 20:00:00,Hartford,Connecticut,,Chase Arena,2216.0
45,2017-11-10 20:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,11856.0
46,2017-11-10 20:00:00,Orlando,Florida,,CFE Arena,6167.0
47,2017-11-10 20:00:00,Tampa,Florida,,USF Sun Dome,4192.0
48,2017-11-10 20:00:00,Dallas,Texas,,Moody Coliseum,6841.0
49,2017-11-10 20:00:00,Tucson,Arizona,,McKale Center,14644.0
50,2017-11-10 20:00:00,Bozeman,Montana,,Brick Breeden Fieldhouse,4307.0
51,2017-11-10 20:00:00,Bowling Green,Kentucky,,E. A. Diddle Arena,5241.0
52,2017-11-10 20:00:00,Valparaiso,Indiana,,Athletics-Recreation Center,2682.0
53,2017-11-10 20:00:00,Houston,Texas,,Tudor Fieldhouse,2001.0
54,2017-11-10 20:00:00,Huntington,West Virginia,,Cam Henderson Center,5754.0
55,2017-11-10 20:00:00,High Point,North Carolina,,Millis Athletic Center,1173.0
56,2017-11-10 20:00:00,Chicago,Illinois,,UIC Pavilion,2788.0
57,2017-11-10 20:00:00,Daytona Beach,Florida,,Moore Gymnasium,804.0
58,2017-11-10 20:00:00,Tulsa,Oklahoma,,Mabee Center,2521.0
59,2017-11-10 20:30:00,Hammond,Louisiana,,University Center (LA),717.0
60,2017-11-10 20:30:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,5386.0
61,2017-11-10 20:30:00,Abilene,Texas,,Moody Coliseum,1117.0
62,2017-11-10 20:30:00,Cookeville,Tennessee,,Hooper Eblen Center,2071.0
63,2017-11-10 21:00:00,Annapolis,Maryland,,Alumni Hall,3238.0
64,2017-11-10 21:00:00,Las Cruces,New Mexico,,Pan American Center,3920.0
65,2017-11-10 21:00:00,Milwaukee,Wisconsin,,BMO Harris Bradley Center,13324.0
66,2017-11-10 21:00:00,Lawrence,Kansas,,Allen Fieldhouse,16300.0
67,2017-11-10 21:00:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,6715.0
68,2017-11-10 21:00:00,Phoenix,Arizona,,GCU Arena,7202.0
69,2017-11-10 21:00:00,El Paso,Texas,,Don Haskins Center,5835.0
70,2017-11-10 21:00:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
71,2017-11-10 21:15:00,Brookings,South Dakota,,Frost Arena,2669.0
72,2017-11-10 21:30:00,Nashville,Tennessee,,Memorial Gymnasium,8609.0
73,2017-11-10 22:00:00,San Diego,California,,Viejas Arena,11285.0
74,2017-11-10 22:00:00,Seattle,Washington,,Alaska Airlines Arena,5883.0
75,2017-11-10 22:00:00,Tempe,Arizona,,Wells Fargo Arena (AZ),14198.0
76,2017-11-10 22:00:00,Salt Lake City,Utah,,Jon M. Huntsman Center,9887.0
77,2017-11-10 22:00:00,Boise,Idaho,,Taco Bell Arena,4095.0
78,2017-11-10 22:00:00,San Jose,California,,San Jose State Event Center,1343.0
79,2017-11-10 23:00:00,San Francisco,California,,War Memorial at the Sobrato Center,2496.0
80,2017-11-10 23:59:00,Berkeley,California,,Haas Pavilion,7083.0
81,2017-11-10 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5764.0
82,2017-11-10 10:30:00,Ypsilanti,Michigan,,Convocation Center (MI),8800.0
83,2017-11-10 12:00:00,De Land,Florida,,Edmunds Center,475.0
84,2017-11-10 13:00:00,Tulsa,Oklahoma,,Reynolds Center,7431.0
85,2017-11-10 13:00:00,Durham,New Hampshire,,Lundholm Gymnasium,349.0
86,2017-11-10 15:00:00,Charleston,South Carolina,,McAlister Field House,343.0
87,2017-11-10 16:00:00,Mount Pleasant,Michigan,,McGuirk Arena,2142.0
88,2017-11-10 17:00:00,Harrisonburg,Virginia,,JMU Convocation Center,7156.0
89,2017-11-10 18:00:00,Ramstein,,,Ramstein Air Force Base,3128.0
90,2017-11-10 18:00:00,Blacksburg,Virginia,,Cassell Coliseum,9275.0
91,2017-11-10 18:30:00,Annapolis,Maryland,,Alumni Hall,3238.0
92,2017-11-10 19:00:00,Chapel Hill,North Carolina,,Dean E. Smith Center,18926.0
93,2017-11-10 19:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
94,2017-11-10 19:00:00,Columbus,Ohio,,Value City Arena,11128.0
95,2017-11-10 19:00:00,Madison,Wisconsin,,Kohl Center,17287.0
96,2017-11-10 19:00:00,Charlottesville,Virginia,,John Paul Jones Arena,13855.0
97,2017-11-10 19:00:00,Storrs,Connecticut,,Gampel Pavilion,7154.0
98,2017-11-10 19:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,9138.0
99,2017-11-10 19:00:00,Cincinnati,Ohio,,Cintas Center,10224.0
100,2017-11-10 19:00:00,Greenville,South Carolina,,Timmons Arena,1688.0
101,2017-11-10 19:00:00,Rochester,Michigan,,The Blacktop at the O'rena,3579.0
102,2017-11-10 19:00:00,Bronx,New York,,Rose Hill Gymnasium,1923.0
103,2017-11-10 19:00:00,Vestal,New York,,Dr. Bai Lee Court at Events Center,2748.0
104,2017-11-10 19:00:00,Atlanta,Georgia,,GSU Sports Arena,1349.0
105,2017-11-10 19:00:00,Clemson,South Carolina,,Littlejohn Coliseum,8188.0
106,2017-11-10 19:00:00,Athens,Georgia,,Stegeman Coliseum,7387.0
107,2017-11-10 19:00:00,Dayton,Ohio,,University of Dayton Arena,13350.0
108,2017-11-10 19:00:00,Hempstead,New York,,David S. Mack Sports Complex,2703.0
109,2017-11-10 19:00:00,Richmond,Virginia,,Stuart C. Siegel Center,7637.0
110,2017-11-10 19:00:00,Amherst,Massachusetts,,William D. Mullins Memorial Center,3857.0
111,2017-11-10 19:00:00,Boston,Massachusetts,,Lavietes Pavilion,1472.0
112,2017-11-10 19:00:00,Lynchburg,Virginia,,Vines Center,4094.0
113,2017-11-10 19:00:00,Knoxville,Tennessee,,Thompson-Boling Arena,15047.0
114,2017-11-10 19:30:00,Winston-Salem,North Carolina,,Lawrence Joel Coliseum,7802.0
115,2017-11-10 19:30:00,Conway,South Carolina,,The HTC Center,1380.0
116,2017-11-10 19:30:00,Washington,District of Columbia,,Charles E. Smith Center,3831.0
117,2017-11-10 19:30:00,Boston,Massachusetts,,"Case Gym ""The Roof""",1535.0
118,2017-11-10 19:30:00,Ruston,Louisiana,,Thomas Assembly Center,3270.0
119,2017-11-10 20:00:00,Princess Anne,Maryland,,Hytche Arena,2164.0
120,2017-11-10 20:00:00,East Lansing,Michigan,,Breslin Center,14797.0
121,2017-11-10 20:00:00,West Lafayette,Indiana,,Mackey Arena,13934.0
122,2017-11-10 20:00:00,New Orleans,Louisiana,,Avron B. Fogelman Arena in the Devlin Fieldhouse,1032.0
123,2017-11-10 20:00:00,Coral Gables,Florida,,Watsco Center,7073.0
124,2017-11-10 20:00:00,Edinburg,Texas,,UTRGV Fieldhouse,924.0
125,2017-11-10 20:00:00,St. Louis,Missouri,,Chaifetz Arena,7246.0
126,2017-11-10 20:00:00,Birmingham,Alabama,,Bartow Arena,3106.0
127,2017-11-10 20:00:00,Fayetteville,Arkansas,,Bud Walton Arena,13407.0
128,2017-11-10 20:00:00,Houston,Texas,,H&PE Arena,3241.0
129,2017-11-10 20:00:00,Wichita,Kansas,,Charles Koch Arena,10506.0
130,2017-11-10 20:00:00,Boulder,Colorado,,Coors Events Center,7740.0
131,2017-11-10 20:00:00,San Antonio,Texas,,McDermott Convocation Center,1530.0
132,2017-11-10 20:00:00,Evansville,Indiana,,Ford Center,3622.0
133,2017-11-10 20:00:00,Chicago,Illinois,,Joseph J. Gentile Arena,2814.0
134,2017-11-10 20:00:00,St. Bonaventure,New York,,Reilly Center,4952.0
135,2017-11-10 20:00:00,Murray,Kentucky,,CFSB Center,2993.0
136,2017-11-10 20:00:00,Lawrenceville,New Jersey,,Alumni Gymnasium,1600.0
137,2017-11-10 20:00:00,Fresno,California,,Save Mart Center,5169.0
138,2017-11-10 20:00:00,Hattiesburg,Mississippi,,Reed Green Coliseum,2118.0
139,2017-11-10 20:00:00,Greensboro,North Carolina,,Corbett Sports Center,2157.0
140,2017-11-10 20:15:00,Austin,Texas,,Frank Erwin Center,9516.0
141,2017-11-10 20:30:00,Rosemont,Illinois,,Allstate Arena,6013.0
142,2017-11-10 20:30:00,Philadelphia,Pennsylvania,,Wells Fargo Center,10504.0
143,2017-11-10 20:30:00,Corpus Christi,Texas,,American Bank Center,1177.0
144,2017-11-10 20:30:00,West Long Branch,New Jersey,,OceanFirst Bank Center,3159.0
145,2017-11-10 21:00:00,Missoula,Montana,,Dahlberg Arena,3056.0
146,2017-11-10 21:00:00,Omaha,Nebraska,,CenturyLink Center Omaha,16611.0
147,2017-11-10 21:00:00,Laramie,Wyoming,,Arena-Auditorium,5056.0
148,2017-11-10 21:00:00,Manhattan,Kansas,,Bramlage Coliseum,8218.0
149,2017-11-10 21:00:00,Lubbock,Texas,,United Supermarkets Arena,8865.0
150,2017-11-10 21:00:00,Ogden,Utah,,Dee Events Center,8592.0
151,2017-11-10 21:00:00,Columbia,Missouri,,Mizzou Arena,15061.0
152,2017-11-10 21:05:00,Iowa City,Iowa,,Carver-Hawkeye Arena,12100.0
153,2017-11-10 21:30:00,Fort Collins,Colorado,,Moby Arena,3797.0
154,2017-11-10 21:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
155,2017-11-10 22:00:00,Santa Clara,California,,Leavey Center,1558.0
156,2017-11-10 22:00:00,Corvallis,Oregon,,Gill Coliseum,4588.0
157,2017-11-10 22:00:00,Los Angeles,California,,Galen Center,6327.0
158,2017-11-10 22:00:00,Bakersfield,California,,Icardo Center,3497.0
159,2017-11-10 22:00:00,Reno,Nevada,,Lawlor Events Center,8457.0
160,2017-11-10 22:30:00,Northridge,California,,Matadome,1232.0
161,2017-11-10 23:30:00,Shanghai,,,Mercedes-Benz Arena,4011.0
162,2017-11-10 23:59:00,Eugene,Oregon,,Matthew Knight Arena,7232.0
163,2017-11-11 13:00:00,Fort Myers,Florida,,Alico Arena,4335.0
164,2017-11-11 13:00:00,Bridgeport,Connecticut,,Webster Bank Arena,1672.0
165,2017-11-11 14:00:00,Athens,Ohio,,Convocation Center (OH),4037.0
166,2017-11-11 14:00:00,Hamden,Connecticut,,TD Bank Sports Center,2724.0
167,2017-11-11 15:00:00,Des Moines,Iowa,,The Knapp Center,7152.0
168,2017-11-11 15:00:00,Providence,Rhode Island,,Pizzitola Sports Center,557.0
169,2017-11-11 16:00:00,Chicago,Illinois,,Wintrust Arena,10194.0
170,2017-11-11 16:00:00,Little Rock,Arkansas,,Jack Stephens Center,
171,2017-11-11 18:00:00,Newark,New Jersey,,NJIT Wellness and Events Center,2907.0
172,2017-11-11 19:00:00,Clinton,South Carolina,,Ross E. Templeton P.E. Center,208.0
173,2017-11-11 19:00:00,Vermillion,South Dakota,,Sanford Coyote Sports Center,1838.0
174,2017-11-11 19:00:00,Akron,Ohio,,James A. Rhodes Arena,4036.0
175,2017-11-11 19:00:00,Elon,North Carolina,,Alumni Gym,1607.0
176,2017-11-11 19:30:00,Huntsville,Texas,,Bernard G. Johnson Coliseum,821.0
177,2017-11-11 20:00:00,Moraga,California,,McKeon Pavilion,3276.0
178,2017-11-11 20:30:00,Lincoln,Nebraska,,Pinnacle Bank Arena,15524.0
179,2017-11-11 21:00:00,Akron,Ohio,,James A. Rhodes Arena,2434.0
180,2017-11-11 22:00:00,Portland,Oregon,,Chiles Center,3019.0
181,2017-11-11 13:00:00,Buffalo,New York,,Alumni Arena,3279.0
182,2017-11-11 14:00:00,Peoria,Illinois,,Carver Arena,4936.0
183,2017-11-11 14:00:00,Kalamazoo,Michigan,,University Arena (MI),1871.0
184,2017-11-11 15:00:00,Farmville,Virginia,,Willett Hall,1412.0
185,2017-11-11 15:00:00,Philadelphia,Pennsylvania,,Tom Gola Arena at Trumark Financial Center,2822.0
186,2017-11-11 15:30:00,Boone,North Carolina,,Holmes Convocation Center,9313.0
187,2017-11-11 16:00:00,Santa Barbara,California,,The Thunderdome,1892.0
188,2017-11-11 17:30:00,Pittsburgh,Pennsylvania,,A.J. Palumbo Center,11833.0
189,2017-11-11 19:00:00,Wilmington,North Carolina,,Trask Coliseum,4663.0
190,2017-11-11 19:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
191,2017-11-11 19:00:00,Toledo,Ohio,,Savage Arena,3609.0
192,2017-11-11 19:00:00,Poughkeepsie,New York,,McCann Arena,1387.0
193,2017-11-11 19:30:00,Ann Arbor,Michigan,,Crisler Center,9916.0
194,2017-11-11 20:00:00,Arlington,Texas,,College Park Center,4379.0
195,2017-11-11 20:00:00,Macomb,Illinois,,Western Hall,694.0
196,2017-11-11 21:00:00,Provo,Utah,,Marriott Center,14019.0
197,2017-11-11 21:00:00,Albuquerque,New Mexico,,Dreamstyle Arena,10695.0
198,2017-11-11 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,9457.0
199,2017-11-12 12:00:00,Washington,District of Columbia,,Capital One Arena,9212.0
200,2017-11-12 13:00:00,Lowell,Massachusetts,,Costello Athletic Center,387.0
201,2017-11-12 13:30:00,Newark,New Jersey,,Prudential Center,7139.0
202,2017-11-12 14:00:00,Spartanburg,South Carolina,,Richardson Indoor Stadium,1917.0
203,2017-11-12 14:00:00,Ypsilanti,Michigan,,Convocation Center (MI),774.0
204,2017-11-12 14:00:00,Boston,Massachusetts,,Lavietes Pavilion,1636.0
205,2017-11-12 14:30:00,Piscataway,New Jersey,,Rutgers Athletic Center (RAC),3844.0
206,2017-11-12 15:00:00,Brookings,South Dakota,,Frost Arena,1248.0
207,2017-11-12 15:00:00,Spartanburg,South Carolina,,Hodge Center,653.0
208,2017-11-12 15:30:00,Boone,North Carolina,,Holmes Convocation Center,550.0
209,2017-11-12 16:00:00,West Lafayette,Indiana,,Mackey Arena,13509.0
210,2017-11-12 16:00:00,Berkeley,California,,Haas Pavilion,6405.0
211,2017-11-12 16:00:00,Colorado Springs,Colorado,,Clune Arena,1511.0
212,2017-11-12 16:00:00,Boston,Massachusetts,,Matthews Arena,1014.0
213,2017-11-12 16:00:00,Hartford,Connecticut,,Chase Arena,729.0
214,2017-11-12 16:05:00,Iowa City,Iowa,,Carver-Hawkeye Arena,11637.0
215,2017-11-12 17:00:00,University Park,Pennsylvania,,Bryce Jordan Center,5802.0
216,2017-11-12 17:00:00,Greenville,North Carolina,,Minges Coliseum,3228.0
217,2017-11-12 17:00:00,Natchitoches,Louisiana,,Prather Coliseum,1203.0
218,2017-11-12 17:00:00,Nashville,Tennessee,,Allen Arena,561.0
219,2017-11-12 18:00:00,Champaign,Illinois,,State Farm Center,11882.0
220,2017-11-12 18:00:00,Madison,Wisconsin,,Kohl Center,17287.0
221,2017-11-12 18:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,8470.0
222,2017-11-12 18:00:00,Fayetteville,Arkansas,,Bud Walton Arena,6477.0
223,2017-11-12 19:00:00,Omaha,Nebraska,,CenturyLink Center Omaha,14730.0
224,2017-11-12 19:00:00,Miami,Florida,,Ocean Bank Convocation Center (FIU),605.0
225,2017-11-12 20:00:00,Bloomington,Indiana,,Assembly Hall,17222.0
226,2017-11-12 22:00:00,Stanford,California,,Maples Pavilion,3103.0
227,2017-11-12 13:00:00,Chestnut Hill,Massachusetts,,Conte Forum,3104.0
228,2017-11-12 13:00:00,Highland Heights,Kentucky,,BB&T Arena,2491.0
229,2017-11-12 14:00:00,Louisville,Kentucky,,KFC Yum! Center,18304.0
230,2017-11-12 14:00:00,Macon,Georgia,,Hawkins Arena,2381.0
231,2017-11-12 14:00:00,Clemson,South Carolina,,Littlejohn Coliseum,5528.0
232,2017-11-12 14:30:00,Columbus,Ohio,,Value City Arena,10425.0
233,2017-11-12 15:00:00,Norman,Oklahoma,,Lloyd Noble Center,5573.0
234,2017-11-12 15:00:00,Chicago,Illinois,,Joseph J. Gentile Arena,1135.0
235,2017-11-12 15:30:00,Lexington,Kentucky,,Rupp Arena,20174.0
236,2017-11-12 16:00:00,Raleigh,North Carolina,,PNC Arena,13602.0
237,2017-11-12 16:00:00,Dallas,Texas,,Moody Coliseum,6622.0
238,2017-11-12 16:00:00,Pullman,Washington,,Friel Court,2424.0
239,2017-11-12 16:00:00,Boise,Idaho,,Taco Bell Arena,3052.0
240,2017-11-12 16:00:00,San Antonio,Texas,,UTSA Convocation Center,661.0
241,2017-11-12 16:00:00,Coral Gables,Florida,,Watsco Center,6611.0
242,2017-11-12 16:30:00,Fort Wayne,Indiana,,Hilliard Gates Sports Center,1316.0
243,2017-11-12 17:00:00,San Jose,California,,San Jose State Event Center,1433.0
244,2017-11-12 17:00:00,Conway,Arkansas,,Farris Center,685.0
245,2017-11-12 17:00:00,Kansas City,Missouri,,Municipal Auditorium (MO),1004.0
246,2017-11-12 17:00:00,Hampton,Virginia,,Convocation Center (VA),4123.0
247,2017-11-12 18:00:00,College Park,Maryland,,XFINITY Center,13914.0
248,2017-11-12 18:00:00,Tucson,Arizona,,McKale Center,13496.0
249,2017-11-12 18:00:00,Denver,Colorado,,Magness Arena,1202.0
250,2017-11-12 19:00:00,Blacksburg,Virginia,,Cassell Coliseum,9275.0
251,2017-11-12 19:00:00,Seattle,Washington,,Connolly Complex,907.0
252,2017-11-12 19:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
253,2017-11-12 20:00:00,Seattle,Washington,,Alaska Airlines Arena,5609.0
254,2017-11-12 22:00:00,Honolulu,Hawaii,,Stan Sheriff Center,5180.0
255,2017-11-13 12:00:00,Richmond,Virginia,,Robins Center,6805.0
256,2017-11-13 18:30:00,Providence,Rhode Island,,Dunkin Donuts Center,10214.0
257,2017-11-13 19:00:00,South Bend,Indiana,,Purcell Pavilion,6633.0
258,2017-11-13 19:00:00,Ann Arbor,Michigan,,Crisler Center,8951.0
259,2017-11-13 19:00:00,Tampa,Florida,,USF Sun Dome,2116.0
260,2017-11-13 19:00:00,Bowling Green,Ohio,,Stroh Center,1237.0
261,2017-11-13 19:00:00,Boston,Massachusetts,,"Case Gym ""The Roof""",444.0
262,2017-11-13 19:00:00,Hamden,Connecticut,,TD Bank Sports Center,1180.0
263,2017-11-13 19:00:00,Harrisonburg,Virginia,,JMU Convocation Center,2451.0
264,2017-11-13 19:00:00,Philadelphia,Pennsylvania,,The Palestra,2073.0
265,2017-11-13 19:00:00,Richmond,Virginia,,Stuart C. Siegel Center,7637.0
266,2017-11-13 19:00:00,Gainesville,Florida,,Exactech Arena,8604.0
267,2017-11-13 19:00:00,Hempstead,New York,,David S. Mack Sports Complex,1013.0
268,2017-11-13 19:00:00,Buies Creek,North Carolina,,Pope Convocation Center,1245.0
269,2017-11-13 19:00:00,Huntington,West Virginia,,Cam Henderson Center,4674.0
270,2017-11-13 19:30:00,Statesboro,Georgia,,W. S. Hanner Fieldhouse,4378.0
271,2017-11-13 19:30:00,Nashville,Tennessee,,Curb Event Center,5266.0
272,2017-11-13 20:00:00,Birmingham,Alabama,,Bartow Arena,2985.0
273,2017-11-13 20:00:00,Chicago,Illinois,,UIC Pavilion,3175.0
274,2017-11-13 20:00:00,Rosemont,Illinois,,Allstate Arena,5101.0
275,2017-11-13 20:00:00,Tulsa,Oklahoma,,Reynolds Center,4437.0
276,2017-11-13 20:00:00,Birmingham,Alabama,,Pete Hanna Center,1885.0
277,2017-11-13 20:00:00,San Antonio,Texas,,McDermott Center,1234.0
278,2017-11-13 20:00:00,Waco,Texas,,Ferrell Center,4454.0
279,2017-11-13 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,4387.0
280,2017-11-13 20:00:00,Cedar Falls,Iowa,,McLeod Center,3385.0
281,2017-11-13 20:00:00,Murray,Kentucky,,CFSB Center,3854.0
282,2017-11-13 20:05:00,Mobile,Alabama,,Mitchell Center,1990.0
283,2017-11-13 20:30:00,Flagstaff,Arizona,,J. Lawrence Walkup Skydome,713.0
284,2017-11-13 21:00:00,Logan,Utah,,Dee Glen Smith Spectrum,7154.0
285,2017-11-13 21:00:00,Wichita,Kansas,,Charles Koch Arena,10506.0
286,2017-11-13 21:00:00,Salt Lake City,Utah,,Jon M. Huntsman Center,9690.0
287,2017-11-13 21:00:00,Greeley,Colorado,,Bank of Colorado Arena,895.0
288,2017-11-13 21:30:00,Honolulu,Hawaii,,Stan Sheriff Center,
289,2017-11-13 22:00:00,Moscow,Idaho,,Cowan Spectrum,687.0
290,2017-11-13 22:00:00,San Francisco,California,,War Memorial at the Sobrato Center,1029.0
291,2017-11-13 23:00:00,Los Angeles,California,,Galen Center,2402.0
292,2017-11-13 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5078.0
293,2017-11-13 12:00:00,Evansville,Indiana,,Ford Center,6048.0
294,2017-11-13 18:30:00,Oxford,Mississippi,,The Pavilion at Ole Miss,7042.0
295,2017-11-13 19:00:00,Charlottesville,Virginia,,John Paul Jones Arena,12995.0
296,2017-11-13 19:00:00,Highland Heights,Kentucky,,BB&T Arena,7051.0
297,2017-11-13 19:00:00,Rochester,Michigan,,The Blacktop at the O'rena,2944.0
298,2017-11-13 19:00:00,Bronx,New York,,Rose Hill Gymnasium,1107.0
299,2017-11-13 19:00:00,Ithaca,New York,,Newman Arena at Bartels Hall,968.0
300,2017-11-13 19:00:00,Albany,New York,,Times Union Center,5387.0
301,2017-11-13 19:00:00,Detroit,Michigan,,Calihan Hall,1112.0
302,2017-11-13 19:00:00,Savannah,Georgia,,Tiger Arena,965.0
303,2017-11-13 19:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,3102.0
304,2017-11-13 19:00:00,Philadelphia,Pennsylvania,,Daskalakis Athletic Center,738.0
305,2017-11-13 19:00:00,Towson,Maryland,,SECU Arena,1175.0
306,2017-11-13 19:00:00,Asheville,North Carolina,,Kimmel Arena,1024.0
307,2017-11-13 19:00:00,Norfolk,Virginia,,Joseph G. Echols Memorial Hall,1986.0
308,2017-11-13 19:30:00,Ruston,Louisiana,,Thomas Assembly Center,2456.0
309,2017-11-13 19:30:00,Indianapolis,Indiana,,Indiana Farmers Coliseum,1175.0
310,2017-11-13 20:00:00,Columbia,South Carolina,,Colonial Life Arena,12136.0
311,2017-11-13 20:00:00,Lincoln,Nebraska,,Pinnacle Bank Arena,15059.0
312,2017-11-13 20:00:00,New Orleans,Louisiana,,Avron B. Fogelman Arena in the Devlin Fieldhouse,1316.0
313,2017-11-13 20:00:00,Chicago,Illinois,,Wintrust Arena,4527.0
314,2017-11-13 20:00:00,Jonesboro,Arkansas,,ASU Convocation Center,2730.0
315,2017-11-13 20:00:00,Lake Charles,Louisiana,,Burton Coliseum,732.0
316,2017-11-13 20:00:00,Ames,Iowa,,Hilton Coliseum,13853.0
317,2017-11-13 20:00:00,Valparaiso,Indiana,,Athletics-Recreation Center,2545.0
318,2017-11-13 20:00:00,Edinburg,Texas,,UTRGV Fieldhouse,523.0
319,2017-11-13 20:00:00,Nashville,Tennessee,,Gentry Center,1601.0
320,2017-11-13 20:30:00,Cincinnati,Ohio,,Cintas Center,10224.0
321,2017-11-13 20:30:00,St. Louis,Missouri,,Chaifetz Arena,5009.0
322,2017-11-13 21:00:00,Columbia,Missouri,,Mizzou Arena,15061.0
323,2017-11-13 21:00:00,Eugene,Oregon,,Matthew Knight Arena,6428.0
324,2017-11-13 21:00:00,Fort Worth,Texas,,Ed and Rae Schollmaier Arena,6019.0
325,2017-11-13 21:00:00,Phoenix,Arizona,,GCU Arena,6833.0
326,2017-11-13 22:00:00,Fresno,California,,Save Mart Center,4864.0
327,2017-11-13 22:00:00,Moraga,California,,McKeon Pavilion,2811.0
328,2017-11-13 23:00:00,Corvallis,Oregon,,Gill Coliseum,3874.0
329,2017-11-13 23:30:00,Reno,Nevada,,Lawlor Events Center,7737.0
330,2017-11-14 18:30:00,Queens,New York,,Carnesecca Arena,4043.0
331,2017-11-14 19:00:00,Davidson,North Carolina,,John M. Belk Arena,3252.0
332,2017-11-14 19:00:00,Tallahassee,Florida,,Donald L. Tucker Center,7455.0
333,2017-11-14 19:00:00,West Point,New York,,Christl Arena,454.0
334,2017-11-14 19:00:00,Chicago,Illinois,,United Center,21684.0
