matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
111,37.0,54.0,0.0,91.0,37.0,54.0,0.0,55.0
112,45.0,35.0,0.0,80.0,45.0,35.0,0.0,69.0
113,42.0,29.0,0.0,71.0,42.0,29.0,0.0,44.0
114,34.0,37.0,0.0,71.0,34.0,37.0,0.0,49.0
115,41.0,47.0,0.0,88.0,41.0,47.0,0.0,53.0
116,44.0,49.0,0.0,93.0,44.0,49.0,0.0,68.0
117,32.0,30.0,0.0,62.0,32.0,30.0,0.0,59.0
118,27.0,48.0,0.0,75.0,27.0,48.0,0.0,43.0
119,38.0,29.0,0.0,67.0,38.0,29.0,0.0,62.0
120,54.0,44.0,0.0,98.0,54.0,44.0,0.0,55.0
121,38.0,50.0,0.0,88.0,38.0,50.0,0.0,87.0
122,35.0,33.0,0.0,68.0,35.0,33.0,0.0,63.0
123,29.0,28.0,0.0,57.0,29.0,28.0,0.0,79.0
124,40.0,44.0,0.0,84.0,40.0,44.0,0.0,65.0
125,36.0,51.0,0.0,87.0,36.0,51.0,0.0,64.0
126,42.0,38.0,0.0,80.0,42.0,38.0,0.0,56.0
127,45.0,43.0,0.0,88.0,45.0,43.0,0.0,66.0
128,56.0,40.0,0.0,96.0,56.0,40.0,0.0,41.0
129,35.0,27.0,0.0,62.0,35.0,27.0,0.0,58.0
130,64.0,56.0,0.0,120.0,64.0,56.0,0.0,48.0
131,52.0,33.0,0.0,85.0,52.0,33.0,0.0,70.0
132,34.0,53.0,0.0,87.0,34.0,53.0,0.0,67.0
133,34.0,46.0,0.0,80.0,34.0,46.0,0.0,53.0
134,50.0,47.0,0.0,97.0,50.0,47.0,0.0,43.0
135,60.0,48.0,0.0,108.0,60.0,48.0,0.0,51.0
136,74.0,73.0,0.0,147.0,74.0,73.0,0.0,39.0
137,53.0,34.0,0.0,87.0,53.0,34.0,0.0,56.0
138,38.0,45.0,0.0,83.0,38.0,45.0,0.0,61.0
139,35.0,40.0,0.0,75.0,35.0,40.0,0.0,66.0
140,34.0,59.0,0.0,93.0,34.0,59.0,0.0,63.0
141,53.0,58.0,0.0,111.0,53.0,58.0,0.0,70.0
142,37.0,35.0,0.0,72.0,37.0,35.0,0.0,63.0
143,47.0,43.0,0.0,90.0,47.0,43.0,0.0,42.0
144,28.0,39.0,0.0,67.0,28.0,39.0,0.0,54.0
145,50.0,46.0,0.0,96.0,50.0,46.0,0.0,73.0
146,43.0,45.0,0.0,88.0,43.0,45.0,0.0,74.0
147,37.0,22.0,0.0,59.0,37.0,22.0,0.0,74.0
148,33.0,43.0,19.0,95.0,33.0,43.0,22.0,98.0
149,29.0,45.0,0.0,74.0,29.0,45.0,0.0,47.0
150,32.0,51.0,0.0,83.0,32.0,51.0,0.0,36.0
151,25.0,38.0,0.0,63.0,25.0,38.0,0.0,61.0
152,35.0,21.0,0.0,56.0,35.0,21.0,0.0,59.0
153,34.0,42.0,0.0,76.0,34.0,42.0,0.0,58.0
154,39.0,40.0,0.0,79.0,39.0,40.0,0.0,62.0
155,27.0,48.0,0.0,75.0,27.0,48.0,0.0,42.0
156,44.0,47.0,0.0,91.0,44.0,47.0,0.0,68.0
157,31.0,39.0,0.0,70.0,31.0,39.0,0.0,52.0
158,43.0,36.0,0.0,79.0,43.0,36.0,0.0,77.0
159,47.0,50.0,0.0,97.0,47.0,50.0,0.0,91.0
160,38.0,43.0,0.0,81.0,38.0,43.0,0.0,45.0
161,46.0,43.0,0.0,89.0,46.0,43.0,0.0,64.0
162,45.0,42.0,0.0,87.0,45.0,42.0,0.0,54.0
163,26.0,25.0,0.0,51.0,26.0,25.0,0.0,52.0
164,40.0,39.0,0.0,79.0,40.0,39.0,0.0,66.0
165,41.0,41.0,0.0,82.0,41.0,41.0,0.0,48.0
166,54.0,40.0,0.0,94.0,54.0,40.0,0.0,63.0
167,40.0,28.0,0.0,68.0,40.0,28.0,0.0,71.0
168,56.0,53.0,0.0,109.0,56.0,53.0,0.0,85.0
169,31.0,45.0,0.0,76.0,31.0,45.0,0.0,59.0
170,53.0,52.0,0.0,105.0,53.0,52.0,0.0,49.0
171,46.0,36.0,0.0,82.0,46.0,36.0,0.0,66.0
172,40.0,32.0,0.0,72.0,40.0,32.0,0.0,60.0
173,28.0,29.0,0.0,57.0,28.0,29.0,0.0,65.0
174,34.0,41.0,0.0,75.0,34.0,41.0,0.0,54.0
175,31.0,46.0,0.0,77.0,31.0,46.0,0.0,60.0
176,19.0,41.0,0.0,60.0,19.0,41.0,0.0,54.0
177,27.0,50.0,0.0,77.0,27.0,50.0,0.0,66.0
178,39.0,50.0,0.0,89.0,39.0,50.0,0.0,81.0
179,35.0,26.0,0.0,61.0,35.0,26.0,0.0,60.0
180,52.0,41.0,0.0,93.0,52.0,41.0,0.0,59.0
181,28.0,45.0,0.0,73.0,28.0,45.0,0.0,58.0
182,38.0,35.0,0.0,73.0,38.0,35.0,0.0,61.0
183,50.0,52.0,0.0,102.0,50.0,52.0,0.0,69.0
184,53.0,51.0,0.0,104.0,53.0,51.0,0.0,63.0
185,53.0,40.0,0.0,93.0,53.0,40.0,0.0,40.0
186,43.0,35.0,0.0,78.0,43.0,35.0,0.0,61.0
187,30.0,31.0,0.0,61.0,30.0,31.0,0.0,74.0
188,31.0,33.0,0.0,64.0,31.0,33.0,0.0,79.0
189,29.0,42.0,0.0,71.0,29.0,42.0,0.0,85.0
190,40.0,44.0,0.0,84.0,40.0,44.0,0.0,72.0
191,47.0,31.0,0.0,78.0,47.0,31.0,0.0,70.0
192,49.0,47.0,0.0,96.0,49.0,47.0,0.0,50.0
193,51.0,43.0,0.0,94.0,51.0,43.0,0.0,59.0
194,50.0,40.0,0.0,90.0,50.0,40.0,0.0,77.0
195,39.0,29.0,0.0,68.0,39.0,29.0,0.0,35.0
196,46.0,43.0,0.0,89.0,46.0,43.0,0.0,62.0
197,31.0,38.0,0.0,69.0,31.0,38.0,0.0,52.0
198,36.0,29.0,0.0,65.0,36.0,29.0,0.0,75.0
199,28.0,45.0,0.0,73.0,28.0,45.0,0.0,70.0
200,19.0,28.0,0.0,47.0,19.0,28.0,0.0,74.0
201,30.0,36.0,0.0,66.0,30.0,36.0,0.0,65.0
202,30.0,47.0,0.0,77.0,30.0,47.0,0.0,75.0
203,46.0,47.0,0.0,93.0,46.0,47.0,0.0,65.0
204,36.0,47.0,16.0,99.0,36.0,47.0,6.0,89.0
205,39.0,45.0,0.0,84.0,39.0,45.0,0.0,53.0
206,45.0,46.0,0.0,91.0,45.0,46.0,0.0,63.0
207,36.0,44.0,0.0,80.0,36.0,44.0,0.0,77.0
208,35.0,35.0,0.0,70.0,35.0,35.0,0.0,77.0
209,31.0,32.0,0.0,63.0,31.0,32.0,0.0,48.0
210,50.0,37.0,0.0,87.0,50.0,37.0,0.0,59.0
211,37.0,53.0,0.0,90.0,37.0,53.0,0.0,72.0
212,38.0,35.0,0.0,73.0,38.0,35.0,0.0,69.0
213,52.0,27.0,18.0,97.0,52.0,27.0,23.0,102.0
214,47.0,48.0,0.0,95.0,47.0,48.0,0.0,68.0
215,55.0,58.0,0.0,113.0,55.0,58.0,0.0,56.0
216,35.0,52.0,0.0,87.0,35.0,52.0,0.0,55.0
217,40.0,40.0,0.0,80.0,40.0,40.0,0.0,48.0
218,36.0,43.0,0.0,79.0,36.0,43.0,0.0,52.0
219,35.0,50.0,0.0,85.0,35.0,50.0,0.0,77.0
220,30.0,36.0,0.0,66.0,30.0,36.0,0.0,67.0
221,31.0,35.0,0.0,66.0,31.0,35.0,0.0,68.0
222,32.0,47.0,0.0,79.0,32.0,47.0,0.0,73.0
223,52.0,54.0,0.0,106.0,52.0,54.0,0.0,66.0
224,57.0,49.0,0.0,106.0,57.0,49.0,0.0,58.0
225,43.0,35.0,0.0,78.0,43.0,35.0,0.0,56.0
226,45.0,39.0,0.0,84.0,45.0,39.0,0.0,49.0
227,36.0,51.0,0.0,87.0,36.0,51.0,0.0,74.0
228,51.0,31.0,0.0,82.0,51.0,31.0,0.0,47.0
229,47.0,50.0,0.0,97.0,47.0,50.0,0.0,59.0
230,40.0,51.0,0.0,91.0,40.0,51.0,0.0,64.0
231,41.0,33.0,0.0,74.0,41.0,33.0,0.0,63.0
232,43.0,47.0,0.0,90.0,43.0,47.0,0.0,67.0
233,43.0,58.0,0.0,101.0,43.0,58.0,0.0,50.0
234,52.0,54.0,0.0,106.0,52.0,54.0,0.0,55.0
235,42.0,49.0,0.0,91.0,42.0,49.0,0.0,54.0
236,,,,,,,,
237,30.0,49.0,0.0,79.0,30.0,49.0,0.0,68.0
238,52.0,47.0,0.0,99.0,52.0,47.0,0.0,58.0
239,38.0,47.0,0.0,85.0,38.0,47.0,0.0,48.0
240,28.0,36.0,15.0,79.0,28.0,36.0,10.0,74.0
241,24.0,38.0,0.0,62.0,24.0,38.0,0.0,89.0
242,35.0,25.0,0.0,60.0,35.0,25.0,0.0,66.0
243,44.0,41.0,0.0,85.0,44.0,41.0,0.0,71.0
244,35.0,35.0,0.0,70.0,35.0,35.0,0.0,58.0
245,46.0,42.0,0.0,88.0,46.0,42.0,0.0,50.0
246,31.0,37.0,0.0,68.0,31.0,37.0,0.0,77.0
247,43.0,56.0,0.0,99.0,43.0,56.0,0.0,62.0
248,51.0,49.0,0.0,100.0,51.0,49.0,0.0,58.0
249,31.0,51.0,0.0,82.0,31.0,51.0,0.0,48.0
250,49.0,46.0,0.0,95.0,49.0,46.0,0.0,74.0
251,55.0,59.0,0.0,114.0,55.0,59.0,0.0,57.0
252,67.0,63.0,0.0,130.0,67.0,63.0,0.0,49.0
253,60.0,51.0,0.0,111.0,60.0,51.0,0.0,59.0
254,45.0,41.0,0.0,86.0,45.0,41.0,0.0,71.0
255,30.0,39.0,0.0,69.0,30.0,39.0,0.0,58.0
256,40.0,39.0,0.0,79.0,40.0,39.0,0.0,76.0
257,41.0,34.0,0.0,75.0,41.0,34.0,0.0,61.0
258,47.0,50.0,0.0,97.0,47.0,50.0,0.0,73.0
259,39.0,56.0,0.0,95.0,39.0,56.0,0.0,49.0
260,31.0,40.0,0.0,71.0,31.0,40.0,0.0,60.0
261,47.0,37.0,0.0,84.0,47.0,37.0,0.0,68.0
262,53.0,43.0,0.0,96.0,53.0,43.0,0.0,61.0
263,56.0,41.0,0.0,97.0,56.0,41.0,0.0,56.0
264,54.0,63.0,0.0,117.0,54.0,63.0,0.0,55.0
265,24.0,36.0,0.0,60.0,24.0,36.0,0.0,48.0
266,42.0,36.0,0.0,78.0,42.0,36.0,0.0,62.0
267,35.0,44.0,0.0,79.0,35.0,44.0,0.0,53.0
268,42.0,57.0,0.0,99.0,42.0,57.0,0.0,65.0
269,41.0,35.0,0.0,76.0,41.0,35.0,0.0,55.0
270,43.0,35.0,0.0,78.0,43.0,35.0,0.0,52.0
271,46.0,36.0,0.0,82.0,46.0,36.0,0.0,56.0
272,40.0,52.0,0.0,92.0,40.0,52.0,0.0,65.0
273,54.0,62.0,0.0,116.0,54.0,62.0,0.0,40.0
274,49.0,46.0,0.0,95.0,49.0,46.0,0.0,102.0
275,47.0,57.0,0.0,104.0,47.0,57.0,0.0,67.0
276,32.0,39.0,0.0,71.0,32.0,39.0,0.0,51.0
277,40.0,50.0,0.0,90.0,40.0,50.0,0.0,65.0
278,28.0,27.0,0.0,55.0,28.0,27.0,0.0,67.0
279,43.0,28.0,0.0,71.0,43.0,28.0,0.0,53.0
280,44.0,41.0,0.0,85.0,44.0,41.0,0.0,43.0
281,47.0,46.0,0.0,93.0,47.0,46.0,0.0,49.0
282,29.0,35.0,0.0,64.0,29.0,35.0,0.0,48.0
283,59.0,37.0,0.0,96.0,59.0,37.0,0.0,42.0
284,33.0,47.0,0.0,80.0,33.0,47.0,0.0,61.0
285,49.0,71.0,0.0,120.0,49.0,71.0,0.0,33.0
286,33.0,27.0,0.0,60.0,33.0,27.0,0.0,61.0
287,48.0,34.0,0.0,82.0,48.0,34.0,0.0,59.0
288,44.0,34.0,0.0,78.0,44.0,34.0,0.0,54.0
289,26.0,50.0,0.0,76.0,26.0,50.0,0.0,84.0
290,16.0,33.0,0.0,49.0,16.0,33.0,0.0,54.0
291,41.0,44.0,0.0,85.0,41.0,44.0,0.0,58.0
292,49.0,52.0,0.0,101.0,49.0,52.0,0.0,49.0
293,39.0,43.0,0.0,82.0,39.0,43.0,0.0,31.0
294,49.0,41.0,0.0,90.0,49.0,41.0,0.0,68.0
295,50.0,33.0,0.0,83.0,50.0,33.0,0.0,67.0
296,70.0,52.0,0.0,122.0,70.0,52.0,0.0,48.0
297,36.0,43.0,0.0,79.0,36.0,43.0,0.0,68.0
298,52.0,27.0,0.0,79.0,52.0,27.0,0.0,81.0
299,48.0,48.0,0.0,96.0,48.0,48.0,0.0,58.0
300,,,,,,,,
301,43.0,40.0,0.0,83.0,43.0,40.0,0.0,71.0
302,23.0,38.0,0.0,61.0,23.0,38.0,0.0,54.0
303,39.0,54.0,0.0,93.0,39.0,54.0,0.0,85.0
304,26.0,29.0,0.0,55.0,26.0,29.0,0.0,81.0
305,36.0,49.0,0.0,85.0,36.0,49.0,0.0,75.0
306,31.0,33.0,0.0,64.0,31.0,33.0,0.0,63.0
307,50.0,57.0,0.0,107.0,50.0,57.0,0.0,56.0
308,59.0,45.0,0.0,104.0,59.0,45.0,0.0,55.0
309,34.0,49.0,0.0,83.0,34.0,49.0,0.0,78.0
310,30.0,41.0,0.0,71.0,30.0,41.0,0.0,59.0
311,49.0,34.0,0.0,83.0,49.0,34.0,0.0,69.0
312,28.0,42.0,0.0,70.0,28.0,42.0,0.0,89.0
313,37.0,35.0,0.0,72.0,37.0,35.0,0.0,54.0
314,36.0,20.0,0.0,56.0,36.0,20.0,0.0,81.0
315,39.0,34.0,0.0,73.0,39.0,34.0,0.0,67.0
316,39.0,29.0,0.0,68.0,39.0,29.0,0.0,54.0
317,32.0,36.0,0.0,68.0,32.0,36.0,0.0,55.0
318,31.0,32.0,0.0,63.0,31.0,32.0,0.0,44.0
319,21.0,33.0,0.0,54.0,21.0,33.0,0.0,63.0
320,39.0,41.0,0.0,80.0,39.0,41.0,0.0,67.0
321,35.0,38.0,0.0,73.0,35.0,38.0,0.0,54.0
322,48.0,42.0,0.0,90.0,48.0,42.0,0.0,45.0
323,40.0,55.0,0.0,95.0,40.0,55.0,0.0,59.0
324,49.0,37.0,0.0,86.0,49.0,37.0,0.0,64.0
325,21.0,46.0,0.0,67.0,21.0,46.0,0.0,59.0
326,46.0,37.0,0.0,83.0,46.0,37.0,0.0,74.0
327,30.0,36.0,0.0,66.0,30.0,36.0,0.0,58.0
328,52.0,60.0,0.0,112.0,52.0,60.0,0.0,71.0
329,32.0,42.0,0.0,74.0,32.0,42.0,0.0,48.0
330,38.0,45.0,0.0,83.0,38.0,45.0,0.0,61.0
331,46.0,34.0,0.0,80.0,46.0,34.0,0.0,77.0
332,39.0,38.0,0.0,77.0,39.0,38.0,0.0,64.0
333,42.0,47.0,0.0,89.0,42.0,47.0,0.0,42.0
334,39.0,47.0,0.0,86.0,39.0,47.0,0.0,48.0
335,36.0,44.0,0.0,80.0,36.0,44.0,0.0,74.0
336,49.0,46.0,0.0,95.0,49.0,46.0,0.0,78.0
337,33.0,27.0,0.0,60.0,33.0,27.0,0.0,74.0
338,42.0,56.0,0.0,98.0,42.0,56.0,0.0,91.0
339,42.0,44.0,0.0,86.0,42.0,44.0,0.0,74.0
340,28.0,47.0,0.0,75.0,28.0,47.0,0.0,67.0
341,48.0,45.0,0.0,93.0,48.0,45.0,0.0,69.0
342,33.0,37.0,0.0,70.0,33.0,37.0,0.0,66.0
343,37.0,48.0,0.0,85.0,37.0,48.0,0.0,34.0
344,37.0,38.0,0.0,75.0,37.0,38.0,0.0,71.0
345,66.0,52.0,0.0,118.0,66.0,52.0,0.0,64.0
346,23.0,38.0,0.0,61.0,23.0,38.0,0.0,75.0
347,40.0,46.0,0.0,86.0,40.0,46.0,0.0,57.0
348,43.0,41.0,0.0,84.0,43.0,41.0,0.0,38.0
349,40.0,46.0,0.0,86.0,40.0,46.0,0.0,65.0
350,43.0,40.0,0.0,83.0,43.0,40.0,0.0,78.0
351,52.0,58.0,0.0,110.0,52.0,58.0,0.0,47.0
352,33.0,42.0,0.0,75.0,33.0,42.0,0.0,58.0
353,29.0,45.0,0.0,74.0,29.0,45.0,0.0,62.0
354,36.0,36.0,0.0,72.0,36.0,36.0,0.0,44.0
355,44.0,44.0,0.0,88.0,44.0,44.0,0.0,78.0
356,43.0,59.0,0.0,102.0,43.0,59.0,0.0,86.0
357,33.0,46.0,0.0,79.0,33.0,46.0,0.0,65.0
358,37.0,52.0,0.0,89.0,37.0,52.0,0.0,74.0
359,34.0,34.0,0.0,68.0,34.0,34.0,0.0,64.0
360,35.0,25.0,0.0,60.0,35.0,25.0,0.0,58.0
361,25.0,23.0,0.0,48.0,25.0,23.0,0.0,60.0
362,38.0,39.0,0.0,77.0,38.0,39.0,0.0,52.0
363,39.0,43.0,0.0,82.0,39.0,43.0,0.0,87.0
364,32.0,28.0,0.0,60.0,32.0,28.0,0.0,50.0
365,31.0,32.0,0.0,63.0,31.0,32.0,0.0,70.0
366,43.0,49.0,0.0,92.0,43.0,49.0,0.0,85.0
367,34.0,43.0,0.0,77.0,34.0,43.0,0.0,58.0
368,36.0,41.0,0.0,77.0,36.0,41.0,0.0,66.0
369,36.0,27.0,0.0,63.0,36.0,27.0,0.0,46.0
370,42.0,45.0,0.0,87.0,42.0,45.0,0.0,70.0
371,25.0,50.0,0.0,75.0,25.0,50.0,0.0,55.0
372,39.0,56.0,0.0,95.0,39.0,56.0,0.0,62.0
373,46.0,28.0,0.0,74.0,46.0,28.0,0.0,73.0
374,41.0,40.0,0.0,81.0,41.0,40.0,0.0,71.0
375,42.0,46.0,0.0,88.0,42.0,46.0,0.0,83.0
376,45.0,39.0,0.0,84.0,45.0,39.0,0.0,62.0
377,22.0,38.0,0.0,60.0,22.0,38.0,0.0,43.0
378,42.0,38.0,0.0,80.0,42.0,38.0,0.0,69.0
379,31.0,28.0,0.0,59.0,31.0,28.0,0.0,43.0
380,37.0,37.0,0.0,74.0,37.0,37.0,0.0,71.0
381,36.0,46.0,0.0,82.0,36.0,46.0,0.0,75.0
382,22.0,34.0,0.0,56.0,22.0,34.0,0.0,69.0
383,30.0,42.0,0.0,72.0,30.0,42.0,0.0,54.0
384,31.0,61.0,0.0,92.0,31.0,61.0,0.0,58.0
385,35.0,45.0,0.0,80.0,35.0,45.0,0.0,61.0
386,26.0,61.0,0.0,87.0,26.0,61.0,0.0,44.0
387,24.0,38.0,0.0,62.0,24.0,38.0,0.0,97.0
388,34.0,43.0,0.0,77.0,34.0,43.0,0.0,82.0
389,41.0,48.0,0.0,89.0,41.0,48.0,0.0,49.0
390,37.0,48.0,0.0,85.0,37.0,48.0,0.0,79.0
391,39.0,38.0,0.0,77.0,39.0,38.0,0.0,69.0
392,58.0,66.0,0.0,124.0,58.0,66.0,0.0,65.0
393,39.0,52.0,0.0,91.0,39.0,52.0,0.0,80.0
394,26.0,40.0,0.0,66.0,26.0,40.0,0.0,70.0
395,46.0,41.0,0.0,87.0,46.0,41.0,0.0,50.0
396,50.0,40.0,0.0,90.0,50.0,40.0,0.0,43.0
397,45.0,45.0,0.0,90.0,45.0,45.0,0.0,68.0
398,34.0,49.0,0.0,83.0,34.0,49.0,0.0,46.0
399,53.0,54.0,0.0,107.0,53.0,54.0,0.0,54.0
400,43.0,45.0,0.0,88.0,43.0,45.0,0.0,63.0
401,34.0,49.0,0.0,83.0,34.0,49.0,0.0,68.0
402,28.0,41.0,0.0,69.0,28.0,41.0,0.0,54.0
403,37.0,46.0,0.0,83.0,37.0,46.0,0.0,65.0
404,30.0,45.0,0.0,75.0,30.0,45.0,0.0,78.0
405,54.0,58.0,0.0,112.0,54.0,58.0,0.0,38.0
406,67.0,60.0,0.0,127.0,67.0,60.0,0.0,61.0
407,27.0,48.0,0.0,75.0,27.0,48.0,0.0,62.0
408,32.0,35.0,0.0,67.0,32.0,35.0,0.0,69.0
409,28.0,34.0,0.0,62.0,28.0,34.0,0.0,55.0
