matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
0,St. John's,0,0,William & Mary,0,1,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824801.html,False,True
1,Arizona,16,2,Valparaiso,0,3,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824803.html,False,True
2,Mississippi St.,0,4,Eastern Kentucky,0,5,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824802.html,False,True
3,Mississippi St.,0,6,Akron,0,7,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824804.html,False,False
4,Texas A&M,19,8,Liberty,0,9,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824806.html,False,True
5,St. John's,0,10,Lehigh,0,11,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824805.html,False,True
6,Arizona,16,12,Duquesne,0,13,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824807.html,False,True
7,UMKC,0,14,Northwest Missouri St.,0,15,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825762.html,False,False
8,Arizona St.,0,16,Montana St.,0,17,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825769.html,False,True
9,Boston U,0,18,Northeastern,0,19,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824817.html,False,False
10,Quinnipiac,0,20,Fairfield,0,21,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824819.html,True,False
11,Utah Valley,0,22,Simpson University(CA),0,23,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825829.html,False,True
12,New Hampshire,0,24,Suffolk,0,25,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825770.html,False,True
13,Coastal Carolina,0,26,Covenant,0,27,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825772.html,False,True
14,Tennessee,0,28,NC-Greensboro,0,29,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824821.html,False,True
15,East Carolina,0,30,Milligan,0,31,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824823.html,False,False
16,George Washington,0,32,Maryland - E. Shore,0,33,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824825.html,False,True
17,Kentucky,2,34,Marist,0,35,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824827.html,False,False
18,Robert Morris,0,36,Rider,0,37,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824829.html,False,True
19,Bowling Green,0,38,Howard,0,39,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824831.html,False,True
20,Villanova,0,40,Monmouth-NJ,0,41,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824833.html,False,False
21,Florida St.,0,42,Jacksonville,0,43,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824835.html,False,True
22,N.C. State,0,44,N.C. Asheville,0,45,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824837.html,False,True
23,La Salle,0,46,Lafayette,0,47,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824839.html,False,True
24,Buffalo,0,48,St. Peter's,0,49,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824841.html,False,True
25,Wake Forest,0,50,Loyola-Maryland,0,51,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824843.html,False,True
26,St. Bonaventure,0,52,Cornell,0,53,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824845.html,False,True
27,Longwood,0,54,Navy,0,55,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824847.html,False,False
28,Radford,0,56,Delaware,0,57,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824849.html,False,True
29,Stetson,0,58,Bethune-Cookman,0,59,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824851.html,False,True
30,Campbell,0,60,Houston Baptist,0,61,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824853.html,False,True
31,Richmond,0,62,American U.,0,63,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824855.html,False,True
32,Rutgers,0,64,Dartmouth,0,65,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824857.html,False,True
33,VCU,0,66,St. Francis (PA),0,67,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824810.html,False,True
34,Charlotte,0,68,North Carolina Central,0,69,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825773.html,False,True
35,Coppin St.,0,70,Cheyney,0,71,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825775.html,False,True
36,George Mason,0,72,Rhode Island,0,73,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore837567.html,False,True
37,Northwestern St.,0,74,LeTourneau,0,75,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825777.html,False,True
38,Kansas St.,0,76,Charleston Southern,0,77,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824881.html,False,True
39,Southern,0,78,Dillard,0,79,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824813.html,False,True
40,Kansas,13,80,Towson,0,81,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824861.html,False,False
41,Oklahoma,0,82,Idaho State,0,83,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824863.html,False,True
42,Missouri,25,84,SE Missouri St.,0,85,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824865.html,False,True
43,Georgia,0,86,Wofford,0,87,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824867.html,False,True
44,Oklahoma St.,0,88,Texas A&M CC,0,89,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824869.html,False,True
45,Clemson,0,90,Gardner-Webb,0,91,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824871.html,False,True
46,Arkansas,0,92,South Carolina Upstate,0,93,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824873.html,False,True
47,North Texas,0,94,St. Gregory's,0,95,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824875.html,False,True
48,Auburn,0,96,McNeese St.,0,97,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824877.html,False,True
49,Texas Christian,0,98,Florida Gulf Coast,0,99,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824879.html,False,True
50,Lipscomb,0,100,Fort Valley State,0,101,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825790.html,False,True
51,Lamar,0,102,Arkansas St.,0,103,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824883.html,False,True
52,Saint Louis,0,104,Tennessee St.,0,105,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824885.html,False,True
53,Marquette,21,106,Mount St. Mary's,0,107,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824887.html,False,True
54,Texas-El Paso,0,108,Texas-San Antonio,0,109,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824889.html,False,False
55,Illinois,0,110,Loyola-Chicago,0,111,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824892.html,False,True
56,Tulane,0,112,Alabama A&M,0,113,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824894.html,False,True
57,Colorado St.,0,114,Montana,0,115,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824896.html,False,True
58,San Francisco,0,116,North Dakota State,0,117,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824898.html,False,False
59,Utah St.,0,118,Brigham Young,0,119,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824899.html,False,True
60,Denver,0,120,Portland St.,0,121,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824901.html,False,True
61,Air Force,0,122,Army,0,123,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824882.html,False,True
62,UC Santa Barbara,0,124,Chapman,0,125,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore825792.html,False,True
63,UNLV,0,126,Grand Canyon,0,127,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824902.html,False,True
64,Nevada,0,128,Missouri St.,0,129,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824904.html,False,False
65,Fresno St.,0,130,Illinois St.,0,131,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824906.html,False,True
66,Weber St.,0,132,Northern New Mexico,0,133,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824908.html,False,False
67,Baylor,12,134,Texas Southern,0,135,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2011-2012/boxscore824859.html,False,True
