matchup_id,date,city,state,country,arena,attendance
28,2011-11-11 19:00:00,Radford,Virginia,,Dedmon Center,1642.0
29,2011-11-11 19:15:00,De Land,Florida,,Edmunds Center,1241.0
30,2011-11-11 19:30:00,Buies Creek,North Carolina,,Carter Gym,1305.0
31,2011-11-11 19:30:00,Richmond,Virginia,,Robins Center,6571.0
32,2011-11-11 19:30:00,Piscataway,New Jersey,,Louis Brown Athletic Center,5279.0
33,2011-11-11 19:30:00,Richmond,Virginia,,Stuart C. Siegel Center,7617.0
34,2011-11-11 19:30:00,Charlotte,North Carolina,,Halton Arena,7121.0
35,2011-11-11 19:30:00,Baltimore,Maryland,,Physical Education Complex,1012.0
36,2011-11-11 19:30:00,Fairfax,Virginia,,Patriot Center,6644.0
37,2011-11-11 20:00:00,Natchitoches,Louisiana,,Prather Coliseum,842.0
38,2011-11-11 20:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,12528.0
39,2011-11-11 20:00:00,Baton Rouge,Louisiana,,F.G. Clark Activity Center,456.0
40,2011-11-11 20:00:00,Lawrence,Kansas,,Allen Fieldhouse,16300.0
41,2011-11-11 20:00:00,Norman,Oklahoma,,Lloyd Noble Center,4308.0
42,2011-11-11 20:00:00,Columbia,Missouri,,Mizzou Arena,9612.0
43,2011-11-11 20:00:00,Athens,Georgia,,Stegeman Coliseum,7177.0
44,2011-11-11 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,9377.0
45,2011-11-11 20:00:00,Clemson,South Carolina,,J.C. Littlejohn Coliseum,6000.0
46,2011-11-11 20:00:00,Fayetteville,Arkansas,,Bud Walton Arena,10500.0
47,2011-11-11 20:00:00,Denton,Texas,,UNT Coliseum,3175.0
48,2011-11-11 20:00:00,Auburn,Alabama,,Auburn Arena,5225.0
49,2011-11-11 20:00:00,Fort Worth,Texas,,Daniel-Meyer Coliseum,4158.0
50,2011-11-11 20:15:00,Nashville,Tennessee,,Allen Arena,1769.0
51,2011-11-11 20:30:00,Beaumont,Texas,,Montagne Center,2689.0
52,2011-11-11 20:30:00,St. Louis,Missouri,,Chaifetz Arena,6497.0
53,2011-11-11 21:00:00,Milwaukee,Wisconsin,,Bradley Center,13834.0
54,2011-11-11 21:00:00,El Paso,Texas,,Don Haskins Center,7195.0
55,2011-11-11 21:00:00,Champaign,Illinois,,Assembly Hall,15937.0
56,2011-11-11 21:00:00,New Orleans,Louisiana,,Avron B. Fogelman Arena,2103.0
57,2011-11-11 21:00:00,Fort Collins,Colorado,,Moby Arena,4666.0
58,2011-11-11 21:00:00,San Francisco,California,,War Memorial Gymnasium,1175.0
59,2011-11-11 21:05:00,Logan,Utah,,Dee Glen Smith Spectrum,10270.0
60,2011-11-11 21:30:00,Denver,Colorado,,Magness Arena,6420.0
61,2011-11-11 21:30:00,Colorado Springs,Colorado,,Clune Arena,3679.0
62,2011-11-11 22:00:00,Santa Barbara,California,,Thunderdome,2030.0
63,2011-11-11 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,13763.0
64,2011-11-11 22:00:00,Reno,Nevada,,Lawlor Events Center,4285.0
65,2011-11-11 22:00:00,Fresno,California,,Save Mart Center at Fresno State,7041.0
66,2011-11-11 22:00:00,Ogden,Utah,,Dee Events Center,4882.0
67,2011-11-11 22:00:00,Waco,Texas,,The Ferrell Center,7359.0
68,2011-11-11 22:30:00,Santa Clara,California,,Leavey Center,2061.0
69,2011-11-11 22:30:00,San Diego,California,,Viejas Arena,11734.0
70,2011-11-11 22:35:00,Sacramento,California,,Hornets Nest,688.0
71,2011-11-11 23:00:00,Los Angeles,California,,Galen Center,5172.0
72,2011-11-11 23:59:00,Colorado Springs,Colorado,,Clune Arena,3679.0
73,2011-11-11 15:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
74,2011-11-11 17:00:00,Providence,Rhode Island,,Paul Bailey Pizzitola Memorial Sports Center,1423.0
75,2011-11-11 17:00:00,Terre Haute,Indiana,,Hulman Center,5706.0
76,2011-11-11 18:00:00,Clinton,South Carolina,,Templeton Physical Education Center,488.0
77,2011-11-11 19:00:00,Detroit,Michigan,,Calihan Hall,1647.0
78,2011-11-11 19:00:00,Boone,North Carolina,,George M. Holmes Convocation Center,1689.0
79,2011-11-11 19:00:00,Coral Gables,Florida,,BankUnited Center,3600.0
80,2011-11-11 19:00:00,Boston,Massachusetts,,Lavietes Pavilion,2195.0
81,2011-11-11 19:00:00,Hempstead,New York,,David S. Mack Sports and Exhibition Complex,3589.0
82,2011-11-11 19:00:00,Ypsilanti,Michigan,,Convocation Center,1208.0
83,2011-11-11 19:00:00,Gainesville,Florida,,Stephen C. O'Connell Center,10059.0
84,2011-11-11 19:00:00,San Diego,California,,USS Carl Vinson,8111.0
85,2011-11-11 19:00:00,Cincinnati,Ohio,,Cintas Center,10250.0
86,2011-11-11 19:00:00,Bloomington,Indiana,,Assembly Hall,16506.0
87,2011-11-11 19:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,10125.0
88,2011-11-11 19:00:00,Indianapolis,Indiana,,IUPUI Gymnasium,1215.0
89,2011-11-11 19:00:00,Columbia,South Carolina,,The Colonial Center Arena,9316.0
90,2011-11-11 19:00:00,Ann Arbor,Michigan,,Crisler Arena,11029.0
91,2011-11-11 19:00:00,Lynchburg,Virginia,,Vines Center,2331.0
92,2011-11-11 19:00:00,West Lafayette,Indiana,,Mackey Arena,14719.0
93,2011-11-11 19:00:00,Louisville,Kentucky,,KFC Yum! Center,20485.0
94,2011-11-11 19:00:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,10167.0
95,2011-11-11 19:30:00,Statesboro,Georgia,,Hanner Fieldhouse,2547.0
96,2011-11-11 19:30:00,Oxford,Mississippi,,Tad Smith Coliseum,5729.0
97,2011-11-11 19:30:00,Catonsville,Maryland,,Retriever Activities Center,2352.0
98,2011-11-11 19:30:00,San Diego,California,,Viejas Arena,11734.0
99,2011-11-11 19:30:00,Charleston,South Carolina,,TD Bank Arena,4963.0
100,2011-11-11 19:30:00,Greenville,South Carolina,,Timmons Arena,1107.0
101,2011-11-11 19:30:00,Huntington,West Virginia,,Cam Henderson Center,6009.0
102,2011-11-11 20:00:00,Green Bay,Wisconsin,,Resch Center,2058.0
103,2011-11-11 20:00:00,Davidson,North Carolina,,John M. Belk Arena,3423.0
104,2011-11-11 20:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,11754.0
105,2011-11-11 20:00:00,Minneapolis,Minnesota,,Williams Arena,11976.0
106,2011-11-11 20:00:00,Bowling Green,Kentucky,,E.A. Diddle Arena,3813.0
107,2011-11-11 20:00:00,Uncasville,Connecticut,,Mohegan Sun Arena,
108,2011-11-11 20:00:00,Nacogdoches,Texas,,William R. Johnson Coliseum,2945.0
109,2011-11-11 20:00:00,Dallas,Texas,,Moody Coliseum,1922.0
110,2011-11-11 20:00:00,Duluth,Georgia,,Gwinnett Center,2590.0
111,2011-11-11 20:00:00,Tulsa,Oklahoma,,Reynolds Center,4299.0
112,2011-11-11 20:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,16300.0
113,2011-11-11 20:00:00,Lincoln,Nebraska,,Bob Devaney Sports Center,8854.0
114,2011-11-11 20:00:00,Murfreesboro,Tennessee,,Murphy Center,4011.0
115,2011-11-11 20:05:00,Omaha,Nebraska,,CenturyLink Center,15228.0
116,2011-11-11 20:30:00,Murray,Kentucky,,CFSB Center,2440.0
117,2011-11-11 20:30:00,San Marcos,Texas,,Strahan Coliseum,2541.0
118,2011-11-11 21:00:00,Morgantown,West Virginia,,WVU Coliseum,8579.0
119,2011-11-11 21:00:00,Columbus,Ohio,,Value City Arena,15645.0
120,2011-11-11 21:00:00,Amherst,Massachusetts,,Mullins Center,3093.0
121,2011-11-11 21:00:00,Albuquerque,New Mexico,,The Pit Arena,14011.0
122,2011-11-11 21:00:00,Chicago,Illinois,,McGrath-Phillips Arena,4001.0
123,2011-11-11 21:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
124,2011-11-11 21:00:00,Jacksonville,Alabama,,Pete Mathews Coliseum,1608.0
125,2011-11-11 21:30:00,Boise,Idaho,,Taco Bell Arena,3302.0
126,2011-11-11 21:30:00,Lubbock,Texas,,United Spirit Arena,10088.0
127,2011-11-11 21:30:00,Orangeburg,South Carolina,,Smith Hammond Middleton Memorial Center,3126.0
128,2011-11-11 22:00:00,Boulder,Colorado,,Coors Events Center,7925.0
129,2011-11-11 22:00:00,Riverside,California,,UC Riverside Student Recreation Center,568.0
130,2011-11-11 22:00:00,Nashville,Tennessee,,Memorial Gym,14316.0
131,2011-11-11 22:00:00,Moraga,California,,McKeon Pavilion,2453.0
132,2011-11-11 22:00:00,Stanford,California,,Maples Pavilion,5206.0
133,2011-11-11 22:05:00,Fullerton,California,,Titan Gym,862.0
134,2011-11-11 22:30:00,Los Angeles,California,,Los Angeles Memorial Sports Arena,5382.0
135,2011-11-11 22:30:00,Berkeley,California,,Haas Pavilion,5305.0
136,2011-11-11 23:00:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
137,2011-11-11 23:30:00,San Francisco,California,,War Memorial Gymnasium,1175.0
138,2011-11-12 12:00:00,Washington,District of Columbia,,Verizon Center,9876.0
139,2011-11-12 13:00:00,Madison,Wisconsin,,Kohl Center,17230.0
140,2011-11-12 13:00:00,Fort Wayne,Indiana,,Allen County War Memorial Coliseum,1359.0
141,2011-11-12 14:00:00,South Bend,Indiana,,Joyce Center,7087.0
142,2011-11-12 14:00:00,Ames,Iowa,,James H. Hilton Coliseum,13343.0
143,2011-11-12 14:00:00,Brookings,South Dakota,,Frost Arena,1632.0
144,2011-11-12 14:00:00,Blacksburg,Virginia,,Cassell Coliseum,7189.0
145,2011-11-12 14:30:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,
146,2011-11-12 15:05:00,Evansville,Indiana,,Roberts Municipal Stadium,9454.0
147,2011-11-12 16:00:00,Rock Hill,South Carolina,,Winthrop Coliseum,2916.0
148,2011-11-12 16:00:00,Syracuse,New York,,Carrier Dome,22906.0
149,2011-11-12 16:30:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
150,2011-11-12 17:00:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,8465.0
151,2011-11-12 17:00:00,San Luis Obispo,California,,Robert A. Mott Gymnasium,1812.0
152,2011-11-12 17:05:00,Long Beach,California,,Walter Pyramid,4348.0
153,2011-11-12 19:00:00,Newark,New Jersey,,Prudential Center,6988.0
154,2011-11-12 19:00:00,Radford,Virginia,,Dedmon Center,1110.0
155,2011-11-12 19:00:00,Tampa,Florida,,Bob Martinez Sports Center,2318.0
156,2011-11-12 19:00:00,Conway,South Carolina,,Kimbel Arena,1037.0
157,2011-11-12 19:00:00,Akron,Ohio,,James A. Rhodes Arena,3292.0
158,2011-11-12 20:00:00,Houston,Texas,,Hofheinz Pavilion,3777.0
159,2011-11-12 20:00:00,Birmingham,Alabama,,Pete Hanna Center,873.0
160,2011-11-12 20:05:00,Carbondale,Illinois,,SIU Arena,3753.0
161,2011-11-12 20:30:00,Huntsville,Texas,,Bernard Johnson Coliseum,1276.0
162,2011-11-12 21:00:00,San Francisco,California,,War Memorial Gymnasium,
163,2011-11-12 22:00:00,Laramie,Wyoming,,Arena-Auditorium,4597.0
164,2011-11-12 22:30:00,San Diego,California,,Viejas Arena,11765.0
165,2011-11-12 23:30:00,San Francisco,California,,War Memorial Gymnasium,1119.0
166,2011-11-12 13:00:00,Hattiesburg,Mississippi,,Reed Green Coliseum,2143.0
167,2011-11-12 13:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,7124.0
168,2011-11-12 14:00:00,Starkville,Mississippi,,Humphrey Coliseum,7962.0
169,2011-11-12 14:00:00,Providence,Rhode Island,,Dunkin' Donuts Center,6586.0
170,2011-11-12 14:00:00,Milwaukee,Wisconsin,,US Cellular Arena,2246.0
171,2011-11-12 14:00:00,Riverdale,New York,,Draddy Gymnasium,1406.0
172,2011-11-12 14:00:00,Dayton,Ohio,,University of Dayton Arena,12454.0
173,2011-11-12 15:00:00,Macon,Georgia,,University Center,
174,2011-11-12 16:00:00,Grand Forks,North Dakota,,Betty Engelstad Sioux Center,1642.0
175,2011-11-12 16:00:00,Dover,Delaware,,Memorial Hall Gym,672.0
176,2011-11-12 16:30:00,Corvallis,Oregon,,Gill Coliseum,5423.0
177,2011-11-12 16:30:00,University Park,Pennsylvania,,Bryce Jordan Center,4152.0
178,2011-11-12 17:00:00,Princeton,New Jersey,,L. Stockwell Jadwin Gymnasium,2444.0
179,2011-11-12 17:00:00,Orlando,Florida,,UCF Arena,4106.0
180,2011-11-12 19:00:00,Mount Pleasant,Michigan,,McGuirk Arena,2386.0
181,2011-11-12 19:00:00,Vestal,New York,,Binghamton University Events Center,4760.0
182,2011-11-12 19:00:00,Norfolk,Virginia,,Ted Constant Convocation Center,7804.0
183,2011-11-12 19:00:00,Hampton,Virginia,,Hampton University Convocation Center,4213.0
184,2011-11-12 19:00:00,High Point,North Carolina,,Millis Athletic Convocation Center,1759.0
185,2011-11-12 19:30:00,San Diego,California,,Viejas Arena,11765.0
186,2011-11-12 20:00:00,Houston,Texas,,Tudor Fieldhouse,1719.0
187,2011-11-12 20:00:00,Lorman,Mississippi,,Davey L Whitney Complex,
188,2011-11-12 20:05:00,Des Moines,Iowa,,Knapp Center,3367.0
189,2011-11-12 20:30:00,Colorado Springs,Colorado,,Clune Arena,
190,2011-11-12 21:05:00,Greeley,Colorado,,Butler-Hancock Sports Pavilion,2259.0
191,2011-11-12 22:00:00,Malibu,California,,Firestone Fieldhouse,875.0
192,2011-11-12 22:50:00,Colorado Springs,Colorado,,Clune Arena,2052.0
193,2011-11-13 13:00:00,Pittsburgh,Pennsylvania,,A. J. Palumbo Center,2334.0
194,2011-11-13 14:00:00,Nashville,Tennessee,,Memorial Gym,13503.0
195,2011-11-13 14:00:00,Charlottesville,Virginia,,John Paul Jones Arena,8954.0
196,2011-11-13 15:00:00,Little Rock,Arkansas,,Jack Stephens Center,1951.0
197,2011-11-13 15:00:00,San Diego,California,,Viejas Arena,
198,2011-11-13 15:05:00,Omaha,Nebraska,,CenturyLink Center,13908.0
199,2011-11-13 16:00:00,Louisville,Kentucky,,KFC Yum! Center,19842.0
200,2011-11-13 16:00:00,San Francisco,California,,War Memorial Gymnasium,225.0
201,2011-11-13 16:00:00,Annapolis,Maryland,,Alumni Hall,1627.0
202,2011-11-13 16:00:00,Ruston,Louisiana,,Samuel M. Thomas Assembly Center,2056.0
203,2011-11-13 16:05:00,Wichita,Kansas,,Charles Koch Arena,10181.0
204,2011-11-13 16:30:00,Farmville,Virginia,,Willett Hall,1013.0
205,2011-11-13 17:00:00,El Paso,Texas,,Don Haskins Center,5680.0
206,2011-11-13 17:00:00,Bloomington,Indiana,,Assembly Hall,16149.0
207,2011-11-13 17:00:00,Prairie View,Texas,,William Nicks Building,1472.0
208,2011-11-13 18:00:00,San Diego,California,,Viejas Arena,11792.0
209,2011-11-13 18:00:00,Athens,Georgia,,Stegeman Coliseum,4627.0
210,2011-11-13 18:00:00,Raleigh,North Carolina,,RBC Center,10082.0
211,2011-11-13 18:30:00,San Francisco,California,,War Memorial Gymnasium,1165.0
212,2011-11-13 19:00:00,Waco,Texas,,The Ferrell Center,6103.0
213,2011-11-13 19:00:00,Cincinnati,Ohio,,Fifth Third Arena,4624.0
214,2011-11-13 20:00:00,Stockton,California,,Alex G. Spanos Center,1862.0
215,2011-11-13 20:15:00,Nashville,Tennessee,,Allen Arena,1453.0
216,2011-11-13 21:30:00,Berkeley,California,,Haas Pavilion,6709.0
217,2011-11-13 14:00:00,Athens,Ohio,,Convocation Center,3835.0
218,2011-11-13 14:00:00,Jamaica,New York,,Carnesecca Arena,4424.0
219,2011-11-13 14:00:00,Stony Brook,New York,,Pritchard Gymnasium,1301.0
220,2011-11-13 15:00:00,Tulsa,Oklahoma,,Reynolds Center,3750.0
221,2011-11-13 15:00:00,Dayton,Ohio,,Ervin J. Nutter Center,2583.0
222,2011-11-13 16:00:00,Asheville,North Carolina,,Justice Center,3280.0
223,2011-11-13 16:00:00,College Station,Texas,,Reed Arena,5503.0
224,2011-11-13 16:00:00,Durham,North Carolina,,McLendon-McDougald Gymnasium,813.0
225,2011-11-13 16:00:00,Huntington,West Virginia,,Cam Henderson Center,5513.0
226,2011-11-13 16:00:00,Harrisonburg,Virginia,,James Madison University Convocation Center,3171.0
227,2011-11-13 16:05:00,Sacramento,California,,Hornets Nest,474.0
228,2011-11-13 17:00:00,Spartanburg,South Carolina,,Benjamin Johnson Arena,708.0
229,2011-11-13 17:00:00,Troy,Alabama,,Trojan Arena,1236.0
230,2011-11-13 17:00:00,Peoria,Illinois,,Carver Arena,7032.0
231,2011-11-13 17:30:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,
232,2011-11-13 18:00:00,Tucson,Arizona,,McKale Center,12833.0
233,2011-11-13 18:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,8712.0
234,2011-11-13 18:00:00,Los Angeles,California,,Gersten Pavilion,1853.0
235,2011-11-13 19:00:00,Evanston,Illinois,,Welsh-Ryan Arena,3613.0
236,2011-11-13 19:00:00,Austin,Texas,,Frank Erwin Special Events Center,9862.0
237,2011-11-13 20:00:00,College Park,Maryland,,Comcast Center,12873.0
238,2011-11-13 20:00:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,7972.0
239,2011-11-13 21:00:00,Bozeman,Montana,,Worthington Arena,2216.0
240,2011-11-14 16:00:00,Syracuse,New York,,Carrier Dome,
241,2011-11-14 19:00:00,Syracuse,New York,,Carrier Dome,17284.0
242,2011-11-14 19:00:00,Milwaukee,Wisconsin,,Bradley Center,12765.0
243,2011-11-14 19:00:00,Norfolk,Virginia,,Ted Constant Convocation Center,6624.0
244,2011-11-14 19:00:00,Williamsburg,Virginia,,Kaplan Arena,2209.0
245,2011-11-14 19:00:00,Princess Anne,Maryland,,William P. Hytche Athletic Center,3021.0
246,2011-11-14 19:00:00,Buies Creek,North Carolina,,Carter Gym,3028.0
247,2011-11-14 19:00:00,University Park,Pennsylvania,,Bryce Jordan Center,4916.0
248,2011-11-14 19:00:00,Niagara Falls,New York,,Gallagher Center,1630.0
249,2011-11-14 19:00:00,New York,New York,,Levien Gymnasium,719.0
250,2011-11-14 19:00:00,Tallahassee,Florida,,Donald L. Tucker Center,7655.0
251,2011-11-14 19:00:00,Blacksburg,Virginia,,Cassell Coliseum,4916.0
252,2011-11-14 19:00:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,7918.0
253,2011-11-14 19:00:00,Washington,District of Columbia,,Burr Gymnasium,837.0
254,2011-11-14 19:00:00,Philadelphia,Pennsylvania,,Palestra,6273.0
255,2011-11-14 19:30:00,Baltimore,Maryland,,Reitz Arena,1031.0
256,2011-11-14 19:30:00,Storrs,Connecticut,,Harry A. Gampel Pavilion,9217.0
257,2011-11-14 20:00:00,Corpus Christi,Texas,,American Bank Center,1226.0
258,2011-11-14 20:00:00,Auburn,Alabama,,Auburn Arena,4760.0
259,2011-11-14 20:00:00,Monroe,Louisiana,,Fant-Ewing Coliseum,1236.0
260,2011-11-14 20:00:00,Iowa City,Iowa,,Carver-Hawkeye Arena,8891.0
261,2011-11-14 20:00:00,Minneapolis,Minnesota,,Williams Arena,10460.0
262,2011-11-14 20:00:00,DeKalb,Illinois,,Convocation Center,1025.0
263,2011-11-14 20:00:00,Houston,Texas,,Hofheinz Pavilion,3007.0
264,2011-11-14 20:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,9876.0
265,2011-11-14 20:05:00,Valparaiso,Indiana,,Athletics-Recreation Center,1957.0
266,2011-11-14 20:15:00,Davidson,North Carolina,,John M. Belk Arena,3887.0
267,2011-11-14 20:30:00,Champaign,Illinois,,Assembly Hall,13404.0
268,2011-11-14 21:00:00,Missoula,Montana,,Dahlberg Arena,2445.0
269,2011-11-14 21:00:00,Fort Worth,Texas,,Daniel-Meyer Coliseum,4068.0
270,2011-11-14 21:00:00,Salt Lake City,Utah,,Jon M. Huntsman Center,7774.0
271,2011-11-14 22:00:00,Seattle,Washington,,Alaska Airlines Arena at Hec Edmundson Pavilion,7918.0
272,2011-11-14 22:00:00,San Jose,California,,The Event Center Arena,1263.0
273,2011-11-14 22:00:00,Las Vegas,Nevada,,Thomas & Mack Center,14827.0
274,2011-11-14 22:30:00,Los Angeles,California,,Galen Center,3412.0
275,2011-11-14 23:59:00,Spokane,Washington,,McCarthey Athletic Center,6000.0
276,2011-11-14 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,5216.0
277,2011-11-14 19:00:00,Ithaca,New York,,Newman Arena,2216.0
278,2011-11-14 19:00:00,Jacksonville,Florida,,UNF Arena,1484.0
279,2011-11-14 19:00:00,Washington,District of Columbia,,Verizon Center,7987.0
280,2011-11-14 19:00:00,Amherst,Massachusetts,,Mullins Center,2664.0
281,2011-11-14 19:00:00,Chestnut Hill,Massachusetts,,Silvio O. Conte Forum,3588.0
282,2011-11-14 19:00:00,Duluth,Georgia,,Gwinnett Center,1079.0
283,2011-11-14 19:00:00,Tampa,Florida,,Tampa Bay Times Forum,2465.0
284,2011-11-14 19:00:00,Loretto,Pennsylvania,,DeGol Arena,831.0
285,2011-11-14 19:00:00,Jr. Multipurpose Center,,,Alfred Lawson,1116.0
286,2011-11-14 19:00:00,Clinton,South Carolina,,Templeton Physical Education Center,479.0
287,2011-11-14 19:00:00,Spartanburg,South Carolina,,G.B. Hodge Center,754.0
288,2011-11-14 19:00:00,Orono,Maine,,Harold Alfond Sports Arena,1203.0
289,2011-11-14 19:00:00,Baltimore,Maryland,,Talmadge L. Hill Field House,2738.0
290,2011-11-14 19:00:00,Newark,New Jersey,,Estelle & Zoom Fleisher Athletic Center,286.0
291,2011-11-14 19:05:00,Fort Myers,Florida,,Alico Arena,1547.0
292,2011-11-14 19:30:00,Bridgeport,Connecticut,,Webster Bank Arena at Harbor Yard,6375.0
293,2011-11-14 19:30:00,West Lafayette,Indiana,,Mackey Arena,13882.0
294,2011-11-14 20:00:00,Bowling Green,Kentucky,,E.A. Diddle Arena,3372.0
295,2011-11-14 20:00:00,Arlington,Texas,,Texas Hall,688.0
296,2011-11-14 20:00:00,Normal,Alabama,,TM Elmore Gymnasium,1587.0
297,2011-11-14 20:00:00,Stanford,California,,Maples Pavilion,177.0
298,2011-11-14 20:00:00,Manhattan,Kansas,,Fred Bramlage Coliseum,12450.0
299,2011-11-14 20:00:00,Oxford,Mississippi,,Tad Smith Coliseum,4933.0
300,2011-11-14 20:00:00,Columbia,Missouri,,Mizzou Arena,5778.0
301,2011-11-14 20:00:00,Cape Girardeau,Missouri,,Show Me Center,1311.0
302,2011-11-14 20:05:00,Houston,Texas,,Sharp Gymnasium,570.0
303,2011-11-14 20:30:00,Chicago,Illinois,,McGrath-Phillips Arena,3286.0
304,2011-11-14 20:30:00,Ann Arbor,Michigan,,Crisler Arena,7901.0
305,2011-11-14 21:00:00,Grand Forks,North Dakota,,Betty Engelstad Sioux Center,1645.0
306,2011-11-14 21:00:00,South Bend,Indiana,,Joyce Center,6720.0
307,2011-11-14 21:30:00,Blacksburg,Virginia,,Cassell Coliseum,3052.0
308,2011-11-14 22:00:00,San Diego,California,,Jenny Craig Pavillion,2023.0
309,2011-11-14 22:00:00,Corvallis,Oregon,,Gill Coliseum,3208.0
310,2011-11-14 22:05:00,Moscow,Idaho,,Memorial Gym,720.0
311,2011-11-14 23:00:00,Stanford,California,,Maples Pavilion,4385.0
312,2011-11-14 23:59:00,Moraga,California,,McKeon Pavilion,2053.0
313,2011-11-15 06:00:00,Lawrenceville,New Jersey,,Alumni Gym,1650.0
314,2011-11-15 10:00:00,Morgantown,West Virginia,,WVU Coliseum,5616.0
315,2011-11-15 14:00:00,Waco,Texas,,The Ferrell Center,6941.0
316,2011-11-15 16:00:00,Syracuse,New York,,Carrier Dome,
317,2011-11-15 19:00:00,Syracuse,New York,,Carrier Dome,17189.0
318,2011-11-15 19:00:00,Hackensack,New Jersey,,Rothman Center,998.0
319,2011-11-15 19:00:00,Lexington,Virginia,,Cameron Hall,875.0
320,2011-11-15 19:00:00,Cullowhee,North Carolina,,Liston B. Ramsey Regional Activity Center,1322.0
321,2011-11-15 19:00:00,Jersey City,New Jersey,,Victor R. Yanitelli Recreation Life Center,1028.0
322,2011-11-15 19:00:00,Cincinnati,Ohio,,Cintas Center,9873.0
323,2011-11-15 19:00:00,Charlottesville,Virginia,,John Paul Jones Arena,7983.0
324,2011-11-15 19:00:00,Mount Pleasant,Michigan,,McGuirk Arena,1545.0
325,2011-11-15 19:00:00,Hamden,Connecticut,,TD Bank Sports Center,2744.0
326,2011-11-15 19:00:00,Fairfield,Connecticut,,William H Pitt Center,657.0
327,2011-11-15 19:00:00,Elon,North Carolina,,Alumni Gymnasium,1589.0
328,2011-11-15 19:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,6078.0
329,2011-11-15 19:05:00,Youngstown,Ohio,,Beeghly Physical Education Center,1270.0
330,2011-11-15 20:00:00,Columbus,Ohio,,Value City Arena,17787.0
331,2011-11-15 20:00:00,Stillwater,Oklahoma,,Gallagher-Iba Arena,3719.0
332,2011-11-15 20:00:00,Lake Charles,Louisiana,,Burton Coliseum,1056.0
