matchup_id,date,city,state,country,arena,attendance
76,2010-11-12 17:00:00,Cleveland,Ohio,,Wolstein Center,1450.0
77,2010-11-12 18:00:00,Chicago,Illinois,,Joseph J. Gentile Center,
78,2010-11-12 18:30:00,Bloomington,Indiana,,Assembly Hall,15478.0
79,2010-11-12 19:00:00,Boston,Massachusetts,,Matthews Arena,2339.0
80,2010-11-12 19:00:00,New York,New York,,Spiro Sports Center,1857.0
81,2010-11-12 19:00:00,Syracuse,New York,,Carrier Dome,22198.0
82,2010-11-12 19:00:00,West Point,New York,,Christl Arena,958.0
83,2010-11-12 19:00:00,Portland,Oregon,,Chiles Center,647.0
84,2010-11-12 19:00:00,Cincinnati,Ohio,,Cintas Center,10250.0
85,2010-11-12 19:00:00,Princess Anne,Maryland,,William P. Hytche Athletic Center,2467.0
86,2010-11-12 19:00:00,Princeton,New Jersey,,L. Stockwell Jadwin Gymnasium,3530.0
87,2010-11-12 19:00:00,Lexington,Kentucky,,Rupp Arena,23740.0
88,2010-11-12 19:00:00,Washington,District of Columbia,,Burr Gymnasium,2105.0
89,2010-11-12 19:00:00,Greenville,South Carolina,,Timmons Arena,2289.0
90,2010-11-12 19:00:00,Tampa,Florida,,USF Sun Dome,3689.0
91,2010-11-12 19:00:00,Brooklyn,New York,,Wellness Center,1087.0
92,2010-11-12 19:00:00,Orlando,Florida,,UCF Arena,5865.0
93,2010-11-12 19:00:00,Macon,Georgia,,University Center,1937.0
94,2010-11-12 19:05:00,Youngstown,Ohio,,Beeghly Physical Education Center,1729.0
95,2010-11-12 19:30:00,Coral Gables,Florida,,BankUnited Center,3949.0
96,2010-11-12 19:30:00,Guilderland,New York,,SEFCU Arena,3983.0
97,2010-11-12 19:30:00,Philadelphia,Pennsylvania,,Michael J. Hagan '85 Arena,4200.0
98,2010-11-12 19:30:00,Eugene,Oregon,,McArthur Court,
99,2010-11-12 19:30:00,Conway,South Carolina,,Kimbel Arena,814.0
100,2010-11-12 19:30:00,Amherst,Massachusetts,,Mullins Center,3784.0
101,2010-11-12 19:30:00,Cleveland,Ohio,,Wolstein Center,1450.0
102,2010-11-12 19:30:00,Akron,Ohio,,James A. Rhodes Arena,2831.0
103,2010-11-12 20:00:00,Troy,Alabama,,Trojan Arena,1883.0
104,2010-11-12 20:00:00,Miami,Florida,,U.S. Century Bank Arena,2103.0
105,2010-11-12 20:00:00,Ames,Iowa,,James H. Hilton Coliseum,12886.0
106,2010-11-12 20:00:00,Lincoln,Nebraska,,Bob Devaney Sports Center,8528.0
107,2010-11-12 20:00:00,Baton Rouge,Louisiana,,Pete Maravich Assembly Center,7842.0
108,2010-11-12 20:00:00,Nashville,Tennessee,,Memorial Gym,13481.0
109,2010-11-12 20:00:00,Minneapolis,Minnesota,,Williams Arena,12228.0
110,2010-11-12 20:00:00,Clemson,South Carolina,,LittleJohn Coliseum,7920.0
111,2010-11-12 20:00:00,Tulsa,Oklahoma,,Donald W Reynolds Center,5418.0
112,2010-11-12 20:00:00,Baltimore,Maryland,,Reitz Arena,1277.0
113,2010-11-12 20:00:00,College Station,Texas,,Reed Arena,7010.0
114,2010-11-12 20:00:00,Norman,Oklahoma,,Lloyd Noble Center,7940.0
115,2010-11-12 20:00:00,Chicago,Illinois,,E & P Jones Center,1949.0
116,2010-11-12 20:00:00,Villanova,Pennsylvania,,The Pavilion,6500.0
117,2010-11-12 20:05:00,Kansas City,Missouri,,Swinney Gym,1393.0
118,2010-11-12 20:05:00,Beaumont,Texas,,Montagne Center,2675.0
119,2010-11-12 20:05:00,Mobile,Alabama,,Mitchell Center Arena,2226.0
120,2010-11-12 20:30:00,San Marcos,Texas,,Strahan Coliseum,2326.0
121,2010-11-12 20:30:00,Tuscaloosa,Alabama,,Coleman Coliseum,10313.0
122,2010-11-12 20:30:00,Chicago,Illinois,,Joseph J. Gentile Center,2112.0
123,2010-11-12 20:30:00,St. Louis,Missouri,,Chaifetz Arena,7511.0
124,2010-11-12 20:45:00,Hammond,Louisiana,,University Center,1190.0
125,2010-11-12 21:00:00,Memphis,Tennessee,,FedExForum,17792.0
126,2010-11-12 21:00:00,Tallahassee,Florida,,Donald L. Tucker Center,9562.0
127,2010-11-12 21:00:00,Manhattan,Kansas,,Bramlage Coliseum,12528.0
128,2010-11-12 21:00:00,Dallas,Texas,,Moody Coliseum,5403.0
129,2010-11-12 21:00:00,Columbia,South Carolina,,The Colonial Center Arena,12408.0
130,2010-11-12 21:00:00,DeKalb,Illinois,,Convocation Center,4001.0
131,2010-11-12 21:00:00,Fort Worth,Texas,,Daniel-Meyer Coliseum,3662.0
132,2010-11-12 21:00:00,Edwardsville,Illinois,,Sam M. Vadalabene Center,1692.0
133,2010-11-12 21:00:00,Knoxville,Tennessee,,Thompson-Boling Arena,20613.0
134,2010-11-12 21:05:00,El Paso,Texas,,Don Haskins Center,12222.0
135,2010-11-12 21:30:00,Greeley,Colorado,,Butler-Hancock Sports Pavilion,2063.0
136,2010-11-12 22:00:00,Los Angeles,California,,Gersten Pavilion,2933.0
137,2010-11-12 22:00:00,San Diego,California,,Jenny Craig Pavillion,1734.0
138,2010-11-12 22:05:00,Portland,Oregon,,Peter W. Stott Center,1095.0
139,2010-11-12 22:30:00,Las Vegas,Nevada,,Thomas & Mack Center,12970.0
140,2010-11-12 23:30:00,Moraga,California,,McKeon Pavilion,3500.0
141,2010-11-12 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,6416.0
142,2010-11-13 12:00:00,Buffalo,New York,,Alumni Arena-BUF,1391.0
143,2010-11-13 14:00:00,Athens,Ohio,,Convocation Center,5681.0
144,2010-11-13 14:00:00,Dayton,Ohio,,University of Dayton Arena,12611.0
145,2010-11-13 14:30:00,Hot Springs,Arkansas,,Summit Arena,
146,2010-11-13 15:30:00,Cleveland,Ohio,,Wolstein Center,1561.0
147,2010-11-13 16:00:00,Pittsburgh,Pennsylvania,,Petersen Events Center,10052.0
148,2010-11-13 16:00:00,Fairfax,Virginia,,Patriot Center,6536.0
149,2010-11-13 16:00:00,Seattle,Washington,,Hec Edmundson Pavilion,8914.0
150,2010-11-13 16:00:00,Hempstead,New York,,David S. Mack Sports Complex,3727.0
151,2010-11-13 16:00:00,Rock Hill,South Carolina,,Winthrop Coliseum,3024.0
152,2010-11-13 18:00:00,Hartford,Connecticut,,Mohegan Sun Arena ,3829.0
153,2010-11-13 18:00:00,Cleveland,Ohio,,Wolstein Center,1561.0
154,2010-11-13 18:00:00,Conway,South Carolina,,Kimbel Arena,783.0
155,2010-11-13 19:00:00,Daytona Beach,Florida,,Moore Gymnasium,1026.0
156,2010-11-13 19:00:00,High Point,North Carolina,,Millis Athletic Convocation Center,1418.0
157,2010-11-13 19:00:00,Providence,Rhode Island,,Dunkin' Donuts Center,5203.0
158,2010-11-13 19:00:00,Hamilton,New York,,Cotterell Court,987.0
159,2010-11-13 19:00:00,Worcester,Massachusetts,,The Hart Recreation Center,2966.0
160,2010-11-13 19:05:00,Boise,Idaho,,Taco Bell Arena,2447.0
161,2010-11-13 19:30:00,Charlotte,North Carolina,,Halton Arena,5256.0
162,2010-11-13 20:00:00,Champaign,Illinois,,Assembly Hall-ILL,16618.0
163,2010-11-13 20:00:00,Hartford,Connecticut,,Mohegan Sun Arena ,3829.0
164,2010-11-13 20:00:00,Conway,Arkansas,,Farris Center,2023.0
165,2010-11-13 20:05:00,Des Moines,Iowa,,Knapp Center,3661.0
166,2010-11-13 20:30:00,Chicago,Illinois,,Joseph J. Gentile Center,2023.0
167,2010-11-13 20:45:00,Jacksonville,Alabama,,Pete Mathews Coliseum,1681.0
168,2010-11-13 21:00:00,Eugene,Oregon,,McArthur Court,6199.0
169,2010-11-13 21:05:00,Logan,Utah,,Dee Glen Smith Spectrum,9014.0
170,2010-11-13 22:00:00,Laramie,Wyoming,,Arena-Auditorium,4640.0
171,2010-11-13 23:00:00,Moscow,Idaho,,Kibbie Dome,1320.0
172,2010-11-13 23:59:00,Honolulu,Hawaii,,Stan Sheriff Center,6239.0
173,2010-11-13 14:00:00,Corpus Christi,Texas,,American Bank Center,964.0
174,2010-11-13 14:00:00,Newark,New Jersey,,Estelle & Zoom Fleisher Athletic Center,790.0
175,2010-11-13 14:00:00,Indianapolis,Indiana,,Hinkle Fieldhouse,6825.0
176,2010-11-13 15:00:00,Green Bay,Wisconsin,,Resch Center,2489.0
177,2010-11-13 16:00:00,Hartford,Connecticut,,Mohegan Sun Arena ,3829.0
178,2010-11-13 16:00:00,Moon Township,Pennsylvania,,Charles L. Sewall Center,1078.0
179,2010-11-13 16:00:00,Los Angeles,California,,Galen Center,3125.0
180,2010-11-13 16:00:00,Radford,Virginia,,Dedmon Center,1339.0
181,2010-11-13 16:00:00,Stillwater,Oklahoma,,Gallagher IBA Arena,9836.0
182,2010-11-13 17:05:00,Reno,Nevada,,Lawlor Events Center,4408.0
